assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,14,0,20.3,606,0.0,0.0,0.0,2.17,72,2,0,3.6,14.0,2023-10-08,62,11,0,0,0,0,8,0,10226,1,2,2,2.0,1,-201,441,642,43,True,0,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,66,DC,Brighton,Liverpool,2,2,21966,2023,616924,0.1542503535747528,0,2,0,0.0,0.179952472448349,0.1300455182790756,21966,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,4,3,8,-0.2,DEF,1
0,0,7,0,1.4,606,0.01,0.01,0.0,0.75,86,2,0,1.2,10.2,2023-10-21,90,13,0,0,0,0,9,0,9982,1,1,2,0.0,0,-324,422,746,43,False,1,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,90,DC,Manchester City,Brighton,2,1,21980,2023,618140,0.0,0,0,0,0.0,0.2851905822753906,0.2851905822753906,21980,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,5,9,-0.7,DEF,0
0,0,16,0,4.0,606,0.01,0.05,0.04,0.71,94,1,0,2.0,12.6,2023-10-29,90,10,0,0,0,0,10,0,11863,1,1,1,3.0,2,1659,2422,763,43,True,0,606,,,Igor Julio dos Santos de Paulo,0,1,0.0331075377762317,90,DC,Brighton,Fulham,1,1,21988,2023,620628,0.0,0,0,0,0.0331075377762317,0.2464289218187332,0.2133213877677917,21988,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,3,10,1.0,DEF,2
0,0,3,0,0.0,606,0.0,0.0,0.0,0.04,103,0,0,0.0,0.2,2023-11-04,1,9,0,0,0,0,11,0,14492,0,1,1,0.0,1,2474,3187,713,43,False,0,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,1,Sub,Everton,Brighton,1,1,21997,2023,621608,0.0,0,0,0,0.0,0.0,0.0,21997,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,2,11,1.0,DEF,1
0,1,15,0,2.4,606,0.01,0.01,0.0,1.32,114,1,0,1.5,12.8,2023-11-12,90,17,0,0,0,0,12,0,14825,1,1,1,0.0,3,213,1351,1138,43,True,0,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,90,DL,Brighton,Sheffield United,1,1,22008,2023,623871,0.0,0,0,0,0.0,0.3071742057800293,0.3071742057800293,22008,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,3,12,2.5,DEF,2
0,0,10,0,1.8,606,0.01,0.01,0.0,1.92,135,3,0,1.9,17.4,2023-12-03,83,7,0,0,0,0,14,0,13877,1,2,3,0.0,0,-1074,245,1319,43,False,1,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,90,DC,Chelsea,Brighton,3,2,22029,2023,627253,0.0,0,0,0,0.0,0.1081953197717666,0.1081953197717666,22029,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,3,14,1.0,DEF,0
0,0,22,0,3.9,606,0.02,0.08,0.06,1.33,142,1,0,3.0,21.2,2023-12-06,90,4,0,0,0,0,15,0,14140,1,1,2,5.0,2,186,804,618,43,True,0,606,,,Igor Julio dos Santos de Paulo,0,1,0.0771220028400421,90,DC,Brighton,Brentford,2,1,22036,2023,627995,0.0,0,0,0,0.0771220028400421,0.8311384320259094,0.8311384320259094,22036,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,3,15,1.2,DEF,2
0,0,12,0,5.3,606,0.05,0.05,0.0,0.0,152,0,0,1.5,9.2,2023-12-09,31,6,0,0,0,0,16,0,16501,0,1,1,0.0,1,1918,2720,802,43,True,0,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,29,Sub,Brighton,Burnley,1,1,22046,2023,628705,0.0,0,0,0,0.0,1.2334686517715454,1.2334686517715454,22046,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,3,16,1.7,DEF,1
0,0,6,0,11.8,606,0.0,0.0,0.0,0.97,161,1,0,1.9,7.4,2023-12-17,30,1,0,0,0,0,17,0,14713,0,0,2,0.0,1,-1545,432,1977,43,False,0,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,26,Sub,Arsenal,Brighton,2,0,22056,2023,630790,0.0091162137687206,0,1,0,0.0,0.6003091335296631,0.5911929607391357,22056,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,5,17,0.3,DEF,1
0,0,16,0,15.9,606,0.07,0.07,0.0,1.36,172,1,0,3.7,21.4,2023-12-21,90,8,0,0,0,0,18,0,14878,1,1,1,0.0,1,-32,793,825,43,False,1,606,,,Igor Julio dos Santos de Paulo,0,0,0.0,90,DL,Crystal Palace,Brighton,1,1,22066,2023,632259,0.0547835268080234,0,1,0,0.0,0.2885455191135406,0.2885455191135406,22066,Brighton,Igor Julio dos Santos de Paulo,Igor Julio,2,2,18,0.8,DEF,1
