assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02,0,7,0,0,0,0,4,0,9655,0,1,0,0.0,0,-381,362,743,40,False,0,637,,,Josh Powell,1,3,0.164723664522171,39,Sub,Burnley,Tottenham,2,5,21929,2023,608687,0.0314095132052898,0,1,1,0.164723664522171,0.164723664522171,0.0987790524959564,21929,Tottenham,Josh Powell,Josh Brownhill,2,3,4,0.0,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18,0,6,0,0,0,0,5,0,10455,0,1,1,0.0,0,-52,560,612,40,True,0,637,,,Josh Powell,0,1,0.1011527180671691,90,DMC,Nottingham Forest,Burnley,1,1,21944,2023,611603,0.0,0,0,0,0.1011527180671691,0.1011527180671691,0.0,21944,Tottenham,Josh Powell,Josh Brownhill,2,2,5,0.5,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23,0,13,0,0,0,0,6,0,10460,0,0,2,0.0,0,-150,261,411,40,False,0,637,,,Josh Powell,0,1,0.018256951123476,89,MC,Burnley,Manchester United,0,1,21950,2023,612520,0.1382279247045517,0,3,0,0.018256951123476,0.2258191555738449,0.2084940075874328,21950,Tottenham,Josh Powell,Josh Brownhill,2,5,6,-1.0,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07,0,8,0,0,0,0,8,0,10783,0,0,0,0.0,0,-100,403,503,40,False,0,637,,,Josh Powell,0,0,0.0,90,MC,Burnley,Chelsea,1,4,21967,2023,616377,0.0786694809794426,0,1,0,0.0,0.0786694809794426,0.0786694809794426,21967,Tottenham,Josh Powell,Josh Brownhill,2,2,8,0.0,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21,0,12,0,0,0,0,9,0,11163,0,2,2,0.0,0,62,425,363,40,True,0,637,,,Josh Powell,0,0,0.0,20,Sub,Brentford,Burnley,3,0,21977,2023,618121,0.0,0,0,0,0.0,0.5089645385742188,0.5089645385742188,21977,Tottenham,Josh Powell,Josh Brownhill,2,2,9,0.5,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25,0,5,0,0,0,0,13,0,11273,0,3,2,0.0,0,-117,160,277,40,True,0,637,,,Josh Powell,0,1,0.0589981563389301,90,MC,Burnley,West Ham,1,2,22016,2023,624845,0.0,0,0,0,0.0589981563389301,0.0589981563389301,0.0,22016,Tottenham,Josh Powell,Josh Brownhill,2,2,13,0.0,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02,0,9,0,0,0,0,14,0,11323,0,1,0,0.0,0,-62,141,203,40,True,0,637,,,Josh Powell,1,2,0.0505655780434608,90,MC,Burnley,Sheffield United,5,0,22028,2023,626474,0.0,0,0,1,0.0505655780434608,0.5945072174072266,0.5574360489845276,22028,Tottenham,Josh Powell,Josh Brownhill,2,2,14,0.0,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09,0,20,0,0,0,0,16,0,11361,0,1,1,0.0,0,-107,74,181,40,False,0,637,,,Josh Powell,0,0,0.0,90,MC,Brighton,Burnley,1,1,22046,2023,628713,0.0,0,0,0,0.0,0.0368289612233638,0.0368289612233638,22046,Tottenham,Josh Powell,Josh Brownhill,2,2,16,0.0,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23,0,3,0,0,0,0,18,0,11272,0,3,2,0.0,0,-163,41,204,40,True,0,637,,,Josh Powell,0,0,0.0,90,MC,Fulham,Burnley,0,2,22067,2023,632718,0.0,0,0,0,0.0,0.0738415867090225,0.0738415867090225,22067,Tottenham,Josh Powell,Josh Brownhill,2,2,18,0.0,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26,0,15,0,0,0,0,19,0,11254,0,3,1,0.0,0,-86,44,130,40,False,0,637,,,Josh Powell,0,1,0.0315666683018207,90,MC,Burnley,Liverpool,0,2,22079,2023,633010,0.0529809258878231,0,1,0,0.0315666683018207,0.1143756136298179,0.0298280157148838,22079,Tottenham,Josh Powell,Josh Brownhill,2,4,19,-0.5,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30,0,14,0,0,0,0,20,0,11820,0,1,2,0.0,0,300,488,188,39,True,0,637,,,Josh Powell,0,2,0.0987362340092659,90,MC,Aston Villa,Burnley,3,2,22085,2023,633538,0.04733207821846,0,1,0,0.0987362340092659,0.252625972032547,0.1538897454738617,22085,Tottenham,Josh Powell,Josh Brownhill,3,2,20,-0.5,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2024-02-10,0,15,0,0,0,0,24,0,14144,0,3,2,0.0,0,485,781,296,39,True,0,637,,,Josh Powell,0,0,0.0,90,MC,Liverpool,Burnley,3,1,22128,2023,640109,0.0217612907290458,1,1,0,0.0,0.0520318821072578,0.0520318821072578,22128,Tottenham,Josh Powell,Josh Brownhill,3,2,24,-0.5,DEF,0
0,0,0,0,0.0,637,0.0,0.0,0.0,0.0,248,0,0,0.0,0.0,2024-02-17,0,19,0,0,0,0,25,0,17167,0,0,2,0.0,0,1380,1902,522,39,True,0,637,,,Josh Powell,0,1,0.0236008204519748,90,MC,Burnley,Arsenal,0,5,22136,2023,641737,0.035270269960165,0,1,0,0.0236008204519748,0.1256651729345321,0.0667940825223922,22136,Tottenham,Josh Powell,Josh Brownhill,2,2,25,0.0,DEF,0
