assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,13,1,42.6,373,0.73,0.76,0.03,2.27,10,0,0,7.8,29.8,2023-08-14,90,20,0,0,0,0,1,0,2249613,1,0,1,6.0,3,0,0,0,85,True,0,373,,,Bruno Borges Fernandes,0,1,0.0165475122630596,90,MC,Manchester United,Wolverhampton Wanderers,1,0,22284,2023,604625,0.3088981807231903,0,3,0,0.0165475122630596,1.072768211364746,0.8496789336204529,22284,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,2,4,1,3.4,MID,3
0,0,13,0,54.4,373,0.42,1.18,0.76,1.8,18,2,0,9.3,13.0,2023-08-19,90,18,0,0,0,0,2,0,2340614,1,0,2,26.0,1,-81782,80824,162606,85,False,1,373,,,Bruno Borges Fernandes,0,6,0.7746830582618713,90,AMC,Tottenham,Manchester United,2,0,22290,2023,605268,0.7444191575050354,0,4,0,0.7746830582618713,1.5226181745529177,0.7727722525596619,22290,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,3,4,2,2.5,MID,1
1,3,35,0,48.8,373,0.54,1.75,1.21,1.24,28,2,1,16.3,65.6,2023-08-26,90,16,0,0,0,0,3,0,2084571,1,2,3,49.0,12,-292843,59506,352349,85,True,1,373,,,Bruno Borges Fernandes,1,6,1.4227405786514282,90,AMC,Manchester United,Nottingham Forest,3,2,22300,2023,606956,1.108248949050903,1,3,0,0.6615716814994812,0.7899944186210632,0.1092122197151184,22300,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,2,4,3,5.8,MID,9
0,0,14,0,42.8,373,0.07,0.07,0.0,2.27,31,3,0,6.7,20.6,2023-09-03,90,1,0,0,0,0,4,0,2133322,1,1,3,4.0,2,-5989,139360,145349,85,False,0,373,,,Bruno Borges Fernandes,0,0,0.0,90,AMC,Arsenal,Manchester United,3,1,21934,2023,609668,0.2287385761737823,0,4,0,0.0,0.3425688743591308,0.1530689895153045,21934,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,3,5,4,4.5,MID,2
0,0,8,0,30.4,373,0.47,0.54,0.07,1.89,45,3,0,5.3,13.6,2023-09-16,90,5,0,0,0,0,5,0,2051396,1,3,1,9.0,1,-121307,97868,219175,84,True,1,373,,,Bruno Borges Fernandes,0,2,0.043216235935688,90,AMC,Manchester United,Brighton,1,3,21940,2023,610438,0.1025476157665252,0,2,0,0.043216235935688,0.215183824300766,0.1719675809144973,21940,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,2,4,5,5.5,MID,1
0,2,30,1,30.4,373,0.21,0.53,0.32,1.12,54,0,1,13.6,50.8,2023-09-23,90,6,0,0,0,0,6,0,1936909,1,1,0,55.0,10,-128173,71794,199967,84,False,0,373,,,Bruno Borges Fernandes,1,4,0.3291873633861542,90,AMR,Burnley,Manchester United,0,1,21950,2023,612537,0.1148968338966369,0,2,1,0.3291873633861542,0.5104585289955139,0.1612962782382965,21950,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,3,2,6,7.2,MID,8
0,0,19,0,52.3,373,0.31,0.39,0.08,0.81,65,1,0,8.9,24.0,2023-09-30,90,8,0,0,0,0,7,0,2108555,1,1,0,13.0,2,136031,218850,82819,84,True,0,373,,,Bruno Borges Fernandes,0,2,0.0528749115765094,90,AMC,Manchester United,Crystal Palace,0,1,21957,2023,614636,0.5536975860595703,0,3,0,0.0528749115765094,0.4738049507141113,0.4209300279617309,21957,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,2,4,7,4.8,MID,2
0,0,14,0,24.7,373,0.14,0.31,0.17,0.95,78,1,0,6.5,18.4,2023-10-07,90,4,0,0,0,0,8,0,1794245,1,1,2,22.0,2,-303032,60060,363092,84,True,0,373,,,Bruno Borges Fernandes,0,4,0.1587469726800918,90,AMR,Manchester United,Brentford,2,1,21972,2023,616468,0.0845000147819519,0,1,0,0.1587469726800918,0.3948785960674286,0.1822012513875961,21972,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,2,4,8,5.2,MID,2
1,2,28,0,66.2,373,0.24,0.33,0.09,1.38,89,1,0,11.2,37.4,2023-10-21,90,17,0,0,0,0,9,0,1728246,1,2,1,8.0,7,-82169,70150,152319,84,False,0,373,,,Bruno Borges Fernandes,0,2,0.0802119672298431,90,AMC,Sheffield United,Manchester United,1,2,21983,2023,618484,0.5579891800880432,1,5,0,0.0802119672298431,0.675874650478363,0.2581115365028381,21983,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,3,2,9,4.7,MID,5
0,0,4,0,31.1,373,0.08,0.19,0.11,3.94,98,3,0,5.4,9.4,2023-10-29,90,13,0,0,0,0,10,0,1427833,1,3,0,13.0,1,-295580,11399,306979,83,True,1,373,,,Bruno Borges Fernandes,0,2,0.144699290394783,90,AMR,Manchester United,Manchester City,0,3,21992,2023,620726,0.0657841935753822,0,2,0,0.144699290394783,0.4888275861740112,0.3627910017967224,21992,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,5,4,10,2.8,MID,1
0,3,30,1,14.4,373,0.09,0.28,0.19,1.01,104,0,1,10.4,50.4,2023-11-04,90,10,0,0,0,0,11,0,1314394,1,1,0,39.0,11,-124351,32018,156369,83,False,0,373,,,Bruno Borges Fernandes,1,3,0.1701714396476745,90,AMC,Fulham,Manchester United,0,1,21998,2023,621209,0.0211678687483072,0,1,1,0.1701714396476745,0.2871995866298675,0.2213913053274154,21998,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,3,3,11,6.8,MID,8
