assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,5,0,0.0,689,0.0,0.0,0.0,0.15,38,1,0,0.3,3.0,2023-09-01,1,12,0,0,0,0,4,0,21100,0,2,1,0.0,1,18190,20052,1862,65,False,0,689,,,Mohammed Kudus,0,0,0.0,1,Sub,Luton,West Ham,1,2,21925,2023,608301,0.0,0,0,0,0.0,0.0,0.0,21925,West Ham,Mohammed Kudus,Mohammed Kudus,2,2,4,2.9,MID,1
0,0,7,0,0.0,689,0.0,0.0,0.0,0.79,49,2,0,0.4,4.2,2023-09-16,23,13,0,0,0,0,5,0,24161,0,3,1,0.0,1,1192,7101,5909,65,True,0,689,,,Mohammed Kudus,0,0,0.0,21,Sub,West Ham,Manchester City,1,3,21937,2023,610350,0.0,0,0,0,0.0,0.0,0.0,21937,West Ham,Mohammed Kudus,Mohammed Kudus,5,3,5,0.0,MID,1
0,0,4,0,1.5,689,0.0,0.0,0.0,0.73,57,1,0,0.4,2.2,2023-09-24,16,11,0,0,0,0,6,0,27051,0,1,3,0.0,1,1823,6202,4379,65,False,0,689,,,Mohammed Kudus,0,0,0.0,12,Sub,Liverpool,West Ham,3,1,21953,2023,612820,0.0,0,0,0,0.0,0.0,0.0,21953,West Ham,Mohammed Kudus,Mohammed Kudus,2,5,6,0.5,MID,1
0,0,9,0,0.8,689,0.01,0.01,0.0,0.32,69,0,0,1.3,6.6,2023-09-30,18,17,0,0,0,0,7,0,33550,0,0,2,6.0,1,4930,10027,5097,65,True,0,689,,,Mohammed Kudus,0,0,0.0,15,Sub,West Ham,Sheffield United,2,0,21960,2023,614732,0.0,0,0,0,0.0,0.2009867578744888,0.2009867578744888,21960,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,7,1.5,MID,1
0,1,23,0,11.0,689,0.0,0.05,0.05,0.0,79,0,1,5.6,36.2,2023-10-08,14,15,0,0,0,0,8,0,30073,0,2,2,9.0,7,-3775,3677,7452,65,True,0,689,,,Mohammed Kudus,1,1,0.0551631674170494,12,Sub,West Ham,Newcastle United,2,2,21973,2023,616961,0.0504507198929786,0,1,1,0.0551631674170494,0.105613887310028,0.0504507198929786,21973,West Ham,Mohammed Kudus,Mohammed Kudus,3,3,8,2.5,MID,6
0,0,1,0,0.9,689,0.01,0.04,0.03,0.37,81,2,0,2.3,5.4,2023-10-22,23,2,0,0,0,0,9,0,41371,0,1,4,17.0,1,8919,12417,3498,65,False,0,689,,,Mohammed Kudus,0,1,0.0480912365019321,21,Sub,Aston Villa,West Ham,4,1,21976,2023,618989,0.0,0,0,0,0.0480912365019321,0.0480912365019321,0.0,21976,West Ham,Mohammed Kudus,Mohammed Kudus,2,4,9,3.0,MID,1
0,0,3,0,7.3,689,0.1,0.1,0.0,0.82,99,1,0,2.4,5.0,2023-10-29,90,9,0,0,0,0,10,0,36496,1,1,0,12.0,1,-4876,2343,7219,65,True,1,689,,,Mohammed Kudus,0,0,0.0,90,AMC,West Ham,Everton,0,1,21993,2023,620333,0.0,0,0,0,0.0,0.04114880412817,0.04114880412817,21993,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,10,3.0,MID,1
1,1,29,0,23.4,689,0.22,0.86,0.64,1.4,101,3,1,9.7,38.6,2023-11-04,90,4,0,0,0,0,11,0,43708,1,2,3,35.0,11,5984,10776,4792,65,False,0,689,,,Mohammed Kudus,1,4,0.7170783281326294,90,MR,Brentford,West Ham,3,2,21995,2023,621542,0.1135844439268112,0,2,1,0.7170783281326294,2.010076999664306,1.2347863912582395,21995,West Ham,Mohammed Kudus,Mohammed Kudus,2,2,11,4.3,MID,10
0,0,11,0,28.4,689,0.06,0.1,0.04,1.64,119,2,0,4.4,7.2,2023-11-12,90,16,0,0,0,0,12,0,137585,1,2,3,8.0,1,88732,93254,4522,65,True,1,689,,,Mohammed Kudus,0,2,0.0672466605901718,90,AMR,West Ham,Nottingham Forest,3,2,22013,2023,623722,0.1665675491094589,0,2,0,0.0672466605901718,0.2338142246007919,0.0,22013,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,12,4.3,MID,1
2,2,28,0,31.7,689,0.38,0.41,0.03,1.27,122,1,0,7.3,30.6,2023-11-25,90,6,0,0,0,0,13,0,250033,1,2,1,11.0,10,104583,119417,14834,66,False,0,689,,,Mohammed Kudus,0,1,0.0240255054086446,90,AMR,Burnley,West Ham,1,2,22016,2023,624859,0.5568181276321411,1,2,0,0.0240255054086446,0.0719227269291877,0.0,22016,West Ham,Mohammed Kudus,Mohammed Kudus,2,2,13,7.8,MID,8
0,2,25,0,21.5,689,0.27,0.55,0.28,0.88,140,1,1,9.7,47.8,2023-12-03,90,8,0,0,0,0,14,0,284051,1,1,1,28.0,9,39332,74006,34674,66,True,0,689,,,Mohammed Kudus,1,4,0.2274081856012344,90,AMR,West Ham,Crystal Palace,1,1,22034,2023,627365,0.0767307877540588,0,1,1,0.2274081856012344,0.6006917357444763,0.3844807147979736,22034,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,14,5.8,MID,7
0,0,9,0,15.8,689,0.14,0.18,0.04,1.62,148,1,0,3.6,9.6,2023-12-07,87,18,0,0,0,0,15,0,340410,1,2,1,11.0,2,54928,70342,15414,66,False,0,689,,,Mohammed Kudus,0,2,0.0356779359281063,90,FW,Tottenham,West Ham,1,2,22041,2023,628222,0.2729105055332184,0,1,0,0.0356779359281063,0.3808172941207886,0.0722288489341735,22041,West Ham,Mohammed Kudus,Mohammed Kudus,2,4,15,5.5,MID,2
0,0,8,0,10.5,689,0.0,0.0,0.0,1.54,155,4,0,1.8,7.2,2023-12-10,63,10,0,0,0,0,16,0,396882,1,0,5,0.0,2,54722,73009,18287,67,False,0,689,,,Mohammed Kudus,0,0,0.0,68,MR,Fulham,West Ham,5,0,22049,2023,629314,0.0157586485147476,0,1,0,0.0,0.0157586485147476,0.0,22049,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,16,4.8,MID,2
0,3,51,1,16.9,689,0.22,0.74,0.52,0.64,170,0,2,12.6,79.6,2023-12-17,86,20,0,0,0,0,17,0,393539,1,0,3,29.0,16,-3220,35202,38422,67,True,0,689,,,Mohammed Kudus,2,3,0.4745798408985138,90,AMR,West Ham,Wolverhampton Wanderers,3,0,22064,2023,630891,0.0793767869472503,0,1,2,0.4745798408985138,0.4732547700405121,0.0347968079149723,22064,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,17,7.8,MID,13
0,2,28,1,6.2,689,0.02,0.21,0.19,0.91,179,0,1,7.2,45.2,2023-12-23,90,14,0,0,0,0,18,0,562455,1,0,2,21.0,9,149600,164562,14962,67,True,1,689,,,Mohammed Kudus,1,2,0.141065776348114,90,AMR,West Ham,Manchester United,2,0,22072,2023,632524,0.0,0,0,1,0.141065776348114,0.5433356761932373,0.4440507292747497,22072,West Ham,Mohammed Kudus,Mohammed Kudus,3,3,18,7.5,MID,7
0,0,5,1,1.3,689,0.01,0.05,0.04,2.68,181,0,0,1.3,7.6,2023-12-28,90,1,0,0,0,0,19,0,720920,1,2,0,4.0,3,164719,188133,23414,68,False,0,689,,,Mohammed Kudus,0,1,0.0267778653651475,90,AMR,Arsenal,West Ham,0,2,22076,2023,633202,0.0,0,0,0,0.0267778653651475,0.0267778653651475,0.0,22076,West Ham,Mohammed Kudus,Mohammed Kudus,2,5,19,6.3,MID,3
1,0,18,0,17.1,689,0.2,0.2,0.0,1.17,217,1,0,3.4,11.0,2024-02-01,90,3,0,0,0,0,22,0,332058,1,1,1,6.0,5,-93416,28341,121757,68,True,0,689,,,Mohammed Kudus,0,0,0.0,90,AMC,West Ham,Bournemouth,1,1,22110,2023,638059,0.0512537807226181,0,1,0,0.0,0.0861010774970054,0.0348473004996776,22110,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,22,1.9,MID,5
0,0,13,0,15.8,689,0.03,0.23,0.2,0.8,228,3,0,6.5,20.6,2024-02-04,90,14,0,0,0,0,23,0,351744,1,0,3,29.0,2,15871,33224,17353,68,False,0,689,,,Mohammed Kudus,0,4,0.1870454102754593,90,AML,Manchester United,West Ham,3,0,22122,2023,639093,0.021753629669547,0,1,0,0.1870454102754593,0.3204107880592346,0.1601787209510803,22122,West Ham,Mohammed Kudus,Mohammed Kudus,2,4,23,2.3,MID,2
0,0,0,0,4.4,689,0.01,0.13,0.12,3.66,239,6,0,5.1,7.4,2024-02-11,90,1,0,0,0,0,24,0,344153,1,6,0,39.0,1,-9472,28861,38333,68,True,1,689,,,Mohammed Kudus,0,2,0.123594656586647,90,AMR,West Ham,Arsenal,0,6,22133,2023,640647,0.0,0,0,0,0.123594656586647,0.123594656586647,0.1064557284116745,22133,West Ham,Mohammed Kudus,Mohammed Kudus,5,3,24,1.5,MID,1
0,0,8,0,6.6,689,0.03,0.13,0.1,2.79,248,2,0,2.7,4.0,2024-02-17,90,16,0,0,0,0,25,0,307428,1,0,2,16.0,1,-31524,18332,49856,68,False,1,689,,,Mohammed Kudus,0,2,0.0993996486067771,90,AML,Nottingham Forest,West Ham,2,0,22142,2023,641815,0.0,0,0,0,0.0993996486067771,0.1180506199598312,0.0186509694904088,22142,West Ham,Mohammed Kudus,Mohammed Kudus,2,2,25,2.2,MID,1
1,0,17,0,32.5,689,0.5,0.62,0.12,0.73,259,2,0,7.8,19.4,2024-02-26,90,4,0,0,0,0,26,0,329842,1,2,4,26.0,5,8716,39620,30904,68,True,0,689,,,Mohammed Kudus,0,6,0.1891766041517257,90,AMR,West Ham,Brentford,4,2,22153,2023,644238,0.6281883716583252,1,2,0,0.1891766041517257,1.504796028137207,0.6874309778213501,22153,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,26,0.0,MID,5
1,0,20,0,35.5,689,0.08,0.62,0.54,2.71,263,1,0,10.3,32.2,2024-03-02,90,9,0,0,0,0,27,0,338105,1,3,1,35.0,5,11507,36787,25280,68,False,0,689,,,Mohammed Kudus,0,4,0.7926002740859985,90,AMR,Everton,West Ham,1,3,22157,2023,644858,0.0711991488933563,1,2,0,0.7926002740859985,0.8637994527816772,0.0282391346991062,22157,West Ham,Mohammed Kudus,Mohammed Kudus,2,2,27,3.0,MID,5
0,0,9,0,30.4,689,0.06,0.32,0.26,0.65,279,2,0,6.1,12.4,2024-03-10,90,6,0,0,0,0,28,0,384484,1,2,2,18.0,2,43423,61552,18129,68,True,0,689,,,Mohammed Kudus,0,3,0.4087886810302734,90,AMR,West Ham,Burnley,2,2,22173,2023,647313,0.0550230853259563,0,2,0,0.4087886810302734,0.5956578850746155,0.1548119932413101,22173,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,28,3.7,MID,2
0,0,-1,0,12.5,689,0.19,0.29,0.1,0.63,289,1,0,3.3,0.0,2024-03-17,90,2,0,0,0,0,29,0,1106919,1,1,1,20.0,1,106295,121674,15379,68,True,1,689,,,Mohammed Kudus,0,2,0.0924510583281517,90,AML,West Ham,Aston Villa,1,1,22183,2023,648748,0.149491399526596,0,1,0,0.0924510583281517,0.3517515957355499,0.1301387399435043,22183,West Ham,Mohammed Kudus,Mohammed Kudus,3,3,29,2.7,MID,1
1,2,50,0,30.1,689,0.19,0.47,0.28,4.07,297,4,1,13.0,69.4,2024-03-30,90,15,0,0,0,0,30,0,391011,1,3,4,30.0,12,-96430,10024,106454,68,False,0,689,,,Mohammed Kudus,1,2,0.0995904132723808,90,AML,Newcastle United,West Ham,4,3,22191,2023,649424,0.3734397888183594,1,2,1,0.0995904132723808,0.7036096453666687,0.3142228424549103,22191,West Ham,Mohammed Kudus,Mohammed Kudus,2,4,30,5.0,MID,10
0,0,13,0,7.7,689,0.02,0.1,0.08,0.96,306,1,0,3.5,14.8,2024-04-02,90,18,0,0,0,0,31,0,429540,1,1,1,12.0,2,35309,52704,17395,68,True,0,689,,,Mohammed Kudus,0,2,0.1372284740209579,90,ML,West Ham,Tottenham,1,1,22199,2023,651100,0.0,0,0,0,0.1372284740209579,0.0916763171553611,0.0600854158401489,22199,West Ham,Mohammed Kudus,Mohammed Kudus,3,3,31,3.7,MID,2
0,0,-3,0,3.7,689,0.02,0.11,0.09,1.5,320,1,0,2.3,2.2,2024-04-06,90,20,0,0,0,0,32,0,439901,1,2,1,17.0,2,9034,36560,27526,68,False,0,689,,,Mohammed Kudus,0,3,0.1035969778895378,90,AMR,Wolverhampton Wanderers,West Ham,1,2,22214,2023,651823,0.0,0,0,0,0.1035969778895378,0.1004591807723045,0.0171008687466382,22214,West Ham,Mohammed Kudus,Mohammed Kudus,2,2,32,3.8,MID,2
0,0,15,0,36.3,689,0.2,0.38,0.18,3.29,330,2,0,7.2,16.6,2024-04-14,90,10,0,0,0,0,33,0,451781,1,2,0,19.0,2,10178,41400,31222,68,True,0,689,,,Mohammed Kudus,0,4,0.1418699473142624,90,AMR,West Ham,Fulham,0,2,22224,2023,653846,0.0555395595729351,0,2,0,0.1418699473142624,0.1607998460531234,0.0,22224,West Ham,Mohammed Kudus,Mohammed Kudus,2,3,33,3.8,MID,2
0,0,-4,0,2.9,689,0.01,0.03,0.02,2.47,333,5,0,0.9,0.0,2024-04-21,84,8,0,0,0,0,34,0,395037,1,2,5,6.0,2,-49434,18293,67727,68,False,0,689,,,Mohammed Kudus,0,1,0.0520670525729656,90,AMR,Crystal Palace,West Ham,5,2,22227,2023,655524,0.0,0,0,0,0.0520670525729656,0.0927467495203018,0.0406796969473362,22227,West Ham,Mohammed Kudus,Mohammed Kudus,2,2,34,4.0,MID,2
