assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,17,0,37.5,309,0.1,0.12,0.02,1.28,9,1,0,5.7,9.6,2023-08-13,90,7,0,0,0,0,1,0,308481,1,1,1,10.0,2,0,0,0,70,False,0,309,,,Dominik Szoboszlai,0,1,0.0206445474177598,90,MC,Chelsea,Liverpool,1,1,22283,2023,604426,0.528986930847168,0,3,0,0.0206445474177598,0.5933635234832764,0.4895577728748321,22283,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,4,3,1,3.0,MID
1,0,26,0,15.9,309,0.05,0.17,0.12,1.29,14,1,0,5.3,15.2,2023-08-19,90,3,0,0,0,0,2,0,340429,1,1,3,22.0,5,-10856,26038,36894,70,True,0,309,,,Dominik Szoboszlai,0,3,0.1290915310382843,90,MC,Liverpool,Bournemouth,3,1,22288,2023,605123,0.0096468245610594,0,1,0,0.1290915310382843,0.3090485036373138,0.1799569725990295,22288,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,2,5,2,4.0,MID
0,0,10,0,15.3,309,0.02,0.09,0.07,2.0,29,1,0,2.9,8.6,2023-08-27,90,15,0,0,0,0,3,0,380525,1,2,1,5.0,2,11745,52151,40406,70,False,0,309,,,Dominik Szoboszlai,0,2,0.0909202843904495,90,MC,Newcastle United,Liverpool,1,2,22304,2023,607703,0.1372654438018798,0,1,0,0.0909202843904495,0.2403617948293686,0.0491556227207183,22304,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,4,4,3,3.0,MID
0,2,33,1,35.5,309,0.34,0.41,0.07,0.66,37,0,1,8.5,37.6,2023-09-03,90,2,0,0,0,0,4,0,366754,1,0,3,12.0,10,-26341,18927,45268,70,True,0,309,,,Dominik Szoboszlai,1,2,0.0522982999682426,90,MC,Liverpool,Aston Villa,3,0,21933,2023,609371,0.0518002025783062,0,2,1,0.0522982999682426,0.8678280711174011,0.8457149863243103,21933,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,4,5.3,MID
0,0,15,0,19.2,309,0.07,0.22,0.15,0.63,50,1,0,5.6,19.0,2023-09-16,90,20,0,0,0,0,5,0,496509,1,3,1,18.0,2,95640,123434,27794,70,False,0,309,,,Dominik Szoboszlai,0,2,0.1143263280391693,90,MC,Wolverhampton Wanderers,Liverpool,1,3,21935,2023,610075,0.0,0,0,0,0.1143263280391693,0.7071903944015503,0.5928640961647034,21935,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,4,2,5,5.2,MID
0,0,17,0,56.8,309,0.36,0.44,0.08,1.11,57,1,0,8.1,17.4,2023-09-24,90,19,0,0,0,0,6,0,513981,1,1,3,7.0,2,13495,50265,36770,70,True,0,309,,,Dominik Szoboszlai,0,3,0.0866344422101974,90,MC,Liverpool,West Ham,3,1,21953,2023,612800,0.1783506721258163,0,4,0,0.0866344422101974,1.4276602268218994,1.246526837348938,21953,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,2,5,6,4.5,MID
0,0,19,0,20.0,309,0.04,0.05,0.01,2.1,68,2,0,4.9,22.0,2023-09-30,90,18,0,0,0,0,7,0,536920,1,1,2,7.0,2,14148,64151,50003,70,False,0,309,,,Dominik Szoboszlai,0,1,0.0090897120535373,90,MC,Tottenham,Liverpool,2,1,21962,2023,614983,0.0277731381356716,0,1,0,0.0090897120535373,0.8012336492538452,0.7643707990646362,21962,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,4,4,7,2.5,MID
1,0,24,0,47.6,309,0.61,0.62,0.01,2.3,72,2,0,7.6,18.4,2023-10-08,90,5,0,0,0,0,8,0,552098,1,2,2,10.0,4,7110,54906,47796,70,False,1,309,,,Dominik Szoboszlai,0,1,0.0102990716695785,90,MC,Brighton,Liverpool,2,2,21966,2023,616941,0.8993992209434509,0,4,0,0.0102990716695785,1.600719928741455,1.334079027175903,21966,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,4,3,8,3.2,MID
0,0,14,1,58.8,309,0.18,0.31,0.13,0.13,85,0,0,8.4,11.0,2023-10-21,90,9,0,0,0,0,9,0,579289,1,0,2,14.0,3,19297,52367,33070,70,True,0,309,,,Dominik Szoboszlai,0,5,0.117658756673336,90,MC,Liverpool,Everton,2,0,21979,2023,617755,0.2250523567199707,0,4,0,0.117658756673336,0.3773969113826751,0.1406962722539901,21979,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,2,5,9,3.5,MID
2,3,44,1,64.4,309,0.74,0.8,0.06,0.45,97,0,0,13.3,53.6,2023-10-29,90,16,0,0,0,0,10,0,540062,1,0,3,15.0,12,-39999,17996,57995,70,True,0,309,,,Dominik Szoboszlai,0,1,0.0960788056254386,90,MC,Liverpool,Nottingham Forest,3,0,21991,2023,620600,1.0308218002319336,2,4,0,0.0960788056254386,1.1786184310913086,1.015313744544983,21991,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,2,5,10,6.8,MID
