assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,9,0,1.1,807,0.0,0.0,0.0,1.18,224,3,0,1.4,12.8,2024-02-03,62,5,0,0,0,0,23,0,260,0,1,4,0.0,2,250,256,6,50,False,0,807,,,Adam Wharton,0,0,0.0,63,Sub,Brighton,Crystal Palace,4,1,22118,2023,638571,0.0,0,0,0,0.0,0.0240128971636295,0.0240128971636295,22118,Crystal Palace,Adam Wharton,Adam Wharton,2,3,23,1.9,MID,2
0,0,20,0,11.2,807,0.01,0.01,0.0,1.21,232,3,0,3.6,25.0,2024-02-12,90,7,0,0,0,0,24,0,498,1,3,1,0.0,2,198,248,50,50,True,0,807,,,Adam Wharton,0,0,0.0,90,DMC,Crystal Palace,Chelsea,1,3,22126,2023,641271,0.0475223138928413,0,1,0,0.0,0.2413810044527053,0.1938586831092834,22126,Crystal Palace,Adam Wharton,Adam Wharton,3,2,24,2.0,MID,2
0,1,17,0,49.7,807,0.09,0.09,0.0,1.64,243,1,0,6.6,15.8,2024-02-19,87,9,0,0,0,0,25,0,673,1,1,1,0.0,3,136,217,81,50,False,0,807,,,Adam Wharton,0,0,0.0,89,MC,Everton,Crystal Palace,1,1,22137,2023,642768,0.0724479481577873,0,3,0,0.0,0.2600140571594238,0.2600140571594238,22137,Crystal Palace,Adam Wharton,Adam Wharton,2,2,25,2.3,MID,2
0,0,15,1,50.4,807,0.33,0.41,0.08,0.05,256,0,0,6.6,10.8,2024-02-24,65,6,0,0,0,0,26,0,1316,1,0,3,5.0,2,446,582,136,50,True,1,807,,,Adam Wharton,0,1,0.0364364087581634,69,MC,Crystal Palace,Burnley,3,0,22150,2023,643242,0.436257004737854,0,3,0,0.0364364087581634,0.1633711457252502,0.0319504328072071,22150,Crystal Palace,Adam Wharton,Adam Wharton,2,2,26,0.0,MID,2
0,0,7,1,0.6,807,0.0,0.07,0.07,0.95,270,0,0,0.5,0.0,2024-03-02,70,18,0,0,0,0,27,0,1087,1,1,3,4.0,3,-122,109,231,50,False,0,807,,,Adam Wharton,0,1,0.0417293049395084,74,MC,Tottenham,Crystal Palace,3,1,22164,2023,644921,0.0,0,0,0,0.0417293049395084,0.0,0.0,22164,Crystal Palace,Adam Wharton,Adam Wharton,2,4,27,2.0,MID,3
0,0,10,1,22.3,807,0.05,0.05,0.0,0.66,276,0,0,3.2,10.0,2024-03-09,80,12,0,0,0,0,28,0,1194,1,1,1,0.0,3,65,190,125,50,True,0,807,,,Adam Wharton,0,0,0.0,85,MC,Crystal Palace,Luton,1,1,22170,2023,646662,0.0764116495847702,0,2,0,0.0,0.1790657788515091,0.1276399940252304,22170,Crystal Palace,Adam Wharton,Adam Wharton,2,2,28,3.3,MID,3
0,0,13,0,25.3,807,0.31,0.33,0.02,0.92,298,1,0,3.6,9.8,2024-03-30,79,16,0,0,0,0,30,0,1138,1,1,1,1.0,2,-12,72,84,50,False,0,807,,,Adam Wharton,0,1,0.024090502411127,82,MC,Nottingham Forest,Crystal Palace,1,1,22192,2023,649816,0.389930248260498,0,2,0,0.024090502411127,0.3419961631298065,0.3419961631298065,22192,Crystal Palace,Adam Wharton,Adam Wharton,2,2,30,2.7,MID,2
0,0,10,0,4.6,807,0.02,0.02,0.0,1.17,302,1,0,1.4,9.0,2024-04-02,85,3,0,0,0,0,31,0,1183,1,0,1,0.0,2,26,88,62,50,False,0,807,,,Adam Wharton,0,0,0.0,89,MC,Bournemouth,Crystal Palace,1,0,22195,2023,651057,0.0,0,0,0,0.0,0.0,0.0,22195,Crystal Palace,Adam Wharton,Adam Wharton,2,2,31,2.3,MID,2
1,0,22,0,23.8,807,0.15,0.15,0.0,1.91,313,4,0,4.7,23.6,2024-04-06,90,13,0,0,0,0,32,0,1131,1,4,2,0.0,5,-66,34,100,50,True,0,807,,,Adam Wharton,0,0,0.0,90,MC,Crystal Palace,Manchester City,2,4,22207,2023,651434,0.5110098123550415,1,2,0,0.0,1.041192889213562,0.5301830768585205,22207,Crystal Palace,Adam Wharton,Adam Wharton,5,2,32,2.0,MID,5
0,0,14,1,11.1,807,0.01,0.09,0.08,2.87,326,0,0,4.0,23.4,2024-04-14,90,11,0,0,0,0,33,0,1282,1,1,0,5.0,3,120,199,79,50,False,0,807,,,Adam Wharton,0,1,0.0920517519116401,90,MC,Liverpool,Crystal Palace,0,1,22220,2023,653830,0.0551793426275253,0,1,0,0.0920517519116401,0.5489929914474487,0.4017618894577026,22220,Crystal Palace,Adam Wharton,Adam Wharton,2,5,33,2.5,MID,3
0,0,17,0,18.1,807,0.32,0.32,0.0,1.24,333,1,0,3.1,13.2,2024-04-21,60,19,0,0,0,0,34,0,2046,1,2,5,0.0,2,589,692,103,50,True,0,807,,,Adam Wharton,0,0,0.0,68,MC,Crystal Palace,West Ham,5,2,22227,2023,655508,0.4579715132713318,0,1,0,0.0,0.1271791458129882,0.1271791458129882,22227,Crystal Palace,Adam Wharton,Adam Wharton,2,2,34,5.4,MID,2
1,3,26,0,33.8,807,0.03,0.05,0.02,1.14,344,1,0,7.0,34.8,2024-04-27,90,10,0,0,0,0,35,0,1740,1,1,1,1.0,8,-204,128,332,50,False,0,807,,,Adam Wharton,0,1,0.021946994587779,90,MC,Fulham,Crystal Palace,1,1,22238,2023,656968,0.3673636615276336,1,3,0,0.021946994587779,0.7823262214660645,0.415898323059082,22238,Crystal Palace,Adam Wharton,Adam Wharton,2,3,35,4.0,MID,5
0,0,11,1,12.8,807,0.07,0.07,0.0,0.35,356,0,0,2.9,16.6,2024-05-06,90,14,0,0,0,0,36,0,1913,1,0,4,0.0,3,127,248,121,50,True,0,807,,,Adam Wharton,0,0,0.0,90,MC,Crystal Palace,Manchester United,4,0,22250,2023,660043,0.1098105311393737,0,1,0,0.0,0.2590089440345764,0.1491984277963638,22250,Crystal Palace,Adam Wharton,Adam Wharton,3,2,36,3.6,MID,3
1,0,13,0,12.7,807,0.03,0.06,0.03,1.57,370,1,0,4.2,28.0,2024-05-11,90,20,0,0,0,0,37,0,2122,1,3,1,1.0,5,172,398,226,50,False,0,807,,,Adam Wharton,0,1,0.0598656870424747,90,MC,Wolverhampton Wanderers,Crystal Palace,1,3,22264,2023,660586,0.0323744155466556,1,1,0,0.0598656870424747,0.8221190571784973,0.7622533440589905,22264,Crystal Palace,Adam Wharton,Adam Wharton,2,2,37,4.0,MID,5
0,0,13,1,7.4,807,0.06,0.06,0.0,1.08,376,0,0,1.6,8.2,2024-05-19,86,2,0,0,0,0,38,0,2883,1,0,5,0.0,3,630,800,170,50,True,0,807,,,Adam Wharton,0,0,0.0,90,MC,Crystal Palace,Aston Villa,5,0,22270,2023,663086,0.0,0,0,0,0.0,1.4504770040512085,1.4504770040512085,22270,Crystal Palace,Adam Wharton,Adam Wharton,3,2,38,4.3,MID,3
