assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19,0,10,0,0,0,0,2,0,2581,0,3,0,0.0,0,-267,236,503,45,False,0,118,,,Ryan Trevitt,0,0,0.0,67,DMC,Liverpool,Bournemouth,3,1,22288,2023,605139,0.0,0,0,0,0.0,0.025351595133543,0.025351595133543,22288,Bournemouth,Ryan Trevitt,Ryan Christie,2,3,2,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26,0,8,0,0,0,0,3,0,2054,0,1,1,0.0,0,-520,0,520,45,True,0,118,,,Ryan Trevitt,0,1,0.0314783081412315,65,DMC,Bournemouth,Tottenham,0,2,22296,2023,606647,0.0628430023789405,0,1,0,0.0314783081412315,0.1289626955986023,0.0974843874573707,22296,Bournemouth,Ryan Trevitt,Ryan Christie,2,2,3,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02,0,3,0,0,0,0,4,0,1824,0,2,2,0.0,0,-239,0,239,45,True,0,118,,,Ryan Trevitt,0,3,0.1184528172016143,90,DMC,Brentford,Bournemouth,2,2,21928,2023,608666,0.3829770684242248,0,1,0,0.1184528172016143,0.5911707282066345,0.0897408425807952,21928,Bournemouth,Ryan Trevitt,Ryan Christie,2,2,4,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07,0,14,0,0,0,0,8,0,1421,0,1,2,0.0,0,-60,0,60,45,False,0,118,,,Ryan Trevitt,0,0,0.0,48,DMC,Everton,Bournemouth,3,0,21969,2023,616420,0.0,0,0,0,0.0,0.1069049462676048,0.1069049462676048,21969,Bournemouth,Ryan Trevitt,Ryan Christie,2,4,8,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21,0,6,0,0,0,0,9,0,1396,0,0,3,0.0,0,-31,0,31,45,True,0,118,,,Ryan Trevitt,0,1,0.0364284515380859,29,Sub,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618044,0.0,0,0,0,0.0364284515380859,0.0364284515380859,0.0,21975,Bournemouth,Ryan Trevitt,Ryan Christie,2,2,9,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28,0,7,0,0,0,0,10,0,1366,0,2,0,0.0,0,-30,0,30,45,False,0,118,,,Ryan Trevitt,0,0,0.0,90,AMC,Bournemouth,Burnley,2,1,21985,2023,619873,0.1374265849590301,0,2,0,0.0,0.5761486291885376,0.4387220740318298,21985,Bournemouth,Ryan Trevitt,Ryan Christie,2,3,10,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2023-11-04,0,19,0,0,0,0,11,0,1344,0,2,3,0.0,0,-22,0,22,45,True,0,118,,,Ryan Trevitt,0,0,0.0,90,MR,Manchester City,Bournemouth,6,1,22000,2023,621511,0.0,0,0,0,0.0,0.4577889442443847,0.4577889442443847,22000,Bournemouth,Ryan Trevitt,Ryan Christie,2,2,11,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25,0,1,0,0,0,0,13,0,1291,0,1,0,0.0,0,-22,0,22,45,True,0,118,,,Ryan Trevitt,0,1,0.1357945054769516,90,DMC,Sheffield United,Bournemouth,1,3,22023,2023,624980,0.0,0,0,0,0.1357945054769516,0.7635170817375183,0.6277226209640503,22023,Bournemouth,Ryan Trevitt,Ryan Christie,5,2,13,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06,0,5,0,0,0,0,15,0,1269,0,1,2,0.0,0,-8,0,8,45,False,0,118,,,Ryan Trevitt,0,0,0.0,90,DMC,Crystal Palace,Bournemouth,0,2,22043,2023,628044,0.2346901595592498,0,3,0,0.0,0.2356174886226654,0.1618871837854385,22043,Bournemouth,Ryan Trevitt,Ryan Christie,2,3,15,0.0,MID,0
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09,0,17,0,0,0,0,16,0,1257,0,0,1,0.0,0,-12,0,12,45,False,0,118,,,Ryan Trevitt,0,0,0.0,90,DMC,Manchester United,Bournemouth,0,3,22051,2023,628743,0.0,0,0,0,0.0,0.1319854855537414,0.1319854855537414,22051,Bournemouth,Ryan Trevitt,Ryan Christie,2,2,16,0.0,MID,0
