assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,6,0,2.0,473,0.02,0.02,0.0,2.01,7,1,0,1.0,6.2,2023-08-12,90,8,0,0,0,0,1,0,1258416,1,1,0,2.0,2,0,0,0,40,True,0,473,,,George Baldock,0,0,0.0,90,DMR,Sheffield United,Crystal Palace,0,1,22280,2023,603819,0.0,0,0,0,0.0,0.0,0.0,7706,Sheffield United,George Baldock,George Baldock,2,2,1,0.5,DEF
0,0,3,0,0.7,473,0.01,0.01,0.0,2.8,30,1,0,1.2,11.6,2023-08-27,70,13,0,0,0,0,3,0,1209539,1,2,1,0.0,1,-191278,14913,206191,40,True,1,473,,,George Baldock,0,0,0.0,76,DMR,Sheffield United,Manchester City,1,2,22303,2023,607472,0.0,0,0,0,0.0,0.0,0.0,7706,Sheffield United,George Baldock,George Baldock,5,2,3,-0.4,DEF
0,0,8,0,25.9,473,0.09,0.09,0.0,2.59,40,2,0,5.3,23.2,2023-09-02,90,9,0,0,0,0,4,0,1115122,1,2,2,4.0,1,-102166,26080,128246,40,True,0,473,,,George Baldock,0,0,0.0,90,DMR,Sheffield United,Everton,2,2,21926,2023,608339,0.1576109379529953,0,2,0,0.0,0.2808160185813904,0.2045516073703766,7706,Sheffield United,George Baldock,George Baldock,2,2,4,0.5,DEF
0,0,2,0,0.6,473,0.0,0.0,0.0,1.32,91,2,0,0.1,0.2,2023-10-28,19,1,0,0,0,0,10,0,509160,0,0,5,0.0,0,-47398,4510,51908,39,False,0,473,,,George Baldock,0,0,0.0,16,Sub,Arsenal,Sheffield United,5,0,21986,2023,619924,0.0,0,0,0,0.0,0.0,0.0,7706,Sheffield United,George Baldock,George Baldock,2,5,10,-0.5,DEF
1,0,14,0,0.9,473,0.0,0.0,0.0,1.33,109,1,0,0.1,0.0,2023-11-04,90,20,0,0,0,0,11,0,593838,1,1,2,2.0,4,67215,83816,16601,38,True,1,473,,,George Baldock,0,0,0.0,90,DC,Sheffield United,Wolverhampton Wanderers,2,1,22003,2023,621464,0.0,0,0,0,0.0,0.0,0.0,7706,Sheffield United,George Baldock,George Baldock,2,2,11,0.8,DEF
0,0,8,0,2.0,473,0.02,0.05,0.03,1.54,114,1,0,1.6,8.6,2023-11-12,90,5,0,0,0,0,12,0,677890,1,1,1,5.0,2,78559,93354,14795,38,False,0,473,,,George Baldock,0,1,0.024696996435523,90,DC,Brighton,Sheffield United,1,1,22008,2023,623885,0.0,0,0,0,0.024696996435523,0.4006046950817108,0.4006046950817108,7706,Sheffield United,George Baldock,George Baldock,2,3,12,1.5,DEF
1,2,31,0,41.6,473,0.38,0.38,0.0,2.71,129,3,0,9.0,44.4,2023-11-25,90,3,0,0,0,0,13,0,764743,1,3,1,4.0,5,85015,103451,18436,39,True,1,473,,,George Baldock,0,0,0.0,90,DC,Sheffield United,Bournemouth,1,3,22023,2023,624961,0.5712766647338867,1,3,0,0.0,0.5712766647338867,0.4821487069129944,7706,Sheffield United,George Baldock,George Baldock,2,2,13,3.2,DEF
0,0,3,0,0.5,473,0.0,0.0,0.0,0.25,134,1,0,0.2,1.6,2023-12-02,24,6,0,0,0,0,14,0,790024,1,0,5,0.0,1,32522,45042,12520,39,False,0,473,,,George Baldock,0,0,0.0,24,DMR,Burnley,Sheffield United,5,0,22028,2023,626487,0.0,0,0,0,0.0,0.0,0.0,7706,Sheffield United,George Baldock,George Baldock,2,2,14,3.0,DEF
0,0,6,0,0.3,473,0.0,0.0,0.0,0.89,171,1,0,1.4,13.4,2023-12-22,90,2,0,0,0,0,18,0,691111,1,1,1,0.0,2,-17934,5916,23850,39,False,0,473,,,George Baldock,0,0,0.0,90,DC,Aston Villa,Sheffield United,1,1,22065,2023,632473,0.0,0,0,0,0.0,0.0,0.0,7706,Sheffield United,George Baldock,George Baldock,2,4,18,0.8,DEF
0,0,14,0,17.3,473,0.07,0.07,0.0,0.63,190,3,0,4.5,25.2,2023-12-26,90,12,0,0,0,0,19,0,701652,1,3,2,2.0,0,5293,15397,10104,39,True,1,473,,,George Baldock,0,0,0.0,90,DR,Sheffield United,Luton,2,3,22084,2023,632943,0.0579433850944042,0,1,0,0.0,0.3183246850967407,0.3183246850967407,7706,Sheffield United,George Baldock,George Baldock,2,2,19,0.5,DEF
0,0,9,0,0.2,473,0.0,0.0,0.0,2.26,196,2,0,2.5,24.8,2023-12-30,90,13,0,0,0,0,20,0,681632,1,0,2,0.0,1,-18681,8186,26867,39,False,0,473,,,George Baldock,0,0,0.0,90,DC,Manchester City,Sheffield United,2,0,22090,2023,633505,0.0,0,0,0,0.0,0.0929811745882034,0.0929811745882034,7706,Sheffield United,George Baldock,George Baldock,2,5,20,-1.0,DEF
0,0,2,0,10.5,473,0.04,0.04,0.0,0.44,269,1,0,1.5,2.2,2024-03-04,45,1,0,0,0,0,27,0,561852,0,6,0,2.0,1,458,13348,12890,38,True,0,473,,,George Baldock,0,0,0.0,39,Sub,Sheffield United,Arsenal,0,6,22163,2023,646050,0.0692057833075523,0,1,0,0.0,0.1148375198245048,0.0456317365169525,7706,Sheffield United,George Baldock,George Baldock,5,2,27,-1.3,DEF
0,0,11,0,0.1,473,0.0,0.0,0.0,3.34,273,2,0,1.2,12.2,2024-03-09,90,3,0,0,0,0,28,0,564906,1,2,2,0.0,1,2455,14970,12515,38,False,0,473,,,George Baldock,0,0,0.0,90,DC,Bournemouth,Sheffield United,2,2,22165,2023,646641,0.0,0,0,0,0.0,0.0,0.0,7706,Sheffield United,George Baldock,George Baldock,2,2,28,0.0,DEF
