assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,13,1,74.8,267,0.11,0.19,0.08,0.36,104,0,0,10.4,19.2,2023-11-04,80,14,0,0,0,0,11,0,84098,1,1,0,10.0,3,-8321,1974,10295,54,True,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0416835658252239,86,AMC,Fulham,Manchester United,0,1,21998,2023,621193,0.3965674936771393,0,6,0,0.0416835658252239,0.3573088943958282,0.0621183179318904,21998,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,3,3,11,1.2,MID,3
0,0,16,0,27.5,267,0.03,0.03,0.0,2.12,112,3,0,3.9,11.4,2023-11-12,73,2,0,0,0,0,12,0,77596,1,1,3,0.0,2,-6594,1101,7695,54,False,0,267,,,Andreas Hoelgebaum Pereira,0,0,0.0,79,AMC,Aston Villa,Fulham,3,1,22007,2023,623916,0.0660929009318351,0,2,0,0.0,0.5110759735107422,0.4449830651283264,22007,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,4,12,2.0,MID,2
0,0,14,0,22.4,267,0.11,0.11,0.0,1.26,124,2,0,3.4,8.0,2023-11-27,75,20,0,0,0,0,13,0,75230,1,2,3,4.0,2,-2812,2511,5323,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,0,0.0,79,AMC,Fulham,Wolverhampton Wanderers,3,2,22018,2023,626109,0.1134249940514564,0,1,0,0.0,0.6616278290748596,0.5482028126716614,22018,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,13,2.3,MID,2
0,0,10,0,40.7,267,0.08,0.15,0.07,0.95,136,2,0,5.6,12.6,2023-12-03,61,11,0,0,0,0,14,0,70368,1,3,4,3.0,2,-4901,637,5538,53,False,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0430093742907047,73,AMC,Liverpool,Fulham,4,3,22030,2023,627350,0.1350287646055221,0,3,0,0.0430093742907047,0.189222827553749,0.1462134569883346,22030,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,5,14,1.7,MID,2
3,3,51,1,54.3,267,0.49,0.57,0.08,0.29,145,0,0,10.8,46.4,2023-12-06,90,16,0,0,0,0,15,0,70130,1,0,5,7.0,15,-526,2311,2837,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,2,0.074256420135498,90,AMC,Fulham,Nottingham Forest,5,0,22038,2023,627938,1.0023188591003418,2,4,0,0.074256420135498,2.2160003185272217,1.7507394552230835,22038,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,15,5.2,MID,12
1,0,26,1,67.5,267,0.38,0.4,0.02,1.39,155,0,0,10.6,32.2,2023-12-10,90,19,0,0,0,0,16,0,84991,1,0,5,6.0,6,13897,16073,2176,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0102591775357723,90,AMC,Fulham,West Ham,5,0,22049,2023,629301,0.6954889893531799,1,5,0,0.0102591775357723,0.8450913429260254,0.6836572289466858,22049,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,16,5.4,MID,6
0,0,7,0,5.5,267,0.01,0.03,0.02,1.46,168,1,0,1.5,6.2,2023-12-16,60,15,0,0,0,0,17,0,107589,1,0,3,3.0,2,21811,26349,4538,53,False,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0115759186446666,70,AMC,Newcastle United,Fulham,3,0,22062,2023,630348,0.0,0,0,0,0.0115759186446666,0.0550205074250698,0.0434445887804031,22062,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,4,17,4.9,MID,2
0,0,7,0,15.6,267,0.05,0.08,0.03,0.28,173,1,0,2.4,6.2,2023-12-23,64,6,0,0,0,0,18,0,150539,1,2,0,2.0,2,36263,42073,5810,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0418729409575462,69,AMC,Fulham,Burnley,0,2,22067,2023,632704,0.0,0,0,0,0.0418729409575462,0.2008920907974243,0.2008920907974243,22067,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,18,5.3,MID,2
0,0,10,0,28.0,267,0.06,0.09,0.03,1.76,182,2,0,4.7,9.6,2023-12-26,82,3,0,0,0,0,19,0,144284,1,0,3,9.0,1,131,15074,14943,53,False,1,267,,,Andreas Hoelgebaum Pereira,0,1,0.0324732363224029,86,AMC,Bournemouth,Fulham,3,0,22075,2023,632995,0.0265911258757114,0,2,0,0.0324732363224029,0.0098238568753004,0.0,22075,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,2,19,4.7,MID,1
0,0,3,0,7.7,267,0.04,0.12,0.08,0.06,193,0,0,1.3,0.2,2023-12-31,18,1,0,0,0,0,20,0,116112,0,1,2,5.0,1,-27591,3055,30646,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0794765949249267,14,Sub,Fulham,Arsenal,2,1,22087,2023,633708,0.0,0,0,0,0.0794765949249267,0.0,0.0,22087,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,5,3,20,4.0,MID,1
0,0,5,0,36.7,267,0.16,0.26,0.1,2.06,206,1,0,5.7,8.0,2024-01-13,81,7,0,0,0,0,21,0,105154,1,0,1,12.0,2,-11738,9032,20770,53,False,0,267,,,Andreas Hoelgebaum Pereira,0,2,0.0823465138673782,86,AMC,Chelsea,Fulham,1,0,22097,2023,634579,0.1327750980854034,0,3,0,0.0823465138673782,0.1747379004955291,0.0331091992557048,22097,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,21,1.3,MID,2
0,0,6,1,46.6,267,0.25,0.46,0.21,2.15,213,0,0,7.3,5.2,2024-01-30,90,9,0,0,0,0,22,0,103788,1,0,0,21.0,3,-2402,9966,12368,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,6,0.4658927023410797,90,AMC,Fulham,Everton,0,0,22106,2023,637785,0.1742153465747833,0,3,0,0.4658927023410797,0.6137692332267761,0.0843640863895416,22106,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,22,2.5,MID,3
1,0,19,0,82.3,267,0.46,0.54,0.08,1.52,225,1,0,13.4,32.4,2024-02-03,84,6,0,0,0,0,23,0,103276,1,2,2,19.0,4,-846,7276,8122,53,False,1,267,,,Andreas Hoelgebaum Pereira,0,1,0.0986872762441635,88,AMC,Burnley,Fulham,2,2,22119,2023,638596,0.4452434182167053,1,6,0,0.0986872762441635,0.4873622357845306,0.2442852109670639,22119,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,2,23,3.0,MID,4
0,0,10,0,2.3,267,0.06,0.06,0.0,1.59,233,1,0,0.7,4.2,2024-02-10,84,3,0,0,0,0,24,0,102332,1,1,3,0.0,2,-1280,8401,9681,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,0,0.0,90,AMC,Fulham,Bournemouth,3,1,22127,2023,640124,0.0,0,0,0,0.0,0.0,0.0,22127,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,24,3.0,MID,2
0,0,6,0,62.4,267,0.45,0.47,0.02,1.65,244,2,0,7.2,6.8,2024-02-17,74,2,0,0,0,0,25,0,89721,1,2,1,3.0,2,-11022,2609,13631,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0170345604419708,82,AMC,Fulham,Aston Villa,1,2,22138,2023,641770,0.2633174955844879,0,4,0,0.0170345604419708,0.0692418962717056,0.0,22138,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,3,3,25,2.8,MID,2
0,0,9,1,68.8,267,0.12,0.18,0.06,0.36,258,0,0,10.0,16.8,2024-02-24,67,14,0,0,0,0,26,0,86433,1,2,1,14.0,2,-4580,2750,7330,53,False,1,267,,,Andreas Hoelgebaum Pereira,0,2,0.0682957619428634,70,AMC,Manchester United,Fulham,1,2,22152,2023,643289,0.2756150066852569,0,5,0,0.0682957619428634,0.2565383613109588,0.1097946688532829,22152,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,4,26,0.0,MID,2
0,0,4,1,16.3,267,0.04,0.2,0.16,0.84,264,0,0,3.4,4.8,2024-03-02,68,5,0,0,0,0,27,0,84976,1,0,3,13.0,3,-2291,3531,5822,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,3,0.167271003127098,73,AMC,Fulham,Brighton,3,0,22158,2023,644874,0.0368336699903011,0,1,0,0.167271003127098,0.8523725271224976,0.6851015090942383,22158,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,27,2.2,MID,3
0,0,9,0,9.6,267,0.05,0.12,0.07,0.47,280,1,0,3.5,6.0,2024-03-09,61,20,0,0,0,0,28,0,84312,1,1,2,19.0,2,-818,4199,5017,53,False,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0698067843914032,68,AMC,Wolverhampton Wanderers,Fulham,2,1,22174,2023,646707,0.0,0,0,0,0.0698067843914032,0.3697616457939148,0.2999548614025116,22174,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,2,28,2.2,MID,2
0,0,4,1,43.3,267,0.1,0.45,0.35,2.08,286,0,0,6.8,7.6,2024-03-16,71,18,0,0,0,0,29,0,130810,1,0,3,17.0,3,8658,12407,3749,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,3,0.2519713044166565,74,AMC,Fulham,Tottenham,3,0,22180,2023,648464,0.1035495176911354,0,3,0,0.2519713044166565,0.6025997400283813,0.2809586524963379,22180,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,3,3,29,2.0,MID,3
1,0,24,0,95.2,267,0.18,0.18,0.0,1.87,299,3,0,12.8,30.4,2024-03-30,84,17,0,0,0,0,30,0,93033,1,3,3,2.0,5,5,7199,7194,53,False,0,267,,,Andreas Hoelgebaum Pereira,0,0,0.0,86,AMC,Sheffield United,Fulham,3,3,22193,2023,649845,0.1876498162746429,1,6,0,0.0,0.1534932553768158,0.1301586180925369,22193,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,2,30,3.7,MID,5
1,1,27,0,100.9,267,0.83,0.89,0.06,1.28,305,3,0,14.7,37.6,2024-04-02,70,16,0,0,0,0,31,0,95617,1,1,3,8.0,6,2336,6846,4510,53,False,0,267,,,Andreas Hoelgebaum Pereira,0,2,0.0381954684853553,74,AMC,Nottingham Forest,Fulham,3,1,22198,2023,650997,0.4139827489852905,1,6,0,0.0381954684853553,0.4458788633346557,0.0796801447868347,22198,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,2,31,4.0,MID,5
0,0,17,1,28.4,267,0.12,0.41,0.29,0.19,315,0,0,9.7,11.6,2024-04-06,64,15,0,0,0,0,32,0,93143,1,1,0,57.0,3,-2590,4135,6725,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,3,0.2478948831558227,70,AMC,Fulham,Newcastle United,0,1,22209,2023,651747,0.1390221714973449,0,2,0,0.2478948831558227,0.4871466755867004,0.2103705406188964,22209,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,3,3,32,3.8,MID,3
0,3,44,1,44.3,267,0.25,1.94,1.69,0.91,330,0,2,19.6,72.4,2024-04-14,73,19,0,0,0,0,33,0,87953,1,2,0,79.0,15,-5293,2083,7376,53,False,1,267,,,Andreas Hoelgebaum Pereira,2,4,2.104116916656494,76,AMC,West Ham,Fulham,0,2,22224,2023,653863,0.4169242084026336,0,3,2,2.104116916656494,2.3049769401550293,0.1851401031017303,22224,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,33,7.2,MID,12
0,0,8,0,10.4,267,0.36,0.4,0.04,1.02,335,3,0,1.6,4.8,2024-04-21,90,11,0,0,0,0,34,0,96747,1,3,1,1.0,2,8096,14660,6564,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,1,0.0394624359905719,90,AMC,Fulham,Liverpool,1,3,22229,2023,655634,0.0,0,0,0,0.0394624359905719,0.066130630671978,0.066130630671978,22229,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,4,3,34,5.7,MID,2
0,0,13,1,27.0,267,0.1,0.1,0.0,0.87,344,0,0,3.3,6.0,2024-04-27,84,8,0,0,0,0,35,0,101239,1,1,1,0.0,3,3241,10585,7344,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,0,0.0,87,AMC,Fulham,Crystal Palace,1,1,22238,2023,656954,0.3419537842273712,0,2,0,0.0,0.8047347664833069,0.5343025326728821,22238,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,3,35,5.8,MID,3
0,0,6,1,29.6,267,0.03,0.21,0.18,0.62,352,0,0,4.8,3.4,2024-05-04,74,4,0,0,0,0,36,0,100303,1,0,0,15.0,3,-1414,5402,6816,53,False,0,267,,,Andreas Hoelgebaum Pereira,0,4,0.1587475091218948,81,AMC,Brentford,Fulham,0,0,22246,2023,658857,0.1128442883491516,0,2,0,0.1587475091218948,0.2660401463508606,0.1072926297783851,22246,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,2,2,36,5.8,MID,3
0,0,8,0,1.3,267,0.01,0.01,0.0,2.35,364,3,0,0.5,3.8,2024-05-11,73,13,0,0,0,0,37,0,93753,1,4,0,0.0,2,-6003,4400,10403,53,True,0,267,,,Andreas Hoelgebaum Pereira,0,0,0.0,77,AMC,Fulham,Manchester City,0,4,22258,2023,660323,0.0,0,0,0,0.0,0.0,0.0,22258,Fulham,Andreas Hoelgebaum Pereira,Andreas Pereira,5,3,37,1.5,MID,2
