assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2023-08-12,0,9,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,False,0,652,,,Matthew Dibley-Dias,0,2,0.5598788857460022,90,DR,Newcastle United,Aston Villa,5,1,22281,2023,603922,0.0,0,0,0,0.5598788857460022,0.6570658683776855,0.0971870198845863,22281,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,2,1,1.0,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16,0,12,0,0,0,0,5,0,878,0,0,1,0.0,0,138,227,89,45,True,0,652,,,Matthew Dibley-Dias,0,2,0.2185059785842895,90,DR,Aston Villa,Crystal Palace,3,1,21938,2023,610463,0.0,0,0,0,0.2185059785842895,0.3988353013992309,0.1803293228149414,21938,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,3,5,0.5,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29,0,5,0,0,0,0,10,0,942,0,1,1,0.0,0,-74,13,87,45,False,0,652,,,Matthew Dibley-Dias,0,0,0.0,80,DR,Aston Villa,Luton,3,1,21987,2023,620441,0.5199095606803894,0,2,0,0.0,1.673265814781189,1.1533563137054443,21987,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,3,10,0.0,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12,0,2,0,0,0,0,12,0,903,0,1,3,0.0,0,-34,11,45,45,False,0,652,,,Matthew Dibley-Dias,0,2,0.1672524958848953,90,DR,Aston Villa,Fulham,3,1,22007,2023,623897,0.0,0,0,0,0.1672524958848953,0.3543691337108612,0.1871166229248047,22007,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,4,12,0.0,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03,0,11,0,0,0,0,14,0,861,0,3,4,0.0,0,-12,12,24,45,False,0,652,,,Matthew Dibley-Dias,0,0,0.0,7,Sub,Bournemouth,Aston Villa,2,2,22025,2023,627172,0.0,0,0,0,0.0,0.0,0.0,22025,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,5,14,-0.2,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2024-01-30,0,9,0,0,0,0,22,0,788,0,0,0,0.0,0,-9,15,24,45,True,0,652,,,Matthew Dibley-Dias,0,2,0.1255575120449066,90,DR,Aston Villa,Newcastle United,1,3,22105,2023,637868,0.0,0,0,0,0.1255575120449066,0.2330885529518127,0.1075310334563255,22105,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,3,22,0.0,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2024-02-03,0,6,0,0,0,0,23,0,783,0,2,2,0.0,0,-7,9,16,45,False,0,652,,,Matthew Dibley-Dias,0,0,0.0,27,Sub,Sheffield United,Aston Villa,0,5,22124,2023,638755,0.0,0,0,0,0.0,0.1315088123083114,0.1315088123083114,22124,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,2,23,0.0,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2024-02-17,0,2,0,0,0,0,25,0,795,0,2,1,0.0,0,1,33,32,45,True,0,652,,,Matthew Dibley-Dias,0,0,0.0,90,DR,Fulham,Aston Villa,1,2,22138,2023,641779,0.0,0,0,0,0.0,0.405018538236618,0.405018538236618,22138,Aston Villa,Matthew Dibley-Dias,Matthew Cash,3,3,25,0.0,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2024-02-24,0,14,0,0,0,0,26,0,812,0,2,1,0.0,0,-5,28,33,45,False,0,652,,,Matthew Dibley-Dias,0,1,0.1095908358693122,90,DR,Aston Villa,Nottingham Forest,4,2,22147,2023,643174,0.0,0,0,0,0.1095908358693122,1.7616490125656128,1.6520581245422363,22147,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,4,26,0.0,MID,0
0,0,0,0,0.0,652,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2024-03-02,0,5,0,0,0,0,27,0,822,0,0,3,0.0,0,11,24,13,45,True,0,652,,,Matthew Dibley-Dias,0,0,0.0,90,DR,Luton,Aston Villa,2,3,22159,2023,645159,0.0,0,0,0,0.0,0.9566558599472046,0.9566558599472046,22159,Aston Villa,Matthew Dibley-Dias,Matthew Cash,2,3,27,0.0,MID,0
