assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,-3,0,1.0,804,0.02,0.28,0.26,0.0,233,0,0,1.8,0.0,2024-02-10,21,10,0,0,0,0,24,0,607,0,1,3,17.0,1,320,435,115,50,False,0,804,,,Enes Ünal,0,3,0.7204475998878479,14,Sub,Fulham,Bournemouth,3,1,22127,2023,640147,0.0,0,0,0,0.7204475998878479,0.0551221333444118,0.0,22127,Bournemouth,Enes Ünal,Enes Ünal,2,3,24,0.5,FWD,1
0,0,2,0,0.0,804,0.0,0.0,0.0,0.03,247,0,0,0.0,0.0,2024-02-17,1,15,0,0,0,0,25,0,1054,0,2,2,0.0,1,358,567,209,50,False,0,804,,,Enes Ünal,0,0,0.0,1,Sub,Newcastle United,Bournemouth,2,2,22141,2023,641848,0.0,0,0,0,0.0,0.0,0.0,22141,Bournemouth,Enes Ünal,Enes Ünal,2,4,25,0.2,FWD,1
0,0,2,0,0.3,804,0.02,0.07,0.05,0.0,253,0,0,0.3,0.0,2024-02-24,2,13,0,0,0,0,26,0,1124,0,1,0,4.0,1,9,315,306,50,True,0,804,,,Enes Ünal,0,1,0.057604219764471,1,Sub,Bournemouth,Manchester City,0,1,22145,2023,643405,0.0,0,0,0,0.057604219764471,0.057604219764471,0.0,22145,Bournemouth,Enes Ünal,Enes Ünal,5,2,26,0.0,FWD,1
0,0,1,0,0.3,804,0.0,0.0,0.0,0.04,262,0,0,0.1,0.2,2024-03-03,1,6,0,0,0,0,27,0,1319,0,2,0,0.0,1,147,457,310,50,False,0,804,,,Enes Ünal,0,0,0.0,1,Sub,Burnley,Bournemouth,0,2,22156,2023,645484,0.0,0,0,0,0.0,0.0,0.0,22156,Bournemouth,Enes Ünal,Enes Ünal,2,2,27,1.1,FWD,1
2,0,17,0,10.5,804,0.01,0.42,0.41,0.67,162,0,0,6.6,20.2,2024-03-13,45,12,0,0,0,0,28,0,1477,0,3,4,35.0,7,106,449,343,50,True,0,804,,,Enes Ünal,0,4,0.6821708083152771,41,Sub,Bournemouth,Luton,4,3,25861,2023,647905,0.307759553194046,1,1,0,0.6821708083152771,0.9399707913398744,0.0,25861,Bournemouth,Enes Ünal,Enes Ünal,2,2,17,7.0,FWD,7
0,0,2,0,0.6,804,0.0,0.0,0.0,0.47,292,1,0,0.1,0.6,2024-03-30,5,9,0,0,0,0,30,0,2806,0,1,2,0.0,1,881,1168,287,50,True,0,804,,,Enes Ünal,0,0,0.0,3,Sub,Bournemouth,Everton,2,1,22185,2023,649750,0.0,0,0,0,0.0,0.0,0.0,22185,Bournemouth,Enes Ünal,Enes Ünal,2,2,30,3.5,FWD,1
0,0,5,0,10.1,804,0.01,0.01,0.0,0.02,302,0,0,1.4,4.2,2024-04-02,1,8,0,0,0,0,31,0,2740,0,0,1,0.0,1,-84,294,378,50,True,0,804,,,Enes Ünal,0,0,0.0,1,Sub,Bournemouth,Crystal Palace,1,0,22195,2023,651048,0.0380256362259388,0,1,0,0.0,0.0380256362259388,0.0380256362259388,22195,Bournemouth,Enes Ünal,Enes Ünal,2,2,31,3.5,FWD,1
0,0,5,0,2.0,804,0.02,0.02,0.0,0.82,316,2,0,1.4,6.4,2024-04-06,21,12,0,0,0,0,32,0,2698,0,1,2,6.0,1,-82,285,367,50,False,0,804,,,Enes Ünal,0,0,0.0,18,Sub,Luton,Bournemouth,2,1,22210,2023,651798,0.0,0,0,0,0.0,0.273217499256134,0.273217499256134,22210,Bournemouth,Enes Ünal,Enes Ünal,2,2,32,3.5,FWD,1
0,0,0,0,0.3,804,0.0,0.1,0.1,0.02,322,0,0,0.3,0.0,2024-04-13,14,14,0,0,0,0,33,0,2631,0,2,2,4.0,1,-122,233,355,50,True,0,804,,,Enes Ünal,0,1,0.1215325742959976,5,Sub,Bournemouth,Manchester United,2,2,22215,2023,653514,0.0,0,0,0,0.1215325742959976,0.0,0.0,22215,Bournemouth,Enes Ünal,Enes Ünal,3,2,33,1.0,FWD,1
0,0,-4,0,0.0,804,0.0,0.33,0.33,0.0,331,0,0,4.4,3.0,2024-04-21,8,2,0,0,0,0,34,0,3001,0,1,3,41.0,1,109,498,389,50,False,0,804,,,Enes Ünal,0,2,0.5538105368614197,3,Sub,Aston Villa,Bournemouth,3,1,22225,2023,655498,0.0,0,0,0,0.5538105368614197,0.5538105368614197,0.0,22225,Bournemouth,Enes Ünal,Enes Ünal,2,4,34,1.1,FWD,1
