goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.062919020652771,19,Sub,Newcastle United,Wolverhampton Wanderers,1,0,2025-09-13,28809,2025,736899,0,0,0,0,0.062919020652771,0.062919020652771,0
0,1,0.008969185873866081,67,FWL,Wolverhampton Wanderers,Everton,2,3,2025-08-30,28800,2025,735047,0,0,0,0,0.008969185873866081,0.008969185873866081,0
0,1,0.07650242745876312,61,FWL,Bournemouth,Wolverhampton Wanderers,1,0,2025-08-23,28792,2025,733221,0,0,0,0,0.07650242745876312,0.13526907563209534,0.05876665189862251
0,0,0,12,Sub,Wolverhampton Wanderers,Manchester City,0,4,2025-08-16,28783,2025,732745,0.05849302560091019,0,1,0,0,0.05849302560091019,0
