goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,61,MC,Arsenal,Leeds,5,0,2025-08-23,28793,2025,733408,0,0,0,0,0,0.024242989718914032,0.024242989718914032
0,2,0.1117604449391365,90,MC,Leeds,Everton,1,0,2025-08-18,28787,2025,732649,0.08181378990411758,0,2,0,0.1117604449391365,0.311256468296051,0.11768221855163574
