goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,73,FW,Brentford,Chelsea,2,2,2025-09-13,28815,2025,737282,0.14841710031032562,0,1,0,0,0.3195877969264984,0.1711706966161728
1,1,0.3706037104129791,90,FW,Sunderland,Brentford,2,1,2025-08-30,28801,2025,735092,0.09696149826049805,0,1,1,0.3706037104129791,0.4675652086734772,0
0,3,0.19428464770317078,90,FW,Brentford,Aston Villa,1,0,2025-08-23,28790,2025,733237,0.399488627910614,0,1,0,0.19428464770317078,0.5795257687568665,0.029967214912176132
1,2,0.8842360973358154,90,FW,Nottingham Forest,Brentford,3,1,2025-08-17,28785,2025,732272,0.043761223554611206,0,1,0,0.12306726723909378,0.1668284833431244,0
0,1,0.02077350951731205,9,Sub,Wolverhampton Wanderers,Brentford,1,1,2025-05-25,26978,2024,730092,0,0,0,0,0.02077350951731205,0.02077350951731205,0
0,0,0,11,Sub,Brentford,Fulham,2,3,2025-05-18,26964,2024,728509,0,0,0,0,0,0,0
0,0,0,3,Sub,Ipswich,Brentford,0,1,2025-05-10,26954,2024,725768,0,0,0,0,0,0,0
0,0,0,6,Sub,Brentford,Manchester United,4,3,2025-05-04,26947,2024,724643,0,0,0,0,0,0,0
0,0,0,76,FW,Brentford,Newcastle United,4,2,2024-12-07,26743,2024,692227,0.04710874333977699,0,1,0,0,0.4910999834537506,0.4439912438392639
0,1,0.08866850286722183,16,Sub,Aston Villa,Brentford,3,1,2024-12-04,26734,2024,691568,0,0,0,0,0.08866850286722183,0.08866850286722183,0
0,0,0,12,Sub,Brentford,Leicester,4,1,2024-11-30,26722,2024,690064,0.06734663248062134,0,1,0,0,0.06734663248062134,0
0,0,0,15,Sub,Everton,Brentford,0,0,2024-11-23,26715,2024,688478,0,0,0,0,0,0,0
