goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
2,3,0.17464679479599,90,MC,Arsenal,Nottingham Forest,3,0,2025-09-13,28808,2025,736531,0.04990798607468605,0,1,2,0.17464679479599,0.3200065493583679,0.221690371632576
0,1,0.027894919738173485,90,MC,Liverpool,Arsenal,1,0,2025-08-31,28806,2025,735953,0,0,0,0,0.027894919738173485,0.027894919738173485,0
0,1,0.030602192506194115,90,MC,Arsenal,Leeds,5,0,2025-08-23,28793,2025,733391,0,0,0,0,0.030602192506194115,0.5149329900741577,0.48433077335357666
0,0,0,90,MC,Manchester United,Arsenal,0,1,2025-08-17,28786,2025,732474,0,0,0,0,0,0.11240087449550629,0.11240087449550629
0,0,0,19,Sub,Real Madrid,Real Sociedad,2,0,2025-05-24,27355,2024,729651,0,0,0,0,0,0.025040607899427414,0.025040607899427414
0,1,0.07445627450942993,90,DMC,Real Sociedad,Girona,3,2,2025-05-18,27347,2024,728753,0.0797947496175766,0,2,0,0.07445627450942993,0.15786798298358917,0.07807324081659317
0,3,1.452852725982666,90,DMC,Real Sociedad,Celta Vigo,0,1,2025-05-13,27337,2024,727194,0,0,0,0,1.452852725982666,1.1247421503067017,0.126404270529747
0,2,0.15358495712280273,75,DMC,Atletico Madrid,Real Sociedad,4,0,2025-05-10,27323,2024,726103,0,0,0,0,0.15358495712280273,0.057554759085178375,0
0,0,0,90,DMC,Real Sociedad,Athletic Club,0,0,2025-05-04,27315,2024,725185,0.0511954240500927,0,1,0,0,0.15204773843288422,0.10085231065750122
0,1,0.12602795660495758,90,DMC,Alaves,Real Sociedad,1,0,2025-04-23,27310,2024,722074,0,0,0,0,0.12602795660495758,0,0
0,1,0.07081398367881775,90,DMC,Real Sociedad,Mallorca,0,2,2025-04-12,27290,2024,718385,0,0,0,0,0.07081398367881775,0.04769266024231911,0.04769266024231911
0,0,0,90,DMC,Las Palmas,Real Sociedad,1,3,2025-04-06,27274,2024,717376,0,0,0,0,0,0.9050704836845398,0.9050704836845398
0,1,0.03590375557541847,90,DMC,Real Sociedad,Real Valladolid,2,1,2025-03-29,27265,2024,714556,0.3983301520347595,0,2,0,0.03590375557541847,0.8731682896614075,0.8372645378112793
1,1,0.16825667023658752,90,DMC,Rayo Vallecano,Real Sociedad,2,2,2025-03-16,27254,2024,714198,0.023382406681776047,0,1,1,0.16825667023658752,0.05661433935165405,0.05661433935165405
0,0,0,29,Sub,Real Sociedad,Sevilla,0,1,2025-03-09,27247,2024,712376,0,0,0,0,0,0,0
0,0,0,48,DMC,Barcelona,Real Sociedad,4,0,2025-03-02,27232,2024,710400,0,0,0,0,0,0,0
0,0,0,90,DMC,Real Sociedad,Leganes,3,0,2025-02-23,27230,2024,708906,0,0,0,0,0,0.19790077209472656,0.19790077209472656
0,0,0,90,MC,Real Betis,Real Sociedad,3,0,2025-02-16,27218,2024,707254,0,0,0,0,0,0,0
0,0,0,90,MC,Real Sociedad,Espanyol,2,1,2025-02-09,27202,2024,705564,0.09824874252080917,0,1,0,0,1.1068817377090454,1.0086328983306885
0,1,0.077020563185215,90,DMC,Osasuna,Real Sociedad,2,1,2025-02-02,27195,2024,704303,0,0,0,0,0.077020563185215,0.5350609421730042,0.5350609421730042
0,1,0.08810722827911377,90,DMC,Real Sociedad,Getafe,0,3,2025-01-26,27188,2024,702083,0,0,0,0,0.08810722827911377,0.08810722827911377,0
0,0,0,90,MC,Valencia,Real Sociedad,1,0,2025-01-19,27179,2024,700960,0,0,0,0,0,0.1513478308916092,0.1513478308916092
0,0,0,90,DMC,Real Sociedad,Villarreal,1,0,2025-01-13,27164,2024,698906,0,0,0,0,0,0.6146196126937866,0.6146196126937866
0,1,0.021869927644729614,90,DMC,Real Sociedad,Las Palmas,0,0,2024-12-15,27151,2024,694563,0.1092783734202385,0,2,0,0.021869927644729614,0.16579186916351318,0.034643568098545074
0,0,0,52,MC,Leganes,Real Sociedad,0,3,2024-12-08,27133,2024,692674,0.017964651808142662,0,1,0,0,0.10712351649999619,0.08915886282920837
0,0,0,90,MC,Real Sociedad,Real Betis,2,0,2024-12-01,27130,2024,691171,0,0,0,0,0,0,0
0,2,0.5522648096084595,90,DMC,Athletic Club,Real Sociedad,1,0,2024-11-24,27112,2024,689478,0,0,0,0,0.5522648096084595,0.5349413752555847,0
0,0,0,90,DMC,Real Sociedad,Barcelona,1,0,2024-11-10,27108,2024,687741,0,0,0,0,0,0.027344102039933205,0.027344102039933205
0,1,0.057687196880578995,90,DMC,Sevilla,Real Sociedad,0,2,2024-11-03,27100,2024,685904,0.14092931151390076,1,1,0,0.057687196880578995,0.2544371783733368,0.2544371783733368
0,1,0.33850574493408203,90,DMC,Real Sociedad,Osasuna,0,2,2024-10-27,27088,2024,684100,0.064583919942379,0,1,0,0.33850574493408203,1.1029144525527954,0.6998247504234314
0,0,0,90,DMC,Girona,Real Sociedad,0,1,2024-10-19,27076,2024,681613,0,0,0,0,0,0.36720436811447144,0.36720436811447144
0,1,0.09294476360082626,90,DMC,Real Sociedad,Atletico Madrid,1,1,2024-10-06,27067,2024,680698,0.09544377774000168,0,3,0,0.09294476360082626,0.5869840383529663,0.4915402829647064
0,0,0,90,DMC,Real Sociedad,Valencia,3,0,2024-09-28,27055,2024,678083,0.0178773645311594,0,1,0,0,1.5373754501342773,1.5194981098175049
0,1,0.17689445614814758,90,DMC,Real Valladolid,Real Sociedad,0,0,2024-09-21,27039,2024,675328,0.008586790412664413,0,1,0,0.17689445614814758,0.5753170251846313,0.38983577489852905
0,1,0.019710835069417953,90,DMC,Mallorca,Real Sociedad,1,0,2024-09-17,27045,2024,675011,0.028529087081551552,0,1,0,0.019710835069417953,0.1957511454820633,0.17604030668735504
0,0,0,90,MC,Real Sociedad,Real Madrid,0,2,2024-09-14,27031,2024,674124,0,0,0,0,0,0,0
0,0,0,90,MC,Getafe,Real Sociedad,0,0,2024-09-01,27020,2024,672939,0,0,0,0,0,0,0
0,2,0.06801052391529083,90,MC,Real Sociedad,Alaves,1,2,2024-08-28,27008,2024,669515,0.07892444729804993,0,1,0,0.06801052391529083,0.727660059928894,0.6487355828285217
0,0,0,90,DMC,Espanyol,Real Sociedad,0,1,2024-08-24,26997,2024,668626,0,0,0,0,0,0.5421196222305298,0.5421196222305298
1,2,0.3472921550273895,43,Sub,Real Sociedad,Rayo Vallecano,1,2,2024-08-18,26988,2024,667113,0,0,0,1,0.3472921550273895,0.3472921550273895,0
0,0,0,90,DMC,Real Sociedad,Real Madrid,0,1,2024-04-26,23014,2023,656682,0,0,0,0,0,0.10221779346466064,0.10221779346466064
0,1,0.12532341480255127,90,MC,Real Sociedad,Almeria,2,2,2024-04-14,22991,2023,654212,0,0,0,0,0.12532341480255127,0.8010181188583374,0.6756947040557861
0,0,0,90,MC,Alaves,Real Sociedad,0,1,2024-03-31,22980,2023,650685,0.08843231946229935,0,2,0,0,0.08843231946229935,0.054945893585681915
0,1,0.03568277880549431,78,MC,Real Sociedad,Cadiz,2,0,2024-03-15,22970,2023,647994,0.2017628699541092,0,1,0,0.03568277880549431,0.0989982932806015,0.0989982932806015
