goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.06011005491018295,2,Sub,Crystal Palace,Sunderland,0,0,2025-09-13,28811,2025,736946,0,0,0,0,0.06011005491018295,0,0
0,2,0.12429782003164291,90,FW,Valencia,Getafe,3,0,2025-08-29,29180,2025,734785,0.08167076855897903,0,1,0,0.12429782003164291,0.20596858859062195,0
0,2,0.5235437750816345,90,FW,Sevilla,Getafe,1,2,2025-08-25,29177,2025,734569,0,0,0,0,0.5235437750816345,0.5679197311401367,0.04437597841024399
1,2,0.7937241792678833,90,FW,Celta Vigo,Getafe,0,2,2025-08-17,29163,2025,732358,0.5554410219192505,1,3,1,0.7937241792678833,1.37331223487854,0.024147076532244682
0,1,0.13019007444381714,90,ML,Getafe,Celta Vigo,1,2,2025-05-24,27359,2024,729883,0.07702838629484177,1,1,0,0.13019007444381714,0.2072184681892395,0
1,3,0.22182874381542206,90,ML,Mallorca,Getafe,1,2,2025-05-18,27346,2024,728897,0.6102027297019958,0,1,1,0.22182874381542206,0.8603719472885132,0.6646566987037659
0,0,0,87,FW,Getafe,Athletic Club,0,2,2025-05-15,27334,2024,727451,0.12414909154176712,0,2,0,0,0.14188535511493683,0.01773625612258911
0,0,0,62,MC,Espanyol,Getafe,1,0,2025-04-18,27301,2024,720007,0,0,0,0,0,0.05426579713821411,0.05426579713821411
0,0,0,70,FW,Getafe,Las Palmas,1,3,2025-04-12,27286,2024,718724,0,0,0,0,0,0.166305273771286,0.166305273771286
0,2,0.13591018319129944,65,AMC,Real Valladolid,Getafe,0,4,2025-04-06,27279,2024,717903,0.8103469610214233,2,2,0,0.13591018319129944,2.0052359104156494,1.0589789152145386
0,0,0,79,AMC,Osasuna,Getafe,1,2,2025-03-16,27258,2024,714232,0.563133955001831,1,2,0,0,0.6216447949409485,0.5629320740699768
0,1,0.08359276503324509,90,MC,Getafe,Atletico Madrid,2,1,2025-03-09,27250,2024,711822,0.01908636838197708,0,1,0,0.08359276503324509,0.1094529926776886,0.09036662429571152
0,2,0.07977209985256195,90,AMC,Leganes,Getafe,1,0,2025-03-02,27238,2024,710221,0,0,0,0,0.07977209985256195,0,0
1,2,0.09598498791456223,90,FW,Girona,Getafe,1,2,2025-02-14,27213,2024,705928,0.026117820292711258,0,1,1,0.09598498791456223,0.12210280448198318,0.01977890357375145
0,0,0,50,FW,Alaves,Getafe,0,1,2025-02-09,27204,2024,705081,0,0,0,0,0,0,0
0,1,0.020741553977131844,77,FW,Getafe,Sevilla,0,0,2025-02-01,27193,2024,702798,0.35507678985595703,0,1,0,0.020741553977131844,0.4501231908798218,0.07430485635995865
1,2,0.554294764995575,90,FW,Real Sociedad,Getafe,0,3,2025-01-26,27188,2024,702103,0.5849230289459229,1,2,1,0.554294764995575,1.7468546628952026,0.6076368689537048
0,3,0.10613352060317993,90,FW,Getafe,Barcelona,1,1,2025-01-18,27177,2024,700332,0.08591419458389282,0,1,0,0.10613352060317993,0.39797496795654297,0.2059272676706314
