goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,42,Sub,Everton,Aston Villa,0,0,2025-09-13,28812,2025,736986,0,0,0,0,0,0.0572931282222271,0.0572931282222271
0,1,0.06263919174671173,50,AML,Aston Villa,Crystal Palace,0,3,2025-08-31,28807,2025,736188,0,0,0,0,0.06263919174671173,0.06263919174671173,0
0,0,0,7,Sub,Brentford,Aston Villa,1,0,2025-08-23,28790,2025,733255,0,0,0,0,0,0.055343665182590485,0.055343665182590485
1,4,0.7633228302001953,81,AMC,Nice,Brest,6,0,2025-05-17,28350,2024,728099,0.7196572422981262,1,1,1,0.7633228302001953,1.4829800128936768,0.027291232720017433
0,1,0.3465358316898346,67,FW,Rennes,Nice,2,0,2025-05-10,28340,2024,726263,0.1361558586359024,0,1,0,0.3465358316898346,0.4826917052268982,0
0,0,0,1,Sub,Paris Saint Germain,Nice,1,3,2025-04-25,28324,2024,722303,0,0,0,0,0,0,0
0,0,0,5,Sub,Nice,Angers,2,1,2025-04-20,28310,2024,721198,0,0,0,0,0,0,0
0,1,0.07467328757047653,77,AMC,Strasbourg,Nice,2,2,2025-04-12,28304,2024,719019,0,0,0,0,0.07467328757047653,0.15493376553058624,0.08026047050952911
0,0,0,26,Sub,Nice,Nantes,1,2,2025-04-04,28292,2024,716433,0,0,0,0,0,0,0
0,1,0.05054209381341934,90,FWR,Monaco,Nice,2,1,2025-03-29,28290,2024,715174,0,0,0,0,0.05054209381341934,0.05054209381341934,0
1,1,0.06963842362165451,90,FWR,Nice,Auxerre,1,1,2025-03-14,28274,2024,712557,0,0,0,1,0.06963842362165451,0.738834023475647,0.738834023475647
0,2,0.16795645654201508,90,AMC,Nice,Lyon,0,2,2025-03-09,28268,2024,712402,0,0,0,0,0.16795645654201508,0.9281716346740723,0.760215163230896
1,2,0.23447079956531525,90,AMC,Saint-Etienne,Nice,1,3,2025-03-01,28259,2024,709819,0,0,0,1,0.23447079956531525,0.26918187737464905,0.0347110815346241
0,4,0.35064247250556946,81,AMC,Nice,Montpellier,2,0,2025-02-23,28253,2024,708572,0.41627123951911926,1,2,0,0.35064247250556946,0.6593329906463623,0.10969617962837219
0,1,0.45710864663124084,90,AMC,Le Havre,Nice,1,3,2025-02-16,28244,2024,706975,0.10938602685928345,1,2,0,0.45710864663124084,0.5947422385215759,0.02824757620692253
0,2,0.5269541144371033,90,AMC,Nice,Lens,2,0,2025-02-08,28236,2024,704881,0.8455625772476196,0,4,0,0.5269541144371033,1.937148094177246,0.63730788230896
0,0,0,70,AMC,Toulouse,Nice,1,1,2025-02-02,28225,2024,703969,0.1474631279706955,0,1,0,0,0.20121131837368011,0.053748179227113724
1,2,0.8382002711296082,90,AMC,Nice,Marseille,2,0,2025-01-26,28217,2024,702396,0.3392384946346283,1,1,1,0.8382002711296082,1.57224440574646,0.3948056697845459
0,0,0,90,AML,Lille,Nice,2,1,2025-01-17,28203,2024,699743,0.5243771076202393,0,3,0,0,0.5243771076202393,0
1,1,0.05978991463780403,79,AMR,Reims,Nice,2,4,2025-01-11,28195,2024,698402,0.4448091983795166,0,2,1,0.05978991463780403,0.4448091983795166,0
1,2,0.43296462297439575,90,AMR,Nice,Rennes,3,2,2025-01-03,28191,2024,697079,0.4211650788784027,1,1,1,0.43296462297439575,0.773567259311676,0.4211650788784027
0,2,0.27757322788238525,90,FWR,Montpellier,Nice,2,2,2024-12-15,28179,2024,694243,0.049116991460323334,1,1,0,0.27757322788238525,0.5389612317085266,0.26138800382614136
0,2,0.21661563217639923,90,FW,Nice,Le Havre,2,1,2024-12-07,28165,2024,692476,0.22279101610183716,0,2,0,0.21661563217639923,0.3611043393611908,0
0,4,0.26326486468315125,90,FW,Lyon,Nice,4,1,2024-12-01,28163,2024,690974,0,0,0,0,0.26326486468315125,1.0025501251220703,0.8090818524360657
0,3,0.5658005475997925,90,FW,Nice,Strasbourg,2,1,2024-11-24,28149,2024,689438,0.7077341675758362,0,2,0,0.5658005475997925,1.2735347747802734,0.14519350230693817
0,3,0.13306938111782074,90,FWR,Nice,Lille,2,2,2024-11-10,28141,2024,687228,0.19828663766384125,1,3,0,0.13306938111782074,0.40687471628189087,0.17938026785850525
1,2,0.5668615698814392,90,AMC,Brest,Nice,0,1,2024-11-02,28134,2024,685316,0,0,0,1,0.5668615698814392,0.5668615698814392,0
1,4,0.5363982915878296,90,AMC,Nice,Monaco,2,1,2024-10-27,28128,2024,683762,0.07919392734766006,0,1,1,0.5363982915878296,0.5439456701278687,0
1,4,0.19541947543621063,90,AMC,Nantes,Nice,1,1,2024-10-20,28116,2024,682146,0,0,0,1,0.19541947543621063,0.2425076812505722,0.12884396314620972
0,0,0,90,AMC,Nice,Paris Saint Germain,1,1,2024-10-06,28104,2024,680671,0,0,0,0,0,0.05233585089445114,0.05233585089445114
0,1,0.0833742618560791,90,FW,Lens,Nice,0,0,2024-09-28,28096,2024,677981,0.18447159230709076,0,2,0,0.0833742618560791,0.26784583926200867,0
1,2,0.7656396627426147,52,FWL,Nice,Saint-Etienne,8,0,2024-09-20,28085,2024,675190,0.5332317352294922,1,1,1,0.7656396627426147,1.3895847797393799,0.3872048854827881
0,3,0.34156325459480286,90,FW,Marseille,Nice,2,0,2024-09-14,28076,2024,673853,0,0,0,0,0.34156325459480286,0.34156325459480286,0
2,4,1.1926432847976685,90,FW,Angers,Nice,1,4,2024-09-01,28073,2024,672667,0.07756148278713226,0,1,2,1.1926432847976685,1.270204782485962,0
0,1,0.07239329814910889,90,FW,Nice,Toulouse,1,1,2024-08-25,28062,2024,668866,0,0,0,0,0.07239329814910889,0.1746307760477066,0.10223748534917831
0,2,0.2018866389989853,90,FW,Auxerre,Nice,2,1,2024-08-18,28052,2024,666848,0.061035726219415665,0,1,0,0.2018866389989853,0.3309004604816437,0.06797809153795242
0,1,0.08064164966344833,65,FW,Lille,Nice,2,2,2024-05-19,23673,2023,663948,0.07007931917905807,0,1,0,0.08064164966344833,0.1507209688425064,0.07007931917905807
0,1,0.04764004796743393,19,Sub,Nice,Paris Saint Germain,1,2,2024-05-15,23653,2023,662096,0,0,0,0,0.04764004796743393,0.04764004796743393,0
0,0,0,26,Sub,Nice,Le Havre,1,0,2024-05-10,23663,2023,660234,0,0,0,0,0,0,0
1,3,1.3103173971176147,83,FW,Strasbourg,Nice,1,3,2024-04-28,23642,2023,657596,0,0,0,0,0.5502222776412964,0.5502222776412964,0
0,0,0,30,Sub,Marseille,Nice,2,2,2024-04-24,23623,2023,656244,0.10854905098676682,0,1,0,0,0.10854905098676682,0
1,3,1.0276345014572144,18,Sub,Nice,Lorient,3,0,2024-04-19,23635,2023,654530,0,0,0,1,1.0276345014572144,1.0276345014572144,0
0,2,0.15875524282455444,28,Sub,Reims,Nice,0,0,2024-04-07,23618,2023,652260,0.053673334419727325,0,1,0,0.15875524282455444,0.30261245369911194,0.09018385410308838
0,0,0,29,Sub,Nice,Nantes,1,2,2024-03-31,23610,2023,650430,0,0,0,0,0,0,0
0,0,0,27,Sub,Lens,Nice,1,3,2024-03-16,23601,2023,648611,0,0,0,0,0,0,0
0,4,0.25971177220344543,27,Sub,Nice,Montpellier,1,2,2024-03-08,23592,2023,646229,0,0,0,0,0.25971177220344543,0.17848850786685944,0
0,1,0.41043394804000854,90,AMC,Toulouse,Nice,2,1,2024-03-03,23579,2023,645416,0.0801849290728569,0,1,0,0.41043394804000854,0.49061888456344604,0
0,4,0.9070090651512146,90,FW,Nice,Clermont Foot,0,0,2024-02-25,23573,2023,643804,0.1622743457555771,0,3,0,0.9070090651512146,1.083103895187378,0.07590750604867935
0,0,0,60,FW,Lyon,Nice,1,0,2024-02-16,23564,2023,641411,0,0,0,0,0,0.12816396355628967,0.12816396355628967
1,3,0.535968005657196,90,FW,Nice,Monaco,2,3,2024-02-11,23555,2023,641090,0.03769800439476967,0,1,1,0.535968005657196,0.5014687180519104,0
0,2,0.0982964038848877,90,FW,Brest,Nice,0,0,2024-02-04,23550,2023,639338,0,0,0,0,0.0982964038848877,0.1590094417333603,0.10535357892513275
1,2,1.0589007139205933,90,FW,Nice,Metz,1,0,2024-01-27,23538,2023,636965,0.11513151228427887,0,1,0,0.2988055944442749,0.4335334897041321,0.019596360623836517
0,1,0.3231513202190399,90,FW,Rennes,Nice,2,0,2024-01-13,23524,2023,635061,0.08646618574857712,0,1,0,0.3231513202190399,0.4742332696914673,0.06461575627326965
0,3,0.580062985420227,90,FW,Nice,Lens,2,0,2023-12-20,23519,2023,631822,0,0,0,0,0.580062985420227,1.420486569404602,0.9313254952430725
0,1,0.042559146881103516,64,FW,Le Havre,Nice,3,1,2023-12-16,23513,2023,630412,0.10227923095226288,0,1,0,0.042559146881103516,0.2647600769996643,0.11992169916629791
0,1,0.0878269150853157,14,Sub,Nice,Reims,2,1,2023-12-10,23502,2023,629183,0,0,0,0,0.0878269150853157,0.0878269150853157,0
0,1,0.31191372871398926,66,FW,Nantes,Nice,1,0,2023-12-02,23494,2023,626893,0,0,0,0,0.31191372871398926,0.31191372871398926,0
0,1,0.1336524784564972,21,Sub,Nice,Toulouse,1,0,2023-11-26,23484,2023,625404,0,0,0,0,0.1336524784564972,0.1336524784564972,0.1336524784564972
0,2,0.07206083089113235,22,Sub,Montpellier,Nice,0,0,2023-11-10,23477,2023,622898,0,0,0,0,0.07206083089113235,0.06885799765586853,0.016064831987023354
0,0,0,25,Sub,Nice,Rennes,2,0,2023-11-05,23468,2023,622513,0,0,0,0,0,0,0
0,1,0.11499898880720139,72,FW,Clermont Foot,Nice,0,1,2023-10-27,23455,2023,619424,0,0,0,0,0.11499898880720139,0.18257462978363037,0.06757564097642899
1,2,0.6189901232719421,14,Sub,Nice,Marseille,1,0,2023-10-21,23449,2023,618444,0,0,0,1,0.6189901232719421,0.046835314482450485,0
0,1,0.034656133502721786,22,Sub,Metz,Nice,0,1,2023-10-07,23440,2023,616552,0,0,0,0,0.034656133502721786,0.034656133502721786,0
0,1,0.1041581854224205,4,Sub,Nice,Brest,0,0,2023-10-01,23430,2023,615349,0,0,0,0,0.1041581854224205,0.17595762014389038,0.07179942727088928
0,1,0.08147203177213669,9,Sub,Monaco,Nice,0,1,2023-09-22,23417,2023,611800,0,0,0,0,0.08147203177213669,0.0996968224644661,0.018224790692329407
0,1,0.2942586839199066,17,Sub,Paris Saint Germain,Nice,2,3,2023-09-15,23407,2023,609987,0,0,0,0,0.2942586839199066,0.2942586839199066,0
