goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,8,Sub,Newcastle United,Wolverhampton Wanderers,1,0,2025-09-13,28809,2025,736902,0.062919020652771,0,1,0,0,0.062919020652771,0
0,1,0.027839479967951775,24,Sub,Wolverhampton Wanderers,Everton,2,3,2025-08-30,28800,2025,735051,0,0,0,0,0.027839479967951775,0.03767618536949158,0.03767618536949158
0,2,0.10645154118537903,13,Sub,Wolverhampton Wanderers,Manchester City,0,4,2025-08-16,28783,2025,732749,0,0,0,0,0.10645154118537903,0.10645154118537903,0
0,1,0.058829281479120255,1,Sub,Getafe,Celta Vigo,1,2,2025-05-24,27359,2024,729906,0,0,0,0,0.058829281479120255,0.1399262398481369,0.08109696209430695
0,4,0.5630190968513489,74,AMC,Celta Vigo,Rayo Vallecano,1,2,2025-05-18,27344,2024,728661,0.021670380607247353,0,1,0,0.5630190968513489,0.4435567259788513,0.02450944297015667
0,1,0.07316749542951584,68,FWR,Real Sociedad,Celta Vigo,0,1,2025-05-13,27337,2024,727213,0.5066568851470947,0,1,0,0.07316749542951584,0.5332885980606079,0.02663174457848072
0,1,0.0856209397315979,90,AMC,Real Madrid,Celta Vigo,3,2,2025-05-04,27317,2024,724560,0.033382803201675415,0,1,0,0.0856209397315979,0.6139092445373535,0.4949055016040802
1,2,1.059984803199768,80,FWR,Celta Vigo,Villarreal,3,0,2025-04-23,27307,2024,721939,0.13656693696975708,0,3,1,1.059984803199768,1.8347585201263428,0.6382067203521729
0,0,0,15,Sub,Barcelona,Celta Vigo,4,3,2025-04-19,27292,2024,720518,0,0,0,0,0,0,0
0,2,0.14708484709262848,23,Sub,Celta Vigo,Espanyol,0,2,2025-04-12,27282,2024,718824,0.0930427834391594,0,2,0,0.14708484709262848,0.1701568067073822,0
1,2,0.35381823778152466,23,Sub,Mallorca,Celta Vigo,1,2,2025-04-05,27278,2024,717105,0,0,0,1,0.35381823778152466,0.35381823778152466,0
0,2,0.04191582649946213,39,Sub,Celta Vigo,Las Palmas,1,1,2025-03-31,27263,2024,715924,0.2971116304397583,0,1,0,0.04191582649946213,0.3768036961555481,0.03777625411748886
0,1,0.07688866555690765,18,Sub,Real Valladolid,Celta Vigo,0,1,2025-03-15,27257,2024,712735,0.05594252049922943,0,1,0,0.07688866555690765,0.13283118605613708,0.05594252049922943
0,0,0,17,Sub,Girona,Celta Vigo,2,2,2025-03-01,27237,2024,709544,0,0,0,0,0,0.062102820724248886,0.062102820724248886
0,0,0,66,FWR,Celta Vigo,Osasuna,1,0,2025-02-21,27223,2024,707459,0.6067644357681274,0,2,0,0,0.671059250831604,0.06429486721754074
0,3,0.12486624717712402,66,FWR,Atletico Madrid,Celta Vigo,1,1,2025-02-15,27212,2024,706445,0.4262402355670929,0,2,0,0.12486624717712402,0.5843661427497864,0.055954162031412125
0,0,0,28,Sub,Celta Vigo,Real Betis,3,2,2025-02-08,27207,2024,704666,0,0,0,0,0,0.8311368227005005,0.8311368227005005
0,0,0,1,Sub,Valencia,Celta Vigo,2,1,2025-02-02,27199,2024,704099,0,0,0,0,0,0,0
0,0,0,3,Sub,Alaves,Celta Vigo,1,1,2025-01-27,27186,2024,702539,0,0,0,0,0,0,0
0,1,0.05486814305186272,42,FWR,Celta Vigo,Mallorca,2,0,2024-12-06,27136,2024,691795,0,0,0,0,0.05486814305186272,0.11529971659183502,0.060431573539972305
