goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.048346079885959625,19,Sub,Bournemouth,Brighton,2,1,2025-09-13,28810,2025,736915,0,0,0,0,0.048346079885959625,0,0
0,0,0,23,Sub,Tottenham,Bournemouth,0,1,2025-08-30,28799,2025,735033,0.02112388238310814,0,1,0,0,0,0
0,0,0,18,Sub,Bournemouth,Wolverhampton Wanderers,1,0,2025-08-23,28792,2025,733207,0.1083729937672615,0,1,0,0,0.16434228420257568,0.05596928298473358
0,0,0,36,Sub,Mainz 05,Bayer Leverkusen,2,2,2025-05-17,28045,2024,727905,0,0,0,0,0,0,0
0,2,0.21558593213558197,64,AMC,Bayer Leverkusen,Borussia Dortmund,2,4,2025-05-11,28030,2024,726700,0.5982039570808411,0,3,0,0.21558593213558197,0.9031630754470825,0.18434621393680573
0,0,0,32,Sub,Freiburg,Bayer Leverkusen,2,2,2025-05-04,28024,2024,724959,0.02332128956913948,0,1,0,0,0.07617460936307907,0.05285331979393959
0,1,0.23645637929439545,23,Sub,Bayer Leverkusen,Augsburg,2,0,2025-04-26,28012,2024,722439,0.05995665490627289,0,1,0,0.23645637929439545,0.29641303420066833,0
0,0,0,24,Sub,St. Pauli,Bayer Leverkusen,1,1,2025-04-20,28011,2024,721461,0,0,0,0,0,0,0
0,1,0.03984570875763893,41,Sub,Bayer Leverkusen,Union Berlin,0,0,2025-04-12,27994,2024,718576,0,0,0,0,0.03984570875763893,0.09847253561019897,0.05862682685256004
0,1,0.06803307682275772,78,FW,FC Heidenheim,Bayer Leverkusen,0,1,2025-04-05,27986,2024,716692,0,0,0,0,0.06803307682275772,0.06803307682275772,0
1,1,0.3425025939941406,18,Sub,Bayer Leverkusen,Bochum,3,1,2025-03-28,27976,2024,714474,0,0,0,1,0.3425025939941406,0.7251901626586914,0.3826875686645508
0,1,0.30914437770843506,32,Sub,VfB Stuttgart,Bayer Leverkusen,3,4,2025-03-16,27967,2024,714267,0.10673844814300537,0,1,0,0.30914437770843506,0.41588282585144043,0
0,3,0.1285754293203354,90,AMC,Bayer Leverkusen,Werder Bremen,0,2,2025-03-08,27958,2024,711201,0.10433566570281982,0,2,0,0.1285754293203354,0.20817022025585175,0.1771193891763687
0,1,0.05694853514432907,29,Sub,Eintracht Frankfurt,Bayer Leverkusen,1,4,2025-03-01,27951,2024,709978,0,0,0,0,0.05694853514432907,0.05694853514432907,0
1,2,0.4676155149936676,72,FW,Holstein Kiel,Bayer Leverkusen,0,2,2025-02-22,27948,2024,707663,0,0,0,1,0.4676155149936676,0.3721309304237366,0
0,1,0.49939781427383423,3,Sub,Bayer Leverkusen,Bayern Munich,0,0,2025-02-15,27931,2024,706465,0,0,0,0,0.49939781427383423,0.49939781427383423,0
0,1,0.033674243837594986,67,AMC,Bayer Leverkusen,Eintracht Frankfurt,2,1,2024-10-19,27796,2024,681266,0.009566724300384521,0,1,0,0.033674243837594986,1.3338384628295898,1.2905975580215454
0,0,0,8,Sub,Bayer Leverkusen,Holstein Kiel,2,2,2024-10-05,27794,2024,679308,0,0,0,0,0,0,0
0,0,0,32,Sub,Bayern Munich,Bayer Leverkusen,1,1,2024-09-28,27784,2024,678138,0,0,0,0,0,0,0
0,1,0.13080614805221558,61,AMC,Bayer Leverkusen,Wolfsburg,4,3,2024-09-22,27775,2024,676370,0.015503652393817902,0,1,0,0.13080614805221558,0.10640932619571686,0.09090567380189896
0,0,0,7,Sub,Hoffenheim,Bayer Leverkusen,1,4,2024-09-14,27761,2024,673638,0,0,0,0,0,0,0
0,2,0.19026558101177216,12,Sub,Bayer Leverkusen,RasenBallsport Leipzig,2,3,2024-08-31,27757,2024,671982,0,0,0,0,0.19026558101177216,0.13441205024719238,0.04789092019200325
0,1,0.09067578613758087,4,Sub,Borussia M.Gladbach,Bayer Leverkusen,2,3,2024-08-23,27742,2024,667595,0,0,0,0,0.09067578613758087,0.09067578613758087,0.09067578613758087
0,1,0.0755474865436554,66,AMC,Bayer Leverkusen,Augsburg,2,1,2024-05-18,23364,2023,662561,0.617852509021759,1,2,0,0.0755474865436554,0.7733845710754395,0.20077259838581085
1,5,1.2420076131820679,19,Sub,Bochum,Bayer Leverkusen,0,5,2024-05-12,23359,2023,661461,0,0,0,1,1.2420076131820679,1.0441138744354248,0.4022214412689209
1,2,0.13026052713394165,90,AMC,Bayer Leverkusen,VfB Stuttgart,2,2,2024-04-27,23338,2023,657097,0,0,0,1,0.13026052713394165,0.6198152303695679,0.48955467343330383
0,1,0.06192167103290558,49,AMC,Bayer Leverkusen,Werder Bremen,5,0,2024-04-14,23319,2023,654064,0,0,0,0,0.06192167103290558,0.08187896758317947,0.019957294687628746
0,2,0.6946403384208679,58,Sub,Union Berlin,Bayer Leverkusen,0,1,2024-04-06,23309,2023,651644,0,0,0,0,0.6946403384208679,0.8230656385421753,0.12842531502246857
0,2,0.13842278718948364,29,Sub,Bayer Leverkusen,Hoffenheim,2,1,2024-03-30,23301,2023,649688,0.4006303548812866,0,5,0,0.13842278718948364,0.4929945170879364,0.18054643273353577
0,0,0,13,Sub,Freiburg,Bayer Leverkusen,2,3,2024-03-17,23292,2023,648923,0,0,0,0,0,0,0
0,2,0.05265999957919121,30,Sub,Bayer Leverkusen,Wolfsburg,2,0,2024-03-10,23283,2023,647657,0.020546436309814453,0,1,0,0.05265999957919121,0.5289016962051392,0.4883508086204529
0,0,0,22,Sub,FC Cologne,Bayer Leverkusen,0,2,2024-03-03,23276,2023,645700,0.20017512142658234,1,2,0,0,0.2929864227771759,0.1657606065273285
0,1,0.01569235511124134,85,FW,Bayer Leverkusen,Mainz 05,2,1,2024-02-23,23268,2023,642904,0,0,0,0,0.01569235511124134,0.02458975836634636,0.02458975836634636
1,2,0.5403063893318176,90,FW,FC Heidenheim,Bayer Leverkusen,1,2,2024-02-17,23261,2023,641603,0.3204781711101532,1,3,1,0.5403063893318176,0.8089175224304199,0.20116321742534637
0,2,0.08117373287677765,84,FW,Bayer Leverkusen,Bayern Munich,3,0,2024-02-10,23250,2023,640434,0,0,0,0,0.08117373287677765,0.358389675617218,0.31954777240753174
0,2,0.22509098052978516,69,AMC,VfB Stuttgart,Bayer Leverkusen,1,1,2023-12-10,23189,2023,629502,0.06667844951152802,0,1,0,0.22509098052978516,0.6373885869979858,0.4579062759876251
0,0,0,23,Sub,Bayer Leverkusen,Borussia Dortmund,1,1,2023-12-03,23175,2023,627580,0.061716388911008835,0,1,0,0,0.08334632217884064,0.02162993513047695
0,0,0,18,Sub,Werder Bremen,Bayer Leverkusen,0,3,2023-11-25,23171,2023,624712,0.32772621512413025,1,2,0,0,0.32772621512413025,0
0,1,0.11124490201473236,7,Sub,Bayer Leverkusen,Union Berlin,4,0,2023-11-12,23157,2023,624031,0.1076621562242508,1,1,0,0.11124490201473236,0.21890705823898315,0
0,0,0,1,Sub,Hoffenheim,Bayer Leverkusen,2,3,2023-11-04,23152,2023,621335,0,0,0,0,0,0,0
0,0,0,4,Sub,Bayer Leverkusen,Freiburg,2,1,2023-10-29,23139,2023,620822,0,0,0,0,0,0,0
0,1,0.055380985140800476,62,AMC,Wolfsburg,Bayer Leverkusen,1,2,2023-10-21,23131,2023,617960,0.2931610643863678,0,3,0,0.055380985140800476,0.3485420346260071,0.11321151256561279
0,1,0.04017506167292595,15,Sub,Bayer Leverkusen,FC Cologne,3,0,2023-10-08,23125,2023,617177,0,0,0,0,0.04017506167292595,0.3216398060321808,0.28146475553512573
0,1,0.0369018092751503,24,Sub,Mainz 05,Bayer Leverkusen,0,3,2023-09-30,23114,2023,614441,0.14001895487308502,1,1,0,0.0369018092751503,0.17692075669765472,0
1,1,0.17403213679790497,18,Sub,Bayer Leverkusen,FC Heidenheim,4,1,2023-09-24,23108,2023,612964,0,0,0,1,0.17403213679790497,0.17403213679790497,0
0,0,0,6,Sub,Bayern Munich,Bayer Leverkusen,2,2,2023-09-15,23092,2023,609958,0.08273027092218399,0,1,0,0,0.5010075569152832,0.5010075569152832
0,0,0,7,MC,Bochum,Bayer Leverkusen,3,0,2023-05-27,19646,2022,600038,0.027656886726617813,0,1,0,0,0,0
1,3,0.5044399499893188,68,FW,Bayer Leverkusen,Borussia M.Gladbach,2,2,2023-05-21,19631,2022,599166,0,0,0,1,0.5044399499893188,0.5044399499893188,0
0,2,0.0851425901055336,88,FW,VfB Stuttgart,Bayer Leverkusen,1,1,2023-05-14,19629,2022,597128,0.027723874896764755,0,1,0,0.0851425901055336,0.11286646872758865,0
1,3,0.264288991689682,90,FW,Bayer Leverkusen,FC Cologne,1,2,2023-05-05,19613,2022,594433,0,0,0,1,0.264288991689682,0.2462024837732315,0.07410560548305511
