assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,5,0,1.4,66,0.01,0.04,0.03,0.72,22,1,0,1.4,11.6,2023-08-26,45,18,0,0,0,0,3,0,1577,0,2,0,1.0,1,-426,14,440,5.0,True,0,66,,,Lewis Cook,0,1,0.0240414217114448,39,Sub,Bournemouth,Tottenham Hotspur,0,2,22296,2023,606653,0.0,0,0,0,0.0240414217114448,0.0764728710055351,0.0764728710055351,22296,Bournemouth,Lewis Cook,Lewis Cook,3,2,3,0.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.9383259911894272,1.0,0.25,0.253,0.497
0,0,8,0,2.2,66,0.01,0.01,0.0,3.29,32,2,0,1.2,9.6,2023-09-02,90,4,0,0,0,0,4,0,1636,1,2,2,0.0,2,-89,47,136,5.0,False,0,66,,,Lewis Cook,0,0,0.0,90,DMC,Brentford,Bournemouth,2,2,21928,2023,608665,0.0,0,0,0,0.0,0.156474307179451,0.156474307179451,21928,Bournemouth,Lewis Cook,Lewis Cook,2,2,4,0.8,MID,0.0,0.01,0.04,0.03,0.72,1.0,0.0,1.4,11.6,1.4,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.08,0.1,0.0,0.0,0.01,0.01,0.24,0.33,0.0,0.47,3.87,0.47,0.33,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.03,0.0,0.0,0.01,0.01,0.14,0.2,0.0,0.28,2.32,0.28,0.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,59.0,-0.4863387978142076,2.0,0.55,0.25,0.2
0,0,19,1,11.8,66,0.02,0.06,0.04,1.71,42,0,0,4.8,19.2,2023-09-17,90,7,0,0,0,0,5,0,1811,1,0,0,17.0,3,-40,89,129,5.0,True,0,66,,,Lewis Cook,0,1,0.0621571019291877,90,DMC,Bournemouth,Chelsea,0,0,21942,2023,610964,0.0507891438901424,0,1,0,0.0621571019291877,0.3538963496685028,0.2409500926733017,21942,Bournemouth,Lewis Cook,Lewis Cook,3,2,5,2.0,MID,0.0,0.01,0.01,0.0,3.29,2.0,0.0,1.2,9.6,2.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.8,0.0,0.01,0.02,0.01,1.34,1.0,0.0,0.87,7.07,1.2,0.33,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.08,0.3,0.0,0.0,0.01,0.01,0.8,0.6,0.0,0.52,4.24,0.72,0.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.18,175.0,-0.1834862385321101,3.0,0.219,0.253,0.528
0,0,16,0,26.3,66,0.08,0.08,0.0,1.87,53,3,0,3.9,13.0,2023-09-24,90,5,0,0,0,0,6,0,1875,1,1,3,0.0,2,4,94,90,5.0,False,0,66,,,Lewis Cook,0,0,0.0,90,DMC,Brighton and Hove Albion,Bournemouth,3,1,21951,2023,612724,0.1301595270633697,0,2,0,0.0,0.0769150108098983,0.0769150108098983,21951,Bournemouth,Lewis Cook,Lewis Cook,2,3,6,2.0,MID,1.0,0.02,0.06,0.04,1.71,0.0,0.0,4.8,19.2,11.8,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.06,0.05,0.0,0.0,1.0,0.0,0.06,0.35,0.24,2.0,0.33,0.01,0.04,0.02,1.91,1.0,0.0,2.47,13.47,5.13,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,2.0,0.0,0.67,0.03,0.02,0.0,0.0,0.33,0.0,0.03,0.2,0.16,0.97,0.2,0.01,0.02,0.01,1.14,0.6,0.0,1.48,8.08,3.08,3.6,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,1.2,0.0,0.4,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.12,0.09,0.58,64.0,0.0217391304347826,2.0,0.694,0.18,0.126
0,0,12,0,3.6,66,0.03,0.03,0.0,3.47,62,4,0,1.1,7.8,2023-09-30,90,1,0,0,0,0,7,0,1888,1,4,0,0.0,2,-18,101,119,5.0,True,0,66,,,Lewis Cook,0,0,0.0,90,DMC,Bournemouth,Arsenal,0,4,21959,2023,614693,0.0,0,0,0,0.0,0.0747535973787307,0.0747535973787307,21959,Bournemouth,Lewis Cook,Lewis Cook,5,2,7,1.8,MID,0.0,0.08,0.08,0.0,1.87,3.0,0.0,3.9,13.0,26.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.13,0.0,0.0,2.0,0.0,0.0,0.08,0.08,2.0,0.33,0.04,0.05,0.01,2.29,1.67,0.0,3.3,13.93,13.43,5.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,2.33,0.0,0.33,0.02,0.06,0.0,0.0,1.0,0.0,0.02,0.2,0.16,1.6,0.2,0.02,0.04,0.01,1.52,1.2,0.0,2.26,10.68,8.34,3.6,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,1.6,0.0,0.4,0.02,0.04,0.0,0.0,0.6,0.0,0.02,0.13,0.11,0.98,13.0,-0.0818181818181818,2.0,0.172,0.21,0.618
0,0,16,0,15.8,66,0.07,0.07,0.0,2.2,75,3,0,3.0,14.0,2023-10-07,66,9,0,0,0,0,8,0,2160,1,0,3,0.0,2,151,292,141,5.0,False,0,66,,,Lewis Cook,0,0,0.0,69,DMC,Everton,Bournemouth,3,0,21969,2023,616419,0.017765799537301,0,1,0,0.0,0.1466515362262725,0.1466515362262725,21969,Bournemouth,Lewis Cook,Lewis Cook,2,2,8,2.0,MID,0.0,0.03,0.03,0.0,3.47,4.0,0.0,1.1,7.8,3.6,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.8,0.33,0.04,0.06,0.01,2.35,2.33,0.0,3.27,13.33,13.9,5.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,2.33,0.0,0.33,0.02,0.06,0.0,0.0,1.0,0.0,0.02,0.17,0.13,1.93,0.2,0.03,0.04,0.01,2.21,2.0,0.0,2.48,12.24,9.06,3.6,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,1.0,2.0,0.0,0.4,0.02,0.04,0.0,0.0,0.6,0.0,0.02,0.15,0.13,1.34,272.0,0.348729792147806,2.0,0.492,0.261,0.247
0,0,-1,0,1.2,66,0.0,0.0,0.0,3.4,82,2,0,0.3,1.4,2023-10-21,53,20,0,0,0,1,9,0,2214,1,2,1,0.0,-2,-41,134,175,5.0,True,0,66,,,Lewis Cook,0,0,0.0,58,DMC,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618036,0.0,0,0,0,0.0,0.1834059655666351,0.1834059655666351,21975,Bournemouth,Lewis Cook,Lewis Cook,2,2,9,0.7,MID,0.0,0.07,0.07,0.0,2.2,3.0,0.0,3.0,14.0,15.8,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.15,0.15,2.0,0.0,0.06,0.06,0.0,2.51,3.33,0.0,2.67,11.6,15.23,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.0,2.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.1,0.1,1.93,0.2,0.04,0.05,0.01,2.51,2.4,0.0,2.8,12.72,11.94,3.4,85.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.6,2.2,0.0,0.2,0.01,0.04,0.0,0.0,0.8,0.0,0.01,0.16,0.14,1.72,54.0,-0.1326860841423948,-2.0,0.401,0.281,0.318
0,0,16,1,26.3,66,0.07,0.07,0.0,0.51,113,0,0,4.3,16.6,2023-11-11,90,15,0,0,0,0,12,0,1830,1,0,2,0.0,2,-12,37,49,5.0,True,1,66,,,Lewis Cook,0,0,0.0,90,DMC,Bournemouth,Newcastle United,2,0,22005,2023,623473,0.0513055585324764,0,2,0,0.0,0.8568717837333679,0.8419363498687744,22005,Bournemouth,Lewis Cook,Lewis Cook,3,2,12,0.2,MID,0.0,0.0,0.0,0.0,3.4,2.0,0.0,0.3,1.4,1.2,0.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.7,0.0,0.03,0.03,0.0,3.02,3.0,0.0,1.47,7.73,6.87,0.0,69.67,0.0,0.0,0.0,0.33,0.0,0.0,1.0,2.0,1.33,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.13,0.13,1.5,0.2,0.04,0.05,0.01,2.53,2.4,0.0,2.62,11.08,11.74,3.4,77.8,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1.4,1.4,1.4,0.0,0.2,0.01,0.04,0.0,0.0,0.8,0.0,0.01,0.17,0.14,1.7,-384.0,-0.1395348837209302,2.0,0.203,0.241,0.557
0,0,12,0,30.6,66,0.11,0.11,0.0,0.81,129,1,0,5.2,21.2,2023-11-25,90,17,0,0,0,0,13,0,1942,1,3,1,0.0,2,62,125,63,5.0,False,0,66,,,Lewis Cook,0,0,0.0,90,DMC,Sheffield United,Bournemouth,1,3,22023,2023,624979,0.2184134721755981,0,2,0,0.0,1.0028491020202637,1.0028491020202637,22023,Bournemouth,Lewis Cook,Lewis Cook,2,2,13,1.8,MID,1.0,0.07,0.07,0.0,0.51,0.0,0.0,4.3,16.6,26.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.05,0.0,0.0,2.0,0.0,0.0,0.86,0.84,0.2,0.33,0.05,0.05,0.0,2.04,1.67,0.0,2.53,10.67,14.43,0.0,69.67,0.0,0.0,0.0,0.33,0.33,0.0,1.0,0.67,2.0,0.67,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.4,0.39,0.97,0.2,0.05,0.05,0.0,2.29,2.4,0.0,2.52,10.56,14.64,0.0,77.8,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.4,1.8,1.2,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.27,0.26,1.34,112.0,0.3297872340425531,2.0,0.297,0.271,0.432
0,0,16,0,40.8,66,0.09,0.09,0.0,0.68,132,2,0,5.4,13.4,2023-12-03,90,2,0,0,0,0,14,0,1981,1,2,2,0.0,2,-5,59,64,5.0,True,0,66,,,Lewis Cook,0,0,0.0,90,DMC,Bournemouth,Aston Villa,2,2,22025,2023,627149,0.1934644877910614,0,3,0,0.0,0.1682443916797638,0.1682443916797638,22025,Bournemouth,Lewis Cook,Lewis Cook,3,2,14,1.5,MID,0.0,0.11,0.11,0.0,0.81,1.0,0.0,5.2,21.2,30.6,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.22,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.8,0.33,0.06,0.06,0.0,1.57,1.0,0.0,3.27,13.07,19.37,0.0,77.67,0.0,0.0,0.0,0.33,0.33,0.0,1.0,1.67,1.33,0.67,0.0,0.0,0.0,0.09,0.0,0.0,1.33,0.0,0.0,0.68,0.68,0.9,0.2,0.06,0.06,0.0,2.08,2.0,0.0,2.78,12.2,15.5,0.0,77.8,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.8,1.4,1.2,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.45,0.45,1.3,39.0,-0.040650406504065,2.0,0.278,0.237,0.485
