assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
1,2,42,1,18.8,365,0.17,0.67,0.5,0.3,1,0,1,15.3,70.2,2023-08-11,90,6,0,0,0,0,1,0,188887,1,3,0,64.0,13,0,0,0,5.5,False,0,365,,,Rodrigo Hernandez,1,4,0.7942110300064087,90,DMC,Burnley,Manchester City,0,3,22275,2023,603625,0.5058456659317017,1,1,1,0.7942110300064087,0.8965198397636414,0.8821671605110168,22275,Manchester City,Rodrigo Hernandez,Rodri,5,2,1,3.6,MID,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.118,0.172,0.71
0,0,19,1,8.4,365,0.07,0.07,0.0,0.29,16,0,0,3.1,20.4,2023-08-19,90,15,0,0,0,0,2,0,831130,1,0,1,2.0,3,395603,422644,27041,5.6,True,0,365,,,Rodrigo Hernandez,0,0,0.0,90,DMC,Manchester City,Newcastle United,1,0,22291,2023,605560,0.0,0,0,0,0.0,1.093014121055603,1.093014121055603,22291,Manchester City,Rodrigo Hernandez,Rodri,3,5,2,8.5,MID,3,1.0,0.17,0.67,0.5,0.3,0.0,1.0,15.3,70.2,18.8,64.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,1.0,4.0,0.79,0.51,1.0,1.0,1.0,1.0,0.79,0.9,0.88,3.6,0.33,0.06,0.22,0.17,0.1,0.0,0.33,5.1,23.4,6.27,21.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,3.67,0.33,1.33,0.26,0.17,0.33,0.33,0.33,0.33,0.26,0.3,0.29,1.2,0.2,0.03,0.13,0.1,0.06,0.0,0.2,3.06,14.04,3.76,12.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,2.2,0.2,0.8,0.16,0.1,0.2,0.2,0.2,0.2,0.16,0.18,0.18,0.72,642243.0,0.8797335912916819,0.571,0.238,0.191
0,3,39,0,19.3,365,0.09,0.36,0.27,0.73,30,1,1,10.8,51.8,2023-08-27,90,17,0,0,0,0,3,0,984866,1,2,1,37.0,10,114816,204457,89641,5.6,False,0,365,,,Rodrigo Hernandez,1,5,0.2633367478847503,90,DMC,Sheffield United,Manchester City,1,2,22303,2023,607489,0.0220532529056072,0,1,1,0.2633367478847503,1.7801330089569092,1.4947429895401,22303,Manchester City,Rodrigo Hernandez,Rodri,5,2,3,10.2,MID,7,1.0,0.07,0.07,0.0,0.29,0.0,0.0,3.1,20.4,8.4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.09,8.5,0.67,0.08,0.25,0.17,0.2,0.0,0.33,6.13,30.2,9.07,22.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.33,4.67,0.33,1.33,0.26,0.17,0.33,0.33,0.33,0.33,0.26,0.66,0.66,4.03,0.4,0.05,0.15,0.1,0.12,0.0,0.2,3.68,18.12,5.44,13.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2,2.8,0.2,0.8,0.16,0.1,0.2,0.2,0.2,0.2,0.16,0.4,0.4,2.42,153736.0,0.3904004787519806,0.073,0.118,0.809
0,0,7,0,8.8,365,0.08,0.08,0.0,1.45,39,1,0,1.7,8.0,2023-09-02,75,10,0,0,0,0,4,0,1237508,1,1,5,0.0,1,195402,247089,51687,5.7,True,1,365,,,Rodrigo Hernandez,0,0,0.0,83,DMC,Manchester City,Fulham,5,1,21927,2023,608712,0.0,0,0,0,0.0,0.2003273069858551,0.2003273069858551,21927,Manchester City,Rodrigo Hernandez,Rodri,2,5,4,7.8,MID,1,0.0,0.09,0.36,0.27,0.73,1.0,1.0,10.8,51.8,19.3,37.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,1.0,5.0,0.26,0.02,0.0,0.0,1.0,1.0,0.26,1.78,1.49,10.2,0.67,0.11,0.37,0.26,0.44,0.33,0.67,9.73,47.47,15.5,34.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,0.67,7.0,0.67,3.0,0.35,0.18,0.33,0.33,0.67,0.67,0.35,1.26,1.16,7.43,0.4,0.07,0.22,0.15,0.26,0.2,0.4,5.84,28.48,9.3,20.6,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.4,4.2,0.4,1.8,0.21,0.11,0.2,0.2,0.4,0.4,0.21,0.75,0.69,4.46,252642.0,0.6540083540846654,0.817,0.119,0.064
0,0,17,0,56.6,365,1.12,1.32,0.2,0.94,49,1,0,11.5,23.2,2023-09-16,90,19,0,0,0,0,5,0,1232114,1,3,1,35.0,1,-29725,102977,132702,5.7,False,1,365,,,Rodrigo Hernandez,0,5,0.1766586303710937,90,DMC,West Ham United,Manchester City,1,3,21937,2023,610358,1.1511749029159546,0,4,0,0.1766586303710937,1.81382954120636,1.2876832485198977,21937,Manchester City,Rodrigo Hernandez,Rodri,5,3,5,5.0,MID,1,0.0,0.08,0.08,0.0,1.45,1.0,0.0,1.7,8.0,8.8,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.8,0.33,0.08,0.17,0.09,0.82,0.67,0.33,5.2,26.73,12.17,13.0,85.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.33,3.67,0.33,1.67,0.09,0.01,0.0,0.0,0.33,0.33,0.09,1.02,0.93,8.83,0.4,0.08,0.24,0.15,0.55,0.4,0.4,6.18,30.08,11.06,20.6,69.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.4,4.4,0.4,1.8,0.21,0.11,0.2,0.2,0.4,0.4,0.21,0.79,0.73,6.02,-5394.0,-0.1261249411275506,0.135,0.211,0.654
0,0,1,0,14.1,365,0.24,0.24,0.0,1.92,59,0,0,1.7,1.2,2023-09-23,45,16,0,0,0,1,6,0,1215447,1,0,2,2.0,-2,-28647,80570,109217,5.7,True,0,365,,,Rodrigo Hernandez,0,0,0.0,51,DMC,Manchester City,Nottingham Forest,2,0,21946,2023,612153,0.0,0,0,0,0.0,0.2676543593406677,0.2676543593406677,21946,Manchester City,Rodrigo Hernandez,Rodri,2,5,6,3.5,MID,-2,0.0,1.12,1.32,0.2,0.94,1.0,0.0,11.5,23.2,56.6,35.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,0.18,1.15,0.0,0.0,4.0,0.0,0.18,1.81,1.29,5.0,0.0,0.43,0.59,0.16,1.04,1.0,0.33,8.0,27.67,28.23,24.0,85.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.0,2.33,3.0,0.33,3.33,0.15,0.39,0.0,0.0,1.67,0.33,0.15,1.26,0.99,7.67,0.4,0.31,0.5,0.19,0.74,0.6,0.4,8.48,34.72,22.38,27.6,87.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.8,1.6,4.6,0.4,2.8,0.25,0.34,0.2,0.2,1.2,0.4,0.25,1.16,0.99,7.02,-16667.0,-0.1509428991448307,0.826,0.111,0.063
0,0,11,0,7.8,365,0.03,0.03,0.0,0.83,86,1,0,2.1,13.6,2023-10-21,90,5,0,0,0,0,9,0,598920,1,1,2,0.0,1,-689,26616,27305,5.6,True,1,365,,,Rodrigo Hernandez,0,0,0.0,90,DMC,Manchester City,Brighton and Hove Albion,2,1,21980,2023,618127,0.0,0,0,0,0.0,0.0727834999561309,0.0727834999561309,21980,Manchester City,Rodrigo Hernandez,Rodri,2,5,9,1.3,MID,1,0.0,0.24,0.24,0.0,1.92,0.0,0.0,1.7,1.2,14.1,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,3.5,0.0,0.48,0.55,0.07,1.44,0.67,0.0,4.97,10.8,26.5,12.33,70.0,0.0,0.0,0.0,0.33,0.67,0.0,1.0,1.33,2.67,0.0,0.0,1.67,0.06,0.38,0.0,0.0,1.33,0.0,0.06,0.76,0.59,5.43,0.2,0.32,0.41,0.09,1.07,0.6,0.2,5.76,20.92,21.44,15.2,78.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,1.2,2.0,2.0,0.2,2.0,0.09,0.23,0.0,0.0,1.0,0.2,0.09,1.03,0.87,7.0,-616527.0,-0.01277795293114,0.675,0.18,0.145
1,0,22,1,8.8,365,0.06,0.14,0.08,1.03,98,0,0,3.9,18.4,2023-10-29,90,14,0,0,0,0,10,0,578838,1,3,0,12.0,6,-21554,14047,35601,5.6,False,0,365,,,Rodrigo Hernandez,0,2,0.0965770483016967,90,DMC,Manchester United,Manchester City,0,3,21992,2023,620741,0.0,0,0,0,0.0965770483016967,2.429625988006592,2.377556562423706,21992,Manchester City,Rodrigo Hernandez,Rodri,5,4,10,2.8,MID,6,0.0,0.03,0.03,0.0,0.83,1.0,0.0,2.1,13.6,7.8,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.3,0.0,0.46,0.53,0.07,1.23,0.67,0.0,5.1,12.67,26.17,12.33,75.0,0.0,0.0,0.0,0.33,0.67,0.0,1.0,1.33,1.67,0.0,0.0,1.67,0.06,0.38,0.0,0.0,1.33,0.0,0.06,0.72,0.54,3.27,0.0,0.31,0.41,0.09,1.17,0.8,0.2,5.56,19.56,21.32,14.8,78.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0,1.4,2.2,1.6,0.2,2.0,0.09,0.23,0.0,0.0,1.0,0.2,0.09,0.83,0.66,5.56,-20082.0,-0.434136319690622,0.188,0.248,0.564
1,0,24,1,27.9,365,0.12,0.17,0.05,0.31,106,0,0,7.4,35.6,2023-11-04,70,3,0,0,0,0,11,0,607951,1,1,6,10.0,6,24070,40219,16149,5.6,True,0,365,,,Rodrigo Hernandez,0,2,0.043517105281353,75,MC,Manchester City,Bournemouth,6,1,22000,2023,621496,0.1666988581418991,1,2,0,0.043517105281353,0.6970263719558716,0.653509259223938,22000,Manchester City,Rodrigo Hernandez,Rodri,2,5,11,5.3,MID,6,1.0,0.06,0.14,0.08,1.03,0.0,0.0,3.9,18.4,8.8,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,2.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,2.43,2.38,2.8,0.33,0.11,0.14,0.03,1.26,0.33,0.0,2.57,11.07,10.23,4.67,75.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,1.33,1.33,1.67,0.0,0.67,0.03,0.0,0.33,0.0,0.0,0.0,0.03,0.92,0.91,2.53,0.2,0.31,0.36,0.06,1.23,0.6,0.0,4.18,12.88,19.22,9.8,78.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0,1.6,2.0,1.4,0.0,1.4,0.05,0.23,0.2,0.0,0.8,0.0,0.05,0.96,0.84,4.08,29113.0,0.4270153278455861,0.864,0.086,0.05
0,0,29,0,36.0,365,0.09,0.12,0.03,2.96,115,4,1,9.7,51.6,2023-11-12,90,7,0,0,0,0,12,0,604237,1,4,4,9.0,6,-4640,17419,22059,5.6,False,1,365,,,Rodrigo Hernandez,1,1,0.0211625546216964,90,DMC,Chelsea,Manchester City,4,4,22009,2023,624160,0.2040193229913711,0,3,1,0.0211625546216964,0.6703276634216309,0.4451457560062408,22009,Manchester City,Rodrigo Hernandez,Rodri,5,3,12,7.0,MID,6,1.0,0.12,0.17,0.05,0.31,0.0,0.0,7.4,35.6,27.9,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,0.04,0.17,1.0,1.0,2.0,0.0,0.04,0.7,0.65,5.3,0.67,0.07,0.11,0.04,0.72,0.33,0.0,4.47,22.53,14.83,7.33,83.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.67,4.33,0.0,1.33,0.05,0.06,0.67,0.33,0.67,0.0,0.05,1.07,1.03,3.13,0.4,0.31,0.38,0.07,1.01,0.4,0.0,5.32,18.4,23.04,11.8,77.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,1.6,2.2,2.4,0.0,1.8,0.06,0.26,0.4,0.2,1.2,0.0,0.06,1.06,0.93,3.58,-3714.0,-0.1175338163027509,0.191,0.258,0.551
