assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,5,0,12.4,168,0.04,0.18,0.14,2.09,1,3,0,3.3,7.8,2023-08-11,90,13,0,0,0,0,1,0,20128,1,3,0,13.0,2,0,0,0,5.0,True,0,168,,,Lyle Foster,0,2,0.1147281676530838,90,ML,Burnley,Manchester City,0,3,22275,2023,603612,0.0639837458729744,0,1,0,0.1147281676530838,0.2367667406797409,0.1220385655760765,22275,Burnley,Lyle Foster,Lyle Foster,5,2,1,-0.1,FWD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.118,0.172,0.71
0,1,23,0,2.2,168,0.0,0.13,0.13,2.49,25,3,1,5.7,34.0,2023-08-27,80,2,0,0,0,0,3,0,29467,1,3,1,21.0,7,-1880,2542,4422,5.0,True,0,168,,,Lyle Foster,1,1,0.0798927545547485,84,FW,Burnley,Aston Villa,1,3,22302,2023,607446,0.0,0,0,1,0.0798927545547485,0.0955215469002723,0.0156287904828786,22302,Burnley,Lyle Foster,Lyle Foster,3,2,3,4.0,FWD,6,0.0,0.04,0.18,0.14,2.09,3.0,0.0,3.3,7.8,12.4,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.11,0.06,0.0,0.0,1.0,0.0,0.11,0.24,0.12,-0.1,0.0,0.01,0.06,0.05,0.7,1.0,0.0,1.1,2.6,4.13,4.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,0.67,0.0,0.67,0.04,0.02,0.0,0.0,0.33,0.0,0.04,0.08,0.04,-0.03,0.0,0.01,0.04,0.03,0.42,0.6,0.0,0.66,1.56,2.48,2.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.4,0.0,0.4,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.05,0.02,-0.02,9339.0,-0.269959793222286,0.279,0.279,0.442
0,0,25,0,13.2,168,0.05,0.59,0.54,2.27,34,5,1,9.5,40.2,2023-09-02,90,18,0,0,0,0,4,0,41532,1,5,2,42.0,6,8353,12259,3906,5.0,True,0,168,,,Lyle Foster,1,2,0.9348651170730592,90,FW,Burnley,Tottenham Hotspur,2,5,21929,2023,608683,0.020989840850234,0,1,1,0.9348651170730592,1.212151288986206,0.2562962770462036,21929,Burnley,Lyle Foster,Lyle Foster,3,2,4,4.5,FWD,6,0.0,0.0,0.13,0.13,2.49,3.0,1.0,5.7,34.0,2.2,21.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.08,0.1,0.02,4.0,0.0,0.01,0.1,0.09,1.53,2.0,0.33,3.0,13.93,4.87,11.33,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.33,2.67,0.33,1.0,0.06,0.02,0.0,0.0,0.33,0.33,0.06,0.11,0.05,1.3,0.0,0.01,0.06,0.05,0.92,1.2,0.2,1.8,8.36,2.92,6.8,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.2,1.6,0.2,0.6,0.04,0.01,0.0,0.0,0.2,0.2,0.04,0.07,0.03,0.78,12065.0,0.5167336838849366,0.26,0.234,0.506
1,0,5,0,11.9,168,0.01,0.16,0.15,0.75,47,1,0,5.4,22.0,2023-09-18,90,16,0,0,0,1,5,0,92421,1,1,1,20.0,2,43638,54209,10571,5.0,False,0,168,,,Lyle Foster,0,2,0.3868247866630554,90,FW,Nottingham Forest,Burnley,1,1,21944,2023,611607,0.0594777837395668,1,1,0,0.3868247866630554,0.0749008506536483,0.0,21944,Burnley,Lyle Foster,Lyle Foster,2,2,5,4.5,FWD,2,0.0,0.05,0.59,0.54,2.27,5.0,1.0,9.5,40.2,13.2,42.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,1.0,2.0,0.93,0.02,0.0,0.0,1.0,1.0,0.93,1.21,0.26,4.5,0.0,0.03,0.3,0.27,2.28,3.67,0.67,6.17,27.33,9.27,25.33,86.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67,1.0,4.67,0.67,1.67,0.38,0.03,0.0,0.0,0.67,0.67,0.38,0.51,0.13,2.8,0.0,0.02,0.18,0.16,1.37,2.2,0.4,3.7,16.4,5.56,15.2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.2,0.6,2.8,0.4,1.0,0.23,0.02,0.0,0.0,0.4,0.4,0.23,0.31,0.08,1.68,50889.0,0.6736338376041988,0.434,0.273,0.294
0,3,28,1,3.3,168,0.04,0.51,0.47,1.12,15,0,1,6.3,37.8,2023-10-03,79,12,0,0,0,0,7,0,59280,1,2,1,22.0,9,-15950,2509,18459,5.0,False,0,168,,,Lyle Foster,1,2,0.349583625793457,84,FW,Luton,Burnley,1,2,22289,2023,615891,0.0,0,0,1,0.349583625793457,0.4008245766162872,0.0512409321963787,22289,Burnley,Lyle Foster,Lyle Foster,2,2,2,0.0,FWD,6,0.0,0.01,0.16,0.15,0.75,1.0,0.0,5.4,22.0,11.9,20.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.39,0.06,1.0,1.0,1.0,0.0,0.39,0.07,0.0,4.5,0.0,0.02,0.29,0.27,1.84,3.0,0.67,6.87,32.07,9.1,27.67,86.67,0.0,0.0,0.0,0.33,0.0,0.0,1.0,3.0,1.33,4.67,0.67,1.67,0.47,0.03,0.33,0.33,0.67,0.67,0.47,0.46,0.09,4.33,0.0,0.02,0.21,0.19,1.52,2.4,0.4,4.78,20.8,7.94,19.2,70.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,2.4,0.8,3.2,0.4,1.4,0.3,0.03,0.2,0.2,0.6,0.4,0.3,0.32,0.08,2.58,-33141.0,-0.7606829454406715,0.326,0.315,0.359
1,0,14,0,13.0,168,0.09,0.22,0.13,1.58,73,4,0,4.0,22.6,2023-10-07,90,7,0,0,0,0,8,0,86161,1,4,1,4.0,5,23436,34513,11077,5.0,True,0,168,,,Lyle Foster,0,1,0.0786694809794426,90,FW,Burnley,Chelsea,1,4,21967,2023,616379,0.1047139540314674,1,1,0,0.0786694809794426,0.18338343501091,0.0,21967,Burnley,Lyle Foster,Lyle Foster,3,2,8,3.0,FWD,5,1.0,0.04,0.51,0.47,1.12,0.0,1.0,6.3,37.8,3.3,22.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,2.0,0.35,0.0,0.0,0.0,0.0,1.0,0.35,0.4,0.05,0.0,0.33,0.03,0.42,0.39,1.38,2.0,0.67,7.07,33.33,9.47,28.0,86.33,0.0,0.0,0.0,0.33,0.0,0.0,1.0,2.67,1.33,4.67,0.67,2.0,0.56,0.03,0.33,0.33,0.67,0.67,0.56,0.56,0.1,3.0,0.2,0.03,0.31,0.29,1.74,2.4,0.6,6.04,28.36,8.6,23.6,85.8,0.0,0.0,0.0,0.2,0.0,0.0,1.0,2.8,1.0,4.4,0.6,1.8,0.37,0.03,0.2,0.2,0.6,0.6,0.37,0.4,0.09,2.58,26881.0,0.51406010089932,0.209,0.247,0.544
0,0,5,0,23.5,168,0.25,0.25,0.0,3.24,83,3,0,3.5,3.8,2023-10-21,90,4,0,0,0,0,9,0,146586,1,0,3,8.0,2,57099,69983,12884,5.0,False,0,168,,,Lyle Foster,0,0,0.0,90,FW,Brentford,Burnley,3,0,21977,2023,618117,0.5296838283538818,0,2,0,0.0,0.6007806062698364,0.0918160378932952,21977,Burnley,Lyle Foster,Lyle Foster,2,2,9,3.5,FWD,2,0.0,0.09,0.22,0.13,1.58,4.0,0.0,4.0,22.6,13.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0,1.0,0.08,0.1,1.0,1.0,1.0,0.0,0.08,0.18,0.0,3.0,0.33,0.05,0.3,0.25,1.15,1.67,0.33,5.23,27.47,9.4,15.33,86.33,0.0,0.0,0.0,0.33,0.0,0.0,1.0,2.33,1.0,4.33,0.33,1.67,0.27,0.05,0.67,0.67,0.67,0.33,0.27,0.22,0.02,2.5,0.2,0.04,0.32,0.28,1.64,2.6,0.6,6.18,31.32,8.72,21.8,85.8,0.0,0.0,0.0,0.2,0.0,0.0,1.0,3.0,1.2,5.0,0.6,1.6,0.37,0.04,0.4,0.4,0.6,0.6,0.37,0.39,0.06,3.2,60425.0,0.6890438896062365,0.52,0.254,0.226
0,0,2,0,3.9,168,0.0,0.07,0.07,0.37,164,0,0,3.2,5.0,2023-12-16,45,9,0,0,0,0,17,0,58962,0,2,0,23.0,1,-7955,94,8049,4.9,True,0,168,,,Lyle Foster,0,2,0.1529762595891952,40,Sub,Burnley,Everton,0,2,22058,2023,630493,0.0,0,0,0,0.1529762595891952,0.0648293644189834,0.0111190415918827,22058,Burnley,Lyle Foster,Lyle Foster,2,2,17,-0.1,FWD,1,0.0,0.25,0.25,0.0,3.24,3.0,0.0,3.5,3.8,23.5,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.53,0.0,0.0,2.0,0.0,0.0,0.6,0.09,3.5,0.33,0.13,0.33,0.2,1.98,2.33,0.33,4.6,21.4,13.27,11.33,86.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,4.33,0.33,1.0,0.14,0.21,0.33,0.33,1.0,0.33,0.14,0.39,0.05,2.17,0.2,0.09,0.35,0.26,1.79,2.6,0.4,5.74,25.28,12.98,19.2,87.8,0.0,0.0,0.0,0.2,0.0,0.0,1.0,2.4,1.6,4.2,0.4,1.4,0.35,0.14,0.4,0.4,1.0,0.4,0.35,0.49,0.08,3.1,-87624.0,-0.9769126857423552,0.265,0.281,0.454
1,0,14,1,22.4,168,0.02,0.09,0.07,0.91,173,0,0,5.5,23.4,2023-12-23,64,10,0,0,0,0,18,0,59418,1,2,0,9.0,5,-377,2191,2568,4.8,False,0,168,,,Lyle Foster,0,1,0.0916734188795089,69,FW,Fulham,Burnley,0,2,22067,2023,632720,0.0959032699465751,1,2,0,0.0916734188795089,0.1875766813755035,0.0637822225689888,22067,Burnley,Lyle Foster,Lyle Foster,2,3,18,0.5,FWD,5,0.0,0.0,0.07,0.07,0.37,0.0,0.0,3.2,5.0,3.9,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.06,0.01,-0.1,0.0,0.11,0.18,0.07,1.73,2.33,0.0,3.57,10.47,13.47,11.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,2.67,0.0,1.0,0.08,0.21,0.33,0.33,1.0,0.0,0.08,0.28,0.03,2.13,0.2,0.08,0.24,0.16,1.41,1.6,0.2,4.48,18.24,11.12,15.4,78.8,0.0,0.0,0.0,0.2,0.0,0.0,0.8,1.8,1.2,3.2,0.2,1.4,0.19,0.14,0.4,0.4,0.8,0.2,0.19,0.26,0.03,2.18,456.0,-0.079218323177138,0.567,0.253,0.18
0,0,7,0,11.7,168,0.01,0.01,0.0,1.33,185,1,0,1.9,7.6,2023-12-26,84,11,0,0,0,0,19,0,59234,1,2,0,0.0,2,-440,2279,2719,4.8,True,0,168,,,Lyle Foster,0,0,0.0,87,FW,Burnley,Liverpool,0,2,22079,2023,633012,0.0315666683018207,0,1,0,0.0,0.0315666683018207,0.0315666683018207,22079,Burnley,Lyle Foster,Lyle Foster,4,2,19,0.3,FWD,2,1.0,0.02,0.09,0.07,0.91,0.0,0.0,5.5,23.4,22.4,9.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.09,0.1,1.0,1.0,2.0,0.0,0.09,0.19,0.06,0.5,0.33,0.09,0.14,0.05,1.51,1.0,0.0,4.07,10.73,16.6,13.33,66.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,2.67,0.0,1.0,0.08,0.21,0.33,0.33,1.33,0.0,0.08,0.28,0.06,1.3,0.4,0.08,0.23,0.15,1.44,1.4,0.2,4.5,18.52,13.22,13.2,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,1.0,3.8,0.2,1.2,0.13,0.15,0.4,0.4,1.0,0.2,0.13,0.29,0.04,1.38,-184.0,-0.0880352140856342,0.145,0.18,0.675
