assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,4,0,0.8,471,0.0,0.05,0.05,2.01,7,1,0,2.2,15.4,2023-08-12,90,8,0,0,0,0,1,0,37772,1,1,0,6.0,1,0,0,0,4.5,True,1,471,,,Anel Ahmedhodžić,0,2,0.0807017162442207,90,DC,Sheffield United,Crystal Palace,0,1,22280,2023,603816,0.0,0,0,0,0.0807017162442207,0.1392241269350052,0.1259336769580841,22280,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,2,1,1.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.315,0.287,0.398
0,0,17,0,2.0,471,0.0,0.07,0.07,1.36,17,2,0,2.8,18.8,2023-08-18,90,16,0,0,0,0,2,0,39688,1,1,2,7.0,1,-1431,1764,3195,4.5,False,0,471,,,Anel Ahmedhodžić,0,1,0.0772078782320022,90,DC,Nottingham Forest,Sheffield United,2,1,22285,2023,604790,0.0,0,0,0,0.0772078782320022,0.0772078782320022,0.0,22285,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,2,2,0.5,DEF,0.0,0.0,0.05,0.05,2.01,1.0,0.0,2.2,15.4,0.8,6.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.13,1.5,0.0,0.0,0.02,0.02,0.67,0.33,0.0,0.73,5.13,0.27,2.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.04,0.5,0.0,0.0,0.01,0.01,0.4,0.2,0.0,0.44,3.08,0.16,1.2,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.3,1916.0,-0.2885662431941924,1.0,0.485,0.278,0.237
0,0,5,0,0.9,471,0.0,0.36,0.36,3.52,30,2,0,2.2,12.6,2023-08-27,90,13,0,0,0,0,3,0,35832,1,2,1,8.0,1,-4669,628,5297,4.5,True,0,471,,,Anel Ahmedhodžić,0,2,0.608391284942627,90,DC,Sheffield United,Manchester City,1,2,22303,2023,607469,0.0,0,0,0,0.608391284942627,0.608391284942627,0.0,22303,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,5,2,3,-0.5,DEF,0.0,0.0,0.07,0.07,1.36,2.0,0.0,2.8,18.8,2.0,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.5,0.0,0.0,0.04,0.04,1.12,1.0,0.0,1.67,11.4,0.93,4.33,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,0.67,0.67,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.04,0.67,0.0,0.0,0.02,0.02,0.67,0.6,0.0,1.0,6.84,0.56,2.6,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.4,0.4,0.0,0.6,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.03,0.4,-3856.0,-0.7880168776371308,1.0,0.073,0.118,0.809
0,0,7,0,0.5,471,0.0,0.0,0.0,2.59,40,2,0,2.6,25.0,2023-09-02,90,9,0,0,0,0,4,0,37437,1,2,2,0.0,0,194,3530,3336,4.5,True,1,471,,,Anel Ahmedhodžić,0,0,0.0,90,DC,Sheffield United,Everton,2,2,21926,2023,608336,0.0,0,0,0,0.0,0.0888614133000373,0.0888614133000373,21926,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,2,4,0.3,DEF,0.0,0.0,0.36,0.36,3.52,2.0,0.0,2.2,12.6,0.9,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.61,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.0,-0.5,0.0,0.0,0.16,0.16,2.3,1.67,0.0,2.4,15.6,1.23,7.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.0,1.0,0.0,1.67,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.27,0.04,0.5,0.0,0.0,0.1,0.1,1.38,1.0,0.0,1.44,9.36,0.74,4.2,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.6,0.6,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.03,0.3,1605.0,0.0282551704048936,0.0,0.328,0.292,0.38
0,0,7,0,0.0,471,0.01,0.01,0.0,1.87,48,2,0,2.4,23.6,2023-09-16,90,18,0,0,0,0,5,0,31470,1,1,2,0.0,1,-6233,566,6799,4.4,False,0,471,,,Anel Ahmedhodžić,0,0,0.0,90,DC,Tottenham Hotspur,Sheffield United,2,1,21936,2023,611537,0.0,0,0,0,0.0,0.0983529686927795,0.0983529686927795,21936,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,4,5,0.2,DEF,0.0,0.0,0.0,0.0,2.59,2.0,0.0,2.6,25.0,0.5,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.3,0.0,0.0,0.14,0.14,2.49,2.0,0.0,2.53,18.8,1.13,5.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.67,0.67,0.0,1.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.26,0.03,0.1,0.0,0.0,0.1,0.1,1.9,1.4,0.0,1.96,14.36,0.84,4.2,72.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,1.0,0.6,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.04,0.36,-5967.0,-0.8463000678886626,1.0,0.74,0.174,0.087
0,0,11,0,2.3,471,0.04,0.15,0.11,3.94,60,8,0,2.4,13.6,2023-09-24,90,15,0,0,0,0,6,0,29902,1,8,0,8.0,-3,-1921,415,2336,4.4,True,1,471,,,Anel Ahmedhodžić,0,1,0.0951333716511726,90,DC,Sheffield United,Newcastle United,0,8,21954,2023,613076,0.0,0,0,0,0.0951333716511726,0.2058884650468826,0.2058884650468826,21954,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,3,2,6,-1.2,DEF,0.0,0.01,0.01,0.0,1.87,2.0,0.0,2.4,23.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.12,0.12,2.66,2.0,0.0,2.4,20.4,0.47,2.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.67,0.67,0.0,0.67,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.27,0.06,0.0,0.0,0.0,0.1,0.1,2.27,1.8,0.0,2.44,19.08,0.84,4.2,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.4,1.4,0.8,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.06,0.4,-1568.0,-0.698291530352599,-3.0,0.136,0.201,0.663
0,0,12,0,1.7,471,0.03,0.29,0.26,2.14,69,2,0,5.5,14.4,2023-09-30,90,19,0,0,0,0,7,0,27425,1,0,2,39.0,1,-2477,248,2725,4.4,False,0,471,,,Anel Ahmedhodžić,0,2,0.1395595222711563,90,DC,West Ham United,Sheffield United,2,0,21960,2023,614736,0.0,0,0,0,0.1395595222711563,0.3171292841434479,0.3171292841434479,21960,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,3,7,-0.8,DEF,0.0,0.04,0.15,0.11,3.94,8.0,0.0,2.4,13.6,2.3,8.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,-3.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.21,0.21,-1.2,0.0,0.02,0.05,0.04,2.8,4.0,0.0,2.47,20.73,0.93,2.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,3.67,1.33,-0.67,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.13,-0.23,0.0,0.01,0.12,0.11,2.66,3.2,0.0,2.48,18.72,1.14,4.6,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.8,1.4,0.0,0.0,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.22,0.08,-0.14,-2477.0,-0.8331651530440632,1.0,0.654,0.211,0.135
0,0,14,0,0.4,471,0.0,0.0,0.0,2.14,76,3,0,1.3,12.4,2023-10-07,90,10,0,0,0,0,8,0,26424,1,1,3,0.0,1,-1198,627,1825,4.3,False,0,471,,,Anel Ahmedhodžić,0,0,0.0,90,DC,Fulham,Sheffield United,3,1,21970,2023,616447,0.0,0,0,0,0.0,0.0,0.0,21970,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,3,8,-0.8,DEF,0.0,0.03,0.29,0.26,2.14,2.0,0.0,5.5,14.4,1.7,39.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.32,0.32,-0.8,0.0,0.03,0.15,0.12,2.65,4.0,0.0,3.43,17.2,1.33,15.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,1.33,-0.33,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.21,0.21,-0.6,0.0,0.02,0.16,0.15,2.81,3.2,0.0,3.02,17.84,1.08,11.0,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.6,1.4,0.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.26,0.14,-0.4,-1001.0,-0.4885807504078303,1.0,0.59,0.251,0.159
0,0,6,0,0.3,471,0.0,0.0,0.0,1.52,129,1,0,0.7,2.6,2023-11-25,45,3,0,0,0,0,13,0,18143,0,3,1,4.0,1,-612,64,676,4.3,True,0,471,,,Anel Ahmedhodžić,0,0,0.0,40,Sub,Sheffield United,Bournemouth,1,3,22023,2023,624969,0.0,0,0,0,0.0,0.4821487069129944,0.4821487069129944,22023,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,2,13,-0.2,DEF,0.0,0.0,0.0,0.0,2.14,3.0,0.0,1.3,12.4,0.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.02,0.15,0.12,2.74,4.33,0.0,3.07,13.47,1.47,15.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,1.67,-0.33,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.17,-0.93,0.0,0.02,0.09,0.07,2.54,3.4,0.0,2.84,17.8,0.98,9.4,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,2.4,1.8,0.0,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.14,-0.46,-8281.0,-0.827027027027027,1.0,0.297,0.271,0.432
0,0,13,0,0.8,471,0.0,0.0,0.0,1.81,134,5,0,1.5,13.8,2023-12-02,90,6,0,0,0,0,14,0,18079,1,0,5,0.0,-1,-120,185,305,4.3,False,1,471,,,Anel Ahmedhodžić,0,0,0.0,90,DC,Burnley,Sheffield United,5,0,22028,2023,626484,0.0,0,0,0,0.0,0.0,0.0,22028,Sheffield United,Anel Ahmedhodžić,Anel Ahmedhodzic,2,2,14,0.0,DEF,0.0,0.0,0.0,0.0,1.52,1.0,0.0,0.7,2.6,0.3,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,-0.2,0.0,0.01,0.1,0.09,1.93,2.0,0.0,2.5,9.8,0.8,14.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,1.0,0.0,0.67,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.27,0.27,-0.6,0.0,0.02,0.09,0.07,2.32,3.2,0.0,2.46,13.32,0.94,10.2,81.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.6,1.6,0.2,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.22,0.22,-0.56,-64.0,-0.2448979591836734,-1.0,0.526,0.263,0.211
