assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,19,0,65.4,567,0.35,1.14,0.79,1.46,10,1,0,13.1,20.0,2023-08-14,90,14,0,0,0,0,1,0,13344,1,0,1,46.0,1,0,0,0,5.5,False,1,567,,,Pedro Lomba Neto,0,3,0.3071686029434204,90,MR,Manchester United,Wolverhampton Wanderers,1,0,22284,2023,604639,0.6279343962669373,0,4,0,0.3071686029434204,1.0138167142868042,0.1364593058824539,22284,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,2,4,1,1.6,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.72,0.174,0.106
0,0,7,0,24.3,567,0.04,0.18,0.14,2.27,20,4,0,5.6,9.0,2023-08-19,90,5,0,0,0,0,2,0,24430,1,4,1,23.0,2,5287,7679,2392,5.5,True,0,567,,,Pedro Lomba Neto,0,2,0.3219897747039795,90,MR,Wolverhampton Wanderers,Brighton and Hove Albion,1,4,22286,2023,605059,0.075916551053524,0,2,0,0.3219897747039795,0.4257090389728546,0.0278027094900608,22286,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,2,2,2,1.5,MID,2,0.0,0.35,1.14,0.79,1.46,1.0,0.0,13.1,20.0,65.4,46.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.31,0.63,0.0,0.0,4.0,0.0,0.31,1.01,0.14,1.6,0.0,0.12,0.38,0.26,0.49,0.33,0.0,4.37,6.67,21.8,15.33,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.33,0.0,1.0,0.1,0.21,0.0,0.0,1.33,0.0,0.1,0.34,0.05,0.53,0.0,0.07,0.23,0.16,0.29,0.2,0.0,2.62,4.0,13.08,9.2,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.6,0.06,0.13,0.0,0.0,0.8,0.0,0.06,0.2,0.03,0.32,11086.0,0.5249726938734982,0.237,0.25,0.513
1,1,29,1,61.0,567,0.45,0.49,0.04,1.2,27,0,0,9.5,26.0,2023-08-26,90,9,0,0,0,0,3,0,23316,1,1,0,8.0,7,-2117,2841,4958,5.5,False,0,567,,,Pedro Lomba Neto,0,1,0.0411956161260604,90,MR,Everton,Wolverhampton Wanderers,0,1,22299,2023,606881,0.7294711470603943,1,4,0,0.0411956161260604,0.8210644721984863,0.1257088184356689,22299,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,2,2,3,3.3,MID,6,0.0,0.04,0.18,0.14,2.27,4.0,0.0,5.6,9.0,24.3,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,0.32,0.08,0.0,0.0,2.0,0.0,0.32,0.43,0.03,1.5,0.0,0.13,0.44,0.31,1.24,1.67,0.0,6.23,9.67,29.9,23.0,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,0.67,1.0,0.0,1.67,0.21,0.23,0.0,0.0,2.0,0.0,0.21,0.48,0.05,1.03,0.0,0.08,0.26,0.19,0.75,1.0,0.0,3.74,5.8,17.94,13.8,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,0.4,0.6,0.0,1.0,0.13,0.14,0.0,0.0,1.2,0.0,0.13,0.29,0.03,0.62,-1114.0,-0.2714450570585973,0.414,0.289,0.298
2,2,43,0,51.6,567,0.53,0.67,0.14,2.13,36,3,0,13.5,54.4,2023-09-03,90,8,0,0,0,0,4,0,24684,1,2,3,29.0,10,-106,2721,2827,5.5,False,0,567,,,Pedro Lomba Neto,0,3,0.1238609924912452,90,ML,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609358,0.74500572681427,2,3,0,0.1238609924912452,0.6085029244422913,0.0975862517952919,21932,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,2,2,4,5.0,MID,8,1.0,0.45,0.49,0.04,1.2,0.0,0.0,9.5,26.0,61.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.04,0.73,1.0,1.0,4.0,0.0,0.04,0.82,0.13,3.3,0.33,0.28,0.6,0.32,1.64,1.67,0.0,9.4,18.33,50.23,25.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,0.67,3.0,0.0,2.0,0.22,0.48,0.33,0.33,3.33,0.0,0.22,0.75,0.1,2.13,0.2,0.17,0.36,0.19,0.99,1.0,0.0,5.64,11.0,30.14,15.4,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.4,1.8,0.0,1.2,0.13,0.29,0.2,0.2,2.0,0.0,0.13,0.45,0.06,1.28,1368.0,-0.0191059841384282,0.495,0.287,0.218
1,0,22,0,54.9,567,0.73,0.76,0.03,2.55,50,3,0,10.5,33.2,2023-09-16,90,11,0,0,0,0,5,0,43243,1,3,1,17.0,5,13979,19034,5055,5.5,True,0,567,,,Pedro Lomba Neto,0,1,0.044177122414112,90,AML,Wolverhampton Wanderers,Liverpool,1,3,21935,2023,610062,0.1849477291107177,1,4,0,0.044177122414112,0.2137663215398788,0.0911508724093437,21935,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,4,2,5,6.8,MID,5,0.0,0.53,0.67,0.14,2.13,3.0,0.0,13.5,54.4,51.6,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,3.0,0.12,0.75,2.0,2.0,3.0,0.0,0.12,0.61,0.1,5.0,0.33,0.34,0.45,0.11,1.87,2.33,0.0,9.53,29.8,45.63,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.33,5.33,0.0,2.0,0.16,0.52,1.0,1.0,3.0,0.0,0.16,0.62,0.08,3.27,0.2,0.27,0.5,0.22,1.41,1.6,0.0,8.34,21.88,40.46,21.2,72.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,1.0,3.4,0.0,1.8,0.16,0.44,0.6,0.6,2.6,0.0,0.16,0.57,0.08,2.28,18559.0,0.5803063639005355,0.158,0.189,0.653
0,2,24,0,18.2,567,0.08,0.22,0.14,2.17,58,1,1,7.6,36.8,2023-09-23,90,12,0,0,0,0,6,0,255270,1,1,1,21.0,9,193004,206001,12997,5.5,False,0,567,,,Pedro Lomba Neto,1,1,0.1079538166522979,90,AMR,Luton,Wolverhampton Wanderers,1,1,21945,2023,612199,0.0460521355271339,0,1,1,0.1079538166522979,0.1079538166522979,0.0,21945,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,2,2,6,8.3,MID,7,0.0,0.73,0.76,0.03,2.55,3.0,0.0,10.5,33.2,54.9,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,1.0,0.04,0.18,1.0,1.0,4.0,0.0,0.04,0.21,0.09,6.8,0.33,0.57,0.64,0.07,1.96,2.0,0.0,11.17,37.87,55.83,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.33,6.33,0.0,1.67,0.07,0.55,1.33,1.33,3.67,0.0,0.07,0.55,0.1,5.03,0.2,0.42,0.65,0.23,1.92,2.2,0.0,10.44,28.52,51.44,24.6,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.0,1.2,4.4,0.0,2.0,0.17,0.47,0.8,0.8,3.4,0.0,0.17,0.62,0.1,3.64,212027.0,0.8813048520991059,0.291,0.278,0.43
1,0,9,0,1.8,567,0.0,0.0,0.0,0.87,70,1,0,0.2,0.0,2023-09-30,90,13,0,0,0,0,7,0,370406,1,1,2,2.0,4,115384,172898,57514,5.6,True,1,567,,,Pedro Lomba Neto,0,0,0.0,90,FWR,Wolverhampton Wanderers,Manchester City,2,1,21961,2023,614607,0.0,0,0,0,0.0,0.0,0.0,21961,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,5,2,7,5.0,MID,4,0.0,0.08,0.22,0.14,2.17,1.0,1.0,7.6,36.8,18.2,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,0.11,0.05,0.0,0.0,1.0,1.0,0.11,0.11,0.0,8.3,0.0,0.45,0.55,0.1,2.28,2.33,0.33,10.53,41.47,41.57,22.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,6.67,0.33,1.67,0.09,0.33,1.0,1.0,2.67,0.33,0.09,0.31,0.06,6.7,0.2,0.37,0.46,0.1,2.06,2.2,0.2,9.34,31.88,42.0,19.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,1.2,5.6,0.2,1.6,0.13,0.36,0.8,0.8,2.8,0.2,0.13,0.44,0.07,4.98,115136.0,0.5007725292085482,0.119,0.166,0.716
1,0,17,0,25.8,567,0.08,0.53,0.45,1.65,80,1,0,5.5,19.2,2023-10-08,90,2,0,0,0,0,8,0,792719,1,1,1,10.0,5,394010,482831,88821,5.7,True,0,567,,,Pedro Lomba Neto,0,1,0.5960643887519836,90,FWR,Wolverhampton Wanderers,Aston Villa,1,1,21974,2023,616984,0.7500214576721191,1,2,0,0.5960643887519836,0.9447568655014038,0.2257427275180816,21974,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,3,2,8,6.0,MID,5,0.0,0.0,0.0,0.0,0.87,1.0,0.0,0.2,0.0,1.8,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.27,0.33,0.06,1.86,1.67,0.33,6.1,23.33,24.97,13.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,5.33,0.33,0.67,0.05,0.08,0.67,0.33,1.67,0.33,0.05,0.11,0.03,6.7,0.2,0.36,0.43,0.07,1.78,1.6,0.2,8.26,30.08,37.5,15.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,1.4,6.0,0.2,1.2,0.06,0.34,1.0,0.8,2.4,0.2,0.06,0.35,0.06,5.68,422313.0,0.6892480040304241,0.271,0.279,0.451
1,0,18,0,62.8,567,0.27,0.54,0.27,0.61,82,1,0,11.3,22.4,2023-10-21,90,3,0,0,0,0,9,0,1069520,1,2,1,28.0,4,275499,315689,40190,5.8,False,1,567,,,Pedro Lomba Neto,0,4,0.2099533379077911,90,FWR,Bournemouth,Wolverhampton Wanderers,1,2,21975,2023,618054,0.2102409154176712,1,3,0,0.2099533379077911,0.6252059936523438,0.4080075323581695,21975,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,2,2,9,4.3,MID,4,0.0,0.08,0.53,0.45,1.65,1.0,0.0,5.5,19.2,25.8,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.6,0.75,1.0,1.0,2.0,0.0,0.6,0.94,0.23,6.0,0.0,0.05,0.25,0.2,1.56,1.0,0.33,4.43,18.67,15.27,11.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.33,5.33,0.33,0.67,0.23,0.27,0.67,0.33,1.0,0.33,0.23,0.35,0.08,6.43,0.0,0.28,0.44,0.15,1.87,1.8,0.2,7.46,28.72,30.46,15.8,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,1.6,5.8,0.2,1.2,0.17,0.35,1.0,0.8,2.0,0.2,0.17,0.37,0.08,6.22,276801.0,0.774136715007067,0.401,0.281,0.318
1,0,18,0,22.3,567,0.08,0.19,0.11,1.95,100,2,0,7.2,27.0,2023-10-28,76,15,0,0,0,0,10,0,983472,1,2,2,23.0,5,-75194,79555,154749,5.8,True,0,567,,,Pedro Lomba Neto,0,2,0.1207032203674316,84,MR,Wolverhampton Wanderers,Newcastle United,2,2,21994,2023,620116,0.0893901661038398,1,1,0,0.1207032203674316,0.0489955656230449,0.0,21994,Wolverhampton Wanderers,Pedro Lomba Neto,Pedro Neto,3,2,10,4.2,MID,5,0.0,0.27,0.54,0.27,0.61,1.0,0.0,11.3,22.4,62.8,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,4.0,0.21,0.21,1.0,1.0,3.0,0.0,0.21,0.63,0.41,4.3,0.0,0.12,0.36,0.24,1.04,1.0,0.0,5.67,13.87,30.13,13.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.33,4.33,0.0,1.67,0.27,0.32,1.0,0.67,1.67,0.0,0.27,0.52,0.21,5.1,0.0,0.23,0.41,0.18,1.57,1.4,0.2,7.02,22.32,32.7,15.6,90.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.6,1.2,5.0,0.2,1.4,0.19,0.24,0.8,0.6,2.0,0.2,0.19,0.38,0.14,6.08,-86048.0,-0.3209249521988527,0.225,0.236,0.539
