assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,12,0,1.5,160,0.01,0.01,0.0,0.91,54,1,0,2.5,23.2,2023-09-23,90,14,0,0,0,0,6,0,294665,1,1,0,0.0,1,-16733,4230,20963,4.0,True,1,160,,,Jordan Beyer,0,0,0.0,90,AMR,Crystal Palace,Fulham,0,0,21948,2023,612127,0.0,0,0,0,0.0,0.1727471351623535,0.1727471351623535,21948,Crystal Palace,Jordan Beyer,Jordan Ayew,3,2,6,-0.2,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.6641924344063828,0.496,0.279,0.226
0,0,0,0,0.0,160,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07,0,7,0,0,0,0,8,0,252027,0,4,1,0.0,0,-33294,10542,43836,4.0,True,0,160,,,Jordan Beyer,0,3,0.4220132231712341,90,FWR,Crystal Palace,Nottingham Forest,0,0,21968,2023,616620,0.0,0,0,0,0.4220132231712341,0.755902886390686,0.653198778629303,21968,Crystal Palace,Jordan Beyer,Jordan Ayew,3,2,8,0.3,DEF,0,0.0,0.01,0.01,0.0,0.91,1.0,0.0,2.5,23.2,1.5,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,-0.2,0.0,0.0,0.0,0.0,0.3,0.33,0.0,0.83,7.73,0.5,0.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,-0.07,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.5,4.64,0.3,0.0,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,-0.04,-42638.0,-0.6122696678803928,0.431,0.306,0.263
0,0,0,0,0.0,160,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21,0,4,0,0,0,0,9,0,211111,0,0,3,0.0,0,-41099,655,41754,4.0,False,0,160,,,Jordan Beyer,0,3,0.1097845882177352,90,FWR,Newcastle United,Crystal Palace,4,0,21981,2023,618177,0.0,0,0,0,0.1097845882177352,0.3094771206378937,0.2396152317523956,21981,Crystal Palace,Jordan Beyer,Jordan Ayew,2,2,9,0.0,DEF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.42,0.0,0.0,0.0,0.0,0.0,0.42,0.76,0.65,0.3,0.0,0.0,0.0,0.0,0.3,0.33,0.0,0.83,7.73,0.5,0.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,0.33,0.33,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.31,0.28,0.03,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.5,4.64,0.3,0.0,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.2,0.2,0.0,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.17,0.02,-40916.0,-0.969110330354406,0.654,0.211,0.135
0,0,10,0,0.5,160,0.01,0.07,0.06,0.97,102,1,0,1.5,10.2,2023-11-04,85,8,0,0,0,0,11,0,164186,1,2,0,4.0,2,-14445,137,14582,4.0,True,0,160,,,Jordan Beyer,0,1,0.0393908135592937,90,AMR,Burnley,Crystal Palace,0,2,21996,2023,621572,0.8001109957695007,1,1,0,0.0393908135592937,0.8395017981529236,0.0,21996,Crystal Palace,Jordan Beyer,Jordan Ayew,2,2,11,0.1,DEF,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.31,0.24,0.0,0.0,0.0,0.0,0.0,0.3,0.33,0.0,0.83,7.73,0.5,0.0,30.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,1.33,0.33,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.41,0.36,0.03,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.5,4.64,0.3,0.0,18.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.8,0.2,0.0,1.2,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.25,0.21,0.02,-46925.0,-0.9813846049324004,0.344,0.291,0.364
0,0,18,0,21.3,160,0.01,0.01,0.0,2.03,111,3,0,5.1,29.4,2023-11-11,90,1,0,0,0,0,12,0,159683,1,1,3,0.0,1,-4781,741,5522,4.0,False,0,160,,,Jordan Beyer,0,0,0.0,90,AMR,Crystal Palace,Everton,2,3,22010,2023,623296,0.0,0,0,0,0.0,0.100231721997261,0.100231721997261,22010,Crystal Palace,Jordan Beyer,Jordan Ayew,2,5,12,0.0,DEF,1,0.0,0.01,0.07,0.06,0.97,1.0,0.0,1.5,10.2,0.5,4.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.04,0.8,0.0,1.0,1.0,0.0,0.04,0.84,0.0,0.1,0.0,0.0,0.02,0.02,0.32,0.33,0.0,0.5,3.4,0.17,1.33,28.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,1.33,0.67,0.0,2.33,0.19,0.27,0.0,0.33,0.33,0.0,0.19,0.63,0.3,0.13,0.0,0.0,0.02,0.01,0.38,0.4,0.0,0.8,6.68,0.4,0.8,35.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,0.8,0.6,0.0,1.4,0.11,0.16,0.0,0.2,0.2,0.0,0.11,0.42,0.21,0.04,-4503.0,-0.7633721858534249,0.387,0.296,0.316
0,0,9,0,0.6,160,0.0,0.08,0.08,1.03,122,2,0,1.6,11.2,2023-11-25,90,19,0,0,0,0,13,0,156246,1,2,1,4.0,0,-3753,1097,4850,4.0,True,1,160,,,Jordan Beyer,0,0,0.0,39,Sub,Luton,Crystal Palace,2,1,22019,2023,624893,0.7355639934539795,0,2,0,0.0,0.1851079314947128,0.1851079314947128,22019,Crystal Palace,Jordan Beyer,Jordan Ayew,2,2,13,0.5,DEF,0,0.0,0.01,0.01,0.0,2.03,3.0,0.0,5.1,29.4,21.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.01,0.03,0.02,1.0,1.33,0.0,2.2,13.2,7.27,1.33,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.0,1.0,0.0,1.33,0.05,0.27,0.0,0.33,0.33,0.0,0.05,0.42,0.11,0.03,0.0,0.01,0.02,0.01,0.78,1.0,0.0,1.82,12.56,4.66,0.8,53.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.6,1.4,0.8,0.0,1.4,0.11,0.16,0.0,0.2,0.2,0.0,0.11,0.44,0.23,0.04,-3437.0,-0.6310744913401715,0.263,0.287,0.451
0,0,16,0,0.1,160,0.0,0.0,0.0,2.72,152,1,0,3.4,33.6,2023-12-09,90,5,0,0,0,0,16,0,152482,1,1,1,0.0,2,967,3464,2497,4.0,False,0,160,,,Jordan Beyer,0,0,0.0,80,FWR,Crystal Palace,Liverpool,1,2,22047,2023,628418,0.4566170573234558,0,1,0,0.0,0.4566170573234558,0.4566170573234558,22047,Crystal Palace,Jordan Beyer,Jordan Ayew,2,3,16,2.3,DEF,2,0.0,0.0,0.08,0.08,1.03,2.0,0.0,1.6,11.2,0.6,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,2.0,0.0,0.0,0.19,0.19,0.5,0.0,0.01,0.05,0.05,1.34,2.0,0.0,2.73,16.93,7.47,2.67,88.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.33,1.0,0.0,0.33,0.01,0.51,0.0,0.33,1.0,0.0,0.01,0.37,0.1,0.2,0.0,0.0,0.03,0.03,0.81,1.2,0.0,1.64,10.16,4.48,1.6,53.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.8,1.6,0.6,0.0,1.4,0.11,0.31,0.0,0.2,0.6,0.0,0.11,0.44,0.24,0.18,-3764.0,0.1622211038416373,0.158,0.211,0.632
0,0,3,0,0.0,160,0.0,0.0,0.0,0.12,191,0,0,0.0,0.0,2023-12-30,16,2,0,0,0,0,20,0,162127,1,2,3,0.0,1,-2253,5209,7462,4.0,False,0,160,,,Jordan Beyer,0,1,0.0793636441230773,90,FWL,Crystal Palace,Brentford,3,1,22086,2023,633556,0.5048038959503174,1,2,0,0.0793636441230773,0.6097585558891296,0.4301396012306213,22086,Crystal Palace,Jordan Beyer,Jordan Ayew,2,4,20,1.2,DEF,1,0.0,0.0,0.0,0.0,2.72,1.0,0.0,3.4,33.6,0.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.46,0.0,0.0,1.0,0.0,0.0,0.46,0.46,2.3,0.0,0.0,0.03,0.03,1.93,2.0,0.0,3.37,24.73,7.33,1.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.67,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.93,0.0,0.0,0.03,0.03,1.35,1.4,0.0,2.32,16.88,4.5,1.6,71.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.6,1.0,0.0,0.8,0.03,0.4,0.0,0.2,0.8,0.0,0.03,0.38,0.2,0.58,9645.0,-0.1778075921395312,0.432,0.288,0.28
0,0,0,0,0.0,160,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2024-02-03,0,10,0,0,0,0,23,0,132984,0,2,2,0.0,0,-4864,93,4957,4.0,True,0,160,,,Jordan Beyer,0,1,0.0240128971636295,90,FWR,Brighton and Hove Albion,Crystal Palace,4,1,22118,2023,638564,0.0,0,0,0,0.0240128971636295,0.1206405311822891,0.0966276377439498,22118,Crystal Palace,Jordan Beyer,Jordan Ayew,2,2,23,0.0,DEF,0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.08,0.5,0.0,1.0,2.0,0.0,0.08,0.61,0.43,1.2,0.0,0.0,0.03,0.03,1.29,1.0,0.0,1.67,14.93,0.23,1.33,65.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.67,1.0,0.0,0.33,0.03,0.57,0.0,0.33,1.67,0.0,0.03,0.42,0.36,1.33,0.0,0.0,0.03,0.03,1.37,1.4,0.0,2.32,16.88,4.5,1.6,74.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,1.6,1.2,0.0,0.4,0.02,0.5,0.0,0.4,1.2,0.0,0.02,0.44,0.23,0.82,-29143.0,-0.9631683168316832,0.561,0.238,0.201
0,0,0,0,0.0,160,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2024-02-24,0,8,0,0,0,0,26,0,112844,0,0,3,0.0,0,-6393,173,6566,4.0,False,0,160,,,Jordan Beyer,1,1,0.5142366886138916,90,AMC,Crystal Palace,Burnley,3,0,22150,2023,643244,0.4282269775867462,1,5,1,0.5142366886138916,0.5961373448371887,0.0499502010643482,22150,Crystal Palace,Jordan Beyer,Jordan Ayew,2,2,26,0.0,DEF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.95,0.33,0.0,1.13,11.2,0.03,0.0,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.0,1.0,0.0,0.67,0.03,0.32,0.0,0.33,1.0,0.0,0.03,0.4,0.33,1.17,0.0,0.0,0.02,0.02,1.18,1.2,0.0,2.02,14.84,4.4,0.8,57.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.6,2.0,0.8,0.0,0.4,0.02,0.34,0.0,0.2,1.0,0.0,0.02,0.29,0.25,0.8,-20140.0,-0.9486570707820152,0.489,0.272,0.238
0,0,0,0,0.0,160,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2024-03-30,0,7,0,0,0,0,30,0,102158,0,2,2,0.0,0,-3458,124,3582,3.9,False,0,160,,,Jordan Beyer,0,1,0.0181313641369342,68,AMC,Nottingham Forest,Crystal Palace,1,1,22192,2023,649817,0.0,0,0,0,0.0181313641369342,0.3601275086402893,0.3419961631298065,22192,Crystal Palace,Jordan Beyer,Jordan Ayew,2,3,30,-0.1,DEF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.51,0.43,0.0,1.0,5.0,1.0,0.51,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.67,0.33,0.33,1.0,0.21,0.31,0.0,0.67,2.33,0.33,0.21,0.44,0.19,0.4,0.0,0.0,0.02,0.02,0.77,0.6,0.0,1.0,8.96,0.14,0.8,39.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.4,2.0,0.6,0.2,0.6,0.12,0.43,0.0,0.4,2.0,0.2,0.12,0.39,0.24,0.8,-10686.0,-0.9330814894765246,0.432,0.288,0.28
