assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,-1,0,2.0,259,0.01,0.04,0.03,0.48,40,0,0,0.5,0.6,2023-09-02,15,17,0,0,0,0,4,0,4315,0,2,2,2.0,1,-711,55,766,5.4,False,0,259,,,Dwight McNeil,0,1,0.0202196426689624,11,Sub,Sheffield United,Everton,2,2,21926,2023,608360,0.0,0,0,0,0.0202196426689624,0.0202196426689624,0.0,6756,Everton,Dwight McNeil,Dwight McNeil,2,2,4,0.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.8660170523751523,1.0,0.328,0.292,0.38
0,0,2,0,0.7,259,0.01,0.07,0.06,1.02,43,1,0,1.1,3.6,2023-09-17,87,1,0,0,0,0,5,0,4457,1,1,0,7.0,2,-58,271,329,5.4,True,0,259,,,Dwight McNeil,0,2,0.0618074387311935,90,ML,Everton,Arsenal,0,1,21941,2023,611279,0.0,0,0,0,0.0618074387311935,0.1039374619722366,0.042130023241043,6756,Everton,Dwight McNeil,Dwight McNeil,5,2,5,0.5,MID,0.0,0.01,0.04,0.03,0.48,0.0,0.0,0.5,0.6,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.3,0.0,0.0,0.01,0.01,0.16,0.0,0.0,0.17,0.2,0.67,0.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.1,0.0,0.0,0.01,0.01,0.1,0.0,0.0,0.1,0.12,0.4,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,142.0,-0.0966666666666666,2.0,0.158,0.211,0.632
1,0,23,0,26.1,259,0.29,0.39,0.1,1.04,52,1,0,6.1,22.8,2023-09-23,90,4,0,0,0,0,6,0,5091,1,3,1,12.0,5,477,706,229,5.4,False,0,259,,,Dwight McNeil,0,3,0.1604598015546798,90,ML,Brentford,Everton,1,3,21949,2023,612353,0.5061596035957336,1,1,0,0.1604598015546798,0.657313883304596,0.4968540668487549,6756,Everton,Dwight McNeil,Dwight McNeil,2,2,6,2.0,MID,0.0,0.01,0.07,0.06,1.02,1.0,0.0,1.1,3.6,0.7,7.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.04,0.5,0.0,0.01,0.04,0.03,0.5,0.33,0.0,0.53,1.4,0.9,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.27,0.0,0.0,0.02,0.02,0.3,0.2,0.0,0.32,0.84,0.54,1.8,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.6,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.16,634.0,0.5101604278074866,5.0,0.526,0.249,0.225
0,0,14,0,33.2,259,0.75,0.87,0.12,0.89,63,2,0,6.2,16.6,2023-09-30,83,12,0,0,0,0,7,0,10247,1,2,1,12.0,2,4506,5549,1043,5.4,True,0,259,,,Dwight McNeil,0,3,0.1101499795913696,90,ML,Everton,Luton,1,2,21956,2023,614577,0.6466888785362244,0,2,0,0.1101499795913696,1.2045241594314575,0.5812042951583862,6756,Everton,Dwight McNeil,Dwight McNeil,2,2,7,3.5,MID,0.0,0.29,0.39,0.1,1.04,1.0,0.0,6.1,22.8,26.1,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,3.0,0.16,0.51,1.0,1.0,1.0,0.0,0.16,0.66,0.5,2.0,0.0,0.1,0.17,0.06,0.85,0.67,0.0,2.57,9.0,9.6,7.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.0,2.67,0.0,2.0,0.08,0.17,0.33,0.33,0.33,0.0,0.08,0.26,0.18,0.93,0.0,0.06,0.1,0.04,0.51,0.4,0.0,1.54,5.4,5.76,4.2,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.6,1.6,0.0,1.2,0.05,0.1,0.2,0.2,0.2,0.0,0.05,0.16,0.11,0.56,5156.0,0.6835558252427184,2.0,0.604,0.25,0.146
0,0,17,1,81.7,259,0.67,0.86,0.19,0.72,75,0,0,14.0,27.2,2023-10-07,90,3,0,0,0,0,8,0,10042,1,0,3,31.0,3,-117,2083,2200,5.4,True,0,259,,,Dwight McNeil,0,2,0.2183580845594406,90,ML,Everton,Bournemouth,3,0,21969,2023,616408,1.1825851202011108,0,6,0,0.2183580845594406,1.8285505771636963,0.4731184542179107,6756,Everton,Dwight McNeil,Dwight McNeil,2,2,8,3.3,MID,0.0,0.75,0.87,0.12,0.89,2.0,0.0,6.2,16.6,33.2,12.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.11,0.65,0.0,0.0,2.0,0.0,0.11,1.2,0.58,3.5,0.0,0.35,0.44,0.09,0.98,1.33,0.0,4.47,14.33,20.0,10.33,86.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,3.0,0.0,2.67,0.11,0.38,0.33,0.33,1.0,0.0,0.11,0.66,0.37,2.0,0.0,0.21,0.27,0.06,0.69,0.8,0.0,2.78,8.72,12.4,6.6,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,0.8,2.0,0.0,1.8,0.07,0.23,0.2,0.2,0.6,0.0,0.07,0.4,0.22,1.26,-205.0,-0.0273173009572729,3.0,0.492,0.261,0.247
0,0,9,0,14.0,259,0.06,0.08,0.02,0.52,85,0,0,2.4,8.0,2023-10-21,45,11,0,0,0,0,9,0,8017,1,0,2,2.0,1,-2068,382,2450,5.4,False,0,259,,,Dwight McNeil,0,1,0.0105898305773735,48,ML,Liverpool,Everton,2,0,21979,2023,617772,0.0466848872601985,0,1,0,0.0105898305773735,0.0572747178375721,0.0,6756,Everton,Dwight McNeil,Dwight McNeil,2,5,9,1.5,MID,1.0,0.67,0.86,0.19,0.72,0.0,0.0,14.0,27.2,81.7,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.22,1.18,0.0,0.0,6.0,0.0,0.22,1.83,0.47,3.3,0.33,0.57,0.71,0.14,0.88,1.0,0.0,8.77,22.2,47.0,18.33,87.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,3.33,0.0,2.67,0.16,0.78,0.33,0.33,3.0,0.0,0.16,1.23,0.52,2.93,0.2,0.35,0.45,0.1,0.83,0.8,0.0,5.58,14.16,28.74,12.8,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,1.4,2.6,0.0,2.2,0.11,0.47,0.2,0.2,1.8,0.0,0.11,0.76,0.32,1.92,-2025.0,-0.730225988700565,1.0,0.71,0.164,0.126
0,0,13,1,48.4,259,0.19,0.29,0.1,0.66,99,0,0,8.8,28.8,2023-10-29,90,19,0,0,0,0,10,0,6952,1,1,0,11.0,3,-1155,169,1324,5.4,False,0,259,,,Dwight McNeil,0,2,0.0734412893652916,90,ML,West Ham United,Everton,0,1,21993,2023,620347,0.1327902823686599,0,3,0,0.0734412893652916,0.1246574074029922,0.0512161217629909,6756,Everton,Dwight McNeil,Dwight McNeil,2,3,10,2.3,MID,0.0,0.06,0.08,0.02,0.52,0.0,0.0,2.4,8.0,14.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.01,0.05,0.0,0.0,1.0,0.0,0.01,0.06,0.0,1.5,0.33,0.49,0.6,0.11,0.71,0.67,0.0,7.53,17.27,42.97,15.0,72.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,2.0,0.0,2.0,0.11,0.63,0.0,0.0,3.0,0.0,0.11,1.03,0.35,2.77,0.2,0.36,0.45,0.1,0.84,0.8,0.0,5.96,15.64,31.14,12.8,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.4,2.6,0.0,2.2,0.11,0.48,0.2,0.2,2.0,0.0,0.11,0.77,0.32,2.16,-1065.0,-0.7736101808439384,3.0,0.441,0.271,0.288
0,0,3,0,15.7,259,0.11,0.16,0.05,0.53,103,1,0,2.9,10.0,2023-11-04,90,5,0,0,0,0,11,0,7557,1,1,1,3.0,2,425,996,571,5.4,True,0,259,,,Dwight McNeil,0,1,0.0598062835633754,90,ML,Everton,Brighton and Hove Albion,1,1,21997,2023,621588,0.0646015778183937,0,1,0,0.0598062835633754,0.0598062835633754,0.0,6756,Everton,Dwight McNeil,Dwight McNeil,2,2,11,2.0,MID,1.0,0.19,0.29,0.1,0.66,0.0,0.0,8.8,28.8,48.4,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.07,0.13,0.0,0.0,3.0,0.0,0.07,0.12,0.05,2.3,0.67,0.31,0.41,0.1,0.63,0.0,0.0,8.4,21.33,48.03,14.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.67,2.33,0.0,1.67,0.1,0.45,0.0,0.0,3.33,0.0,0.1,0.67,0.17,2.37,0.4,0.39,0.5,0.11,0.77,0.6,0.0,7.5,20.68,40.68,13.6,79.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.4,2.8,0.0,2.2,0.11,0.5,0.2,0.2,2.6,0.0,0.11,0.77,0.32,2.52,605.0,0.2712188895979578,2.0,0.306,0.263,0.431
0,0,7,0,13.6,259,0.08,0.12,0.04,2.24,116,2,0,4.7,14.6,2023-11-11,90,8,0,0,0,0,12,0,7558,1,3,2,19.0,2,-60,806,866,5.4,False,0,259,,,Dwight McNeil,0,1,0.0269510094076395,90,ML,Crystal Palace,Everton,2,3,22010,2023,623311,0.0,0,0,0,0.0269510094076395,0.0269510094076395,0.0,6756,Everton,Dwight McNeil,Dwight McNeil,2,2,12,2.3,MID,0.0,0.11,0.16,0.05,0.53,1.0,0.0,2.9,10.0,15.7,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.06,0.06,0.0,0.0,1.0,0.0,0.06,0.06,0.0,2.0,0.33,0.12,0.18,0.06,0.57,0.33,0.0,4.7,15.6,26.03,5.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,2.0,0.0,1.33,0.05,0.08,0.0,0.0,1.67,0.0,0.05,0.08,0.02,1.93,0.4,0.36,0.45,0.1,0.66,0.6,0.0,6.86,18.12,38.6,11.8,79.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.4,2.2,0.0,1.8,0.09,0.41,0.0,0.0,2.6,0.0,0.09,0.65,0.22,2.52,1.0,-0.0358851674641148,2.0,0.387,0.296,0.316
0,0,7,0,16.5,259,0.1,0.44,0.34,1.22,123,2,0,6.4,9.0,2023-11-26,72,14,0,0,0,0,13,0,6935,1,3,0,38.0,2,-668,264,932,5.4,True,0,259,,,Dwight McNeil,0,2,0.4993001818656921,75,ML,Everton,Manchester United,0,3,22017,2023,625799,0.0815711542963981,0,1,0,0.4993001818656921,0.7272182106971741,0.1463469117879867,6756,Everton,Dwight McNeil,Dwight McNeil,3,2,13,1.5,MID,0.0,0.08,0.12,0.04,2.24,2.0,0.0,4.7,14.6,13.6,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,2.3,0.33,0.13,0.19,0.06,1.14,1.0,0.0,5.47,17.8,25.9,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,2.33,0.0,1.33,0.05,0.07,0.0,0.0,1.33,0.0,0.05,0.07,0.02,2.2,0.4,0.22,0.3,0.08,0.93,0.6,0.0,6.56,17.72,34.68,13.2,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,2.2,0.0,1.4,0.08,0.29,0.0,0.0,2.2,0.0,0.08,0.42,0.1,2.28,-623.0,-0.5585284280936454,2.0,0.351,0.278,0.371
