assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,0,0,13.2,591,0.04,0.04,0.0,2.13,5,0,0,1.6,3.0,2023-08-12,45,9,0,0,0,0,1,0,53487,1,1,0,0.0,0,0,0,0,5.5,False,1,0,0,0.0,47,Everton,Fulham,0,1,22279,2023,603811,0.0162051953375339,0,1,0,0.0,0.0,0.0,Fulham,2,2,1,2.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.279,0.297
0,0,1,0,0.7,591,0.0,0.07,0.07,1.87,13,1,0,0.1,0.0,2023-08-19,22,4,0,0,0,0,2,0,49171,0,3,0,1.0,1,-8781,1870,10651,5.5,True,0,0,1,0.0738347843289375,20,Fulham,Brentford,0,3,22287,2023,605097,0.0,0,0,0,0.0738347843289375,0.0,0.0,Fulham,2,3,2,0.5,MID,0.0,0.04,0.04,0.0,2.13,0.0,0.0,1.6,3.0,13.2,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,2.1,53487.0,0.0,0.04,0.04,0.0,2.13,0.0,0.0,1.6,3.0,13.2,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,2.1,53487.0,-4316.0,-0.7013018129542369,1.0,0.357,0.279,0.364
0,0,2,0,0.5,591,0.01,0.01,0.0,0.19,39,1,0,0.0,0.0,2023-09-02,17,13,0,0,0,0,4,0,25639,0,1,5,0.0,1,-10641,70,10711,5.3,False,0,0,0,0.0,10,Manchester City,Fulham,5,1,21927,2023,608734,0.0,0,0,0,0.0,0.0,0.0,Fulham,2,5,4,-0.4,MID,0.0,0.04,0.11,0.07,4.0,1.0,0.0,1.7,3.0,13.9,1.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.07,0.02,0.0,1.0,0.0,0.07,0.0,0.0,2.6,102658.0,0.0,0.04,0.11,0.07,4.0,1.0,0.0,1.7,3.0,13.9,1.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.07,0.02,0.0,1.0,0.0,0.07,0.0,0.0,2.6,102658.0,-23532.0,-0.9870141916334292,1.0,0.822,0.118,0.059
1,0,22,1,38.5,591,0.1,0.18,0.08,1.0,44,0,0,6.5,15.6,2023-09-16,90,12,0,0,0,0,5,0,24528,1,0,1,11.0,6,-2047,1579,3626,5.3,True,0,0,2,0.1106621250510215,90,Fulham,Luton,1,0,21939,2023,610408,0.1328483074903488,0,3,0,0.1106621250510215,0.9603250622749328,0.7391039133071899,Fulham,2,3,5,2.8,MID,0.0,0.01,0.08,0.07,2.06,2.0,0.0,0.1,0.0,1.2,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.1,74810.0,0.0,0.05,0.12,0.07,4.19,2.0,0.0,1.7,3.0,14.4,1.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,0.0,1.0,0.07,0.02,0.0,1.0,0.0,0.07,0.0,0.0,2.2,128297.0,-1111.0,-0.3932756964457252,6.0,0.567,0.254,0.178
0,0,15,1,4.7,591,0.04,0.18,0.14,0.3,56,0,0,4.1,12.0,2023-09-23,90,8,0,0,0,0,6,0,26394,1,0,0,24.0,3,1301,3014,1713,5.3,False,0,0,2,0.1336784809827804,90,Crystal Palace,Fulham,0,0,21948,2023,612143,0.0,0,0,0,0.1336784809827804,0.3083248138427734,0.1746463328599929,Fulham,2,2,6,2.5,MID,1.0,0.11,0.19,0.08,1.19,1.0,0.0,6.5,15.6,39.0,11.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,0.11,0.13,0.0,3.0,0.0,0.11,0.96,0.74,2.4,50167.0,1.0,0.15,0.3,0.15,5.19,2.0,0.0,8.2,18.6,52.9,12.0,174.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,8.0,0.0,3.0,0.18,0.15,0.0,4.0,0.0,0.18,0.96,0.74,5.0,152825.0,1866.0,0.2752274169663634,3.0,0.493,0.273,0.234
0,0,9,0,23.6,591,0.1,0.11,0.01,1.73,64,2,0,4.3,8.4,2023-10-02,90,7,0,0,0,0,7,0,26223,1,2,0,11.0,2,-468,2529,2997,5.3,True,0,0,1,0.009241190738976,90,Fulham,Chelsea,0,2,21964,2023,615817,0.0197289530187845,0,1,0,0.009241190738976,0.6114556789398193,0.602214515209198,Fulham,3,3,7,3.7,MID,2.0,0.15,0.37,0.22,1.49,1.0,0.0,10.6,27.6,43.7,35.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,10.0,0.0,4.0,0.24,0.13,0.0,3.0,0.0,0.24,1.27,0.91,4.9,76561.0,2.0,0.15,0.44,0.29,3.36,2.0,0.0,10.7,27.6,44.4,36.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,11.0,0.0,5.0,0.32,0.13,0.0,3.0,0.0,0.32,1.27,0.91,5.4,125732.0,-171.0,-0.0846905537459283,2.0,0.261,0.269,0.47
0,3,28,0,41.3,591,0.21,0.84,0.63,0.57,76,1,1,15.2,50.8,2023-10-07,90,17,0,0,0,0,8,0,34516,1,1,3,60.0,10,6594,9789,3195,5.3,True,0,1,5,0.5453073978424072,90,Fulham,Sheffield United,3,1,21970,2023,616440,0.1604621410369873,0,3,1,0.5453073978424072,1.417369365692139,0.7398579120635986,Fulham,2,3,8,5.5,MID,2.0,0.24,0.47,0.23,3.03,2.0,0.0,14.9,36.0,66.8,46.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,11.0,0.0,5.0,0.25,0.15,0.0,4.0,0.0,0.25,1.88,1.52,9.0,77145.0,2.0,0.25,0.48,0.23,3.22,3.0,0.0,14.9,36.0,67.3,46.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,12.0,0.0,5.0,0.25,0.15,0.0,4.0,0.0,0.25,1.88,1.52,8.6,102784.0,8293.0,0.5078558225508318,7.0,0.588,0.241,0.171
0,0,10,0,43.4,591,0.15,0.15,0.0,1.51,90,2,0,5.9,11.6,2023-10-23,90,18,0,0,0,0,9,0,38952,1,0,2,4.0,2,4379,10588,6209,5.3,False,0,0,0,0.0,90,Tottenham,Fulham,2,0,21984,2023,619300,0.1153762191534042,0,3,0,0.0,0.2732372879981994,0.2113533765077591,Fulham,2,4,9,4.7,MID,1.0,0.35,1.13,0.78,2.6,3.0,1.0,23.6,71.2,69.6,95.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,1.0,8.0,0.69,0.18,0.0,4.0,1.0,0.69,2.34,1.52,11.7,87133.0,2.0,0.46,1.32,0.86,3.79,4.0,1.0,30.1,86.8,108.6,106.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,22.0,1.0,10.0,0.8,0.31,0.0,7.0,1.0,0.8,3.3,2.26,14.1,137300.0,4436.0,0.2607013157111389,2.0,0.631,0.206,0.163
0,0,8,0,12.3,591,0.07,0.11,0.04,0.9,94,1,0,3.0,6.6,2023-10-29,85,5,0,0,0,0,10,0,37767,1,1,1,11.0,2,-1264,3764,5028,5.3,False,0,0,1,0.0234514418989419,88,Brighton,Fulham,1,1,21988,2023,620650,0.0600373186171054,0,1,0,0.0234514418989419,0.2192061245441436,0.135717362165451,Fulham,2,3,10,4.7,MID,0.0,0.46,1.1,0.64,3.81,5.0,1.0,25.4,70.8,108.3,75.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,14.0,1.0,6.0,0.55,0.3,0.0,7.0,1.0,0.55,2.3,1.55,13.9,99691.0,2.0,0.6,1.46,0.86,5.11,5.0,1.0,36.0,98.4,151.5,110.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,23.0,1.0,10.0,0.8,0.43,0.0,10.0,1.0,0.8,3.57,2.47,19.2,150613.0,-1185.0,-0.1437670609645132,2.0,0.615,0.214,0.171
0,0,10,1,16.0,591,0.15,0.42,0.27,0.33,104,0,0,4.1,0.4,2023-11-04,75,14,0,0,0,0,11,0,40529,1,1,0,25.0,3,2172,6429,4257,5.3,True,0,0,5,0.3989693820476532,81,Fulham,Manchester United,0,1,21998,2023,621194,0.3013747930526733,0,1,0,0.3989693820476532,0.4073594808578491,0.0621183179318904,Fulham,3,3,11,1.8,MID,0.0,0.43,1.1,0.67,2.98,4.0,1.0,24.1,69.0,97.0,75.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,14.0,1.0,6.0,0.57,0.34,0.0,7.0,1.0,0.57,1.91,1.09,14.9,111235.0,1.0,0.57,1.39,0.82,5.01,6.0,1.0,32.5,89.4,125.3,110.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,19.0,1.0,9.0,0.71,0.36,0.0,8.0,1.0,0.71,2.83,1.86,21.1,163852.0,2762.0,0.2032565974171813,3.0,0.291,0.266,0.443
0,0,5,0,12.8,591,0.0,0.21,0.21,2.12,112,3,0,3.2,3.8,2023-11-12,81,2,0,0,0,0,12,0,37806,1,1,3,15.0,2,-2776,2506,5282,5.3,False,0,0,3,0.097310334444046,87,Aston Villa,Fulham,3,1,22007,2023,623917,0.0137702664360404,0,1,0,0.097310334444046,0.5589423179626465,0.4478617012500763,Fulham,2,4,12,2.3,MID,1.0,0.37,0.68,0.31,2.74,3.0,0.0,13.0,18.6,71.7,40.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,7.0,0.0,6.0,0.42,0.48,0.0,5.0,0.0,0.42,0.9,0.41,11.2,117248.0,1.0,0.68,1.63,0.95,5.04,6.0,1.0,32.5,77.8,136.6,111.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,19.0,1.0,12.0,0.98,0.66,0.0,9.0,1.0,0.98,2.93,1.75,20.4,177987.0,-2723.0,-0.3564458140729327,2.0,0.609,0.222,0.169
0,3,53,0,30.6,591,0.13,1.71,1.58,1.39,124,2,2,14.2,71.6,2023-11-27,90,20,0,0,0,0,13,0,38601,1,2,3,40.0,15,254,3466,3212,5.3,True,0,2,2,1.5223376750946045,90,Fulham,Wolverhampton Wanderers,3,2,22018,2023,626110,0.0665392279624939,0,2,0,0.0,0.7956061959266663,0.7693982720375061,Fulham,2,3,13,6.7,MID,1.0,0.22,0.74,0.52,3.35,4.0,0.0,10.3,10.8,41.1,51.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,7.0,0.0,9.0,0.52,0.38,0.0,3.0,0.0,0.52,1.19,0.65,8.8,116102.0,1.0,0.58,1.73,1.15,5.43,7.0,1.0,31.4,73.2,125.8,115.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,19.0,1.0,14.0,1.07,0.65,0.0,9.0,1.0,1.07,2.88,1.6,19.0,189570.0,795.0,0.0380353399221323,12.0,0.405,0.274,0.321
0,0,3,0,11.4,591,0.03,0.03,0.0,1.27,136,2,0,1.7,3.8,2023-12-03,28,11,0,0,0,0,14,0,44748,0,3,4,2.0,1,5423,8122,2699,5.3,False,0,0,0,0.0,17,Liverpool,Fulham,4,3,22030,2023,627354,0.0510918572545051,0,1,0,0.0,0.605358898639679,0.5542669892311096,Fulham,2,5,14,4.7,MID,1.0,0.28,2.34,2.06,3.84,5.0,2.0,21.5,75.8,59.4,80.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,20.0,2.0,10.0,2.02,0.38,0.0,4.0,0.0,0.5,1.76,1.28,10.8,116936.0,1.0,0.5,2.6,2.1,6.25,8.0,2.0,30.4,94.0,115.1,95.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,24.0,2.0,11.0,2.04,0.56,0.0,8.0,0.0,0.52,2.25,1.63,20.2,193655.0,6147.0,0.501155161260512,1.0,0.764,0.143,0.093
1,0,24,1,31.4,591,0.39,0.39,0.0,0.1,145,0,0,5.3,19.6,2023-12-06,62,16,0,0,0,0,15,0,72748,1,0,5,2.0,6,26347,29438,3091,5.3,True,0,0,0,0.0,67,Fulham,Nottingham Forest,5,0,22038,2023,627939,0.6074730157852173,1,2,0,0.0,0.6212232112884521,0.0805555209517479,Fulham,2,3,15,6.0,MID,0.0,0.16,1.95,1.79,4.78,7.0,2.0,19.1,79.2,54.8,57.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,18.0,2.0,5.0,1.62,0.13,0.0,4.0,0.0,0.1,1.96,1.77,13.7,121155.0,1.0,0.38,2.48,2.1,6.01,8.0,2.0,26.2,86.2,83.1,93.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,11.0,23.0,2.0,11.0,2.04,0.49,0.0,6.0,0.0,0.52,2.59,1.97,20.2,199451.0,28000.0,0.8099541947185588,6.0,0.485,0.257,0.257
