assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,5,0,1.0,475,0.0,0.0,0.0,2.09,1,3,0,0.6,3.2,2023-08-11,90,13,0,0,0,0,1,0,13803,1,3,0,2.0,2,0,0,0,5.0,True,0,0,0,0.0,90,Burnley,Manchester City,0,3,22275,2023,603611,0.0,0,0,0,0.0,0.0580548197031021,0.0580548197031021,Burnley,5,2,1,0.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.118,0.172,0.71
0,0,1,0,15.3,475,0.02,0.02,0.0,2.21,25,3,0,2.3,3.2,2023-08-27,67,2,0,0,0,0,3,0,14433,1,3,1,4.0,1,-1830,345,2175,5.0,True,1,0,0,0.0,71,Burnley,Aston Villa,1,3,22302,2023,607444,0.0156287904828786,0,1,0,0.0,0.1154755055904388,0.099846713244915,Burnley,3,2,3,1.0,MID,0.0,0.0,0.0,0.0,2.09,3.0,0.0,0.6,3.2,1.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,-0.7261904761904762,1.0,0.279,0.279,0.442
0,0,8,0,12.3,475,0.01,0.01,0.0,1.06,34,2,0,2.5,12.2,2023-09-02,45,18,0,0,0,0,4,0,13132,1,5,2,0.0,1,-1592,248,1840,4.9,True,0,0,0,0.0,51,Burnley,Tottenham,2,5,21929,2023,608681,0.0226836558431386,0,1,0,0.0,0.5955385565757751,0.5728549361228943,Burnley,3,2,4,0.8,MID,0.0,0.02,0.02,0.0,2.21,3.0,0.0,2.3,3.2,15.3,4.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.12,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1301.0,-0.7624521072796935,1.0,0.26,0.234,0.506
0,0,5,0,1.5,475,0.0,0.0,0.0,0.2,47,0,0,1.9,7.8,2023-09-18,26,16,0,0,0,0,5,0,11907,0,1,1,10.0,1,-1367,174,1541,4.9,False,0,0,0,0.0,24,Nottingham Forest,Burnley,1,1,21944,2023,611611,0.0,0,0,0,0.0,0.0,0.0,Burnley,2,2,5,0.5,MID,0.0,0.01,0.01,0.0,1.06,2.0,0.0,2.5,12.2,12.3,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.6,0.57,0.8,0.0,0.01,0.01,0.0,1.79,2.67,0.0,1.8,6.2,9.53,2.0,67.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,3.67,1.0,1.33,0.0,0.0,0.0,0.01,0.0,0.0,0.67,0.0,0.0,0.26,0.24,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1225.0,-0.7970845481049562,1.0,0.434,0.273,0.294
0,0,3,0,2.8,475,0.01,0.22,0.21,0.42,54,0,0,1.2,0.0,2023-09-23,17,14,0,0,0,0,6,0,11338,0,1,0,9.0,1,-660,225,885,4.9,True,0,0,1,0.0881740748882293,14,Burnley,Manchester United,0,1,21950,2023,612528,0.0,0,0,0,0.0881740748882293,0.1237946525216102,0.1237946525216102,Burnley,3,2,6,0.0,MID,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.9,7.8,1.5,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.01,0.0,1.16,1.67,0.0,2.23,7.73,9.7,4.67,46.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,3.0,1.33,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.67,0.0,0.0,0.24,0.22,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-569.0,-0.5945945945945946,1.0,0.226,0.226,0.548
0,0,13,0,23.6,475,0.06,0.13,0.07,3.13,66,2,0,4.7,17.0,2023-09-30,87,15,0,0,0,0,7,0,11078,1,0,2,6.0,2,-299,405,704,4.8,False,0,0,1,0.0798665732145309,90,Newcastle United,Burnley,2,0,21958,2023,614678,0.1404413878917694,0,2,0,0.0798665732145309,0.3413376808166504,0.12102971971035,Burnley,2,4,7,4.6,MID,0.0,0.01,0.22,0.21,0.42,0.0,0.0,1.2,0.0,2.8,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.12,0.0,0.0,0.01,0.08,0.07,0.56,0.67,0.0,1.87,6.67,5.53,6.33,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,1.0,1.0,0.0,0.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.24,0.23,0.43,0.0,0.01,0.05,0.04,1.2,1.6,0.0,1.7,5.28,6.58,5.0,49.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,2.6,0.8,1.2,0.0,0.2,0.02,0.01,0.0,0.0,0.4,0.0,0.02,0.18,0.17,0.48,-260.0,-0.2696122633002705,2.0,0.73,0.165,0.105
1,2,25,0,16.4,475,0.05,0.05,0.0,1.31,15,1,0,5.0,29.4,2023-10-03,90,12,0,0,0,0,7,0,11078,1,2,1,4.0,7,-299,405,704,4.8,False,0,0,0,0.0,90,Luton,Burnley,1,2,22289,2023,615888,0.3298803865909576,1,1,0,0.0,0.1255197525024414,0.1255197525024414,Burnley,2,2,7,4.6,MID,0.0,0.06,0.13,0.07,3.13,2.0,0.0,4.7,17.0,23.6,6.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.08,0.14,0.0,0.0,2.0,0.0,0.08,0.34,0.12,4.6,0.0,0.02,0.12,0.09,1.25,0.67,0.0,2.6,8.27,9.3,8.33,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.0,1.33,0.0,0.67,0.06,0.05,0.0,0.0,0.67,0.0,0.06,0.16,0.08,1.7,0.0,0.02,0.08,0.06,1.4,1.4,0.0,2.52,8.04,11.1,5.8,48.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,2.0,1.2,1.2,0.0,0.4,0.03,0.04,0.0,0.0,0.8,0.0,0.03,0.24,0.18,1.38,0.0,-0.2696122633002705,5.0,0.326,0.315,0.359
0,0,8,0,4.3,475,0.01,0.05,0.04,1.58,73,4,0,1.0,0.8,2023-10-07,90,7,0,0,0,0,8,0,12595,1,4,1,5.0,2,1261,2199,938,4.8,True,0,0,1,0.0517924353480339,90,Burnley,Chelsea,1,4,21967,2023,616376,0.0,0,0,0,0.0517924353480339,0.6690939664840698,0.6173015236854553,Burnley,3,2,8,2.5,MID,0.0,0.05,0.05,0.0,1.31,1.0,0.0,5.0,29.4,16.4,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.33,1.0,1.0,1.0,0.0,0.0,0.13,0.13,4.6,0.0,0.04,0.13,0.09,1.62,1.0,0.0,3.63,15.47,14.27,6.33,64.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.0,3.33,0.0,0.67,0.06,0.16,0.33,0.33,1.0,0.0,0.06,0.2,0.12,3.07,0.0,0.03,0.08,0.06,1.22,1.0,0.0,3.06,13.28,11.32,5.8,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,1.2,2.4,0.0,0.4,0.03,0.1,0.2,0.2,0.8,0.0,0.03,0.24,0.19,2.1,1517.0,0.4019764105833599,2.0,0.209,0.247,0.544
0,0,0,0,1.2,475,0.01,0.01,0.0,2.79,83,2,0,0.9,7.8,2023-10-21,65,4,0,0,0,0,9,0,12999,1,0,3,0.0,1,365,1384,1019,4.8,False,1,0,0,0.0,70,Brentford,Burnley,3,0,21977,2023,618113,0.0,0,0,0,0.0,0.0,0.0,Burnley,2,2,9,2.5,MID,0.0,0.01,0.05,0.04,1.58,4.0,0.0,1.0,0.8,4.3,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.67,0.62,2.5,0.0,0.04,0.08,0.04,2.01,2.33,0.0,3.57,15.73,14.77,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.33,3.67,0.0,0.67,0.04,0.16,0.33,0.33,1.0,0.0,0.04,0.38,0.29,3.9,0.0,0.03,0.09,0.06,1.33,1.4,0.0,2.76,11.0,9.72,6.8,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,1.0,2.6,0.0,0.6,0.04,0.09,0.2,0.2,0.6,0.0,0.04,0.25,0.2,2.44,404.0,0.151893466500208,1.0,0.52,0.254,0.226
0,0,1,0,1.1,475,0.01,0.61,0.6,0.14,93,1,0,3.1,6.0,2023-10-28,30,3,0,0,0,0,10,0,12650,0,1,2,24.0,1,-370,972,1342,4.8,False,0,0,2,0.7038391828536987,27,Bournemouth,Burnley,2,1,21985,2023,619893,0.0,0,0,0,0.7038391828536987,0.0360427126288414,0.0,Burnley,2,2,10,2.3,MID,0.0,0.01,0.01,0.0,2.79,2.0,0.0,0.9,7.8,1.2,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.02,0.04,0.01,1.89,2.33,0.0,2.3,12.67,7.3,3.0,81.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.67,3.33,0.0,0.33,0.02,0.11,0.33,0.33,0.33,0.0,0.02,0.26,0.25,3.2,0.0,0.03,0.09,0.06,1.85,1.8,0.0,2.56,11.0,9.66,4.8,69.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,1.4,2.6,0.0,0.6,0.04,0.09,0.2,0.2,0.6,0.0,0.04,0.25,0.2,2.84,-349.0,-0.1598962834917891,1.0,0.441,0.271,0.288
