assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,9,0,6.8,678,0.01,0.01,0.0,1.45,39,1,0,1.9,12.0,2023-09-02,75,10,0,0,0,0,4,0,6112,1,1,5,0.0,2,3557,4865,1308,6.5,True,0,0,0,0.0,83,Manchester City,Fulham,5,1,21927,2023,608713,0.0,0,0,0,0.0,0.2003273069858551,0.2003273069858551,Manchester City,2,5,4,2.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.576219018305524,2.0,0.817,0.119,0.064
0,2,38,0,34.9,678,0.63,0.72,0.09,0.92,49,1,1,14.4,49.0,2023-09-16,89,19,0,0,0,0,5,0,11245,1,3,1,60.0,9,3661,6068,2407,6.5,False,0,1,3,0.1068984270095825,90,West Ham United,Manchester City,1,3,21937,2023,610361,0.6433399319648743,0,3,1,0.1068984270095825,1.2012431621551514,0.5689786076545715,Manchester City,5,3,5,4.7,MID,0.0,0.01,0.01,0.0,1.45,1.0,0.0,1.9,12.0,6.8,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,0.0,0.0,0.0,0.0,0.48,0.33,0.0,0.63,4.0,2.27,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.67,0.0,0.0,0.0,0.0,0.29,0.2,0.0,0.38,2.4,1.36,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.4,5133.0,0.431976401179941,7.0,0.135,0.211,0.654
0,0,8,0,14.8,678,0.3,0.3,0.0,0.25,59,0,0,2.5,6.6,2023-09-23,51,16,0,0,0,0,6,0,179540,1,0,2,4.0,1,158515,171473,12958,6.5,True,0,0,0,0.0,57,Manchester City,Nottingham Forest,2,0,21946,2023,612156,0.1448225080966949,0,1,0,0.0,0.213956817984581,0.069134309887886,Manchester City,2,5,6,4.0,MID,0.0,0.63,0.72,0.09,0.92,1.0,1.0,14.4,49.0,34.9,60.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,9.0,1.0,3.0,0.11,0.64,0.0,0.0,3.0,1.0,0.11,1.2,0.57,4.7,0.0,0.21,0.24,0.03,0.79,0.67,0.33,5.43,20.33,13.9,20.0,54.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,3.67,0.33,1.0,0.04,0.21,0.0,0.0,1.0,0.33,0.04,0.47,0.26,2.23,0.0,0.13,0.15,0.02,0.47,0.4,0.2,3.26,12.2,8.34,12.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.2,2.2,0.2,0.6,0.02,0.13,0.0,0.0,0.6,0.2,0.02,0.28,0.15,1.34,168295.0,0.8594813236386508,1.0,0.826,0.111,0.063
0,0,11,0,55.4,678,0.23,0.4,0.17,0.44,70,2,0,11.3,15.6,2023-09-30,90,20,0,0,0,0,7,0,175566,1,1,2,42.0,1,-2009,39120,41129,6.5,False,1,0,6,0.2130072712898254,90,Wolverhampton Wanderers,Manchester City,2,1,21961,2023,614623,0.14117993414402,0,4,0,0.2130072712898254,0.3258939385414123,0.1440985798835754,Manchester City,5,2,7,4.7,MID,0.0,0.3,0.3,0.0,0.25,0.0,0.0,2.5,6.6,14.8,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.14,0.0,0.0,1.0,0.0,0.0,0.21,0.07,4.0,0.0,0.31,0.34,0.03,0.87,0.67,0.33,6.27,22.53,18.83,21.33,71.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.67,4.0,0.33,1.0,0.04,0.26,0.0,0.0,1.33,0.33,0.04,0.54,0.28,3.57,0.0,0.19,0.21,0.02,0.52,0.4,0.2,3.76,13.52,11.3,12.8,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.6,2.4,0.2,0.6,0.02,0.16,0.0,0.0,0.8,0.2,0.02,0.32,0.17,2.14,-3974.0,-0.0250345798701541,1.0,0.119,0.166,0.716
0,0,0,0,0.3,678,0.0,0.0,0.0,0.06,71,1,0,1.6,12.0,2023-10-08,22,1,0,0,0,0,8,0,154735,0,0,1,4.0,1,-22379,25563,47942,6.5,False,0,0,0,0.0,21,Arsenal,Manchester City,1,0,21965,2023,617314,0.0,0,0,0,0.0,0.0,0.0,Manchester City,5,5,8,1.5,MID,0.0,0.23,0.4,0.17,0.44,2.0,0.0,11.3,15.6,55.4,42.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.21,0.14,0.0,0.0,4.0,0.0,0.21,0.33,0.14,4.7,0.0,0.39,0.47,0.09,0.54,1.0,0.33,9.4,23.73,35.03,35.33,76.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.67,3.67,0.33,3.0,0.11,0.31,0.0,0.0,2.67,0.33,0.11,0.58,0.26,4.47,0.0,0.23,0.29,0.05,0.61,0.8,0.2,6.02,16.64,22.38,21.2,61.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,2.0,2.6,0.2,1.8,0.06,0.19,0.0,0.0,1.6,0.2,0.06,0.39,0.2,3.08,-20831.0,-0.3044554792191007,1.0,0.324,0.285,0.391
1,1,25,0,25.8,678,0.16,0.28,0.12,0.83,86,1,0,8.9,23.8,2023-10-21,74,5,0,0,0,0,9,0,138075,1,1,2,39.0,6,-20330,13341,33671,6.5,True,0,0,3,0.2119302153587341,79,Manchester City,Brighton and Hove Albion,2,1,21980,2023,618132,0.4508804082870483,1,2,0,0.2119302153587341,0.6628106236457825,0.0,Manchester City,2,5,9,3.7,MID,0.0,0.0,0.0,0.0,0.06,1.0,0.0,1.6,12.0,0.3,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.18,0.23,0.06,0.25,1.0,0.0,5.13,11.4,23.5,16.67,54.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,1.67,1.0,0.0,2.0,0.07,0.1,0.0,0.0,1.67,0.0,0.07,0.18,0.07,3.4,0.0,0.23,0.29,0.05,0.62,1.0,0.2,6.34,19.04,22.44,22.0,65.4,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,2.2,2.8,0.2,1.8,0.06,0.19,0.0,0.0,1.6,0.2,0.06,0.39,0.2,3.38,-16660.0,-0.4324427805666638,5.0,0.675,0.18,0.145
0,0,4,0,0.5,678,0.0,0.0,0.0,0.0,98,0,0,0.5,2.0,2023-10-29,3,14,0,0,0,0,10,0,144266,0,3,0,2.0,1,3646,25520,21874,6.5,False,0,0,0,0.0,1,Manchester United,Manchester City,0,3,21992,2023,620746,0.0,0,0,0,0.0,0.0,0.0,Manchester City,5,4,10,3.2,MID,0.0,0.16,0.28,0.12,0.83,1.0,0.0,8.9,23.8,25.8,39.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,3.0,0.21,0.45,1.0,1.0,2.0,0.0,0.21,0.66,0.0,3.7,0.0,0.13,0.23,0.1,0.44,1.33,0.0,7.27,17.13,27.17,28.33,62.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,1.67,2.67,0.0,3.0,0.14,0.2,0.33,0.33,2.0,0.0,0.14,0.33,0.05,3.3,0.0,0.26,0.34,0.08,0.5,1.0,0.2,7.74,21.4,26.24,29.8,65.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.0,1.6,3.6,0.2,2.4,0.11,0.28,0.2,0.2,2.0,0.2,0.11,0.48,0.16,3.72,6191.0,0.0769295691437734,1.0,0.188,0.248,0.564
4,3,82,0,60.2,678,0.38,0.5,0.12,0.77,106,1,1,21.9,113.4,2023-11-04,90,3,0,0,0,0,11,0,142418,1,1,6,45.0,22,-3494,19056,22550,6.5,True,0,1,3,0.216959461569786,90,Manchester City,Bournemouth,6,1,22000,2023,621494,0.8099083304405212,4,5,1,0.216959461569786,1.1185609102249146,0.9267429709434508,Manchester City,2,5,11,10.7,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.05,0.09,0.04,0.3,0.67,0.0,3.67,12.6,8.87,15.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.0,2.67,0.0,1.0,0.07,0.15,0.33,0.33,0.67,0.0,0.07,0.22,0.0,2.8,0.0,0.14,0.2,0.06,0.32,0.8,0.0,4.96,12.0,19.36,18.2,48.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,1.4,2.0,0.0,1.8,0.08,0.15,0.2,0.2,1.4,0.0,0.08,0.24,0.04,3.42,-1848.0,-0.0839782723645628,19.0,0.864,0.086,0.05
0,0,1,0,2.1,678,0.07,0.18,0.11,0.94,115,2,0,4.7,8.0,2023-11-12,58,7,0,0,0,0,12,0,718927,1,4,4,37.0,0,546947,561176,14229,6.6,False,1,0,1,0.1033889129757881,65,Chelsea,Manchester City,4,4,22009,2023,624165,0.0,0,0,0,0.1033889129757881,0.1278704851865768,0.0244815796613693,Manchester City,5,3,12,8.7,MID,0.0,0.38,0.5,0.12,0.77,1.0,1.0,21.9,113.4,60.2,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,22.0,1.0,3.0,0.22,0.81,4.0,4.0,5.0,1.0,0.22,1.12,0.93,10.7,0.0,0.18,0.26,0.08,0.53,0.67,0.33,10.43,46.4,28.83,28.67,55.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,2.67,9.67,0.33,2.0,0.14,0.42,1.67,1.67,2.33,0.33,0.14,0.59,0.31,5.87,0.0,0.15,0.24,0.08,0.42,1.0,0.2,8.84,33.36,28.44,26.4,55.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,2.2,6.2,0.2,2.4,0.13,0.28,1.0,1.0,2.2,0.2,0.13,0.42,0.21,4.76,576509.0,0.950542661255985,0.0,0.191,0.258,0.551
0,3,30,0,53.4,678,0.74,0.81,0.07,0.56,126,1,0,12.8,31.2,2023-11-25,90,11,0,0,0,0,13,0,787311,1,1,1,43.0,5,78840,163482,84642,6.7,True,0,0,2,0.0944484174251556,90,Manchester City,Liverpool,1,1,22020,2023,624574,0.878594160079956,0,4,0,0.0944484174251556,1.0427623987197876,0.1102571263909339,Manchester City,4,5,13,9.5,MID,0.0,0.07,0.18,0.11,0.94,2.0,0.0,4.7,8.0,2.1,37.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.02,8.7,0.0,0.15,0.23,0.08,0.57,1.0,0.33,9.03,41.13,20.93,28.0,50.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.67,3.33,7.67,0.33,1.33,0.11,0.27,1.33,1.33,1.67,0.33,0.11,0.42,0.32,7.53,0.0,0.12,0.19,0.07,0.52,1.0,0.2,7.52,31.84,17.78,25.4,49.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.8,2.6,6.0,0.2,1.4,0.11,0.25,1.0,1.0,1.4,0.2,0.11,0.38,0.19,5.56,68384.0,0.3177443536296368,2.0,0.548,0.226,0.226
