assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
1,2,24,0,11.0,542,0.01,0.38,0.37,1.37,3,1,0,6.0,32.8,2023-08-12,90,3,0,0,0,0,1,0,89660,1,1,1,16.0,7,0,0,0,5.0,False,0,542,,,Tomáš Souček,0,2,0.5973717570304871,90,DMC,Bournemouth,West Ham United,1,1,22277,2023,603748,0.0302155259996652,1,1,0,0.5973717570304871,0.2322721481323242,0.2020566314458847,22277,West Ham United,Tomáš Souček,Tomas Soucek,2,2,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.351,0.278,0.371
0,0,13,0,30.9,542,0.01,0.01,0.0,2.45,19,1,0,6.1,24.4,2023-08-20,90,7,0,0,0,0,2,0,131348,1,1,3,6.0,2,20735,30042,9307,5.0,True,0,542,,,Tomáš Souček,0,0,0.0,90,DMC,West Ham United,Chelsea,3,1,22293,2023,605901,0.1651299148797989,0,3,0,0.0,0.1651299148797989,0.1300841718912124,22293,West Ham United,Tomáš Souček,Tomas Soucek,3,3,2,4.5,MID,0.0,0.01,0.38,0.37,1.37,1.0,0.0,6.0,32.8,11.0,16.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,2.0,0.6,0.03,1.0,1.0,1.0,0.0,0.6,0.23,0.2,1.6,0.0,0.0,0.13,0.12,0.46,0.33,0.0,2.0,10.93,3.67,5.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,2.33,0.0,0.67,0.2,0.01,0.33,0.33,0.33,0.0,0.2,0.08,0.07,0.53,0.0,0.0,0.08,0.07,0.27,0.2,0.0,1.2,6.56,2.2,3.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.4,0.0,0.4,0.12,0.01,0.2,0.2,0.2,0.0,0.12,0.05,0.04,0.32,41688.0,0.5269511296348065,2.0,0.253,0.271,0.475
0,0,6,0,0.1,542,0.0,0.0,0.0,0.56,24,0,0,0.8,7.4,2023-08-26,38,5,0,0,0,0,3,0,124573,1,3,1,0.0,1,-7672,9819,17491,5.0,False,0,542,,,Tomáš Souček,0,0,0.0,38,MC,Brighton and Hove Albion,West Ham United,1,3,22301,2023,607029,0.0,0,0,0,0.0,0.0,0.0,22301,West Ham United,Tomáš Souček,Tomas Soucek,2,3,3,3.3,MID,0.0,0.01,0.01,0.0,2.45,1.0,0.0,6.1,24.4,30.9,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.17,0.0,0.0,3.0,0.0,0.0,0.17,0.13,4.5,0.0,0.01,0.13,0.12,1.27,0.67,0.0,4.03,19.07,13.97,7.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,3.0,0.0,0.67,0.2,0.07,0.33,0.33,1.33,0.0,0.2,0.13,0.11,2.03,0.0,0.0,0.08,0.07,0.76,0.4,0.0,2.42,11.44,8.38,4.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.8,0.0,0.4,0.12,0.04,0.2,0.2,0.8,0.0,0.12,0.08,0.07,1.22,-6775.0,-0.2809227389234712,1.0,0.62,0.2,0.181
0,0,10,0,10.8,542,0.25,0.25,0.0,3.63,49,3,0,3.8,25.4,2023-09-16,86,13,0,0,0,0,5,0,69029,1,3,1,2.0,1,-20841,766,21607,4.9,True,1,542,,,Tomáš Souček,0,0,0.0,89,DMC,West Ham United,Manchester City,1,3,21937,2023,610342,0.1245716661214828,0,1,0,0.0,0.1766746193170547,0.1766746193170547,21937,West Ham United,Tomáš Souček,Tomas Soucek,5,3,5,-0.3,MID,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.8,7.4,0.1,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.01,0.13,0.12,1.46,0.67,0.0,4.3,21.53,14.0,7.33,72.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,3.33,0.0,0.67,0.2,0.07,0.33,0.33,1.33,0.0,0.2,0.13,0.11,3.13,0.0,0.0,0.08,0.07,0.88,0.4,0.0,2.58,12.92,8.4,4.4,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,2.0,0.0,0.4,0.12,0.04,0.2,0.2,0.8,0.0,0.12,0.08,0.07,1.88,-55544.0,-0.9315246055513342,1.0,0.135,0.211,0.654
0,0,8,0,14.5,542,0.13,0.47,0.34,2.33,57,2,0,6.7,26.6,2023-09-24,73,11,0,0,0,0,6,0,65865,1,1,3,26.0,2,-3914,1418,5332,4.9,False,0,542,,,Tomáš Souček,0,3,0.3980734646320343,78,DMC,Liverpool,West Ham United,3,1,21953,2023,612814,0.3127880692481994,0,1,0,0.3980734646320343,0.8481379747390747,0.4931426048278808,21953,West Ham United,Tomáš Souček,Tomas Soucek,2,5,6,0.5,MID,0.0,0.25,0.25,0.0,3.63,3.0,0.0,3.8,25.4,10.8,2.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.18,0.18,-0.3,0.0,0.09,0.09,0.0,2.21,1.33,0.0,3.57,19.07,13.93,2.67,71.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,1.67,1.33,0.0,0.0,0.0,0.1,0.0,0.0,1.33,0.0,0.0,0.11,0.1,2.5,0.0,0.05,0.13,0.07,1.6,1.0,0.0,3.34,18.0,10.56,4.8,60.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.6,1.2,2.2,0.0,0.4,0.12,0.06,0.2,0.2,1.0,0.0,0.12,0.11,0.1,1.82,-3164.0,-0.5798518518518518,2.0,0.676,0.189,0.135
0,0,21,1,3.7,542,0.01,0.86,0.85,1.07,69,0,1,10.3,38.8,2023-09-30,90,17,0,0,0,0,7,0,64237,1,0,2,60.0,8,-1869,2658,4527,4.9,True,0,542,,,Tomáš Souček,1,6,1.2044919729232788,90,DMC,West Ham United,Sheffield United,2,0,21960,2023,614725,0.0,0,0,1,1.2044919729232788,1.5622315406799316,0.4397121667861938,21960,West Ham United,Tomáš Souček,Tomas Soucek,2,3,7,4.2,MID,0.0,0.13,0.47,0.34,2.33,2.0,0.0,6.7,26.6,14.5,26.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.4,0.31,0.0,0.0,1.0,0.0,0.4,0.85,0.49,0.5,0.0,0.13,0.24,0.11,2.17,1.67,0.0,3.77,19.8,8.47,9.33,65.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,1.67,1.33,0.0,1.0,0.13,0.15,0.0,0.0,0.67,0.0,0.13,0.34,0.22,1.17,0.0,0.08,0.22,0.14,2.07,1.4,0.0,4.68,23.32,13.46,10.0,75.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,1.8,2.6,0.0,1.0,0.2,0.13,0.2,0.2,1.2,0.0,0.2,0.28,0.2,1.92,-1628.0,-0.260125260960334,8.0,0.654,0.211,0.135
0,1,23,0,0.6,542,0.0,0.93,0.93,1.95,79,2,1,7.0,36.4,2023-10-08,75,15,0,0,0,0,8,0,76392,1,2,2,33.0,8,11073,17915,6842,4.9,True,0,542,,,Tomáš Souček,1,1,0.6619234085083008,78,AMC,West Ham United,Newcastle United,2,2,21973,2023,616957,0.0,0,0,1,0.6619234085083008,0.6619234085083008,0.0,21973,West Ham United,Tomáš Souček,Tomas Soucek,3,3,8,5.5,MID,1.0,0.01,0.86,0.85,1.07,0.0,1.0,10.3,38.8,3.7,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,6.0,1.2,0.0,0.0,0.0,0.0,1.0,1.2,1.56,0.44,4.2,0.33,0.13,0.53,0.4,2.34,1.67,0.33,6.93,30.27,9.67,29.33,83.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.0,3.67,0.33,3.0,0.53,0.15,0.0,0.0,0.67,0.33,0.53,0.86,0.37,1.47,0.2,0.08,0.32,0.24,2.01,1.2,0.2,5.54,24.52,12.0,18.8,75.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,2.0,2.8,0.2,1.8,0.32,0.12,0.0,0.0,1.0,0.2,0.32,0.55,0.25,2.44,12155.0,0.4472674395120572,7.0,0.296,0.253,0.451
0,0,3,0,0.7,542,0.0,0.11,0.11,1.65,81,2,0,0.6,0.0,2023-10-22,66,2,0,0,0,0,9,0,119608,1,1,4,8.0,2,40759,48741,7982,4.9,False,0,542,,,Tomáš Souček,0,2,0.1072047427296638,69,AMC,Aston Villa,West Ham United,4,1,21976,2023,618986,0.0,0,0,0,0.1072047427296638,0.1218220442533493,0.0146173005923628,21976,West Ham United,Tomáš Souček,Tomas Soucek,2,4,9,6.0,MID,0.0,0.0,0.93,0.93,1.95,2.0,1.0,7.0,36.4,0.6,33.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,0.66,0.0,0.0,0.0,0.0,1.0,0.66,0.66,0.0,5.5,0.33,0.05,0.75,0.71,1.78,1.33,0.67,8.0,33.93,6.27,39.67,79.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,6.0,0.67,3.33,0.75,0.1,0.0,0.0,0.33,0.67,0.75,1.02,0.31,3.4,0.2,0.08,0.5,0.42,1.91,1.4,0.4,5.72,26.92,5.94,24.2,72.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,1.8,4.0,0.4,2.0,0.45,0.09,0.0,0.0,0.4,0.4,0.45,0.65,0.22,2.64,43216.0,0.7185621352890362,2.0,0.506,0.26,0.234
0,0,3,0,1.9,542,0.01,0.01,0.0,0.07,99,0,0,0.5,2.8,2023-10-29,17,9,0,0,0,0,10,0,136367,0,1,0,0.0,1,17331,31166,13835,4.9,True,0,542,,,Tomáš Souček,0,0,0.0,12,Sub,West Ham United,Everton,0,1,21993,2023,620337,0.0,0,0,0,0.0,0.0,0.0,21993,West Ham United,Tomáš Souček,Tomas Soucek,2,3,10,3.7,MID,0.0,0.0,0.11,0.11,1.65,2.0,0.0,0.6,0.0,0.7,8.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.01,6.0,0.33,0.0,0.63,0.63,1.56,1.33,0.67,5.97,25.07,1.67,33.67,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.67,6.0,0.67,3.0,0.66,0.0,0.0,0.0,0.0,0.67,0.66,0.78,0.15,5.23,0.2,0.08,0.52,0.45,2.13,1.8,0.4,5.68,25.44,6.06,25.8,78.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.4,4.2,0.4,2.4,0.47,0.09,0.0,0.0,0.4,0.4,0.47,0.67,0.22,3.18,16759.0,0.3851247750049998,1.0,0.441,0.271,0.288
0,0,4,0,2.3,542,0.02,0.02,0.0,1.4,101,3,0,0.8,3.4,2023-11-04,90,4,0,0,0,0,11,0,139000,1,2,3,2.0,1,2121,16249,14128,4.9,False,1,542,,,Tomáš Souček,0,0,0.0,90,MC,Brentford,West Ham United,3,2,21995,2023,621543,0.0,0,0,0,0.0,0.6049544811248779,0.6049544811248779,21995,West Ham United,Tomáš Souček,Tomas Soucek,2,2,11,1.3,MID,0.0,0.01,0.01,0.0,0.07,0.0,0.0,0.5,2.8,1.9,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.35,0.35,1.22,1.33,0.33,2.7,13.07,1.07,13.67,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,3.67,0.33,1.0,0.26,0.0,0.0,0.0,0.0,0.33,0.26,0.26,0.0,5.07,0.2,0.03,0.48,0.45,1.41,1.2,0.4,5.02,20.92,4.28,25.4,64.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,2.2,4.2,0.4,2.4,0.47,0.06,0.0,0.0,0.2,0.4,0.47,0.64,0.19,3.98,2633.0,0.0698225631234157,1.0,0.464,0.264,0.272
