assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16,0,10,0,0,0,0,5,0,138023,0,0,1,0.0,0,-36843,0,36843,4.5,False,0,324,,,John McAtee,0,2,0.1936345398426056,73,MC,Tottenham Hotspur,Sheffield United,2,1,21936,2023,611544,0.0,0,0,0,0.1936345398426056,0.1936345398426056,0.0,21936,Sheffield United,John McAtee,James McAtee,2,3,5,0.0,FWD,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,0.74,0.174,0.087
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30,0,9,0,0,0,0,7,0,97614,0,2,1,0.0,0,-17675,0,17675,4.5,False,0,324,,,John McAtee,0,1,0.039116270840168,73,MC,West Ham United,Sheffield United,2,0,21960,2023,614743,0.0,0,0,0,0.039116270840168,0.0917460396885871,0.0526297688484191,21960,Sheffield United,John McAtee,James McAtee,2,2,7,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,-40409.0,-1.0,0.654,0.211,0.135
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07,0,18,0,0,0,0,8,0,83294,0,1,0,0.0,0,-14437,0,14437,4.5,True,0,324,,,John McAtee,0,0,0.0,9,Sub,Fulham,Sheffield United,3,1,21970,2023,616458,0.0,0,0,0,0.0,0.0,0.0,21970,Sheffield United,John McAtee,James McAtee,3,2,8,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,0.0,-14320.0,-1.0,0.59,0.251,0.159
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21,0,16,0,0,0,0,9,0,76421,0,2,2,0.0,0,-7506,0,7506,4.5,False,0,324,,,John McAtee,0,0,0.0,84,MR,Sheffield United,Manchester United,1,2,21983,2023,618467,0.1087376177310943,0,4,0,0.0,0.1087376177310943,0.0263741724193096,21983,Sheffield United,John McAtee,James McAtee,2,2,9,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,0.0,-6873.0,-1.0,0.145,0.18,0.675
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25,0,8,0,0,0,0,13,0,59132,0,1,2,0.0,0,-3368,0,3368,4.5,True,0,324,,,John McAtee,0,1,0.0417215041816234,85,AMC,Sheffield United,Bournemouth,1,3,22023,2023,624967,0.0,0,0,0,0.0417215041816234,0.168886512517929,0.1271650195121765,22023,Sheffield United,John McAtee,James McAtee,2,2,13,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,4.0,0.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,0.0,0.0,0.33,0.01,0.04,0.0,0.0,1.33,0.0,0.01,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.6,0.05,0.02,0.0,0.0,0.8,0.0,0.05,0.08,0.02,0.0,-17289.0,-1.0,0.297,0.271,0.432
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02,0,4,0,0,0,0,14,0,57495,0,1,3,0.0,0,-1904,0,1904,4.5,False,0,324,,,John McAtee,0,0,0.0,39,Sub,Burnley,Sheffield United,5,0,22028,2023,626496,0.046266384422779,0,1,0,0.0,0.429960697889328,0.3836943209171295,22028,Sheffield United,John McAtee,James McAtee,2,2,14,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,0.0,0.0,0.33,0.01,0.04,0.0,0.0,1.33,0.0,0.01,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.8,0.05,0.02,0.0,0.0,0.8,0.0,0.05,0.11,0.04,0.0,-1637.0,-1.0,0.526,0.263,0.211
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26,0,17,0,0,0,0,19,0,49972,0,3,2,0.0,0,-1225,0,1225,4.5,False,0,324,,,John McAtee,0,1,0.0458486266434192,90,MR,Sheffield United,Luton,2,3,22084,2023,632947,0.5735130906105042,1,2,0,0.0458486266434192,0.6358689665794373,0.0165072288364171,22084,Sheffield United,John McAtee,James McAtee,2,2,19,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.43,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.33,0.0,0.0,0.33,0.01,0.05,0.0,0.0,1.67,0.0,0.01,0.24,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,0.0,0.0,0.4,0.02,0.03,0.0,0.0,1.0,0.0,0.02,0.16,0.12,0.0,-7523.0,-1.0,0.41,0.286,0.304
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30,0,5,0,0,0,0,22,0,44643,0,0,4,0.0,0,-1041,0,1041,4.5,True,0,324,,,John McAtee,1,1,0.1140413135290145,90,MR,Crystal Palace,Sheffield United,3,2,22112,2023,637856,0.0,0,0,1,0.1140413135290145,0.2489010691642761,0.1348597556352615,22112,Sheffield United,John McAtee,James McAtee,2,2,22,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.05,0.57,0.0,1.0,2.0,0.0,0.05,0.64,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.33,0.0,0.0,0.67,0.03,0.21,0.0,0.33,1.0,0.0,0.03,0.41,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.8,0.0,0.0,0.4,0.02,0.15,0.0,0.2,1.4,0.0,0.02,0.27,0.11,0.0,-5329.0,-1.0,0.588,0.265,0.147
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2024-02-03,0,15,0,0,0,0,23,0,44131,0,4,4,0.0,0,-572,0,572,4.5,False,0,324,,,John McAtee,0,0,0.0,76,MR,Sheffield United,Aston Villa,0,5,22124,2023,638733,0.3984007537364959,0,1,0,0.0,0.0,0.0,22124,Sheffield United,John McAtee,James McAtee,2,4,23,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.11,0.25,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.0,0.0,0.33,0.67,0.05,0.21,0.0,0.33,1.0,0.33,0.05,0.44,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.6,0.0,0.2,0.6,0.04,0.15,0.0,0.2,1.4,0.2,0.04,0.32,0.14,0.0,-512.0,-1.0,0.182,0.228,0.59
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10,0,17,0,0,0,0,24,0,43402,0,3,1,0.0,0,-729,0,729,4.5,True,0,324,,,John McAtee,1,2,0.8178253769874573,86,MR,Luton,Sheffield United,1,3,22129,2023,640169,0.0,0,0,0,0.0566565617918968,0.0566565617918968,0.0,22129,Sheffield United,John McAtee,James McAtee,2,2,24,0.0,FWD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,3.33,0.0,0.33,0.67,0.05,0.32,0.0,0.33,1.0,0.33,0.05,0.29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.0,0.0,0.2,0.6,0.04,0.2,0.0,0.2,0.8,0.2,0.04,0.3,0.13,0.0,-729.0,-1.0,0.545,0.254,0.201
