assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,whh,whd,wha
0,0,8,0,0.0,808,0.0,0.0,0.0,0.96,222,1,0,0.3,3.0,2024-02-04,90,3,0,0,0,0,23,0,142,1,1,1,0.0,2,129,134,5,4.5,False,0,808,,,Matz Sels,0,0,0.0,90,GK,Bournemouth,Nottingham Forest,1,1,22115,2023,639023,0.0,0,0,0,0.0,0.0545431189239025,0.0545431189239025,22115,Nottingham Forest,Matz Sels,Matz Sels,2,2,23,2.4,GK,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9280575539568344,0.561,0.227,0.212
0,0,12,0,0.0,808,0.03,0.03,0.0,0.48,237,3,0,1.4,14.0,2024-02-10,90,15,0,0,0,0,24,2,776,1,3,2,0.0,1,480,543,63,4.5,True,0,808,,,Matz Sels,0,0,0.0,90,GK,Nottingham Forest,Newcastle United,2,3,22131,2023,640396,0.0,0,0,0,0.0,0.0,0.0,22131,Nottingham Forest,Matz Sels,Matz Sels,3,2,24,1.0,GK,1,0.0,0.0,0.0,0.0,0.96,1.0,0.0,0.3,3.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.4,0.0,0.0,0.0,0.0,0.32,0.33,0.0,0.1,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.8,0.0,0.0,0.0,0.0,0.19,0.2,0.0,0.06,0.6,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.48,634.0,0.7920792079207921,0.287,0.252,0.461
0,1,26,1,0.0,808,0.0,0.0,0.0,0.56,248,0,0,2.2,21.8,2024-02-17,90,19,0,0,0,0,25,3,1243,1,0,2,0.0,8,262,461,199,4.5,True,0,808,,,Matz Sels,0,0,0.0,90,GK,Nottingham Forest,West Ham United,2,0,22142,2023,641792,0.0,0,0,0,0.0,0.1935870051383972,0.1935870051383972,22142,Nottingham Forest,Matz Sels,Matz Sels,2,2,25,3.7,GK,7,0.0,0.03,0.03,0.0,0.48,3.0,0.0,1.4,14.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.01,0.0,0.48,1.33,0.0,0.57,5.67,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.13,0.0,0.01,0.01,0.0,0.29,0.8,0.0,0.34,3.4,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.68,467.0,0.396969696969697,0.4,0.272,0.328
0,0,11,0,0.0,808,0.0,0.0,0.0,3.57,252,4,0,1.9,19.2,2024-02-24,90,2,0,0,0,0,26,2,4665,1,2,4,0.0,0,2390,2894,504,4.5,False,0,808,,,Matz Sels,0,0,0.0,90,GK,Aston Villa,Nottingham Forest,4,2,22147,2023,643189,0.0,0,0,0,0.0,0.0,0.0,22147,Nottingham Forest,Matz Sels,Matz Sels,2,4,26,0.0,GK,0,1.0,0.0,0.0,0.0,0.56,0.0,0.0,2.2,21.8,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,3.7,0.33,0.01,0.01,0.0,0.67,1.33,0.0,1.3,12.93,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,1.33,1.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.37,0.2,0.01,0.01,0.0,0.4,0.8,0.0,0.78,7.76,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.8,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.42,3422.0,0.7033549146556798,0.623,0.212,0.166
0,0,9,0,0.0,808,0.0,0.0,0.0,2.07,268,1,0,0.6,6.2,2024-03-02,90,11,0,0,0,0,27,1,3833,1,1,0,0.0,2,-304,545,849,4.5,True,0,808,,,Matz Sels,0,0,0.0,90,GK,Nottingham Forest,Liverpool,0,1,22162,2023,644928,0.0,0,0,0,0.0,0.0,0.0,22162,Nottingham Forest,Matz Sels,Matz Sels,4,2,27,2.3,GK,2,0.0,0.0,0.0,0.0,3.57,4.0,0.0,1.9,19.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.01,0.0,1.54,2.33,0.0,1.83,18.33,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.33,1.0,1.67,2.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,1.57,0.2,0.01,0.01,0.0,1.11,1.6,0.0,1.16,11.6,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,1.2,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.42,-832.0,-0.2180774748923959,0.159,0.22,0.622
0,0,14,0,0.0,808,0.0,0.0,0.0,0.46,274,1,0,2.4,23.6,2024-03-10,90,5,0,0,0,0,28,3,4788,1,0,1,0.0,3,774,1227,453,4.5,False,0,808,,,Matz Sels,0,0,0.0,90,GK,Brighton and Hove Albion,Nottingham Forest,1,0,22168,2023,647229,0.0,0,0,0,0.0,0.0,0.0,22168,Nottingham Forest,Matz Sels,Matz Sels,2,3,28,3.2,GK,3,0.0,0.0,0.0,0.0,2.07,1.0,0.0,0.6,6.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.33,0.0,0.0,0.0,2.07,1.67,0.0,1.57,15.73,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,2.0,0.2,0.01,0.01,0.0,1.53,1.8,0.0,1.28,12.84,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,1.4,1.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.88,955.0,0.4607142857142857,0.526,0.237,0.237
0,0,12,0,0.0,808,0.0,0.0,0.0,0.6,287,1,0,1.9,18.6,2024-03-16,90,12,0,0,0,0,29,3,125480,1,1,1,0.0,2,8272,9250,978,4.5,False,1,808,,,Matz Sels,0,0,0.0,90,GK,Luton,Nottingham Forest,1,1,22181,2023,648318,0.0,0,0,0,0.0,0.0587759055197238,0.0587759055197238,22181,Nottingham Forest,Matz Sels,Matz Sels,2,2,29,2.3,GK,2,0.0,0.0,0.0,0.0,0.46,1.0,0.0,2.4,23.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,2.03,2.0,0.0,1.63,16.33,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.2,0.01,0.01,0.0,1.43,1.8,0.0,1.7,16.96,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,1.2,1.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,2.04,120692.0,0.8087602659366445,0.34,0.272,0.388
0,0,11,0,0.0,808,0.0,0.0,0.0,1.19,298,1,0,1.9,19.4,2024-03-30,90,8,0,0,0,0,30,2,13961,1,1,1,0.0,2,753,3288,2535,4.5,True,0,808,,,Matz Sels,0,0,0.0,90,GK,Nottingham Forest,Crystal Palace,1,1,22192,2023,649795,0.0,0,0,0,0.0,0.0530189089477062,0.0530189089477062,22192,Nottingham Forest,Matz Sels,Matz Sels,2,2,30,2.2,GK,2,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.9,18.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,2.3,0.0,0.0,0.0,0.0,1.04,1.0,0.0,1.63,16.13,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.33,2.33,1.0,0.67,0.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.6,0.2,0.0,0.0,0.0,1.45,1.4,0.0,1.8,17.88,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.2,2.4,1.0,0.8,1.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.3,-111519.0,0.1293147861926842,0.432,0.288,0.28
0,0,12,0,0.0,808,0.01,0.01,0.0,1.48,305,1,0,1.7,17.0,2024-04-02,90,10,0,0,0,0,31,2,14048,1,1,3,0.0,2,-45,1805,1850,4.5,True,0,808,,,Matz Sels,0,0,0.0,90,GK,Nottingham Forest,Fulham,3,1,22198,2023,650974,0.0,0,0,0,0.0,0.0888038501143455,0.0888038501143455,22198,Nottingham Forest,Matz Sels,Matz Sels,2,2,31,2.2,GK,2,0.0,0.0,0.0,0.0,1.19,1.0,0.0,1.9,19.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.2,0.0,0.0,0.0,0.0,0.75,1.0,0.0,2.07,20.53,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.33,2.67,1.0,0.67,1.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,2.57,0.0,0.0,0.0,0.0,1.58,1.6,0.0,1.74,17.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.2,2.2,1.0,1.0,1.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.0,87.0,-0.0123119015047879,0.355,0.282,0.364
0,0,18,0,0.0,808,0.0,0.0,0.0,1.48,319,3,0,3.4,34.0,2024-04-07,90,18,0,0,0,0,32,5,12210,1,1,3,0.0,2,-1951,746,2697,4.5,False,0,808,,,Matz Sels,0,0,0.0,90,GK,Tottenham Hotspur,Nottingham Forest,3,1,22213,2023,652617,0.0,0,0,0,0.0,0.0609143823385238,0.0609143823385238,22213,Nottingham Forest,Matz Sels,Matz Sels,2,4,32,1.7,GK,2,0.0,0.01,0.01,0.0,1.48,1.0,0.0,1.7,17.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,2.2,0.0,0.0,0.0,0.0,1.09,1.0,0.0,1.83,18.33,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.33,2.33,1.0,1.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,2.23,0.0,0.0,0.0,0.0,1.16,1.0,0.0,1.7,16.96,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.2,2.2,1.0,0.8,1.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,2.44,-1838.0,-0.5666569851873366,0.68,0.173,0.147
