assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,8,0,27.6,335,0.22,0.33,0.11,1.61,13,4,0,7.7,19.4,2022-08-13,90,4,0,0,0,0,2,0,892599,1,0,4,30.0,1,-127126,42301,169427,65,False,1,0,2,0.0908778980374336,90,AML,Brentford,Manchester United,4,0,18218,2022,540818,0.1334200054407119,0,2,0,0.0908778980374336,0.3051190078258514,0.0808212980628013,3,3
0,3,28,0,0.8,335,0.01,0.85,0.84,1.35,27,1,1,11.3,36.0,2022-08-22,85,12,0,0,0,0,3,0,442943,1,1,2,76.0,10,-457103,15447,472550,63,True,0,1,5,0.8437929749488831,87,FW,Manchester United,Liverpool,2,1,18231,2022,543826,0.0,0,0,1,0.8437929749488831,1.0852400064468384,0.2857719957828522,4,4
0,0,4,1,3.8,335,0.01,0.07,0.06,1.45,39,0,0,2.6,4.4,2022-08-27,90,17,0,0,0,0,4,0,580997,1,1,0,18.0,3,95534,172188,76654,63,False,0,0,1,0.0669635012745857,90,FW,Southampton,Manchester United,0,1,18232,2022,544178,0.0,0,0,0,0.0669635012745857,0.2583290040493011,0.1913660019636154,3,2
1,0,16,1,30.7,335,0.43,0.62,0.19,0.5,46,0,0,7.6,19.0,2022-09-01,86,10,0,0,0,0,5,0,603348,1,1,0,26.0,6,8964,94697,85733,63,False,0,0,2,0.1479309946298599,88,FW,Leicester,Manchester United,0,1,18251,2022,546693,0.7237370014190674,1,2,0,0.1479309946298599,0.9174389839172364,0.0457704998552799,3,3
1,3,57,0,21.6,335,0.06,0.58,0.52,1.13,56,1,2,13.3,85.0,2022-09-04,79,1,0,0,0,0,6,0,791377,1,1,3,26.0,18,164424,237780,73356,64,True,0,2,2,0.8288840055465698,83,FW,Manchester United,Arsenal,3,1,18261,2022,548099,0.3076950013637543,1,2,2,0.8288840055465698,1.1916099786758425,0.0550289005041122,4,4
0,0,4,0,0.8,335,0.01,0.01,0.0,2.54,88,4,0,0.3,0.4,2022-10-02,58,13,0,0,0,0,9,0,1458264,1,3,6,2.0,1,-198805,124030,322835,66,False,0,0,0,0.0,61,FW,Manchester City,Manchester United,6,3,18289,2022,552941,0.0,0,0,0,0.0,0.0365374982357025,0.0365374982357025,3,5
0,0,14,0,21.6,335,0.15,0.22,0.07,0.65,96,1,0,3.5,10.8,2022-10-09,90,8,0,0,0,0,10,0,1606429,1,2,1,3.0,2,122787,285526,162739,65,False,0,0,1,0.0672855973243713,90,AML,Everton,Manchester United,1,2,18297,2022,555255,0.3451049923896789,0,1,0,0.0672855973243713,0.6008009910583496,0.188410997390747,3,2
0,0,3,0,11.9,335,0.12,0.43,0.31,0.05,107,0,0,2.0,0.2,2022-10-16,18,15,0,0,0,0,11,0,1710049,0,0,0,8.0,1,94753,187323,92570,65,True,0,0,2,0.6339259743690491,15,Sub,Manchester United,Newcastle United,0,0,18308,2022,556588,0.3912990093231201,0,1,0,0.6339259743690491,0.9748769998550416,0.0,3,4
0,0,-2,1,7.4,335,0.03,0.53,0.5,0.61,119,0,0,9.1,12.8,2022-10-19,90,18,0,0,0,0,12,0,1673277,1,0,2,71.0,3,2371,94654,92283,66,True,0,0,4,0.7079619765281677,90,FW,Manchester United,Tottenham,2,0,18321,2022,557650,0.0,0,0,0,0.7079619765281677,0.910726010799408,0.2252520024776458,3,4
0,0,4,1,2.5,335,0.02,0.32,0.3,0.28,122,0,0,5.7,8.4,2022-10-22,80,6,0,0,0,0,13,0,1689611,1,1,1,46.0,3,-30071,106147,136218,66,False,0,0,3,0.4234560132026672,82,FW,Chelsea,Manchester United,1,1,18323,2022,558440,0.0,0,0,0,0.4234560132026672,0.4161500036716461,0.0330073982477188,3,4
