assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,19,0,15.3,7,0.07,0.1,0.03,0.46,11,2,0,3.5,7.6,2022-08-13,90,10,0,0,0,0,2,0,1175045,1,2,4,12.0,2,-78957,58220,137177,65,True,0,0,1,0.0459487996995449,90,AMC,Arsenal,Leicester,4,2,18217,2022,540652,0.0708928033709526,0,1,0,0.0459487996995449,0.8723620176315308,0.7555199861526489,3,4
0,3,47,1,10.0,7,0.05,0.69,0.64,0.12,21,0,2,12.0,67.8,2022-08-20,73,3,0,0,0,0,3,0,1025266,1,3,0,42.0,16,-188934,67382,256316,64,False,0,2,3,0.6651219725608826,76,AMC,Bournemouth,Arsenal,0,3,18227,2022,542570,0.0,0,0,2,0.6651219725608826,1.00872004032135,0.3671750128269195,4,2
0,3,37,0,44.2,7,0.46,0.64,0.18,0.83,31,1,1,13.8,58.2,2022-08-27,90,9,0,0,0,0,4,0,1372230,1,1,2,36.0,10,243746,295915,52169,65,True,0,1,3,0.1522749960422516,90,AMC,Arsenal,Fulham,2,1,18238,2022,544651,0.1521050035953521,0,2,1,0.1522749960422516,0.9934239983558656,0.8411499857902527,2,4
0,0,12,0,37.8,7,0.22,0.68,0.46,0.45,41,1,0,9.8,13.0,2022-08-31,80,2,0,0,0,0,5,0,2044513,1,1,2,47.0,1,558793,598888,40095,66,True,1,0,3,0.2772920131683349,83,AMC,Arsenal,Aston Villa,2,1,18247,2022,546261,0.1917099952697754,0,3,0,0.2772920131683349,0.8224570155143738,0.5998319983482361,2,4
0,0,9,0,46.8,7,0.34,0.69,0.35,1.25,56,2,0,6.8,7.0,2022-09-04,73,14,0,0,0,0,6,0,1677063,1,1,3,14.0,2,-348491,149913,498404,66,False,0,0,1,0.1172650009393692,77,AMC,Manchester United,Arsenal,3,1,18261,2022,548112,0.371957004070282,0,4,0,0.1172650009393692,0.5070180296897888,0.3736929893493652,4,4
0,0,9,0,16.8,7,0.04,0.15,0.11,1.57,81,1,0,4.2,6.8,2022-10-01,79,18,0,0,0,0,9,0,1615139,1,1,3,18.0,2,-218167,46253,264420,65,True,0,0,3,0.1081779971718788,82,AMC,Arsenal,Tottenham,3,1,18282,2022,551997,0.3267669975757599,0,2,0,0.1081779971718788,0.8576729893684387,0.4227280020713806,3,4
1,0,16,0,19.2,7,0.47,0.73,0.26,1.01,91,2,0,8.2,21.6,2022-10-09,81,12,0,0,0,0,10,0,1488945,1,2,3,41.0,4,-138956,34105,173061,64,True,1,0,2,0.1921000033617019,88,AMC,Arsenal,Liverpool,3,2,18292,2022,555085,0.457489013671875,1,1,0,0.1921000033617019,0.649590015411377,0.0,4,4
1,0,25,1,23.1,7,0.17,0.33,0.16,1.69,104,0,0,9.6,28.8,2022-10-16,72,11,0,0,0,0,11,0,1448649,1,1,0,44.0,6,-49334,37376,86710,64,False,0,0,4,0.1847919970750808,74,AMC,Leeds,Arsenal,0,1,18305,2022,556780,0.4451079964637756,1,2,0,0.1847919970750808,0.5880169868469238,0.3768979907035827,4,2
0,0,20,0,43.8,7,0.27,0.36,0.09,0.67,127,1,0,6.4,9.4,2022-10-23,82,17,0,0,0,0,13,0,1427964,1,1,1,11.0,2,48505,85890,37385,64,False,0,0,1,0.0580178014934062,85,MC,Southampton,Arsenal,1,1,18328,2022,558861,0.8456299901008606,0,4,0,0.0580178014934062,0.9646700024604796,0.4518289864063263,4,2
0,2,33,1,66.3,7,0.48,0.65,0.17,0.43,131,0,1,17.7,49.4,2022-10-30,90,16,0,0,0,0,14,0,1406616,1,0,5,61.0,10,-24556,45562,70118,64,True,0,1,3,0.2076079994440078,90,MC,Arsenal,Nottingham Forest,5,0,18332,2022,560752,0.7267490029335022,0,5,1,0.2076079994440078,1.4035600423812866,0.6657609939575195,2,4
0,0,6,1,27.3,7,0.28,0.4,0.12,0.29,142,0,0,4.3,9.8,2022-11-06,86,6,0,0,0,0,15,0,1402492,1,1,0,6.0,3,-10117,45977,56094,64,False,0,0,1,0.0952313989400863,88,MC,Chelsea,Arsenal,0,1,18343,2022,562365,0.1530870050191879,0,2,0,0.0952313989400863,0.4193229973316192,0.2981809973716736,4,4
0,3,47,1,9.3,7,0.03,1.51,1.48,0.68,160,0,2,14.7,69.4,2022-11-12,90,20,0,0,0,0,16,0,1377105,1,2,0,68.0,16,-29107,34389,63496,64,False,0,2,3,1.4377399682998655,90,MC,Wolverhampton Wanderers,Arsenal,0,2,18361,2022,564799,0.0,0,0,2,1.4377399682998655,1.5688300132751465,0.131081998348236,4,2
2,3,41,0,67.8,7,0.26,0.64,0.38,1.07,161,1,0,14.7,38.8,2022-12-26,90,19,0,0,0,0,17,0,1836698,1,1,3,40.0,11,437883,672601,234718,64,True,0,0,6,0.3372820019721985,90,MC,Arsenal,West Ham,3,1,18362,2022,565633,0.8775860071182251,2,5,0,0.3372820019721985,1.2150299549102783,0.0954580008983612,2,4
1,3,46,0,44.3,7,0.77,0.83,0.06,1.0,172,2,1,13.0,58.8,2022-12-31,86,5,0,0,0,0,18,0,2070142,1,4,2,27.0,13,223732,240431,16699,65,False,0,1,1,0.0608993992209434,90,MC,Brighton,Arsenal,2,4,18373,2022,566583,0.99064701795578,1,3,1,0.0608993992209434,0.7617939710617065,0.1827829927206039,4,3
0,0,7,1,43.3,7,0.18,0.4,0.22,1.08,181,0,0,6.3,6.8,2023-01-03,90,15,0,0,0,0,19,0,2459245,1,0,0,13.0,2,378103,394955,16852,66,True,1,0,2,0.1622550040483474,90,MC,Arsenal,Newcastle United,0,0,18382,2022,567023,0.2409970015287399,0,3,0,0.1622550040483474,0.5173450112342834,0.355089008808136,3,4
0,1,27,1,31.3,7,0.14,0.28,0.14,1.54,199,0,1,9.3,43.8,2023-01-15,90,18,0,0,0,0,20,0,2736033,1,2,0,18.0,9,267751,343453,75702,67,False,0,1,3,0.1242069974541664,90,MC,Tottenham,Arsenal,0,2,18400,2022,569587,0.117807999253273,0,2,1,0.1242069974541664,0.5631269812583923,0.4938820004463196,4,4
1,0,18,0,17.6,7,0.04,0.46,0.42,0.33,201,2,0,5.3,7.0,2023-01-22,90,14,0,0,0,0,21,0,3303060,1,2,3,28.0,5,539548,563011,23463,68,True,0,0,6,0.4464330077171325,90,MC,Arsenal,Manchester United,3,2,18402,2022,570726,0.0669495984911918,0,1,0,0.4464330077171325,1.385010004043579,0.8716310262680054,3,4
0,0,14,0,23.6,7,0.15,0.25,0.1,1.64,215,1,0,3.9,5.2,2023-02-04,76,8,0,0,0,0,22,0,3824816,1,0,1,10.0,2,493693,542992,49299,69,False,0,0,1,0.0913318991661071,80,MC,Everton,Arsenal,1,0,18416,2022,572982,0.0937013030052185,0,2,0,0.0913318991661071,0.1967030018568039,0.0395664013922214,4,2
0,0,14,0,42.6,7,0.18,0.3,0.12,2.37,221,1,0,9.0,20.6,2023-02-11,90,4,0,0,0,0,23,0,4195165,1,1,1,27.0,2,360198,410687,50489,70,True,0,0,2,0.1024930030107498,90,MC,Arsenal,Brentford,1,1,18422,2022,574789,0.0770628005266189,0,2,0,0.1024930030107498,0.972337007522583,0.7927820086479187,3,4
0,0,8,0,15.0,7,0.11,0.21,0.1,1.71,111,3,0,2.5,3.8,2023-02-15,90,13,0,0,0,0,23,0,4195165,1,3,1,6.0,2,360198,410687,50489,70,True,0,0,2,0.0533506982028484,90,MC,Arsenal,Manchester City,1,3,18312,2022,575923,0.0120093999430537,0,1,0,0.0533506982028484,0.3254010081291199,0.2767919898033142,5,4
1,3,35,0,90.6,7,0.6,0.94,0.34,0.51,231,2,0,13.4,35.6,2023-02-18,90,2,0,0,0,0,24,0,4148247,1,4,2,8.0,8,-48033,104641,152674,70,False,0,0,1,0.356548011302948,90,MC,Aston Villa,Arsenal,2,4,18432,2022,576123,0.8400899767875671,1,7,0,0.356548011302948,0.8575119972229004,0.4298039972782135,4,2
0,0,11,1,37.2,7,0.1,0.25,0.15,0.02,246,0,0,5.2,7.2,2023-02-25,83,10,0,0,0,0,25,0,4421086,1,1,0,8.0,3,172204,239440,67236,70,False,0,0,3,0.1813109964132309,86,MC,Leicester,Arsenal,0,1,18447,2022,577878,0.1560840010643005,0,3,0,0.1813109964132309,0.2578760087490082,0.0968258008360862,4,3
0,0,32,1,28.9,7,0.09,0.49,0.4,1.36,61,0,1,9.3,39.8,2023-03-01,90,8,0,0,0,0,25,0,4421086,1,0,4,24.0,8,172204,239440,67236,70,True,0,1,2,0.5796769857406616,90,MC,Arsenal,Everton,4,0,18269,2022,578941,0.1162099987268447,0,2,1,0.5796769857406616,1.6430000066757202,0.9471099972724916,2,4
0,0,16,0,57.1,7,0.38,0.94,0.56,1.32,251,2,0,14.3,27.6,2023-03-04,90,3,0,0,0,0,26,0,4285498,1,2,3,58.0,2,-50964,144988,195952,70,True,0,0,11,0.5301089882850647,90,MC,Arsenal,Bournemouth,3,2,18452,2022,579608,0.0939501002430915,0,3,0,0.5301089882850647,0.5418350100517273,0.2104700058698654,2,4
0,0,25,1,29.6,7,0.18,0.63,0.45,0.84,264,0,1,9.5,42.8,2023-03-12,90,9,0,0,0,0,27,0,3742774,1,3,0,23.0,7,-535337,35848,571185,69,False,1,1,3,0.2808830142021179,90,MC,Fulham,Arsenal,0,3,18465,2022,582039,0.2309640049934387,0,2,1,0.2808830142021179,1.1337300539016724,0.649429976940155,4,2
