assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,8,0,25.1,340,0.07,0.07,0.0,1.36,13,4,0,4.1,6.2,2022-08-13,59,4,0,0,0,0,2,0,766070,1,0,4,10.0,1,-117541,22519,140060,75,False,0,0,0,0.0,64,AMR,Brentford,Manchester United,4,0,18218,2022,540816,0.0480199009180069,0,2,0,0.0,0.1080709993839263,0.0600510016083717,3,3
0,2,27,1,14.9,340,0.25,0.59,0.34,1.03,27,0,1,7.7,39.0,2022-08-22,70,12,0,0,0,0,3,0,434332,1,1,2,23.0,10,-340703,7323,348026,73,True,0,1,1,0.2857719957828522,72,AMR,Manchester United,Liverpool,2,1,18231,2022,543823,0.1550399959087371,0,1,1,0.2857719957828522,0.5547239780426025,0.3996840119361877,4,4
0,0,8,1,3.7,340,0.04,0.04,0.0,1.11,39,0,0,1.6,6.4,2022-08-27,67,17,0,0,0,0,4,0,523518,1,1,0,6.0,3,42704,93570,50866,73,False,0,0,0,0.0,68,AML,Southampton,Manchester United,0,1,18232,2022,544177,0.0,0,0,0,0.0,0.1328970044851303,0.1328970044851303,3,2
0,2,27,1,3.3,340,0.03,1.1,1.07,0.45,46,0,1,8.0,35.2,2022-09-01,67,10,0,0,0,0,5,0,515925,1,1,0,41.0,10,-23704,44147,67851,73,False,0,1,2,0.7237370014190674,69,AML,Leicester,Manchester United,0,1,18251,2022,546692,0.0,0,0,1,0.7237370014190674,0.8046460151672363,0.0809087008237838,3,3
0,0,3,0,2.5,340,0.03,0.1,0.07,1.09,56,1,0,2.2,2.6,2022-09-04,66,1,0,0,0,0,6,0,682077,1,1,3,17.0,2,124995,168783,43788,73,True,0,0,1,0.0550289005041122,70,AML,Manchester United,Arsenal,3,1,18261,2022,548098,0.0,0,0,0,0.0550289005041122,0.3627240061759949,0.3627240061759949,4,4
0,0,5,0,25.3,340,0.04,0.04,0.0,2.95,88,5,0,3.4,4.8,2022-10-02,69,13,0,0,0,0,9,0,726111,1,3,6,4.0,2,25637,73753,48116,73,False,0,0,0,0.0,72,AML,Manchester City,Manchester United,6,3,18289,2022,552940,0.0638732984662056,0,2,0,0.0,0.086099199950695,0.0222258996218442,3,5
0,0,15,1,29.6,340,0.17,0.21,0.04,0.91,107,0,0,5.3,6.6,2022-10-16,90,15,0,0,0,0,11,0,554104,1,0,0,17.0,3,-85391,5689,91080,73,True,0,0,1,0.036753099411726,90,AML,Manchester United,Newcastle United,0,0,18308,2022,556586,0.103471003472805,0,2,0,0.036753099411726,0.7383959889411926,0.6734139919281006,3,4
1,0,22,1,62.8,340,0.14,0.19,0.05,0.58,119,0,0,11.6,25.2,2022-10-19,86,18,0,0,0,0,12,0,535783,1,0,2,28.0,6,-18099,8343,26442,73,True,0,0,1,0.0768127962946891,89,AML,Manchester United,Tottenham,2,0,18321,2022,557649,0.1836449950933456,1,5,0,0.0768127962946891,0.4760369956493377,0.239105999469757,3,4
0,0,1,0,3.3,340,0.06,0.11,0.05,0.15,122,0,0,2.2,3.4,2022-10-22,51,6,0,0,0,0,13,0,522432,1,1,1,15.0,1,-20423,8626,29049,73,False,0,0,1,0.0210647005587816,53,AML,Chelsea,Manchester United,1,1,18323,2022,558439,0.0,0,0,0,0.0210647005587816,0.0210647005587816,0.0,3,4
0,0,22,0,34.0,340,0.27,0.36,0.09,0.06,76,0,1,10.1,44.2,2023-02-08,31,11,0,0,0,0,22,0,328541,0,2,2,23.0,6,-3934,2568,6502,71,True,0,1,1,0.0511057004332542,23,Sub,Manchester United,Leeds,2,2,18279,2022,574399,0.2046490013599395,0,3,1,0.0511057004332542,0.404682993888855,0.1489289999008178,2,4
