assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,13,0,6.3,43,0.16,0.16,0.0,1.33,12,1,0,2.0,13.4,2022-08-13,90,8,0,0,0,0,2,0,1525592,1,1,2,0.0,2,-152913,42016,194929,50,True,0,0,0,0.0,90,DR,Aston Villa,Everton,2,1,18212,2022,540339,0.0,0,0,0,0.0,0.0393715985119342,0.0393715985119342,2,2
0,0,12,0,29.1,43,0.11,0.12,0.01,2.69,22,3,0,4.6,15.6,2022-08-20,90,7,0,0,0,0,3,0,996715,1,1,3,1.0,1,-527439,6063,533502,49,False,0,0,1,0.0139325000345706,90,DR,Crystal Palace,Aston Villa,3,1,18223,2022,542442,0.1193379983305931,0,2,0,0.0139325000345706,0.2434629946947097,0.1241249963641166,2,2
0,0,6,0,1.4,43,0.01,0.07,0.06,0.56,32,1,0,2.5,15.6,2022-08-28,90,19,0,0,0,0,4,0,865546,1,1,0,8.0,1,-157864,16376,174240,48,True,1,0,1,0.0674521997570991,90,DR,Aston Villa,West Ham,0,1,18239,2022,545236,0.0,0,0,0,0.0674521997570991,0.1026069968938827,0.0351550988852977,2,2
0,0,9,0,16.4,43,0.04,0.04,0.0,2.56,41,2,0,3.3,12.6,2022-08-31,90,1,0,0,0,0,5,0,750113,1,1,2,4.0,1,-121549,8796,130345,48,False,0,0,0,0.0,90,DR,Arsenal,Aston Villa,2,1,18247,2022,546269,0.057805098593235,0,1,0,0.0,0.1745830029249191,0.1167780011892318,2,4
0,0,0,0,0.0,43,0.0,0.0,0.0,0.43,51,0,0,0.0,0.0,2022-09-03,26,13,0,0,0,0,6,0,674941,1,1,1,0.0,0,-80646,10479,91125,47,True,1,0,0,0.0,26,DR,Aston Villa,Manchester City,1,1,18258,2022,547426,0.0,0,0,0,0.0,0.0,0.0,5,2
0,0,15,0,3.9,43,0.05,0.05,0.0,0.31,99,1,0,1.6,9.6,2022-10-10,90,16,0,0,0,0,10,0,454177,1,1,1,2.0,2,-25100,10201,35301,46,False,0,0,0,0.0,90,DR,Nottingham Forest,Aston Villa,1,1,18300,2022,555429,0.0,0,0,0,0.0,0.0418261997401714,0.0418261997401714,2,2
0,0,15,0,50.0,43,0.1,0.1,0.0,0.87,101,2,0,6.6,16.2,2022-10-16,90,6,0,0,0,0,11,0,452001,1,2,0,0.0,1,-3925,9362,13287,46,True,0,0,0,0.0,90,DR,Aston Villa,Chelsea,0,2,18302,2022,556548,0.1247989982366561,0,3,0,0.0,0.1503430008888244,0.0928620025515556,3,2
0,0,-1,0,0.6,43,0.0,0.0,0.0,1.16,116,2,0,0.1,0.8,2022-10-20,45,9,0,0,0,0,12,0,463000,0,0,3,0.0,0,5419,15525,10106,46,False,0,0,0,0.0,43,Sub,Fulham,Aston Villa,3,0,18316,2022,557762,0.0,0,0,0,0.0,0.0,0.0,2,2
0,0,21,1,1.6,43,0.01,0.07,0.06,0.95,121,0,0,3.9,12.8,2022-10-23,80,4,0,0,0,0,13,0,446308,1,0,4,25.0,6,-12327,4138,16465,46,True,0,0,2,0.041864801198244,84,DR,Aston Villa,Brentford,4,0,18322,2022,558780,0.0,0,0,0,0.041864801198244,0.6962479948997498,0.67917400598526,3,2
0,0,8,0,4.8,43,0.05,0.05,0.0,2.59,140,4,0,1.5,10.4,2022-10-29,68,15,0,0,0,0,14,0,443046,1,0,4,0.0,0,-4452,6568,11020,46,False,0,0,0,0.0,79,DR,Newcastle United,Aston Villa,4,0,18341,2022,560088,0.0,0,0,0,0.0,0.0848798006772995,0.0848798006772995,2,4
0,0,13,0,1.7,43,0.0,0.02,0.02,0.52,141,1,0,1.0,7.2,2022-11-06,90,14,0,0,0,0,15,0,427669,1,1,3,1.0,2,-15415,2344,17759,46,True,0,0,1,0.0154847996309399,90,DR,Aston Villa,Manchester United,3,1,18342,2022,562530,0.0,0,0,0,0.0154847996309399,0.4048010110855102,0.3893170058727264,3,2
0,0,9,0,11.1,43,0.16,0.16,0.0,0.66,152,1,0,2.8,14.6,2022-11-13,90,5,0,0,0,0,16,0,422774,1,2,1,2.0,1,-6086,5510,11596,46,False,1,0,0,0.0,90,DR,Brighton,Aston Villa,1,2,18353,2022,565008,0.0609452985227108,0,1,0,0.0,0.0609452985227108,0.0609452985227108,2,3
0,0,8,0,2.9,43,0.05,0.05,0.0,0.18,178,0,0,0.7,4.4,2023-01-01,24,18,0,0,0,0,18,0,412174,0,2,0,0.0,1,-5070,3558,8628,46,False,0,0,0,0.0,22,Sub,Tottenham,Aston Villa,0,2,18379,2022,566743,0.0,0,0,0,0.0,0.1004030033946037,0.1004030033946037,2,4
