assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,20,1,41.2,586,0.69,0.71,0.02,1.38,34,0,0,6.4,16.2,2022-08-27,78,11,0,0,0,0,4,0,6360,1,0,1,7.0,6,2642,3826,1184,45,True,0,0,1,0.0129741998389363,82,DML,Brighton,Leeds,1,0,18234,2022,544402,0.3160749971866607,0,3,0,0.0129741998389363,0.3701030015945434,0.3571290075778961,2,3
1,1,20,0,2.6,586,0.01,0.01,0.0,0.5,44,2,0,1.2,5.0,2022-08-30,62,9,0,0,0,0,5,0,37925,1,1,2,4.0,4,29279,31391,2112,45,False,1,0,0,0.0,63,DML,Fulham,Brighton,2,1,18242,2022,545842,0.0,0,0,0,0.0,0.1088220030069351,0.1088220030069351,3,2
0,0,3,0,0.5,586,0.01,0.01,0.0,0.0,53,0,0,0.1,0.0,2022-09-04,1,10,0,0,0,0,6,0,101579,0,2,5,0.0,1,57026,65743,8717,45,True,0,0,0,0.0,1,Sub,Brighton,Leicester,5,2,18259,2022,547885,0.0,0,0,0,0.0,0.0,0.0,3,3
0,0,10,0,15.7,586,0.12,0.12,0.0,1.31,87,3,0,3.9,22.8,2022-10-01,75,12,0,0,0,0,9,0,56914,1,3,3,0.0,0,-11889,1609,13498,45,False,1,0,0,0.0,79,DML,Liverpool,Brighton,3,3,18288,2022,552351,0.3829010128974914,0,1,0,0.0,1.128209948539734,1.128209948539734,3,4
0,0,7,0,6.8,586,0.06,0.06,0.0,0.78,93,1,0,1.6,7.6,2022-10-08,66,18,0,0,0,0,10,0,56342,1,1,0,2.0,2,-1302,5181,6483,45,True,0,0,0,0.0,68,DML,Brighton,Tottenham,0,1,18294,2022,554374,0.0,0,0,0,0.0,0.0638388022780418,0.0638388022780418,3,3
0,0,10,0,30.2,586,0.21,0.21,0.0,0.44,102,1,0,4.7,15.2,2022-10-14,45,4,0,0,0,0,11,0,63325,1,0,2,2.0,1,6267,9541,3274,45,False,0,0,0,0.0,48,DL,Brentford,Brighton,2,0,18303,2022,555554,0.2079229950904846,0,2,0,0.0,0.3124440014362335,0.1771399974822998,3,3
0,0,-2,0,1.4,586,0.03,0.07,0.04,0.16,125,1,0,0.0,0.0,2022-10-22,24,13,0,0,0,0,13,0,54816,0,1,3,0.0,0,-12042,466,12508,45,False,1,0,1,0.0199097003787755,21,Sub,Manchester City,Brighton,3,1,18326,2022,558257,0.0,0,0,0,0.0199097003787755,0.3120149970054626,0.2921060025691986,3,5
1,2,25,0,49.4,586,0.05,0.08,0.03,1.36,134,1,0,9.7,25.4,2022-10-29,90,6,0,0,0,0,14,0,48400,1,1,4,22.0,7,-6824,987,7811,45,True,0,0,1,0.019174600020051,90,DL,Brighton,Chelsea,4,1,18335,2022,560044,0.2178539931774139,0,4,0,0.019174600020051,0.6173250079154968,0.4357289969921112,3,3
0,0,8,0,19.2,586,0.05,0.09,0.04,1.1,150,2,0,4.9,7.6,2022-11-05,81,20,0,0,0,0,15,0,70886,1,3,2,22.0,1,20298,22846,2548,45,False,0,0,1,0.0369195006787776,89,DL,Wolverhampton Wanderers,Brighton,2,3,18351,2022,561960,0.0130957001820206,0,1,0,0.0369195006787776,0.6629390120506287,0.6260190010070801,3,2
0,0,7,0,2.7,586,0.01,0.02,0.01,1.45,152,2,0,1.9,4.2,2022-11-13,80,2,0,0,0,0,16,0,80159,1,2,1,12.0,1,9227,17266,8039,45,True,0,0,1,0.0132969999685883,84,DL,Brighton,Aston Villa,1,2,18353,2022,564996,0.0,0,0,0,0.0132969999685883,0.0,0.0,2,3
0,0,10,0,13.1,586,0.02,0.02,0.0,1.91,170,1,0,3.6,16.4,2022-12-26,90,17,0,0,0,0,17,0,82484,1,3,1,6.0,2,1615,46210,44595,45,False,0,0,0,0.0,90,DL,Southampton,Brighton,1,3,18371,2022,565493,0.1903810054063797,0,1,0,0.0,0.4306789934635162,0.2402980029582977,3,2
0,0,11,0,7.2,586,0.01,0.01,0.0,2.88,172,4,0,2.4,14.8,2022-12-31,90,1,0,0,0,0,18,0,82293,1,4,2,2.0,0,-611,4616,5227,45,True,0,0,0,0.0,90,DL,Brighton,Arsenal,2,4,18373,2022,566567,0.0,0,0,0,0.0,0.4693709909915924,0.4693709909915924,4,3
0,0,15,0,13.5,586,0.03,0.05,0.02,1.31,186,1,0,4.0,18.2,2023-01-03,90,8,0,0,0,0,19,0,83995,1,4,1,8.0,2,1443,6370,4927,45,False,0,0,1,0.0154101997613906,90,DL,Everton,Brighton,1,4,18387,2022,567063,0.0578953996300697,0,1,0,0.0154101997613906,0.2266709953546524,0.1687750071287155,3,2
0,0,25,1,14.4,586,0.02,0.02,0.0,1.03,193,0,0,3.3,10.4,2023-01-14,90,12,0,0,0,0,20,0,80881,1,0,3,8.0,6,-3306,6188,9494,45,True,0,0,0,0.0,90,DL,Brighton,Liverpool,3,0,18394,2022,568748,0.0395567007362842,0,1,0,0.0,0.3788790106773376,0.3788790106773376,4,3
2,2,33,0,29.5,586,0.09,0.1,0.01,1.3,206,2,0,7.9,47.4,2023-01-21,90,10,0,0,0,0,21,0,122798,1,2,2,2.0,9,39730,45749,6019,45,False,0,0,1,0.0138707002624869,90,DL,Leicester,Brighton,2,2,18407,2022,570192,0.0829629004001617,2,2,0,0.0138707002624869,0.4770449995994568,0.3940829932689667,3,3
0,0,23,1,6.1,586,0.06,0.07,0.01,1.34,213,0,0,2.2,12.8,2023-02-04,90,3,0,0,0,0,22,0,310318,1,0,1,3.0,6,179325,195544,16219,46,True,0,0,1,0.0141529999673366,90,DC,Brighton,Bournemouth,1,0,18414,2022,573308,0.0,0,0,0,0.0141529999673366,0.9658679962158204,0.9658679962158204,2,3
1,2,33,0,45.3,586,0.37,0.44,0.07,0.89,223,1,0,10.2,50.0,2023-02-11,90,7,0,0,0,0,23,0,377768,1,1,1,7.0,7,66440,78934,12494,46,False,0,0,1,0.05667370185256,90,DL,Crystal Palace,Brighton,1,1,18424,2022,574861,0.6983010172843933,1,3,0,0.05667370185256,1.0319199562072754,0.975242018699646,3,2
0,2,27,1,23.1,586,0.06,0.15,0.09,0.13,233,0,0,4.5,7.2,2023-02-18,61,9,0,0,0,0,24,0,487143,1,1,0,15.0,8,106493,115394,8901,47,True,0,0,1,0.0902421995997428,64,DL,Brighton,Fulham,0,1,18434,2022,576327,0.1279679983854293,0,2,0,0.0902421995997428,0.5893679857254028,0.4991250038146972,2,3
0,0,27,1,24.1,586,0.06,0.08,0.02,0.38,254,0,0,3.8,11.0,2023-03-04,75,19,0,0,0,0,26,0,828445,1,0,4,3.0,6,347482,404147,56665,47,True,0,0,1,0.0307800006121397,79,DL,Brighton,West Ham,4,0,18455,2022,579575,0.1366319954395294,0,2,0,0.0307800006121397,0.2030300050973892,0.0663975030183792,2,3
0,0,16,0,6.3,586,0.02,0.04,0.02,1.54,265,2,0,2.5,10.4,2023-03-11,90,11,0,0,0,0,27,0,1365716,1,2,2,8.0,1,520045,535422,15377,48,False,0,0,1,0.0184480994939804,90,DL,Leeds,Brighton,2,2,18466,2022,581277,0.0,0,0,0,0.0184480994939804,0.999468982219696,0.999468982219696,3,2
0,2,27,1,33.7,586,0.05,0.14,0.09,1.2,73,0,0,7.9,26.0,2023-03-15,90,7,0,0,0,0,27,0,1365716,1,0,1,19.0,8,520045,535422,15377,48,True,0,0,1,0.066382497549057,90,DL,Brighton,Crystal Palace,1,0,18276,2022,582519,0.1449799984693527,0,3,0,0.066382497549057,0.2113620042800903,0.0,2,3
0,0,17,0,58.0,586,0.28,0.36,0.08,1.5,283,3,0,8.9,18.8,2023-04-01,82,4,0,0,0,0,29,0,1482142,1,3,3,12.0,1,262833,283754,20921,48,True,0,0,2,0.0836173966526985,86,DL,Brighton,Brentford,3,3,18484,2022,584736,0.2209900021553039,0,4,0,0.0836173966526985,0.3301109969615936,0.1823890060186386,3,3
0,0,23,1,26.4,586,0.14,0.16,0.02,1.92,62,0,0,5.4,20.6,2023-04-04,90,3,0,0,0,0,29,0,1482142,1,2,0,7.0,6,262833,283754,20921,48,False,0,0,1,0.0191744994372129,90,DL,Bournemouth,Brighton,0,2,18266,2022,586022,0.2281460016965866,0,2,0,0.0191744994372129,1.0583399534225464,0.8110219836235046,3,2
0,0,14,0,19.7,586,0.14,0.14,0.0,0.83,299,2,0,3.6,14.2,2023-04-08,90,18,0,0,0,0,30,0,1426327,1,1,2,2.0,1,-36315,44972,81287,48,False,0,0,0,0.0,90,DL,Tottenham,Brighton,2,1,18500,2022,586737,0.0431962981820106,0,1,0,0.0,0.0998779013752937,0.0566815994679927,3,4
0,0,8,0,13.9,586,0.02,0.29,0.27,0.6,302,1,0,5.7,18.2,2023-04-15,90,6,0,0,0,0,31,0,1408968,1,2,1,25.0,2,-18468,37158,55626,48,False,0,0,3,0.4512479901313782,90,DL,Chelsea,Brighton,1,2,18503,2022,588472,0.0274081993848085,0,1,0,0.4512479901313782,0.4911870062351227,0.033126201480627,3,4
0,0,5,0,8.5,586,0.02,0.08,0.06,1.56,324,2,0,1.3,0.0,2023-04-26,72,16,0,0,0,0,33,0,1460864,1,1,3,10.0,1,158399,184543,26144,48,False,0,0,1,0.0783754512667656,77,DL,Nottingham Forest,Brighton,3,1,18524,2022,591608,0.0,0,0,0,0.0783754512667656,0.554824709892273,0.4764492213726043,3,2
1,0,37,1,41.4,586,0.13,0.6,0.47,0.7,334,0,0,8.5,32.4,2023-04-29,90,20,0,0,0,0,34,0,1576013,1,0,6,11.0,9,96739,142306,45567,48,True,0,0,2,0.5472201704978943,90,DL,Brighton,Wolverhampton Wanderers,6,0,18535,2022,592358,0.5391271710395813,1,3,0,0.5472201704978943,1.2002021074295044,0.5564301013946533,2,3
0,1,28,1,35.4,586,0.02,0.04,0.02,1.38,274,0,0,6.3,19.0,2023-05-04,90,14,0,0,0,0,34,0,1576013,1,0,1,9.0,7,96739,142306,45567,48,True,0,0,1,0.0176767222583293,90,DL,Brighton,Manchester United,1,0,18475,2022,594337,0.1411354839801788,0,3,0,0.0176767222583293,0.2026149183511734,0.0438027195632457,3,3
0,0,9,0,21.6,586,0.07,0.11,0.04,2.28,342,5,0,3.9,8.8,2023-05-08,90,8,0,0,0,0,35,0,1839585,1,5,1,9.0,0,274395,289241,14846,49,True,0,0,1,0.0510574094951152,90,DL,Brighton,Everton,1,5,18543,2022,595786,0.0316787026822567,0,1,0,0.0510574094951152,1.2005058526992798,1.117769718170166,2,3
1,3,37,1,12.4,586,0.29,0.51,0.22,0.84,351,0,1,8.9,50.0,2023-05-14,90,1,0,0,0,0,36,0,1987023,1,3,0,27.0,17,143866,183632,39766,49,False,1,1,2,0.4531305134296417,90,DL,Arsenal,Brighton,0,3,18552,2022,597304,0.6185113191604614,1,1,1,0.4531305134296417,1.191310167312622,0.1196683570742607,3,4
0,0,16,0,27.2,586,0.06,0.06,0.0,3.16,248,4,0,4.4,13.0,2023-05-18,90,15,0,0,0,0,36,0,1987023,1,1,4,4.0,0,143866,183632,39766,49,False,0,0,0,0.0,90,DL,Newcastle United,Brighton,4,1,18449,2022,597642,0.0868371725082397,0,2,0,0.0,0.4140151739120483,0.380791425704956,3,4
0,0,16,0,43.5,586,0.16,0.26,0.1,0.65,362,1,0,7.5,18.2,2023-05-21,90,17,0,0,0,0,37,0,2337731,1,1,3,13.0,2,309090,319564,10474,50,True,0,0,2,0.1366727203130722,90,DL,Brighton,Southampton,3,1,18563,2022,598789,0.1533813178539276,0,2,0,0.1366727203130722,0.7809133529663086,0.4908592998981476,2,3
0,0,18,0,34.3,586,0.24,0.29,0.05,1.78,314,1,0,6.4,19.4,2023-05-24,90,13,0,0,0,0,37,0,2337731,1,1,1,10.0,2,309090,319564,10474,50,True,0,0,2,0.0785242542624473,90,DL,Brighton,Manchester City,1,1,18515,2022,599589,0.5070394277572632,0,2,0,0.0785242542624473,0.5749996900558472,0.0560463108122348,5,3
