assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,9,0,0.0,425,0.0,0.0,0.0,1.58,15,2,0,1.4,13.8,2022-08-14,90,6,0,0,0,0,2,1,394157,1,2,2,0.0,1,-30716,10101,40817,55,False,0,0,0,0,90,GK,Chelsea,Tottenham,2,2,18220,2022,541421,0.0,0,0,0,0,0.564300000667572,0.564300000667572,3,4
0,2,31,1,0.0,425,0.0,0.0,0.0,0.71,29,0,0,2.0,19.8,2022-08-20,90,20,0,0,0,0,3,3,405835,1,0,1,0.0,9,-12667,26413,39080,55,True,0,0,0,0,90,GK,Tottenham,Wolverhampton Wanderers,1,0,18222,2022,542121,0.0,0,0,0,0,0.0286132004112005,0.0286132004112005,2,4
0,0,25,1,0.0,425,0.0,0.0,0.0,0.95,38,0,0,0.9,9.2,2022-08-28,90,16,0,0,0,0,4,1,469788,1,2,0,0.0,6,29435,54645,25210,55,False,0,0,0,0,90,GK,Nottingham Forest,Tottenham,0,2,18241,2022,545402,0.0,0,0,0,0,0.0357034988701343,0.0357034988701343,3,2
0,2,18,0,0.0,425,0.0,0.0,0.0,1.24,47,1,0,1.7,17.2,2022-08-31,90,19,0,0,0,0,5,3,484823,1,1,1,0.0,5,388,26433,26045,55,False,0,0,0,0,90,GK,West Ham,Tottenham,1,1,18249,2022,546420,0.0,0,0,0,0,0.0625130981206893,0.0625130981206893,3,3
0,0,12,0,0.0,425,0.0,0.0,0.0,0.73,59,1,0,1.0,10.4,2022-09-03,90,9,0,0,0,0,6,2,525569,1,1,2,0.0,2,17008,44990,27982,55,True,0,0,0,0,90,GK,Tottenham,Fulham,2,1,18255,2022,547154,0.0,0,0,0,0,0.2150450050830841,0.2150450050830841,2,4
0,0,22,0,0.0,425,0.0,0.0,0.0,1.77,79,2,0,3.6,36.2,2022-09-17,90,10,0,0,0,0,8,5,593605,1,2,6,0.0,2,34296,45131,10835,55,True,0,0,0,0,90,GK,Tottenham,Leicester,6,2,18278,2022,550887,0.0,0,0,0,0,0.0258715003728866,0.0258715003728866,3,4
0,0,19,0,0.0,425,0.0,0.0,0.0,2.38,81,3,0,3.7,37.0,2022-10-01,90,1,0,0,0,0,9,6,485701,1,1,3,0.0,3,-68186,8010,76196,55,False,0,0,0,0,90,GK,Arsenal,Tottenham,3,1,18282,2022,552005,0.0,0,0,0,0,0.0,0.0,3,4
0,3,31,1,0.0,425,0.0,0.0,0.0,0.72,93,0,0,2.7,27.4,2022-10-08,90,5,0,0,0,0,10,4,494498,1,1,0,0.0,10,-609,19454,20063,55,False,0,0,0,0,90,GK,Brighton,Tottenham,0,1,18294,2022,554384,0.0,0,0,0,0,0.063153401017189,0.063153401017189,3,3
0,0,20,1,0.0,425,0.0,0.0,0.0,0.43,109,0,0,0.3,2.6,2022-10-15,90,8,0,0,0,0,11,0,624551,1,0,2,0.0,6,108690,117635,8945,55,True,0,0,0,0,90,GK,Tottenham,Everton,2,0,18310,2022,556172,0.0,0,0,0,0,0.8060910105705261,0.8060910105705261,2,4
0,0,29,0,0.0,425,0.0,0.0,0.0,1.61,119,2,0,5.3,53.2,2022-10-19,90,14,0,0,0,0,12,8,605761,1,0,2,0.0,3,-2133,20725,22858,55,False,0,0,0,0,90,GK,Manchester United,Tottenham,2,0,18321,2022,557654,0.0,0,0,0,0,0.0343553014099597,0.0343553014099597,3,4
0,0,12,0,0.0,425,0.0,0.0,0.0,1.21,128,2,0,1.7,17.2,2022-10-23,90,15,0,0,0,0,13,3,605930,1,2,1,0.0,2,-14087,10485,24572,55,True,0,0,0,0,90,GK,Tottenham,Newcastle United,1,2,18329,2022,559151,0.0,0,0,0,0,0.0481131002306938,0.0481131002306938,3,4
0,0,14,0,0.0,425,0.0,0.0,0.0,0.54,132,2,0,2.2,21.6,2022-10-29,90,3,0,0,0,0,14,2,613534,1,3,2,0.0,1,2170,23803,21633,55,False,0,0,0,0,90,GK,Bournemouth,Tottenham,2,3,18333,2022,560146,0.0,0,0,0,0,0.1285769939422607,0.1285769939422607,3,2
0,0,15,0,0.0,425,0.0,0.0,0.0,1.18,148,2,0,2.6,25.6,2022-11-06,90,12,0,0,0,0,15,4,579156,1,2,1,0.0,2,-35585,7565,43150,55,True,0,0,0,0,90,GK,Tottenham,Liverpool,1,2,18349,2022,562898,0.0,0,0,0,0,0.2943859994411468,0.2943859994411468,4,4
0,0,12,0,0.0,425,0.0,0.0,0.0,1.1,158,3,0,2.4,23.8,2022-11-12,90,11,0,0,0,0,16,2,571492,1,3,4,0.0,1,-11629,10283,21912,55,True,0,0,0,0,90,GK,Tottenham,Leeds,4,3,18359,2022,564472,0.0,0,0,0,0,0.4653159976005554,0.4653159976005554,2,4
0,0,8,0,0.0,425,0.0,0.0,0.0,1.0,178,2,0,0.5,5.2,2023-01-01,90,2,0,0,0,0,18,2,505961,1,2,0,0.0,1,-14450,3263,17713,55,True,0,0,0,0,90,GK,Tottenham,Aston Villa,0,2,18379,2022,566714,0.0,0,0,0,0,0.0698070973157882,0.0698070973157882,2,4
0,0,30,1,0.0,425,0.0,0.0,0.0,0.79,185,0,0,3.3,33.4,2023-01-04,90,7,0,0,0,0,19,4,498481,1,4,0,0.0,7,-8591,4447,13038,55,False,0,0,0,0,90,GK,Crystal Palace,Tottenham,0,4,18386,2022,567491,0.0,0,0,0,0,0.5728269815444946,0.5728269815444946,3,2
0,0,10,0,0.0,425,0.0,0.0,0.0,1.66,199,2,0,2.5,24.6,2023-01-15,90,1,1,0,0,0,20,4,500723,1,2,0,0.0,0,-2466,13782,16248,55,True,0,0,0,0,90,GK,Tottenham,Arsenal,0,2,18400,2022,569565,0.0,0,0,0,0,0.1265510022640228,0.1265510022640228,4,4
