assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,3,0,0.0,44,0.0,0.0,0.0,0.25,12,0,0,0.0,0.0,2022-08-13,1,8,0,0,0,0,2,0,28102,0,1,2,0.0,1,335,3449,3114,45,True,0,0,0,0.0,1,Sub,Aston Villa,Everton,2,1,18212,2022,540353,0.0,0,0,0,0.0,0.0,0.0,2,2
0,0,13,0,0.8,44,0.0,0.07,0.07,2.69,22,3,0,2.2,19.2,2022-08-20,90,7,0,0,0,0,3,0,26262,1,1,3,2.0,1,-3234,1607,4841,45,False,0,0,1,0.0259223002940416,90,DC,Crystal Palace,Aston Villa,3,1,18223,2022,542443,0.0,0,0,0,0.0259223002940416,0.3645020127296448,0.3645020127296448,2,2
0,0,16,0,0.3,44,0.0,0.0,0.0,0.56,32,1,0,1.8,17.2,2022-08-28,90,19,0,0,0,0,4,0,24663,1,1,0,0.0,2,-2952,996,3948,45,True,0,0,0,0.0,90,DC,Aston Villa,West Ham,0,1,18239,2022,545238,0.0,0,0,0,0.0,0.0228476002812385,0.0228476002812385,2,2
0,0,6,0,0.8,44,0.0,0.0,0.0,2.56,41,2,0,1.6,13.6,2022-08-31,90,1,0,0,0,0,5,0,23519,1,1,2,2.0,0,-1855,785,2640,44,False,1,0,0,0.0,90,DC,Arsenal,Aston Villa,2,1,18247,2022,546271,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,5,0,0.1,44,0.0,0.0,0.0,2.1,51,1,0,0.5,4.4,2022-09-03,90,13,0,0,0,0,6,0,21997,1,1,1,0.0,2,-1932,691,2623,44,True,0,0,0,0.0,90,DC,Aston Villa,Manchester City,1,1,18258,2022,547427,0.0,0,0,0,0.0,0.0,0.0,5,2
0,1,23,1,0.3,44,0.0,0.0,0.0,0.34,71,0,0,0.9,9.0,2022-09-16,90,17,0,0,0,0,8,0,29915,1,0,1,0.0,7,4313,6020,1707,44,True,0,0,0,0.0,90,DC,Aston Villa,Southampton,1,0,18272,2022,550335,0.0,0,0,0,0.0,0.0,0.0,2,2
0,0,17,1,2.0,44,0.02,0.38,0.36,0.37,85,0,0,2.4,14.8,2022-10-02,90,11,0,0,0,0,9,0,30176,1,0,0,7.0,6,1590,5006,3416,44,False,0,0,1,0.2779270112514496,90,DC,Leeds,Aston Villa,0,0,18286,2022,553309,0.0,0,0,0,0.2779270112514496,0.1278740018606186,0.1278740018606186,2,2
0,0,11,0,1.7,44,0.02,0.02,0.0,0.31,99,1,0,1.9,14.8,2022-10-10,90,16,0,0,0,0,10,0,45101,1,1,1,2.0,1,12381,15277,2896,44,False,1,0,0,0.0,90,DC,Nottingham Forest,Aston Villa,1,1,18300,2022,555430,0.0,0,0,0,0.0,0.0439292006194591,0.0439292006194591,2,2
0,0,13,0,10.7,44,0.02,0.05,0.03,0.87,101,2,0,2.9,12.4,2022-10-16,90,6,0,0,0,0,11,0,43451,1,2,0,6.0,1,-1028,3627,4655,44,True,0,0,1,0.0344066992402076,90,DC,Aston Villa,Chelsea,0,2,18302,2022,556549,0.0624636001884937,0,1,0,0.0344066992402076,0.0928620025515556,0.0928620025515556,3,2
0,0,14,0,41.9,44,0.31,0.31,0.0,2.17,116,3,0,5.7,13.4,2022-10-20,90,9,0,0,0,0,12,0,43099,1,0,3,2.0,1,-149,1933,2082,44,False,0,0,0,0.0,90,DR,Fulham,Aston Villa,3,0,18316,2022,557750,0.2596969902515411,0,3,0,0.0,0.1685539931058883,0.1216839998960495,2,2
