assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,16,0,0.0,578,0.0,0.0,0.0,2.47,345,2,0,2.4,24.4,2023-05-06,90,13,0,0,0,0,35,4,6304,1,1,2,0.0,2,129,210,81,40,False,0,0,0,0,90,GK,Manchester City,Leeds,2,1,18546,2022,594781,0.0,0,0,0,0,0.0,0.0,2,5
0,0,12,0,0.0,578,0.0,0.0,0.0,2.42,357,2,0,2.1,21.2,2023-05-13,90,15,0,0,0,0,36,3,7437,1,2,2,0.0,1,996,1165,169,40,True,1,0,0,0,90,GK,Leeds,Newcastle United,2,2,18558,2022,596058,0.0,0,0,0,0,0.0,0.0,3,2
0,0,23,0,0.0,578,0.0,0.0,0.0,2.15,369,3,0,4.8,47.6,2023-05-21,90,19,0,0,0,0,37,6,8136,1,1,3,0.0,3,501,1089,588,40,False,0,0,0,0,90,GK,West Ham,Leeds,3,1,18570,2022,598681,0.0,0,0,0,0,0.0122249443084001,0.0122249443084001,2,3
