assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,3,0,0.0,722,0.0,0.0,0.0,0.94,62,1,0,0.0,0.2,2023-04-04,5,5,0,0,0,0,29,0,353,0,2,0,0.0,1,10,44,34,45,True,0,722,0,0,0,1,DEF,Bournemouth,Brighton,0,2,18266,2022,586013,0,0,0,0,0,0.0,0.0,11486,Bournemouth,Illia Zabarnyi,Illia Zabarnyi
1,0,0,6,0,0.0,722,0.0,0.0,0.0,0.15,330,0,0,0.5,5.4,2023-04-27,22,17,0,0,0,0,33,0,617,0,1,0,0.0,1,11,57,46,45,False,0,722,0,0,0,19,DEF,Southampton,Bournemouth,0,1,18530,2022,591888,0,0,0,0,0,0.0,0.0,11486,Bournemouth,Illia Zabarnyi,Illia Zabarnyi
2,0,0,15,0,0.1,722,0.0,0.0,0.0,1.54,355,2,0,1.7,17.0,2023-05-13,90,7,0,0,0,0,36,0,825,1,0,2,0.0,1,3,57,54,45,False,0,722,0,0,0,90,DEF,Crystal Palace,Bournemouth,2,0,18556,2022,596408,0,0,0,0,0,0.0,0.0,11486,Bournemouth,Illia Zabarnyi,Illia Zabarnyi
3,0,0,14,0,0.8,722,0.01,0.01,0.0,1.49,361,1,0,1.9,18.6,2023-05-20,90,14,0,0,0,0,37,0,905,1,1,0,0.0,2,21,72,51,45,True,0,722,0,0,0,90,DEF,Bournemouth,Manchester United,0,1,18562,2022,598088,0,0,0,0,0,0.5640040040016174,0.5640040040016174,11486,Bournemouth,Illia Zabarnyi,Illia Zabarnyi
4,0,0,16,0,0.0,722,0.0,0.0,0.0,1.0,376,1,0,0.0,0.0,2023-05-28,90,8,0,0,0,0,38,0,1029,1,0,1,0.0,2,53,105,52,45,False,0,722,0,0,0,90,DEF,Everton,Bournemouth,1,0,18577,2022,600985,0,0,0,0,0,0.0677240416407585,0.0677240416407585,11486,Bournemouth,Illia Zabarnyi,Illia Zabarnyi
