assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,3,0,1.4,531,0.0,0.0,0.0,0.27,7,1,0,0.5,3.4,2024-08-17,16,0,0,0,0,0,0,0,False,2,0,0,0,0,1,0,172416,0,2,1,0.0,1,0,0,0,6.5,True,0,531,,,0,0,0.0,13,Sub,West Ham,Aston Villa,1,2,26608,2024,666463,0.0,0,0,0,0.0,0.5793735384941101,0.5793735384941101,843,West Ham,James Ward-Prowse,James Ward-Prowse,3,2,1,2.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,1,1.4,531,0.01,0.01,0.0,0.94,36,0,0,1.2,10.2,2024-09-14,90,0,0,0,0,0,0,0,False,12,0,0,0,0,4,0,99348,1,1,0,0.0,3,-20957,3373,24330,6.3,False,0,531,,,0,0,0.0,90,DMC,Liverpool,Nottingham Forest,0,1,26635,2024,673785,0.0,0,0,0,0.0,0.1252063810825348,0.1252063810825348,843,West Ham,James Ward-Prowse,James Ward-Prowse,4,5,4,0.5,MID,0.0,0.0,0.0,0.0,0.27,1.0,0.0,0.5,3.4,1.4,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,2.3,0.0,0.0,0.0,0.0,0.09,0.33,0.0,0.17,1.13,0.47,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.77,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.1,0.68,0.28,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.46
0,0,1,0,0.3,531,0.07,0.07,0.0,0.39,42,2,0,0.3,3.0,2024-09-22,45,0,0,0,0,0,0,0,False,5,0,0,0,0,5,0,96179,1,2,2,0.0,1,-4646,2402,7048,6.3,False,0,531,,,0,0,0.0,50,DMC,Brighton,Nottingham Forest,2,2,26650,2024,676318,0.0,0,0,0,0.0,0.0,0.0,843,West Ham,James Ward-Prowse,James Ward-Prowse,4,3,5,1.0,MID,1.0,0.01,0.01,0.0,0.94,0.0,0.0,1.2,10.2,1.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.5,0.33,0.0,0.0,0.0,0.4,0.33,0.0,0.57,4.53,0.93,0.0,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.93,0.2,0.0,0.0,0.0,0.24,0.2,0.0,0.34,2.72,0.56,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.56
0,0,8,0,13.7,531,0.1,0.12,0.02,1.32,59,1,0,2.6,10.6,2024-09-28,74,0,0,0,0,0,0,0,False,9,0,0,0,0,6,0,89625,1,1,0,2.0,2,-7255,1936,9191,6.3,True,0,531,,,0,1,0.0151680307462811,77,MC,Nottingham Forest,Fulham,0,1,26653,2024,677780,0.0,0,0,0,0.0151680307462811,0.0151680307462811,0.0,843,West Ham,James Ward-Prowse,James Ward-Prowse,3,4,6,2.0,MID,0.0,0.07,0.07,0.0,0.39,2.0,0.0,0.3,3.0,0.3,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.03,0.03,0.0,0.53,1.0,0.0,0.67,5.53,1.03,0.0,50.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,1.27,0.2,0.02,0.02,0.0,0.32,0.6,0.0,0.4,3.32,0.62,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.76
0,0,5,0,12.3,531,0.03,0.07,0.04,1.24,65,1,0,2.4,4.4,2024-10-06,77,0,0,0,0,0,0,0,False,6,0,0,0,1,7,0,82453,1,1,1,7.0,-1,-7738,760,8498,6.2,False,0,531,,,0,1,0.0444088689982891,79,DMC,Chelsea,Nottingham Forest,1,1,26668,2024,680157,0.0515516884624958,0,1,0,0.0444088689982891,0.402302622795105,0.3507509529590606,843,West Ham,James Ward-Prowse,James Ward-Prowse,4,4,7,1.2,MID,0.0,0.1,0.12,0.02,1.32,1.0,0.0,2.6,10.6,13.7,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,2.0,0.33,0.06,0.07,0.01,0.88,1.0,0.0,1.37,7.93,5.13,0.67,69.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.67,2.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.04,1.17,0.2,0.04,0.04,0.0,0.58,0.8,0.0,0.92,5.44,3.36,0.4,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.6,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,1.16
0,0,3,0,0.3,531,0.0,0.0,0.0,0.19,107,0,0,0.1,0.8,2024-11-10,2,0,0,0,0,0,0,0,False,15,0,0,0,0,11,0,62716,0,3,1,0.0,1,-552,1569,2121,6.2,True,0,531,,,0,0,0.0,1,Sub,Nottingham Forest,Newcastle United,1,3,26704,2024,687324,0.0,0,0,0,0.0,0.0067758960649371,0.0067758960649371,843,West Ham,James Ward-Prowse,James Ward-Prowse,4,4,11,0.2,MID,0.0,0.03,0.07,0.04,1.24,1.0,0.0,2.4,4.4,12.3,7.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.04,0.05,0.0,0.0,1.0,0.0,0.04,0.4,0.35,1.2,0.0,0.07,0.09,0.02,0.98,1.33,0.0,1.77,6.0,8.77,3.0,65.33,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.33,1.0,0.67,0.0,0.67,0.02,0.02,0.0,0.0,0.33,0.0,0.02,0.14,0.12,1.4,0.2,0.04,0.05,0.01,0.83,1.0,0.0,1.4,6.32,5.82,1.8,60.4,0.0,0.0,0.0,0.2,0.0,0.0,0.8,1.4,0.8,1.2,0.0,0.4,0.01,0.01,0.0,0.0,0.2,0.0,0.01,0.22,0.21,1.4
0,0,11,0,31.5,531,0.18,0.18,0.0,1.19,111,3,0,4.5,13.2,2024-11-23,90,0,0,0,0,0,0,0,False,1,0,0,0,0,12,0,62248,1,0,3,0.0,2,-927,1068,1995,6.2,False,0,531,,,0,0,0.0,90,DMC,Arsenal,Nottingham Forest,3,0,26714,2024,688502,0.1494600176811218,0,2,0,0.0,0.0,0.0,843,West Ham,James Ward-Prowse,James Ward-Prowse,4,5,12,0.0,MID,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.1,0.8,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.2,0.0,0.04,0.06,0.02,0.92,0.67,0.0,1.7,5.27,8.77,3.0,51.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.67,0.67,0.67,0.0,0.67,0.02,0.02,0.0,0.0,0.33,0.0,0.02,0.14,0.12,1.13,0.2,0.04,0.05,0.01,0.82,0.8,0.0,1.32,5.8,5.6,1.8,57.6,0.0,0.0,0.0,0.2,0.0,0.0,0.8,1.6,0.8,1.2,0.0,0.4,0.01,0.01,0.0,0.0,0.2,0.0,0.01,0.11,0.1,0.98
0,0,3,0,0.0,531,0.0,0.0,0.0,0.03,178,0,0,0.2,2.0,2024-12-26,8,0,0,0,0,0,0,0,False,18,0,0,0,0,18,0,58038,0,0,1,0.0,1,-1056,531,1587,6.2,True,0,531,,,0,0,0.0,7,Sub,Nottingham Forest,Tottenham,1,0,26779,2024,696251,0.0,0,0,0,0.0,0.0,0.0,843,West Ham,James Ward-Prowse,James Ward-Prowse,2,4,18,-0.3,MID,0.0,0.18,0.18,0.0,1.19,3.0,0.0,4.5,13.2,31.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.01,0.87,1.33,0.0,2.33,6.13,14.7,2.33,56.33,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.33,1.67,0.67,0.0,0.33,0.01,0.07,0.0,0.0,1.0,0.0,0.01,0.14,0.12,0.47,0.0,0.08,0.09,0.01,0.87,1.4,0.0,1.98,6.4,11.62,1.8,57.6,0.0,0.0,0.0,0.2,0.0,0.0,0.8,1.4,1.4,1.0,0.0,0.4,0.01,0.04,0.0,0.0,0.6,0.0,0.01,0.08,0.07,0.88
0,0,1,0,0.3,531,0.0,0.0,0.0,0.07,184,0,0,0.1,0.4,2024-12-29,8,0,0,0,0,0,0,0,False,8,0,0,0,0,19,0,58122,0,2,0,0.0,1,-143,943,1086,6.2,False,0,531,,,0,0,0.0,6,Sub,Everton,Nottingham Forest,0,2,26785,2024,696698,0.0,0,0,0,0.0,0.4424421787261963,0.4424421787261963,843,West Ham,James Ward-Prowse,James Ward-Prowse,4,3,19,0.3,MID,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.2,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.06,0.06,0.0,0.47,1.0,0.0,1.6,5.33,10.6,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,1.33,0.0,0.0,0.0,0.05,0.0,0.0,0.67,0.0,0.0,0.0,0.0,-0.03,0.0,0.06,0.07,0.01,0.79,1.0,0.0,1.96,6.2,11.56,1.8,50.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6,1.0,1.2,1.0,0.0,0.4,0.01,0.04,0.0,0.0,0.6,0.0,0.01,0.08,0.07,0.62
1,0,16,0,10.3,531,0.4,0.4,0.0,0.0,200,0,0,2.9,17.0,2025-01-06,2,0,0,0,0,0,0,0,False,20,0,0,0,0,20,0,58498,0,3,0,2.0,4,79,1638,1559,6.2,False,0,531,,,0,0,0.0,1,Sub,Wolverhampton Wanderers,Nottingham Forest,0,3,26801,2024,697827,0.7361359000205994,1,1,0,0.0,0.7361359000205994,0.0,843,West Ham,James Ward-Prowse,James Ward-Prowse,4,3,20,1.2,MID,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.1,0.4,0.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.3,0.0,0.06,0.06,0.0,0.43,1.0,0.0,1.6,5.2,10.6,0.0,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,1.33,0.0,0.0,0.0,0.05,0.0,0.0,0.67,0.0,0.0,0.15,0.15,0.0,0.0,0.04,0.05,0.01,0.54,0.8,0.0,1.46,4.16,8.88,1.4,37.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,1.2,1.2,0.8,0.0,0.2,0.01,0.04,0.0,0.0,0.6,0.0,0.01,0.17,0.16,0.28
