assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,4,0,0.6,501,0.0,0.0,0.0,0.04,15,0,0,0.2,1.8,2024-08-24,19,0,0,0,0,0,0,0,False,9,0,0,0,0,2,0,4283,0,1,2,0.0,1,-332,388,720,5.0,False,0,501,,,Oliver Skipp,0,0,0.0,15,Sub,Fulham,Leicester,2,1,26614,2024,667972,0.0,0,0,0,0.0,0.0462030470371246,0.0462030470371246,26614,Leicester,Oliver Skipp,Oliver Skipp,1,3,2,0.0,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,0,4.4,501,0.02,0.07,0.05,1.46,26,2,0,2.0,8.8,2024-08-31,67,0,0,0,0,0,0,0,False,2,0,0,0,0,3,0,4224,1,2,1,7.0,1,-442,279,721,5.0,True,1,501,,,Oliver Skipp,0,1,0.0292144641280174,70,DMC,Leicester,Aston Villa,1,2,26626,2024,671817,0.0,0,0,0,0.0292144641280174,0.0388814322650432,0.0096669672057032,26626,Leicester,Oliver Skipp,Oliver Skipp,3,1,3,0.2,MID,1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.2,1.8,0.6,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.6,0.2,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.36,0.12,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
0,0,11,0,25.9,501,0.18,0.18,0.0,2.55,34,2,0,3.8,10.4,2024-09-14,90,0,0,0,0,0,0,0,False,7,0,0,0,0,4,0,4673,1,2,2,2.0,2,77,702,625,4.9,False,0,501,,,Oliver Skipp,0,0,0.0,90,DMC,Crystal Palace,Leicester,2,2,26636,2024,673724,0.1107617691159248,0,2,0,0.0,0.1107617691159248,0.0,26636,Leicester,Oliver Skipp,Oliver Skipp,1,3,4,0.5,MID,2,0.0,0.02,0.07,0.05,1.46,2.0,0.0,2.0,8.8,4.4,7.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.2,0.0,0.01,0.02,0.02,0.5,0.67,0.0,0.73,3.53,1.67,2.33,28.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.0,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.07,0.0,0.0,0.01,0.01,0.3,0.4,0.0,0.44,2.12,1.0,1.4,17.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.6,0.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.04
0,0,1,0,0.3,501,0.0,0.0,0.0,3.68,51,2,0,0.6,5.2,2024-09-28,90,0,0,0,0,0,0,0,False,1,0,0,0,0,6,0,4731,1,2,4,0.0,1,-344,231,575,4.9,False,1,501,,,Oliver Skipp,0,0,0.0,90,DMC,Arsenal,Leicester,4,2,26655,2024,677852,0.0,0,0,0,0.0,0.135110318660736,0.135110318660736,26655,Leicester,Oliver Skipp,Oliver Skipp,1,5,6,-0.5,MID,1,0.0,0.18,0.18,0.0,2.55,2.0,0.0,3.8,10.4,25.9,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.11,0.0,0.0,2.0,0.0,0.0,0.11,0.0,0.5,0.0,0.07,0.08,0.02,1.35,1.33,0.0,2.0,7.0,10.3,3.0,58.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.67,1.33,0.0,0.33,0.01,0.04,0.0,0.0,0.67,0.0,0.01,0.07,0.02,0.23,0.0,0.04,0.05,0.01,0.81,0.8,0.0,1.2,4.2,6.18,1.8,35.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,1.0,0.8,0.0,0.2,0.01,0.02,0.0,0.0,0.4,0.0,0.01,0.04,0.01,0.14
0,0,11,1,14.6,501,0.0,0.0,0.0,2.16,68,0,0,3.5,20.6,2024-10-05,90,0,0,0,0,0,0,0,False,3,0,0,0,0,7,0,4789,1,0,1,0.0,3,-47,345,392,4.9,True,0,501,,,Oliver Skipp,0,0,0.0,90,DMC,Leicester,Bournemouth,1,0,26663,2024,679426,0.0216130372136831,0,1,0,0.0,0.4484193027019501,0.4268062710762024,26663,Leicester,Oliver Skipp,Oliver Skipp,3,1,7,1.0,MID,3,0.0,0.0,0.0,0.0,3.68,2.0,0.0,0.6,5.2,0.3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,-0.5,0.0,0.07,0.08,0.02,2.56,2.0,0.0,2.13,8.13,10.2,3.0,82.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,2.0,2.33,1.33,0.0,0.33,0.01,0.04,0.0,0.0,0.67,0.0,0.01,0.09,0.05,0.07,0.0,0.04,0.05,0.01,1.55,1.2,0.0,1.32,5.24,6.24,1.8,53.2,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.4,1.8,1.0,0.0,0.2,0.01,0.02,0.0,0.0,0.4,0.0,0.01,0.07,0.04,0.04
0,0,7,0,1.9,501,0.01,0.01,0.0,1.68,78,2,0,0.5,3.2,2024-10-19,45,0,0,0,0,0,0,0,False,17,0,0,0,0,8,0,4921,1,3,2,0.0,1,-10,299,309,4.9,False,0,501,,,Oliver Skipp,0,0,0.0,48,DMC,Southampton,Leicester,2,3,26678,2024,681403,0.0,0,0,0,0.0,0.0468522310256958,0.0468522310256958,26678,Leicester,Oliver Skipp,Oliver Skipp,1,1,8,2.2,MID,1,1.0,0.0,0.0,0.0,2.16,0.0,0.0,3.5,20.6,14.6,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.45,0.43,1.0,0.33,0.06,0.06,0.0,2.8,1.33,0.0,2.63,12.07,13.6,0.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.33,2.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.23,0.19,0.33,0.2,0.04,0.05,0.01,1.98,1.2,0.0,2.02,9.36,9.16,1.8,71.2,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.4,2.0,1.6,0.0,0.2,0.01,0.03,0.0,0.0,0.6,0.0,0.01,0.16,0.12,0.24
0,0,6,0,13.0,501,0.02,0.02,0.0,2.74,117,2,0,1.9,5.6,2024-11-23,79,0,0,0,0,0,0,0,False,6,0,0,0,0,12,0,4553,0,2,1,0.0,1,-89,143,232,4.8,True,1,501,,,Oliver Skipp,0,0,0.0,80,Sub,Leicester,Chelsea,1,2,26719,2024,688088,0.0484539717435836,0,1,0,0.0,0.1155151352286338,0.0670611634850502,26719,Leicester,Oliver Skipp,Oliver Skipp,3,1,12,-0.2,MID,1,0.0,0.01,0.01,0.0,1.68,2.0,0.0,0.5,3.2,1.9,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.2,0.33,0.0,0.0,0.0,2.51,1.33,0.0,1.53,9.67,5.6,0.0,75.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.33,1.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.21,0.2,0.9,0.2,0.04,0.05,0.01,2.31,1.6,0.0,2.08,9.64,9.42,1.8,76.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.8,2.0,1.6,0.0,0.2,0.01,0.03,0.0,0.0,0.6,0.0,0.01,0.16,0.12,0.68
0,0,4,0,1.8,501,0.01,0.01,0.0,0.1,121,0,0,0.7,5.4,2024-11-30,26,0,0,0,0,0,0,0,False,4,0,0,0,0,13,0,4532,0,1,4,0.0,1,-63,115,178,4.8,False,0,501,,,Oliver Skipp,0,0,0.0,18,Sub,Brentford,Leicester,4,1,26722,2024,690080,0.0,0,0,0,0.0,0.0421386919915676,0.0421386919915676,26722,Leicester,Oliver Skipp,Oliver Skipp,1,3,13,0.5,MID,1,0.0,0.02,0.02,0.0,2.74,2.0,0.0,1.9,5.6,13.0,0.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.12,0.07,-0.2,0.33,0.01,0.01,0.0,2.19,1.33,0.0,1.97,9.8,9.83,0.0,71.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.33,1.67,0.0,0.0,0.0,0.02,0.0,0.0,0.67,0.0,0.0,0.2,0.18,1.0,0.2,0.04,0.04,0.0,2.56,1.6,0.0,2.06,9.0,11.14,0.4,78.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.8,2.0,1.6,0.0,0.0,0.0,0.04,0.0,0.0,0.8,0.0,0.0,0.17,0.14,0.6
0,0,3,0,11.8,501,0.01,0.01,0.0,0.82,147,1,0,1.4,1.8,2024-12-08,38,0,0,0,0,0,0,0,False,5,0,0,0,0,15,0,4454,0,2,2,0.0,1,-72,106,178,4.8,True,0,501,,,Oliver Skipp,0,0,0.0,36,Sub,Leicester,Brighton,2,2,26751,2024,692786,0.0202712547034025,0,1,0,0.0,0.0202712547034025,0.0,26751,Leicester,Oliver Skipp,Oliver Skipp,3,1,15,0.8,MID,1,0.0,0.01,0.01,0.0,0.1,0.0,0.0,0.7,5.4,1.8,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.5,0.0,0.01,0.01,0.0,1.51,1.33,0.0,1.03,4.73,5.57,0.0,50.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.0,2.33,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.07,0.05,0.83,0.2,0.01,0.01,0.0,2.07,1.2,0.0,1.44,8.0,6.32,0.0,66.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.6,2.4,1.4,0.0,0.0,0.0,0.01,0.0,0.0,0.4,0.0,0.0,0.16,0.14,0.6
0,0,7,0,9.4,501,0.01,0.03,0.02,3.79,157,4,0,1.4,0.2,2024-12-14,90,0,0,0,0,0,0,0,False,15,0,0,0,0,16,0,4477,1,0,4,4.0,1,-18,139,157,4.8,False,1,501,,,Oliver Skipp,0,1,0.0403528325259685,90,DMC,Newcastle United,Leicester,4,0,26760,2024,693650,0.0,0,0,0,0.0403528325259685,0.1464061290025711,0.1464061290025711,26760,Leicester,Oliver Skipp,Oliver Skipp,1,4,16,0.8,MID,1,0.0,0.01,0.01,0.0,0.82,1.0,0.0,1.4,1.8,11.8,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.8,0.0,0.01,0.01,0.0,1.22,1.0,0.0,1.33,4.27,8.87,0.0,47.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.67,2.33,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.67,0.0,0.0,0.06,0.04,0.37,0.2,0.01,0.01,0.0,1.5,1.0,0.0,1.6,7.32,8.62,0.0,55.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.6,2.0,1.4,0.0,0.0,0.0,0.02,0.0,0.0,0.6,0.0,0.0,0.13,0.12,0.86
