assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,8,0,4.2,263,0.01,0.12,0.11,1.74,73,2,0,3.3,18.6,2024-10-19,90,0,0,0,0,0,0,0,False,8,0,0,0,0,8,0,110416,1,2,0,10.0,1,50359,58264,7905,3.9,True,0,263,,,0,2,0.0905825719237327,90,DC,Ipswich,Everton,0,2,26674,2024,681414,0.0,0,0,0,0.0905825719237327,0.5103933811187744,0.5103933811187744,26674,Ipswich,Cameron Burgess,Cameron Burgess,3,2,8,0.3,DEF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,0,11.3,263,0.03,0.05,0.02,4.11,83,4,0,7.3,36.2,2024-10-26,90,0,0,0,0,0,0,0,False,4,0,0,0,0,9,0,129985,1,3,4,25.0,0,21194,27554,6360,3.9,False,0,263,,,0,1,0.0290296170860528,90,DC,Brentford,Ipswich,4,3,26685,2024,683007,0.0449348613619804,0,1,0,0.0290296170860528,0.4539861977100372,0.4090513288974762,26685,Ipswich,Cameron Burgess,Cameron Burgess,2,3,9,0.2,DEF,0,0.0,0.01,0.12,0.11,1.74,2.0,0.0,3.3,18.6,4.2,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.51,0.51,0.3,0.0,0.0,0.04,0.04,0.58,0.67,0.0,1.1,6.2,1.4,3.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.33,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.17,0.1,0.0,0.0,0.02,0.02,0.35,0.4,0.0,0.66,3.72,0.84,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.1,0.06
0,0,9,0,0.8,263,0.0,0.0,0.0,1.55,93,1,0,1.9,17.8,2024-11-02,90,0,0,0,0,0,0,0,False,11,0,0,0,0,10,0,146037,1,1,1,0.0,2,16143,23588,7445,3.9,True,0,263,,,0,0,0.0,90,DC,Ipswich,Leicester,1,1,26695,2024,684993,0.0,0,0,0,0.0,0.0321267545223236,0.0321267545223236,26695,Ipswich,Cameron Burgess,Cameron Burgess,1,2,10,1.0,DEF,2,0.0,0.03,0.05,0.02,4.11,4.0,0.0,7.3,36.2,11.3,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,1.0,0.0,0.03,0.45,0.41,0.2,0.0,0.01,0.06,0.04,1.95,2.0,0.0,3.53,18.27,5.17,11.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.33,0.33,0.0,1.0,0.04,0.01,0.0,0.0,0.33,0.0,0.04,0.32,0.31,0.17,0.0,0.01,0.03,0.03,1.17,1.2,0.0,2.12,10.96,3.1,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8,0.2,0.0,0.6,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.19,0.18,0.1
0,0,4,0,0.4,263,0.02,0.08,0.06,1.82,108,1,0,2.0,12.6,2024-11-10,90,0,0,0,0,0,0,0,False,18,0,0,0,0,11,0,162929,1,2,1,7.0,2,14857,25301,10444,3.9,False,0,263,,,0,1,0.0283257979899644,90,DC,Tottenham,Ipswich,1,2,26709,2024,687298,0.0,0,0,0,0.0283257979899644,0.0,0.0,26709,Ipswich,Cameron Burgess,Cameron Burgess,2,3,11,0.8,DEF,2,0.0,0.0,0.0,0.0,1.55,1.0,0.0,1.9,17.8,0.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.0,0.0,0.01,0.06,0.04,2.47,2.33,0.0,4.17,24.2,5.43,11.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,1.0,0.0,1.0,0.04,0.01,0.0,0.0,0.33,0.0,0.04,0.33,0.32,0.5,0.0,0.01,0.03,0.03,1.48,1.4,0.0,2.5,14.52,3.26,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.0,0.6,0.0,0.6,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.2,0.19,0.3
0,0,10,0,1.8,263,0.01,0.01,0.0,0.8,116,1,0,1.6,14.2,2024-11-24,90,0,0,0,0,0,0,0,False,14,0,0,0,0,12,0,211012,1,1,1,0.0,2,43884,54826,10942,3.9,True,0,263,,,0,0,0.0,90,DC,Ipswich,Manchester United,1,1,26718,2024,689245,0.0,0,0,0,0.0,0.547687828540802,0.547687828540802,26718,Ipswich,Cameron Burgess,Cameron Burgess,2,2,12,2.0,DEF,2,0.0,0.02,0.08,0.06,1.82,1.0,0.0,2.0,12.6,0.4,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.8,0.0,0.02,0.04,0.03,2.49,2.0,0.0,3.73,22.2,4.17,10.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.33,0.0,0.67,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.16,0.15,0.67,0.0,0.01,0.05,0.04,1.84,1.6,0.0,2.9,17.04,3.34,8.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,1.2,1.0,0.0,0.8,0.03,0.01,0.0,0.0,0.2,0.0,0.03,0.2,0.19,0.46
0,0,7,0,0.9,263,0.02,0.35,0.33,1.68,127,1,0,3.1,10.8,2024-11-30,90,0,0,0,0,0,0,0,False,16,0,0,0,0,13,0,239961,1,0,1,19.0,2,29920,37931,8011,3.9,False,0,263,,,0,3,0.1993584781885147,90,DC,Nottingham Forest,Ipswich,1,0,26728,2024,690007,0.0,0,0,0,0.1993584781885147,0.1050358414649963,0.1050358414649963,26728,Ipswich,Cameron Burgess,Cameron Burgess,2,4,13,2.0,DEF,2,0.0,0.01,0.01,0.0,0.8,1.0,0.0,1.6,14.2,1.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,2.0,0.0,0.01,0.03,0.02,1.39,1.0,0.0,1.83,14.87,1.0,2.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,2.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.19,1.27,0.0,0.01,0.05,0.04,2.0,1.8,0.0,3.22,19.88,3.7,8.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.4,1.4,0.0,0.8,0.03,0.01,0.0,0.0,0.2,0.0,0.03,0.31,0.3,0.86
1,0,16,0,20.9,263,0.13,0.16,0.03,3.28,146,2,0,7.3,44.4,2024-12-08,90,0,0,0,0,0,0,0,False,3,0,0,0,0,15,0,256865,1,2,1,8.0,4,-4495,5975,10470,4.0,True,0,263,,,0,1,0.0891363695263862,90,DC,Ipswich,Bournemouth,1,2,26750,2024,692743,0.1296076476573944,1,2,0,0.0891363695263862,0.1945043951272964,0.0648967549204826,26750,Ipswich,Cameron Burgess,Cameron Burgess,3,2,15,2.0,DEF,4,0.0,0.02,0.35,0.33,1.68,1.0,0.0,3.1,10.8,0.9,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.11,2.0,0.0,0.02,0.15,0.13,1.43,1.0,0.0,2.23,12.53,1.03,8.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.33,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.22,0.22,1.6,0.0,0.02,0.1,0.08,1.99,1.6,0.0,3.18,18.32,3.04,10.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.6,1.6,0.0,1.0,0.05,0.01,0.0,0.0,0.2,0.0,0.05,0.23,0.22,1.2
0,0,17,0,0.4,263,0.0,0.0,0.0,1.27,160,1,0,4.2,39.8,2024-12-14,90,0,0,0,0,0,0,0,False,20,0,0,0,0,16,0,272678,1,2,1,2.0,2,13717,20315,6598,4.0,False,0,263,,,0,0,0.0,90,DC,Wolverhampton Wanderers,Ipswich,1,2,26758,2024,693616,0.0,0,0,0,0.0,0.5991424918174744,0.5991424918174744,26758,Ipswich,Cameron Burgess,Cameron Burgess,2,3,16,2.0,DEF,2,0.0,0.13,0.16,0.03,3.28,2.0,0.0,7.3,44.4,20.9,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.09,0.13,1.0,1.0,2.0,0.0,0.09,0.19,0.06,2.0,0.0,0.05,0.17,0.12,1.92,1.33,0.0,4.0,23.13,7.87,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.67,0.0,1.33,0.1,0.04,0.33,0.33,0.67,0.0,0.1,0.28,0.24,2.0,0.0,0.04,0.12,0.08,1.83,1.2,0.0,3.18,19.96,4.96,6.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.0,2.4,0.0,1.0,0.06,0.03,0.2,0.2,0.4,0.0,0.06,0.18,0.15,1.56
0,0,-2,0,0.8,263,0.0,0.0,0.0,2.33,166,4,0,1.6,13.2,2024-12-21,90,0,0,0,0,0,0,0,False,15,0,0,0,0,17,0,279392,1,4,0,2.0,0,6625,15530,8905,4.0,True,0,263,,,0,0,0.0,90,DC,Ipswich,Newcastle United,0,4,26771,2024,695324,0.0,0,0,0,0.0,0.235129103064537,0.235129103064537,26771,Ipswich,Cameron Burgess,Cameron Burgess,4,2,17,1.7,DEF,0,0.0,0.0,0.0,0.0,1.27,1.0,0.0,4.2,39.8,0.4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.0,0.0,0.05,0.17,0.12,2.08,1.33,0.0,4.87,31.67,7.4,9.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,2.67,0.0,1.33,0.1,0.04,0.33,0.33,0.67,0.0,0.1,0.3,0.26,2.0,0.0,0.04,0.12,0.08,1.77,1.2,0.0,3.64,24.36,4.88,7.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.0,2.4,0.0,1.0,0.06,0.03,0.2,0.2,0.4,0.0,0.06,0.29,0.26,1.76
0,0,-7,0,0.8,263,0.01,0.18,0.17,3.03,215,6,0,3.5,29.6,2025-01-19,90,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,220838,1,6,0,5.0,-1,-9068,584,9652,3.9,True,0,263,,,0,1,0.1283558905124664,90,DC,Ipswich,Manchester City,0,6,26816,2024,700753,0.0,0,0,0,0.1283558905124664,0.1009349599480629,0.1009349599480629,26816,Ipswich,Cameron Burgess,Cameron Burgess,4,2,22,0.0,DEF,-1,0.0,0.0,0.0,0.0,2.33,4.0,0.0,1.6,13.2,0.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,1.7,0.0,0.04,0.05,0.01,2.29,2.33,0.0,4.37,32.47,7.37,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,0.67,2.0,0.0,0.33,0.03,0.04,0.33,0.33,0.67,0.0,0.03,0.34,0.3,1.9,0.0,0.03,0.1,0.07,1.87,1.8,0.0,3.56,24.48,4.96,6.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.8,2.0,0.0,0.8,0.06,0.03,0.2,0.2,0.4,0.0,0.06,0.34,0.31,1.94
