assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,24,0,6.5,113,0.05,0.22,0.17,0.21,3,0,1,7.2,39.6,2024-08-17,45,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,42304,0,3,0,26.0,6,0,0,0,5.5,False,0,1,2,0.2123417407274246,44,Everton,Brighton,0,3,26605,2024,666354,0.0,0,0,1,0.2123417407274246,0.2123417407274246,0.1148738488554954,Brighton,3,3,1,2.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,14,0,10.8,113,0.56,0.65,0.09,0.1,13,0,0,3.5,15.2,2024-08-24,1,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,78578,0,1,2,9.0,4,20093,28196,8103,5.5,True,0,0,1,0.0512770973145961,1,Brighton,Manchester United,2,1,26612,2024,667707,0.4375663697719574,1,1,0,0.0512770973145961,0.0676083415746688,0.0163312442600727,Brighton,2,3,2,5.0,MID,0.0,0.05,0.22,0.17,0.21,0.0,1.0,7.2,39.6,6.5,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,2.0,0.21,0.0,0.0,0.0,0.0,1.0,0.21,0.21,0.11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,1.0,113,0.01,0.01,0.0,0.0,21,0,0,0.1,0.0,2024-08-31,5,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,95769,0,1,1,0.0,1,11905,33475,21570,5.5,False,0,0,0,0.0,1,Arsenal,Brighton,1,1,26622,2024,671537,0.0,0,0,0,0.0,0.0280430186539888,0.0280430186539888,Brighton,3,5,3,2.7,MID,0.0,0.56,0.65,0.09,0.1,0.0,0.0,3.5,15.2,10.8,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.05,0.44,1.0,1.0,1.0,0.0,0.05,0.07,0.02,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,1.6,113,0.01,0.04,0.03,0.14,33,0,0,0.8,2.2,2024-09-14,22,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,104017,0,0,0,4.0,1,4769,27664,22895,5.5,True,0,0,1,0.0815618112683296,19,Brighton,Ipswich,0,0,26633,2024,673655,0.0,0,0,0,0.0815618112683296,0.1441830545663833,0.0626212507486343,Brighton,2,3,4,3.5,MID,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2.7,0.0,0.21,0.29,0.09,0.1,0.0,0.33,3.6,18.27,6.1,11.67,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,3.67,0.33,1.0,0.09,0.15,0.33,0.33,0.33,0.33,0.09,0.1,0.05,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,0,12.6,113,0.02,0.05,0.03,0.86,42,1,0,2.4,1.4,2024-09-22,61,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,94940,1,2,2,10.0,2,-9625,6273,15898,5.5,True,0,0,1,0.0734217390418052,66,Brighton,Nottingham Forest,2,2,26650,2024,676305,0.0291320327669382,0,1,0,0.0734217390418052,0.0734217390418052,0.0,Brighton,4,3,5,1.3,MID,0.0,0.01,0.04,0.03,0.14,0.0,0.0,0.8,2.2,1.6,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.06,3.5,0.0,0.19,0.23,0.04,0.08,0.0,0.0,1.47,5.8,4.47,4.33,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.0,0.0,0.67,0.04,0.15,0.33,0.33,0.33,0.0,0.04,0.08,0.04,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.5,113,0.02,0.02,0.0,0.0,94,0,0,0.4,1.2,2024-11-02,3,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,45056,0,1,2,2.0,1,-3250,1227,4477,5.4,False,0,0,0,0.0,1,Liverpool,Brighton,2,1,26696,2024,685052,0.0,0,0,0,0.0,0.0396023653447628,0.0396023653447628,Brighton,3,5,10,-0.7,MID,0.0,0.02,0.05,0.03,0.86,1.0,0.0,2.4,1.4,12.6,10.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.07,0.03,0.0,0.0,1.0,0.0,0.07,0.07,0.0,1.3,0.0,0.01,0.03,0.02,0.33,0.33,0.0,1.1,1.2,5.07,4.67,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.0,1.33,0.0,0.67,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.08,0.03,2.5,0.0,0.13,0.19,0.06,0.26,0.2,0.2,2.8,11.68,6.5,9.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.0,2.8,0.2,1.0,0.08,0.09,0.2,0.2,0.4,0.2,0.08,0.11,0.04,2.9
0,0,5,0,1.1,113,0.03,0.03,0.0,2.03,102,1,0,0.6,4.8,2024-11-09,64,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,42932,1,1,2,0.0,2,-2240,759,2999,5.3,True,0,0,0,0.0,68,Brighton,Manchester City,2,1,26703,2024,686853,0.0,0,0,0,0.0,0.0,0.0,Brighton,4,3,11,0.0,MID,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.4,1.2,0.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,-0.7,0.0,0.02,0.04,0.02,0.33,0.33,0.0,1.2,1.6,4.9,5.33,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,1.33,0.0,0.67,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.09,0.03,1.37,0.0,0.12,0.15,0.03,0.22,0.2,0.0,1.44,4.0,5.3,5.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.4,1.8,0.0,0.6,0.04,0.09,0.2,0.2,0.4,0.0,0.04,0.07,0.03,2.36
0,0,6,0,0.7,113,0.01,0.01,0.0,0.89,113,1,0,0.6,5.2,2024-11-23,26,0,0,0,0,0,0,0,False,3,0,0,0,0,12,0,42846,0,2,1,0.0,1,-359,1786,2145,5.3,False,0,0,0,0.0,21,Bournemouth,Brighton,1,2,26712,2024,688389,0.0,0,0,0,0.0,0.0,0.0,Brighton,3,3,12,1.3,MID,0.0,0.03,0.03,0.0,2.03,1.0,0.0,0.6,4.8,1.1,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.96,0.67,0.0,1.13,2.47,4.73,4.0,42.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,1.67,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.04,0.01,0.2,0.0,0.02,0.03,0.01,0.61,0.4,0.0,0.86,1.92,3.36,3.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.4,1.4,0.0,0.4,0.03,0.01,0.0,0.0,0.2,0.0,0.03,0.06,0.03,1.36
0,0,5,0,10.8,113,0.16,0.19,0.03,0.05,122,0,0,3.9,5.4,2024-11-29,18,0,0,0,0,0,0,0,False,17,0,0,0,0,13,0,42424,0,1,1,23.0,1,-509,1404,1913,5.3,True,0,0,1,0.0158043783158063,14,Brighton,Southampton,1,1,26723,2024,689628,0.099225603044033,0,1,0,0.0158043783158063,0.1957431435585022,0.0807131603360176,Brighton,1,3,13,1.7,MID,0.0,0.01,0.01,0.0,0.89,1.0,0.0,0.6,5.2,0.7,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.02,0.02,0.0,0.97,0.67,0.0,0.53,3.73,0.77,0.67,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.2,0.0,0.02,0.03,0.01,0.78,0.6,0.0,0.96,2.96,3.3,3.2,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.4,1.4,0.0,0.4,0.03,0.01,0.0,0.0,0.2,0.0,0.03,0.05,0.02,1.08
0,0,3,0,5.4,113,0.11,0.34,0.23,0.63,135,2,0,3.5,4.8,2024-12-05,79,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,40610,1,1,3,25.0,2,-1814,652,2466,5.3,False,0,0,2,0.411845862865448,82,Fulham,Brighton,3,1,26736,2024,691619,0.0,0,0,0,0.411845862865448,0.5328836441040039,0.1210377514362335,Brighton,3,3,14,1.5,MID,0.0,0.16,0.19,0.03,0.05,0.0,0.0,3.9,5.4,10.8,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.02,0.1,0.0,0.0,1.0,0.0,0.02,0.2,0.08,1.7,0.0,0.07,0.08,0.01,0.99,0.67,0.0,1.7,5.13,4.2,7.67,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.33,1.33,0.0,0.33,0.01,0.03,0.0,0.0,0.33,0.0,0.01,0.07,0.03,1.0,0.0,0.05,0.06,0.01,0.77,0.6,0.0,1.58,3.6,5.14,7.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1.6,1.4,0.0,0.4,0.02,0.03,0.0,0.0,0.4,0.0,0.02,0.06,0.02,0.72
