assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,4,0,0.4,512,0.0,0.15,0.15,1.76,7,1,0,0.8,0.0,2024-08-17,72,0,0,0,0,0,0,0,False,2,0,0,0,0,1,0,121442,1,2,1,11.0,2,0,0,0,5.5,True,0,512,,,Michail Antonio,0,2,0.1663376837968826,76,FW,West Ham,Aston Villa,1,2,26608,2024,666458,0.0,0,0,0,0.1663376837968826,0.1663376837968826,0.0,26608,West Ham,Michail Antonio,Michail Antonio,3,2,1,1.7,FWD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,-2,1,4.0,512,0.01,0.57,0.56,0.79,14,0,0,1.4,0.0,2024-08-24,61,0,0,0,0,0,0,0,False,7,0,0,0,0,2,0,145902,1,2,0,14.0,2,-1232,18638,19870,5.5,False,0,512,,,Michail Antonio,0,2,0.5408472418785095,62,FW,Crystal Palace,West Ham,0,2,26613,2024,667939,0.0,0,0,0,0.5408472418785095,0.0589786395430564,0.0,26613,West Ham,Michail Antonio,Michail Antonio,2,3,2,2.0,FWD,2,0.0,0.0,0.15,0.15,1.76,1.0,0.0,0.8,0.0,0.4,11.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,1.7,0.0,0.0,0.05,0.05,0.59,0.33,0.0,0.27,0.0,0.13,3.67,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.67,0.0,0.67,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.57,0.0,0.0,0.03,0.03,0.35,0.2,0.0,0.16,0.0,0.08,2.2,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.34
0,0,7,0,1.0,512,0.0,0.11,0.11,2.24,30,2,0,1.1,2.0,2024-08-31,70,0,0,0,0,0,0,0,False,13,0,0,0,0,3,0,137511,1,3,1,8.0,2,-14679,15430,30109,5.5,True,0,512,,,Michail Antonio,0,1,0.0888291746377945,73,FW,West Ham,Manchester City,1,3,26628,2024,672011,0.0,0,0,0,0.0888291746377945,0.0888291746377945,0.0,26628,West Ham,Michail Antonio,Michail Antonio,4,2,3,1.0,FWD,2,1.0,0.01,0.57,0.56,0.79,0.0,0.0,1.4,0.0,4.0,14.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.54,0.0,0.0,0.0,0.0,0.0,0.54,0.06,0.0,2.0,0.33,0.0,0.24,0.24,0.85,0.33,0.0,0.73,0.0,1.47,8.33,44.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.33,1.33,0.0,1.33,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.08,0.0,1.23,0.2,0.0,0.14,0.14,0.51,0.2,0.0,0.44,0.0,0.88,5.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2,0.8,0.0,0.8,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.0,0.74
0,0,0,0,1.8,512,0.0,0.02,0.02,0.78,35,1,0,0.3,0.0,2024-09-14,45,0,0,0,0,0,0,0,False,9,0,0,0,0,4,0,147836,1,1,1,2.0,1,2171,27696,25525,5.5,False,0,512,,,Michail Antonio,0,1,0.0258766170591115,47,FW,Fulham,West Ham,1,1,26634,2024,673758,0.0,0,0,0,0.0258766170591115,0.0444422177970409,0.0185656007379293,26634,West Ham,Michail Antonio,Michail Antonio,2,3,4,1.8,FWD,1,0.0,0.0,0.11,0.11,2.24,2.0,0.0,1.1,2.0,1.0,8.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,1.0,0.33,0.0,0.28,0.27,1.6,1.0,0.0,1.1,0.67,1.8,11.0,67.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,0.67,2.0,0.0,1.67,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.1,0.0,1.57,0.2,0.0,0.17,0.16,0.96,0.6,0.0,0.66,0.4,1.08,6.6,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.4,1.2,0.0,1.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.06,0.0,0.94
0,0,-1,0,0.8,512,0.01,0.14,0.13,0.99,50,0,0,4.1,1.0,2024-09-21,36,0,0,0,0,0,0,0,False,6,0,0,0,0,5,0,145794,0,3,0,39.0,0,-4508,13217,17725,5.5,True,1,512,,,Michail Antonio,0,1,0.0894128456711769,34,Sub,West Ham,Chelsea,0,3,26642,2024,675287,0.0,0,0,0,0.0894128456711769,0.1411213427782058,0.0517084896564483,26642,West Ham,Michail Antonio,Michail Antonio,3,2,5,1.2,FWD,0,0.0,0.0,0.02,0.02,0.78,1.0,0.0,0.3,0.0,1.8,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.02,1.8,0.33,0.0,0.23,0.23,1.27,1.0,0.0,0.93,0.67,2.27,8.0,58.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,1.67,0.0,1.33,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.01,1.6,0.2,0.0,0.17,0.17,1.11,0.8,0.0,0.72,0.4,1.44,7.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,0.6,1.4,0.0,1.2,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.07,0.0,1.3
1,0,13,0,18.1,512,0.09,0.37,0.28,0.33,53,1,0,3.9,11.2,2024-09-28,74,0,0,0,0,0,0,0,False,4,0,0,0,0,6,0,139964,1,1,1,10.0,5,-7717,16767,24484,5.4,False,0,512,,,Michail Antonio,0,3,0.1343493014574051,76,FW,Brentford,West Ham,1,1,26656,2024,677886,0.1243655383586883,1,1,0,0.1343493014574051,0.3547994196414947,0.0960845798254013,26656,West Ham,Michail Antonio,Michail Antonio,2,3,6,2.0,FWD,5,0.0,0.01,0.14,0.13,0.99,0.0,0.0,4.1,1.0,0.8,39.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.05,1.2,0.0,0.0,0.09,0.09,1.34,1.0,0.0,1.83,1.0,1.2,16.33,50.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,0.67,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.02,1.33,0.2,0.0,0.2,0.19,1.31,0.8,0.0,1.54,0.6,1.6,14.8,56.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.2,0.6,1.4,0.0,1.4,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.01,1.54
3,3,60,0,27.1,512,0.14,0.71,0.57,0.52,70,1,1,11.6,38.6,2024-10-05,69,0,0,0,0,0,0,0,False,10,0,0,0,0,7,0,179549,1,1,4,50.0,18,33896,47759,13863,5.4,True,0,512,,,Michail Antonio,1,4,0.9713504314422609,73,FW,West Ham,Ipswich,4,1,26665,2024,679492,0.6505224704742432,0,2,1,0.9713504314422609,2.572669506072998,1.3069356679916382,26665,West Ham,Michail Antonio,Michail Antonio,2,2,7,6.5,FWD,15,0.0,0.09,0.37,0.28,0.33,1.0,0.0,3.9,11.2,18.1,10.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,3.0,0.13,0.12,1.0,1.0,1.0,0.0,0.13,0.35,0.1,2.0,0.0,0.03,0.18,0.14,0.7,0.67,0.0,2.77,4.07,6.9,17.0,51.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,0.67,2.0,0.0,1.67,0.08,0.04,0.33,0.33,0.33,0.0,0.08,0.18,0.06,1.67,0.2,0.02,0.24,0.22,1.03,0.8,0.0,2.16,2.84,5.14,14.6,57.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,2.0,0.6,2.0,0.0,1.6,0.18,0.02,0.2,0.2,0.2,0.0,0.18,0.14,0.03,1.6
0,0,6,0,0.7,512,0.0,0.0,0.0,1.51,79,4,0,0.4,1.4,2024-10-19,60,0,0,0,0,0,0,0,False,18,0,0,0,0,8,0,269092,1,1,4,2.0,2,81349,99702,18353,5.4,False,0,512,,,Michail Antonio,0,0,0.0,62,FW,Tottenham,West Ham,4,1,26672,2024,680966,0.0,0,0,0,0.0,0.0551148056983947,0.0551148056983947,26672,West Ham,Michail Antonio,Michail Antonio,2,3,8,7.8,FWD,2,0.0,0.14,0.71,0.57,0.52,1.0,1.0,11.6,38.6,27.1,50.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0,1.0,4.0,0.97,0.65,3.0,0.0,2.0,1.0,0.97,2.57,1.31,6.5,0.0,0.08,0.41,0.33,0.61,0.67,0.33,6.53,16.93,15.33,33.0,59.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.67,6.67,0.33,2.67,0.4,0.26,1.33,0.33,1.0,0.33,0.4,1.02,0.48,3.23,0.0,0.05,0.27,0.22,0.97,1.0,0.2,4.2,10.56,9.76,21.8,58.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.8,1.4,4.6,0.2,2.0,0.26,0.15,0.8,0.2,0.6,0.2,0.26,0.64,0.29,2.5
0,0,11,1,36.2,512,0.58,0.63,0.05,1.56,90,0,0,5.3,7.8,2024-10-27,70,0,0,0,0,0,0,0,False,14,0,0,0,0,9,0,292657,1,1,2,9.0,2,21936,46455,24519,5.4,True,0,512,,,Michail Antonio,0,1,0.0445674620568752,74,FW,West Ham,Manchester United,2,1,26690,2024,683458,0.7470028400421143,0,3,0,0.0445674620568752,0.7915703058242798,0.0395504534244537,26690,West Ham,Michail Antonio,Michail Antonio,2,2,9,7.3,FWD,2,0.0,0.0,0.0,0.0,1.51,4.0,0.0,0.4,1.4,0.7,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,7.8,0.0,0.08,0.36,0.28,0.79,2.0,0.33,5.3,17.07,15.3,20.67,67.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.33,0.33,2.33,0.37,0.26,1.33,0.33,1.0,0.33,0.37,0.99,0.49,5.43,0.0,0.05,0.25,0.2,0.83,1.4,0.2,4.06,10.44,9.7,20.6,56.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,2.0,4.6,0.2,1.8,0.24,0.15,0.8,0.2,0.6,0.2,0.24,0.63,0.31,3.86
0,0,2,0,14.1,512,0.01,0.04,0.03,0.74,97,2,0,2.1,0.6,2024-11-02,45,0,0,0,0,0,0,0,False,16,0,0,0,0,10,0,307651,0,0,3,6.0,1,11073,44351,33278,5.4,False,0,512,,,Michail Antonio,0,1,0.0581030771136283,40,Sub,Nottingham Forest,West Ham,3,0,26698,2024,685080,0.0099520739167928,0,1,0,0.0581030771136283,0.0581030771136283,0.0,26698,West Ham,Michail Antonio,Michail Antonio,2,4,10,1.7,FWD,1,1.0,0.58,0.63,0.05,1.56,0.0,0.0,5.3,7.8,36.2,9.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.04,0.75,0.0,0.0,3.0,0.0,0.04,0.79,0.04,7.3,0.33,0.24,0.45,0.21,1.2,1.67,0.33,5.77,15.93,21.33,20.33,66.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.33,6.33,0.33,1.67,0.34,0.47,1.0,0.0,1.67,0.33,0.34,1.14,0.47,7.2,0.2,0.16,0.37,0.21,0.98,1.2,0.2,5.06,12.0,16.58,22.0,61.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,2.2,4.8,0.2,1.8,0.25,0.3,0.8,0.2,1.2,0.2,0.25,0.78,0.31,4.96
