assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
1,0,5,0,10.4,131,0.03,0.03,0.0,0.53,84,2,0,3.3,22.2,2024-10-26,10,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,17951,0,2,2,0.0,3,-398,284,682,4.4,True,0,131,,,Tariq Lamptey,0,0,0.0,6,Sub,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683033,0.1136952266097068,1,1,0,0.0,0.1136952266097068,0.0,26686,Brighton,Tariq Lamptey,Tariq Lamptey,3,3,9,1.0,DEF,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,19,0,15.5,131,0.09,0.09,0.0,0.96,122,1,0,4.1,25.2,2024-11-29,71,0,0,0,0,0,0,0,False,17,0,0,0,0,13,0,17355,1,1,1,0.0,5,-674,179,853,4.4,True,0,131,,,Tariq Lamptey,0,0,0.0,76,DR,Brighton,Southampton,1,1,26723,2024,689614,0.2891693115234375,1,1,0,0.0,0.3678167760372162,0.3678167760372162,26723,Brighton,Tariq Lamptey,Tariq Lamptey,1,3,13,1.7,DEF,5,0.0,0.03,0.03,0.0,0.53,2.0,0.0,3.3,22.2,10.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.11,1.0,1.0,1.0,0.0,0.0,0.11,0.0,1.0,0.0,0.01,0.01,0.0,0.18,0.67,0.0,1.1,7.4,3.47,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.0,0.0,0.04,0.33,0.33,0.33,0.0,0.0,0.04,0.0,0.33,0.0,0.01,0.01,0.0,0.11,0.4,0.0,0.66,4.44,2.08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,0.0,0.0,0.0,0.02,0.2,0.2,0.2,0.0,0.0,0.02,0.0,0.2
0,0,-4,0,0.5,131,0.0,0.0,0.0,0.03,135,2,0,0.3,2.6,2024-12-05,18,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,22596,0,1,3,0.0,0,4669,5209,540,4.4,False,0,131,,,Tariq Lamptey,0,0,0.0,16,Sub,Fulham,Brighton,3,1,26736,2024,691629,0.0,0,0,0,0.0,0.0,0.0,26736,Brighton,Tariq Lamptey,Tariq Lamptey,3,3,14,1.2,DEF,0,0.0,0.09,0.09,0.0,0.96,1.0,0.0,4.1,25.2,15.5,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.29,1.0,1.0,1.0,0.0,0.0,0.37,0.37,1.7,0.0,0.04,0.04,0.0,0.5,1.0,0.0,2.47,15.8,8.63,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.0,2.67,0.0,0.0,0.0,0.13,0.67,0.67,0.67,0.0,0.0,0.16,0.12,0.9,0.0,0.02,0.02,0.0,0.3,0.6,0.0,1.48,9.48,5.18,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.6,1.6,0.0,0.0,0.0,0.08,0.4,0.4,0.4,0.0,0.0,0.1,0.07,0.54
0,1,25,0,17.8,131,0.06,0.08,0.02,1.31,147,2,1,7.4,47.4,2024-12-08,90,0,0,0,0,0,0,0,False,11,0,0,0,0,15,0,23192,1,2,2,9.0,8,664,1796,1132,4.4,False,0,131,,,Tariq Lamptey,1,1,0.0157459024339914,90,DR,Leicester,Brighton,2,2,26751,2024,692789,0.0968201458454132,0,1,1,0.0157459024339914,0.3227768540382385,0.307030975818634,26751,Brighton,Tariq Lamptey,Tariq Lamptey,3,1,15,3.2,DEF,7,0.0,0.0,0.0,0.0,0.03,2.0,0.0,0.3,2.6,0.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.04,0.04,0.0,0.51,1.67,0.0,2.57,16.67,8.8,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.0,2.67,0.0,0.0,0.0,0.13,0.67,0.67,0.67,0.0,0.0,0.16,0.12,1.3,0.0,0.02,0.02,0.0,0.3,1.0,0.0,1.54,10.0,5.28,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.2,1.6,0.0,0.0,0.0,0.08,0.4,0.4,0.4,0.0,0.0,0.1,0.07,0.78
0,0,-6,0,0.9,131,0.01,0.09,0.08,1.25,153,2,0,0.2,0.4,2024-12-15,45,0,0,0,0,0,0,0,False,7,0,0,0,0,16,0,57833,1,3,1,1.0,0,32617,33806,1189,4.4,True,0,131,,,Tariq Lamptey,0,1,0.0654740333557128,50,DR,Brighton,Crystal Palace,1,3,26756,2024,694188,0.0,0,0,0,0.0654740333557128,0.0654740333557128,0.0,26756,Brighton,Tariq Lamptey,Tariq Lamptey,3,3,16,2.6,DEF,0,0.0,0.06,0.08,0.02,1.31,2.0,1.0,7.4,47.4,17.8,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,1.0,0.02,0.1,0.0,0.0,1.0,1.0,0.02,0.32,0.31,3.2,0.0,0.05,0.06,0.01,0.77,1.67,0.33,3.93,25.07,11.27,3.0,59.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.0,4.0,0.33,0.33,0.01,0.13,0.33,0.33,0.67,0.33,0.01,0.23,0.22,2.03,0.0,0.04,0.04,0.0,0.57,1.4,0.2,3.02,19.48,8.84,1.8,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.6,3.0,0.2,0.2,0.0,0.1,0.4,0.4,0.6,0.2,0.0,0.16,0.13,1.42
0,0,3,0,1.5,131,0.01,0.01,0.0,0.72,170,0,0,0.5,3.2,2024-12-21,23,0,0,0,0,0,0,0,False,19,0,0,0,0,17,0,57425,0,1,1,0.0,1,493,5903,5410,4.4,False,0,131,,,Tariq Lamptey,0,0,0.0,18,Sub,West Ham,Brighton,1,1,26767,2024,695318,0.0,0,0,0,0.0,0.0779251530766487,0.0779251530766487,26767,Brighton,Tariq Lamptey,Tariq Lamptey,3,2,17,2.3,DEF,1,0.0,0.01,0.09,0.08,1.25,2.0,0.0,0.2,0.4,0.9,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,2.6,0.0,0.02,0.06,0.03,0.86,2.0,0.33,2.63,16.8,6.4,3.33,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,2.0,2.33,0.33,0.67,0.03,0.03,0.0,0.0,0.33,0.33,0.03,0.13,0.1,2.33,0.0,0.04,0.06,0.02,0.82,1.8,0.2,3.06,19.56,9.02,2.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,1.8,3.0,0.2,0.4,0.02,0.1,0.4,0.4,0.6,0.2,0.02,0.17,0.13,1.94
0,0,13,0,1.7,131,0.01,0.16,0.15,1.78,181,2,1,6.0,37.6,2024-12-30,90,0,0,0,0,0,0,0,False,2,0,0,0,0,19,0,46182,1,2,2,21.0,7,-6246,825,7071,4.4,False,0,131,,,Tariq Lamptey,1,1,0.0766749903559684,90,DR,Aston Villa,Brighton,2,2,26782,2024,696996,0.0,0,0,1,0.0766749903559684,0.1204169914126396,0.0437419973313808,26782,Brighton,Tariq Lamptey,Tariq Lamptey,3,4,19,2.7,DEF,7,0.0,0.01,0.01,0.0,0.72,0.0,0.0,0.5,3.2,1.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.3,0.0,0.03,0.06,0.03,1.09,1.33,0.33,2.7,17.0,6.73,3.33,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,2.67,0.33,0.67,0.03,0.03,0.0,0.0,0.33,0.33,0.03,0.16,0.13,2.7,0.0,0.03,0.05,0.02,0.85,1.4,0.2,2.5,15.76,7.24,2.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,1.6,2.6,0.2,0.4,0.02,0.08,0.2,0.2,0.4,0.2,0.02,0.17,0.15,2.2
0,0,3,0,0.0,131,0.0,0.0,0.0,0.07,217,0,0,0.5,5.4,2025-01-19,6,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,40092,0,3,1,0.0,1,-4206,416,4622,4.4,False,0,131,,,Tariq Lamptey,0,0,0.0,4,Sub,Manchester United,Brighton,1,3,26818,2024,700494,0.0,0,0,0,0.0,0.0,0.0,26818,Brighton,Tariq Lamptey,Tariq Lamptey,3,3,22,0.0,DEF,1,0.0,0.01,0.16,0.15,1.78,2.0,1.0,6.0,37.6,1.7,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.08,0.12,0.04,2.7,0.0,0.01,0.09,0.08,1.25,1.33,0.33,2.23,13.73,1.37,7.33,52.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,2.67,0.33,0.67,0.05,0.0,0.0,0.0,0.0,0.33,0.05,0.09,0.04,2.53,0.0,0.02,0.07,0.05,1.02,1.6,0.4,2.88,18.24,4.48,6.2,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,1.8,3.0,0.4,0.6,0.03,0.02,0.0,0.0,0.2,0.4,0.03,0.12,0.09,2.4
0,0,9,0,17.6,131,0.07,0.13,0.06,0.81,223,1,0,3.0,6.8,2025-01-25,73,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,38036,1,1,0,6.0,2,-2286,1109,3395,4.4,True,0,131,,,Tariq Lamptey,0,1,0.0684579089283943,81,DL,Brighton,Everton,0,1,26824,2024,701408,0.0373877398669719,0,1,0,0.0684579089283943,0.2350549697875976,0.1665970683097839,26824,Brighton,Tariq Lamptey,Tariq Lamptey,3,3,23,0.8,DEF,2,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.5,5.4,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.05,0.86,0.67,0.33,2.33,15.4,1.07,7.0,39.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,1.33,3.0,0.33,0.33,0.03,0.0,0.0,0.0,0.0,0.33,0.03,0.07,0.04,1.67,0.0,0.02,0.07,0.05,1.03,1.2,0.4,2.92,18.8,4.38,6.2,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.2,1.4,3.2,0.4,0.6,0.03,0.02,0.0,0.0,0.2,0.4,0.03,0.12,0.09,2.16
0,0,-20,0,11.9,131,0.09,0.13,0.04,3.41,239,7,0,1.9,5.8,2025-02-01,90,0,0,0,0,0,0,0,False,16,0,0,0,0,24,0,36138,1,0,7,1.0,-1,-1864,845,2709,4.4,False,0,131,,,Tariq Lamptey,0,1,0.0321382880210876,90,DL,Nottingham Forest,Brighton,7,0,26840,2024,702747,0.0,0,0,0,0.0321382880210876,0.1601787060499191,0.1280404180288314,26840,Brighton,Tariq Lamptey,Tariq Lamptey,3,4,24,0.0,DEF,-1,0.0,0.07,0.13,0.06,0.81,1.0,0.0,3.0,6.8,17.6,6.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.07,0.04,0.0,0.0,1.0,0.0,0.07,0.24,0.17,0.8,0.0,0.03,0.1,0.07,0.89,1.0,0.33,3.17,16.6,6.43,9.0,56.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.0,3.33,0.33,0.67,0.05,0.01,0.0,0.0,0.33,0.33,0.05,0.12,0.07,1.17,0.0,0.02,0.08,0.06,0.93,1.0,0.2,2.04,10.68,4.34,5.6,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.0,2.2,0.2,0.6,0.04,0.01,0.0,0.0,0.2,0.2,0.04,0.1,0.06,1.68
