assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
1,1,28,1,41.2,336,0.24,0.39,0.15,0.45,4,0,0,6.7,10.4,2024-08-17,90,0,0,0,0,0,0,0,False,10,0,0,0,0,1,0,170256,1,2,0,15.0,7,0,0,0,6.5,False,0,336,,,0,4,0.2714622318744659,90,AMC,Ipswich,Liverpool,0,2,26603,2024,666256,0.5673336982727051,0,3,0,0.2714622318744659,2.775266408920288,1.999450206756592,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,2,1,3.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,1,31.4,336,0.41,0.47,0.06,0.36,16,0,0,6.0,15.6,2024-08-25,90,0,0,0,0,0,0,0,False,4,0,0,0,0,2,0,262538,1,0,2,13.0,2,41020,61722,20702,6.5,True,1,336,,,0,1,0.0475975908339023,90,AMC,Liverpool,Brentford,2,0,26621,2024,668955,0.1966799050569534,0,2,0,0.0475975908339023,1.536225199699402,1.536225199699402,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,2,5.0,MID,1.0,0.24,0.39,0.15,0.45,0.0,0.0,6.7,10.4,41.2,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,4.0,0.27,0.57,1.0,0.0,3.0,0.0,0.27,2.78,2.0,3.3,0.33,0.08,0.13,0.05,0.15,0.0,0.0,2.23,3.47,13.73,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,2.33,0.0,1.33,0.09,0.19,0.33,0.0,1.0,0.0,0.09,0.93,0.67,1.1,0.2,0.05,0.08,0.03,0.09,0.0,0.0,1.34,2.08,8.24,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.4,0.0,0.8,0.05,0.11,0.2,0.0,0.6,0.0,0.05,0.56,0.4,0.66
1,0,27,1,39.3,336,0.15,0.18,0.03,1.36,27,0,0,7.6,28.6,2024-09-01,90,0,0,0,0,0,0,0,False,14,0,0,0,0,3,0,233517,1,3,0,8.0,6,-34520,21838,56358,6.5,False,0,336,,,0,1,0.0354180969297885,90,AMC,Manchester United,Liverpool,0,3,26631,2024,672635,0.506192684173584,1,3,0,0.0354180969297885,0.5955471396446228,0.0539363883435726,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,3,3,5.5,MID,1.0,0.41,0.47,0.06,0.36,0.0,0.0,6.0,15.6,31.4,13.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.05,0.2,0.0,0.0,2.0,0.0,0.05,1.54,1.54,5.0,0.67,0.22,0.29,0.07,0.27,0.0,0.0,4.23,8.67,24.2,9.33,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,0.67,3.0,0.0,1.67,0.11,0.25,0.33,0.0,1.67,0.0,0.11,1.44,1.18,2.77,0.4,0.13,0.17,0.04,0.16,0.0,0.0,2.54,5.2,14.52,5.6,36.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.4,1.8,0.0,1.0,0.06,0.15,0.2,0.0,1.0,0.0,0.06,0.86,0.71,1.66
0,0,7,0,39.8,336,0.08,0.24,0.16,0.44,36,1,0,6.0,7.0,2024-09-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,4,0,260609,1,1,0,13.0,1,14183,58104,43921,6.5,True,1,336,,,0,2,0.1321154087781906,90,AMC,Liverpool,Nottingham Forest,0,1,26635,2024,673772,0.0827178135514259,0,3,0,0.1321154087781906,0.3082171976566314,0.1204428747296333,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,4,5,4,4.5,MID,1.0,0.15,0.18,0.03,1.36,0.0,0.0,7.6,28.6,39.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.04,0.51,1.0,1.0,3.0,0.0,0.04,0.6,0.05,5.5,1.0,0.27,0.35,0.08,0.72,0.0,0.0,6.77,18.2,37.3,12.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,0.67,5.0,0.0,2.0,0.12,0.42,0.67,0.33,2.67,0.0,0.12,1.64,1.2,4.6,0.6,0.16,0.21,0.05,0.43,0.0,0.0,4.06,10.92,22.38,7.2,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.0,0.4,3.0,0.0,1.2,0.07,0.25,0.4,0.2,1.6,0.0,0.07,0.98,0.72,2.76
0,0,11,1,6.0,336,0.02,0.06,0.04,0.54,46,0,0,0.9,0.2,2024-09-21,60,0,0,0,0,0,0,0,False,3,0,0,0,0,5,0,264698,1,0,3,3.0,3,-447,25525,25972,6.5,True,0,336,,,0,1,0.0285247508436441,64,AMC,Liverpool,Bournemouth,3,0,26645,2024,675691,0.0,0,0,0,0.0285247508436441,0.7863141894340515,0.7577894330024719,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,5,3.5,MID,0.0,0.08,0.24,0.16,0.44,1.0,0.0,6.0,7.0,39.8,13.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.13,0.08,0.0,0.0,3.0,0.0,0.13,0.31,0.12,4.5,0.67,0.21,0.3,0.08,0.72,0.33,0.0,6.53,17.07,36.83,11.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,0.67,3.0,0.0,1.33,0.07,0.26,0.33,0.33,2.67,0.0,0.07,0.81,0.57,5.0,0.6,0.18,0.26,0.08,0.52,0.2,0.0,5.26,12.32,30.34,9.8,72.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,0.4,3.2,0.0,1.6,0.1,0.27,0.4,0.2,2.2,0.0,0.1,1.04,0.74,3.66
0,0,9,0,5.9,336,0.01,0.76,0.75,0.62,60,1,0,4.2,2.8,2024-09-28,72,0,0,0,0,0,0,0,False,20,0,0,0,0,6,0,241502,1,2,1,33.0,2,-26826,17370,44196,6.5,False,0,336,,,0,1,0.6266660094261169,77,AMC,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678072,0.0,0,0,0,0.6266660094261169,0.6266660094261169,0.0,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,3,6,3.5,MID,1.0,0.02,0.06,0.04,0.54,0.0,0.0,0.9,0.2,6.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.79,0.76,3.5,0.67,0.08,0.16,0.08,0.78,0.33,0.0,4.83,11.93,28.37,8.0,80.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,1.0,3.33,0.0,1.33,0.07,0.2,0.33,0.33,2.0,0.0,0.07,0.56,0.31,4.5,0.8,0.18,0.27,0.09,0.63,0.2,0.0,5.44,12.36,31.54,10.4,84.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.0,3.8,0.0,1.8,0.1,0.27,0.4,0.2,2.2,0.0,0.1,1.2,0.89,4.36
0,0,9,0,13.2,336,0.06,0.1,0.04,0.57,66,0,0,3.0,6.6,2024-10-05,45,0,0,0,0,0,0,0,False,7,0,0,0,0,7,0,217019,0,1,0,10.0,1,-27885,8393,36278,6.5,False,0,336,,,0,2,0.0452213361859321,42,Sub,Crystal Palace,Liverpool,0,1,26662,2024,679199,0.0334037952125072,0,1,0,0.0452213361859321,0.1261382699012756,0.080916941165924,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,3,7,2.3,MID,0.0,0.01,0.76,0.75,0.62,1.0,0.0,4.2,2.8,5.9,33.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.63,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,3.5,0.33,0.04,0.35,0.32,0.53,0.67,0.0,3.7,3.33,17.23,16.33,74.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.33,2.0,0.0,1.33,0.26,0.03,0.0,0.0,1.0,0.0,0.26,0.57,0.29,3.83,0.6,0.13,0.34,0.21,0.66,0.4,0.0,4.94,10.84,24.48,14.0,80.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,1.2,2.8,0.0,1.2,0.17,0.16,0.2,0.2,1.6,0.0,0.17,0.77,0.49,4.4
0,0,8,0,5.8,336,0.02,0.24,0.22,0.99,74,1,0,4.0,10.8,2024-10-20,90,0,0,0,0,0,0,0,False,6,0,0,0,0,8,0,194342,1,1,2,23.0,1,-25654,4345,29999,6.4,True,1,336,,,0,1,0.1521145701408386,90,AMC,Liverpool,Chelsea,2,1,26679,2024,682191,0.0,0,0,0,0.1521145701408386,0.8213878870010376,0.669273316860199,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,8,1.8,MID,0.0,0.06,0.1,0.04,0.57,0.0,0.0,3.0,6.6,13.2,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.05,0.03,0.0,0.0,1.0,0.0,0.05,0.13,0.08,2.3,0.33,0.03,0.31,0.28,0.58,0.33,0.0,2.7,3.2,8.37,15.33,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.33,2.0,0.0,1.33,0.23,0.01,0.0,0.0,0.33,0.0,0.23,0.51,0.28,3.1,0.4,0.06,0.27,0.2,0.71,0.4,0.0,4.34,9.04,20.84,13.4,71.4,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,0.8,2.6,0.0,1.4,0.17,0.12,0.2,0.2,1.4,0.0,0.17,0.49,0.2,3.86
0,0,4,0,1.3,336,0.0,0.0,0.0,0.23,81,0,0,0.2,0.6,2024-10-27,27,0,0,0,0,0,0,0,False,1,0,0,0,0,9,0,185477,0,2,2,0.0,1,-10519,4289,14808,6.4,False,0,336,,,0,0,0.0,23,Sub,Arsenal,Liverpool,2,2,26691,2024,683722,0.0,0,0,0,0.0,0.5900135040283203,0.5900135040283203,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,5,9,1.2,MID,0.0,0.02,0.24,0.22,0.99,1.0,0.0,4.0,10.8,5.8,23.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.82,0.67,1.8,0.0,0.03,0.37,0.34,0.73,0.67,0.0,3.73,6.73,8.3,22.0,69.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.0,1.33,0.0,1.33,0.27,0.01,0.0,0.0,0.33,0.0,0.27,0.52,0.25,2.53,0.2,0.04,0.28,0.24,0.63,0.6,0.0,3.62,5.48,14.14,16.4,71.4,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.0,1.2,1.6,0.0,1.4,0.2,0.02,0.0,0.0,0.8,0.0,0.2,0.53,0.33,3.12
0,0,6,0,12.4,336,0.04,0.04,0.0,0.77,94,1,0,1.7,4.6,2024-11-02,65,0,0,0,0,0,0,0,False,5,0,0,0,0,10,0,179190,1,1,2,0.0,2,-8039,8579,16618,6.4,True,0,336,,,0,0,0.0,68,AMC,Liverpool,Brighton,2,1,26696,2024,685029,0.0490112490952014,0,1,0,0.0,0.4303565919399261,0.4303565919399261,9788,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,10,2.3,MID,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.2,0.6,1.3,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,1.2,0.0,0.03,0.11,0.09,0.6,0.33,0.0,2.4,6.0,6.77,11.0,54.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.33,1.33,1.0,0.0,1.0,0.07,0.01,0.0,0.0,0.33,0.0,0.07,0.51,0.45,1.77,0.2,0.02,0.23,0.21,0.59,0.4,0.0,2.46,4.2,6.44,13.8,58.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,1.6,1.6,0.0,1.0,0.17,0.01,0.0,0.0,0.2,0.0,0.17,0.59,0.42,2.46
