assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,12,0,2.5,265,0.01,0.01,0.0,1.45,4,1,0,0.9,4.2,2024-08-17,64,0,0,0,0,0,0,0,False,12,0,0,0,0,1,0,22047,1,2,0,2.0,2,0,0,0,5.5,True,0,265,,,0,0,0.0,66,AMC,Ipswich,Liverpool,0,2,26603,2024,666240,0.0,0,0,0,0.0,0.083771601319313,0.083771601319313,12750,Ipswich,Conor Chaplin,Conor Chaplin,5,2,1,1.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.1,265,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2024-08-24,1,0,0,0,0,0,0,0,False,13,0,0,0,0,2,0,23357,0,1,4,0.0,1,-1937,1130,3067,5.5,False,0,265,,,0,0,0.0,1,Sub,Manchester City,Ipswich,4,1,26615,2024,668099,0.0,0,0,0,0.0,0.0,0.0,12750,Ipswich,Conor Chaplin,Conor Chaplin,2,4,2,0.0,MID,0.0,0.01,0.01,0.0,1.45,1.0,0.0,0.9,4.2,2.5,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,1.0,0.0,0.0,0.0,0.0,0.48,0.33,0.0,0.3,1.4,0.83,0.67,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.33,0.0,0.0,0.0,0.0,0.29,0.2,0.0,0.18,0.84,0.5,0.4,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.2
0,0,3,0,0.4,265,0.01,0.01,0.0,0.0,25,0,0,0.1,0.2,2024-08-31,2,0,0,0,0,0,0,0,False,9,0,0,0,0,3,0,20004,0,1,1,0.0,1,-3959,689,4648,5.4,True,0,265,,,0,0,0.0,1,Sub,Ipswich,Fulham,1,1,26625,2024,671793,0.0,0,0,0,0.0,0.085615798830986,0.085615798830986,12750,Ipswich,Conor Chaplin,Conor Chaplin,3,2,3,0.8,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.33,0.0,0.3,1.4,0.87,0.67,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.33,0.0,0.0,0.0,0.0,0.29,0.2,0.0,0.18,0.84,0.52,0.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.2
0,0,6,0,0.0,265,0.0,0.0,0.0,0.25,33,0,0,0.2,2.0,2024-09-14,5,0,0,0,0,0,0,0,False,5,0,0,0,0,4,0,16857,0,0,0,0.0,1,-3452,398,3850,5.4,False,0,265,,,0,0,0.0,2,Sub,Brighton,Ipswich,0,0,26633,2024,673669,0.0,0,0,0,0.0,0.0,0.0,12750,Ipswich,Conor Chaplin,Conor Chaplin,2,3,4,0.7,MID,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.8,0.0,0.01,0.01,0.0,0.48,0.33,0.0,0.33,1.47,1.0,0.67,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.6,0.0,0.0,0.0,0.0,0.29,0.2,0.0,0.2,0.88,0.6,0.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.36
0,0,3,0,3.3,265,0.0,0.0,0.0,0.37,48,0,0,0.5,1.6,2024-09-21,17,0,0,0,0,0,0,0,False,17,0,0,0,0,5,0,15327,0,1,1,0.0,1,-1682,138,1820,5.3,False,0,265,,,0,0,0.0,14,Sub,Southampton,Ipswich,1,1,26643,2024,675651,0.0,0,0,0,0.0,0.0,0.0,12750,Ipswich,Conor Chaplin,Conor Chaplin,2,1,5,1.0,MID,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.1,0.73,0.17,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.5,0.0,0.0,0.0,0.0,0.34,0.2,0.0,0.24,1.28,0.6,0.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.5
0,0,4,0,13.8,265,0.02,0.02,0.0,0.08,70,0,0,1.6,2.2,2024-10-05,7,0,0,0,0,0,0,0,False,19,0,0,0,0,7,0,12574,0,1,4,0.0,1,-1322,187,1509,5.2,False,0,265,,,0,0,0.0,4,Sub,West Ham,Ipswich,4,1,26665,2024,679511,0.0892020389437675,0,1,0,0.0,0.0892020389437675,0.0,12750,Ipswich,Conor Chaplin,Conor Chaplin,2,2,7,0.3,MID,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.5,1.6,3.3,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.27,1.27,1.23,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.83,0.0,0.0,0.0,0.0,0.41,0.2,0.0,0.34,1.6,1.26,0.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.7
0,0,5,0,4.6,265,0.0,0.15,0.15,0.56,73,0,0,2.5,3.6,2024-10-19,27,0,0,0,0,0,0,0,False,8,0,0,0,0,8,0,11944,0,2,0,17.0,1,-754,139,893,5.2,True,0,265,,,0,1,0.0908528715372085,21,Sub,Ipswich,Everton,0,2,26674,2024,681425,0.0,0,0,0,0.0908528715372085,0.2007009983062744,0.2007009983062744,12750,Ipswich,Conor Chaplin,Conor Chaplin,3,2,8,0.7,MID,0.0,0.02,0.02,0.0,0.08,0.0,0.0,1.6,2.2,13.8,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.3,0.0,0.01,0.01,0.0,0.23,0.0,0.0,0.77,1.93,5.7,0.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.0,0.0,0.03,0.0,0.67,0.0,0.01,0.01,0.0,0.14,0.0,0.0,0.48,1.2,3.52,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.03,0.02,0.56
1,0,21,0,29.3,265,0.13,0.13,0.0,3.35,83,3,0,5.9,24.0,2024-10-26,72,0,0,0,0,0,0,0,False,4,0,0,0,0,9,0,11521,1,3,4,6.0,5,-455,98,553,5.2,False,0,265,,,0,0,0.0,81,AMC,Brentford,Ipswich,4,3,26685,2024,683013,0.3648857176303863,1,2,0,0.0,0.3358561098575592,0.0,12750,Ipswich,Conor Chaplin,Conor Chaplin,2,3,9,1.8,MID,0.0,0.0,0.15,0.15,0.56,0.0,0.0,2.5,3.6,4.6,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.2,0.2,0.7,0.0,0.01,0.06,0.05,0.34,0.0,0.0,1.53,2.47,7.23,5.67,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.67,1.0,0.0,0.33,0.03,0.03,0.0,0.0,0.33,0.0,0.03,0.1,0.07,0.67,0.0,0.01,0.04,0.03,0.25,0.0,0.0,0.98,1.92,4.42,3.4,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.0,0.0,0.2,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.08,0.06,0.7
0,0,1,1,8.6,265,0.04,0.2,0.16,0.39,93,0,0,0.9,0.0,2024-11-02,80,0,0,0,0,0,0,0,False,11,0,0,0,0,10,0,12242,1,1,1,5.0,2,495,998,503,5.2,True,1,265,,,0,3,0.092367023229599,83,AMC,Ipswich,Leicester,1,1,26695,2024,684999,0.0,0,0,0,0.092367023229599,0.1244937777519226,0.0653064548969268,12750,Ipswich,Conor Chaplin,Conor Chaplin,1,2,10,2.7,MID,0.0,0.13,0.13,0.0,3.35,3.0,0.0,5.9,24.0,29.3,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.36,1.0,1.0,2.0,0.0,0.0,0.34,0.0,1.8,0.0,0.05,0.1,0.05,1.33,1.0,0.0,3.33,9.93,15.9,7.67,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,2.67,2.33,0.0,0.33,0.03,0.15,0.33,0.33,1.0,0.0,0.03,0.21,0.07,0.93,0.0,0.03,0.06,0.03,0.92,0.6,0.0,2.14,6.68,10.2,4.6,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.8,1.8,0.0,0.2,0.02,0.09,0.2,0.2,0.6,0.0,0.02,0.13,0.04,0.9
0,0,3,0,5.1,265,0.06,0.26,0.2,0.08,116,0,0,2.7,5.0,2024-11-24,8,0,0,0,0,0,0,0,False,14,0,0,0,0,12,0,11365,0,1,1,17.0,1,-358,241,599,5.1,True,0,265,,,0,1,0.4690444767475128,5,Sub,Ipswich,Manchester United,1,1,26718,2024,689256,0.0,0,0,0,0.4690444767475128,0.4690444767475128,0.0,12750,Ipswich,Conor Chaplin,Conor Chaplin,2,2,12,1.0,MID,1.0,0.04,0.2,0.16,0.39,0.0,0.0,0.9,0.0,8.6,5.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.07,2.7,0.33,0.06,0.16,0.1,1.43,1.0,0.0,3.1,9.2,14.17,9.33,59.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.0,1.67,2.67,0.0,1.33,0.06,0.12,0.33,0.33,0.67,0.0,0.06,0.22,0.09,1.73,0.2,0.04,0.1,0.06,0.95,0.6,0.0,2.28,6.28,11.92,5.6,40.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.6,2.0,2.0,0.0,0.8,0.04,0.09,0.2,0.2,0.6,0.0,0.04,0.15,0.05,1.3
