assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,8,0,0.9,115,0.0,0.0,0.0,0.1,13,0,0,0.5,3.6,2024-08-24,17,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,3809,0,1,2,0.0,1,-492,293,785,5.0,True,0,115,,,Carlos Baleba,0,0,0.0,16,Sub,Brighton,Manchester United,2,1,26612,2024,667703,0.0,0,0,0,0.0,0.0163312442600727,0.0163312442600727,26612,Brighton,Carlos Baleba,Carlos Baleba,2,3,2,0.5,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,10,0,12.8,115,0.03,0.21,0.18,2.08,21,1,0,2.8,7.8,2024-08-31,90,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,4002,1,1,1,7.0,2,-230,463,693,5.0,False,0,115,,,Carlos Baleba,0,4,0.1313661485910415,90,DMC,Arsenal,Brighton,1,1,26622,2024,671527,0.0172295998781919,0,1,0,0.1313661485910415,0.430596649646759,0.2820008993148803,26622,Brighton,Carlos Baleba,Carlos Baleba,3,5,3,0.0,MID,2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,3.6,0.9,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.5,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.17,1.2,0.3,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.17,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,0.72,0.18,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
0,0,21,1,17.6,115,0.04,0.24,0.2,0.35,33,0,0,5.3,17.4,2024-09-14,90,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,5625,1,0,0,18.0,3,972,1797,825,5.0,True,0,115,,,Carlos Baleba,0,4,0.1945786625146865,90,MC,Brighton,Ipswich,0,0,26633,2024,673647,0.0630595758557319,0,1,0,0.1945786625146865,0.3961275815963745,0.2532076239585876,26633,Brighton,Carlos Baleba,Carlos Baleba,2,3,4,2.0,MID,3,0.0,0.03,0.21,0.18,2.08,1.0,0.0,2.8,7.8,12.8,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.13,0.02,0.0,0.0,1.0,0.0,0.13,0.43,0.28,0.0,0.0,0.01,0.07,0.06,0.73,0.33,0.0,1.1,3.8,4.57,2.33,35.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.0,1.0,0.0,1.33,0.04,0.01,0.0,0.0,0.33,0.0,0.04,0.15,0.1,0.17,0.0,0.01,0.04,0.04,0.44,0.2,0.0,0.66,2.28,2.74,1.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.6,0.0,0.8,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.09,0.06,0.1
0,0,1,0,2.2,115,0.01,0.04,0.03,0.86,42,1,0,0.6,2.2,2024-09-22,61,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,7327,1,2,2,2.0,1,1394,1982,588,5.0,True,1,115,,,Carlos Baleba,0,1,0.0178216937929391,66,DMC,Brighton,Nottingham Forest,2,2,26650,2024,676303,0.0,0,0,0,0.0178216937929391,0.2753103673458099,0.2574886679649353,26650,Brighton,Carlos Baleba,Carlos Baleba,4,3,5,2.0,MID,1,1.0,0.04,0.24,0.2,0.35,0.0,0.0,5.3,17.4,17.6,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.19,0.06,0.0,0.0,1.0,0.0,0.19,0.4,0.25,2.0,0.33,0.02,0.15,0.13,0.84,0.33,0.0,2.87,9.6,10.43,8.33,65.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,2.0,0.0,2.67,0.11,0.03,0.0,0.0,0.67,0.0,0.11,0.28,0.18,0.83,0.2,0.01,0.09,0.08,0.51,0.2,0.0,1.72,5.76,6.26,5.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.2,0.0,1.6,0.07,0.02,0.0,0.0,0.4,0.0,0.07,0.17,0.11,0.5
1,2,50,0,15.7,115,0.04,0.38,0.34,4.16,54,4,1,11.6,69.4,2024-09-28,90,0,0,0,0,0,0,0,False,6,0,0,0,0,6,0,7223,1,2,4,31.0,12,-235,947,1182,5.0,False,0,115,,,Carlos Baleba,1,3,0.3758990168571472,90,MC,Chelsea,Brighton,4,2,26657,2024,677913,0.0333378799259662,1,1,1,0.3758990168571472,0.904274046421051,0.4950371384620666,26657,Brighton,Carlos Baleba,Carlos Baleba,3,4,6,5.3,MID,10,0.0,0.01,0.04,0.03,0.86,1.0,0.0,0.6,2.2,2.2,2.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.26,2.0,0.33,0.03,0.16,0.14,1.1,0.67,0.0,2.9,9.13,10.87,9.0,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.11,0.03,0.0,0.0,0.67,0.0,0.11,0.37,0.26,1.33,0.2,0.02,0.1,0.08,0.68,0.4,0.0,1.84,6.2,6.7,5.4,51.6,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.0,1.4,0.0,1.8,0.07,0.02,0.0,0.0,0.4,0.0,0.07,0.22,0.16,0.9
0,0,9,0,13.3,115,0.01,0.01,0.0,1.17,64,2,0,2.1,7.4,2024-10-06,73,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,28463,1,2,3,0.0,2,18822,21610,2788,5.0,True,0,115,,,Carlos Baleba,0,0,0.0,76,DMC,Brighton,Tottenham,3,2,26671,2024,680423,0.033475361764431,0,1,0,0.0,0.4949664175510406,0.4614910781383514,26671,Brighton,Carlos Baleba,Carlos Baleba,2,3,7,4.5,MID,2,0.0,0.04,0.38,0.34,4.16,4.0,1.0,11.6,69.4,15.7,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,1.0,3.0,0.38,0.03,1.0,1.0,1.0,1.0,0.38,0.9,0.5,5.3,0.33,0.03,0.22,0.19,1.79,1.67,0.33,5.83,29.67,11.83,17.0,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,2.0,4.67,0.33,2.67,0.2,0.03,0.33,0.33,0.67,0.33,0.2,0.53,0.34,3.1,0.2,0.02,0.17,0.15,1.51,1.2,0.2,4.16,20.08,9.84,11.6,69.6,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,1.8,3.4,0.2,2.4,0.14,0.02,0.2,0.2,0.6,0.2,0.14,0.4,0.26,1.96
0,0,13,1,7.3,115,0.01,0.01,0.0,1.74,76,0,0,2.5,17.8,2024-10-19,70,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,28773,1,1,0,0.0,3,610,6588,5978,5.0,False,0,115,,,Carlos Baleba,0,0,0.0,72,MC,Newcastle United,Brighton,0,1,26676,2024,681371,0.0,0,0,0,0.0,0.0,0.0,26676,Brighton,Carlos Baleba,Carlos Baleba,3,4,8,4.3,MID,3,0.0,0.01,0.01,0.0,1.17,2.0,0.0,2.1,7.4,13.3,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.49,0.46,4.5,0.0,0.02,0.14,0.12,2.06,2.33,0.33,4.77,26.33,10.4,11.0,74.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,3.0,4.33,0.33,1.33,0.13,0.02,0.33,0.33,0.67,0.33,0.13,0.56,0.4,3.93,0.2,0.03,0.18,0.15,1.72,1.6,0.2,4.48,20.84,12.32,11.6,80.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.0,3.6,0.2,2.4,0.14,0.03,0.2,0.2,0.8,0.2,0.14,0.5,0.35,2.76
0,0,23,1,26.4,115,0.04,0.12,0.08,0.83,84,0,0,6.4,19.8,2024-10-26,79,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,32176,1,2,2,18.0,3,2878,5293,2415,5.0,True,0,115,,,Carlos Baleba,0,3,0.051157783716917,84,MC,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683027,0.098646342754364,0,2,0,0.051157783716917,0.2160291671752929,0.1196241527795791,26686,Brighton,Carlos Baleba,Carlos Baleba,3,3,9,2.7,MID,3,1.0,0.01,0.01,0.0,1.74,0.0,0.0,2.5,17.8,7.3,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.33,0.02,0.13,0.11,2.36,2.0,0.33,5.4,31.53,12.1,10.33,77.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,5.0,0.33,1.0,0.13,0.02,0.33,0.33,0.67,0.33,0.13,0.47,0.32,4.7,0.4,0.02,0.14,0.11,1.66,1.4,0.2,4.42,22.84,11.22,10.2,76.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.8,3.8,0.2,1.6,0.12,0.03,0.2,0.2,0.6,0.2,0.12,0.41,0.29,3.62
0,0,6,0,11.0,115,0.04,0.11,0.07,0.29,102,0,0,2.2,8.6,2024-11-09,45,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,27927,0,1,2,2.0,1,-4306,776,5082,5.0,True,0,115,,,Carlos Baleba,0,1,0.0376175194978714,42,Sub,Brighton,Manchester City,2,1,26703,2024,686860,0.3119174242019653,0,1,0,0.0376175194978714,1.8379279375076287,1.4883930683135986,26703,Brighton,Carlos Baleba,Carlos Baleba,4,3,11,0.3,MID,1,1.0,0.04,0.12,0.08,0.83,0.0,0.0,6.4,19.8,26.4,18.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,0.05,0.1,0.0,0.0,2.0,0.0,0.05,0.22,0.12,2.7,0.67,0.02,0.05,0.03,1.25,0.67,0.0,3.67,15.0,15.67,6.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,2.67,0.0,1.0,0.02,0.04,0.0,0.0,1.0,0.0,0.02,0.24,0.19,3.83,0.4,0.02,0.11,0.09,1.75,1.4,0.2,4.64,23.32,12.98,10.2,74.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,2.2,3.8,0.2,1.4,0.09,0.03,0.2,0.2,0.8,0.2,0.09,0.38,0.27,3.76
0,0,-1,0,2.3,115,0.02,0.02,0.0,0.68,113,1,0,0.5,2.8,2024-11-23,58,0,0,0,0,0,0,0,False,3,0,0,0,1,12,0,28324,1,2,1,0.0,-2,-79,3607,3686,5.0,False,0,115,,,Carlos Baleba,0,0,0.0,64,DMC,Bournemouth,Brighton,1,2,26712,2024,688380,0.0,0,0,0,0.0,0.5374211668968201,0.5374211668968201,26712,Brighton,Carlos Baleba,Carlos Baleba,3,3,12,-0.3,MID,-2,0.0,0.04,0.11,0.07,0.29,0.0,0.0,2.2,8.6,11.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.04,0.31,0.0,0.0,1.0,0.0,0.04,1.84,1.49,0.3,0.67,0.03,0.08,0.05,0.95,0.0,0.0,3.7,15.4,14.9,6.67,64.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,2.33,0.0,1.33,0.03,0.14,0.0,0.0,1.0,0.0,0.03,0.68,0.54,2.43,0.4,0.03,0.13,0.1,1.64,1.2,0.2,4.96,24.6,14.74,10.2,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,2.2,3.8,0.2,1.4,0.09,0.1,0.2,0.2,1.0,0.2,0.09,0.69,0.51,3.42
