assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,9,1,13.4,16,0.05,0.14,0.09,0.32,2,0,0,2.8,6.6,2024-08-17,84,0,0,0,0,0,0,0,False,20,0,0,0,0,1,0,552723,1,0,2,8.0,3,0,0,0,6.5,True,0,16,,,Declan Rice,0,1,0.0914870277047157,86,MC,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666302,0.0877251550555229,0,1,0,0.0914870277047157,0.3973584175109863,0.2181462198495865,26604,Arsenal,Declan Rice,Declan Rice,3,5,1,3.3,MID,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,18,1,12.3,16,0.11,0.18,0.07,1.28,11,0,0,5.2,18.8,2024-08-24,90,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,573607,1,2,0,21.0,2,-44297,25416,69713,6.5,False,1,16,,,Declan Rice,0,1,0.0387347973883152,90,MC,Aston Villa,Arsenal,0,2,26618,2024,668282,0.483364999294281,0,1,0,0.0387347973883152,1.2223060131072998,0.7002062201499939,26618,Arsenal,Declan Rice,Declan Rice,5,4,2,3.5,MID,2,1.0,0.05,0.14,0.09,0.32,0.0,0.0,2.8,6.6,13.4,8.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.09,0.09,0.0,0.0,1.0,0.0,0.09,0.4,0.22,3.3,0.33,0.02,0.05,0.03,0.11,0.0,0.0,0.93,2.2,4.47,2.67,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.33,0.03,0.03,0.0,0.0,0.33,0.0,0.03,0.13,0.07,1.1,0.2,0.01,0.03,0.02,0.06,0.0,0.0,0.56,1.32,2.68,1.6,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.0,0.2,0.02,0.02,0.0,0.0,0.2,0.0,0.02,0.08,0.04,0.66
0,0,-10,0,1.7,16,0.03,0.06,0.03,0.08,21,1,0,0.1,0.0,2024-08-31,48,0,0,0,0,0,0,0,False,5,0,0,0,1,3,0,515468,1,1,1,6.0,-2,-77123,20951,98074,6.4,True,0,16,,,Declan Rice,0,1,0.0432917177677154,53,MC,Arsenal,Brighton,1,1,26622,2024,671515,0.0,0,0,0,0.0432917177677154,0.0432917177677154,0.0432917177677154,26622,Arsenal,Declan Rice,Declan Rice,3,5,3,2.0,MID,-2,1.0,0.11,0.18,0.07,1.28,0.0,0.0,5.2,18.8,12.3,21.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.04,0.48,0.0,0.0,1.0,0.0,0.04,1.22,0.7,3.5,0.67,0.05,0.11,0.05,0.53,0.0,0.0,2.67,8.47,8.57,9.67,58.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,0.67,1.67,0.0,0.67,0.04,0.19,0.0,0.0,0.67,0.0,0.04,0.54,0.31,2.27,0.4,0.03,0.06,0.03,0.32,0.0,0.0,1.6,5.08,5.14,5.8,34.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.4,1.0,0.0,0.4,0.03,0.11,0.0,0.0,0.4,0.0,0.03,0.32,0.18,1.36
0,0,2,0,1.0,16,0.01,0.01,0.0,2.16,47,2,0,2.0,16.6,2024-09-22,90,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,301888,1,2,2,2.0,1,-11880,8900,20780,6.3,False,1,16,,,Declan Rice,0,0,0.0,90,MC,Manchester City,Arsenal,2,2,26651,2024,676606,0.0,0,0,0,0.0,0.0956112593412399,0.0956112593412399,26651,Arsenal,Declan Rice,Declan Rice,5,4,5,0.2,MID,1,0.0,0.03,0.06,0.03,0.08,1.0,0.0,0.1,0.0,1.7,6.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,2.0,0.67,0.06,0.13,0.06,0.56,0.33,0.0,2.7,8.47,9.13,11.67,74.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.06,0.19,0.0,0.0,0.67,0.0,0.06,0.55,0.32,2.93,0.4,0.04,0.08,0.04,0.34,0.2,0.0,1.62,5.08,5.48,7.0,44.4,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.6,0.6,0.6,0.0,0.6,0.03,0.11,0.0,0.0,0.4,0.0,0.03,0.33,0.19,1.76
0,0,22,0,29.3,16,0.22,0.28,0.06,0.32,51,2,0,6.6,15.4,2024-09-28,90,0,0,0,0,0,0,0,False,11,0,0,0,0,6,0,308337,1,2,4,21.0,2,1854,21621,19767,6.3,True,0,16,,,Declan Rice,0,3,0.0676214173436164,90,MC,Arsenal,Leicester,4,2,26655,2024,677840,0.4639893770217895,0,2,0,0.0676214173436164,1.0936071872711182,0.6084937453269958,26655,Arsenal,Declan Rice,Declan Rice,1,5,6,2.5,MID,2,0.0,0.01,0.01,0.0,2.16,2.0,0.0,2.0,16.6,1.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.33,0.05,0.08,0.03,1.17,1.0,0.0,2.43,11.8,5.0,9.67,76.0,0.0,0.0,0.0,0.33,0.67,0.0,1.0,1.67,1.0,0.33,0.0,0.67,0.03,0.16,0.0,0.0,0.33,0.0,0.03,0.45,0.28,1.9,0.4,0.04,0.08,0.04,0.77,0.6,0.0,2.02,8.4,5.68,7.4,62.4,0.0,0.0,0.0,0.2,0.4,0.0,0.8,1.0,1.0,0.8,0.0,0.6,0.03,0.11,0.0,0.0,0.4,0.0,0.03,0.35,0.21,1.8
0,0,15,0,54.2,16,0.2,0.34,0.14,0.65,61,1,0,7.9,15.4,2024-10-05,90,0,0,0,0,0,0,0,False,17,0,0,0,0,7,0,304048,1,1,3,9.0,2,-8363,13006,21369,6.3,True,0,16,,,Declan Rice,0,2,0.0803301185369491,90,MC,Arsenal,Southampton,3,1,26666,2024,679521,0.1918341666460037,0,4,0,0.0803301185369491,0.4129619300365448,0.3073087930679321,26666,Arsenal,Declan Rice,Declan Rice,1,5,7,2.7,MID,2,0.0,0.22,0.28,0.06,0.32,2.0,0.0,6.6,15.4,29.3,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,0.07,0.46,0.0,0.0,2.0,0.0,0.07,1.09,0.61,2.5,0.0,0.09,0.12,0.03,0.85,1.67,0.0,2.9,10.67,10.67,9.67,76.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,1.67,2.33,0.33,0.0,1.33,0.04,0.15,0.0,0.0,0.67,0.0,0.04,0.41,0.25,1.57,0.4,0.08,0.13,0.05,0.83,1.0,0.0,3.34,11.48,11.54,11.6,80.4,0.0,0.0,0.0,0.2,0.4,0.0,1.0,1.4,1.8,1.2,0.0,1.2,0.05,0.21,0.0,0.0,0.8,0.0,0.05,0.57,0.33,2.3
0,0,20,0,35.8,16,0.15,0.15,0.0,1.82,71,2,0,6.1,21.6,2024-10-19,90,0,0,0,0,0,0,0,False,3,0,0,0,0,8,0,303186,1,0,2,4.0,2,-5638,11664,17302,6.3,False,0,16,,,Declan Rice,0,0,0.0,90,DMC,Bournemouth,Arsenal,2,0,26680,2024,681585,0.1074946001172065,0,2,0,0.0,0.0,0.0,26680,Arsenal,Declan Rice,Declan Rice,5,3,8,3.0,MID,2,0.0,0.2,0.34,0.14,0.65,1.0,0.0,7.9,15.4,54.2,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.08,0.19,0.0,0.0,4.0,0.0,0.08,0.41,0.31,2.7,0.0,0.14,0.21,0.07,1.04,1.67,0.0,5.5,15.8,28.17,10.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,3.0,1.67,0.0,1.67,0.05,0.22,0.0,0.0,2.0,0.0,0.05,0.53,0.34,1.8,0.2,0.11,0.17,0.06,0.9,1.2,0.0,4.36,13.24,19.7,11.8,81.6,0.0,0.0,0.0,0.2,0.4,0.0,1.0,1.6,2.0,1.0,0.0,1.4,0.05,0.23,0.0,0.0,1.4,0.0,0.05,0.57,0.35,2.18
1,0,26,0,35.2,16,0.2,0.2,0.0,0.85,81,2,0,7.2,34.8,2024-10-27,90,0,0,0,0,0,0,0,False,12,0,0,0,0,9,0,299735,1,2,2,2.0,5,-5880,7085,12965,6.3,True,0,16,,,Declan Rice,0,0,0.0,90,MC,Arsenal,Liverpool,2,2,26691,2024,683702,0.4680281281471252,1,2,0,0.0,0.3892089128494262,0.3892089128494262,26691,Arsenal,Declan Rice,Declan Rice,5,5,9,3.0,MID,5,0.0,0.15,0.15,0.0,1.82,2.0,0.0,6.1,21.6,35.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.19,0.26,0.07,0.93,1.67,0.0,6.87,17.47,39.77,11.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.67,0.05,0.25,0.0,0.0,2.67,0.0,0.05,0.5,0.31,2.73,0.0,0.12,0.17,0.05,1.01,1.6,0.0,4.54,13.8,24.4,8.4,81.6,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.2,2.4,1.0,0.0,1.2,0.04,0.15,0.0,0.0,1.6,0.0,0.04,0.33,0.21,2.08
0,0,9,0,40.8,16,0.19,0.54,0.35,0.53,96,1,0,7.3,18.0,2024-11-02,90,0,0,0,0,0,0,0,False,15,0,0,0,0,10,0,313312,1,0,1,14.0,2,8893,20304,11411,6.3,False,0,16,,,Declan Rice,0,2,0.5058383345603943,90,MC,Newcastle United,Arsenal,1,0,26694,2024,684673,0.0681428387761116,0,2,0,0.5058383345603943,0.6271554231643677,0.0905596539378166,26694,Arsenal,Declan Rice,Declan Rice,5,4,10,4.0,MID,2,0.0,0.2,0.2,0.0,0.85,2.0,0.0,7.2,34.8,35.2,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.47,1.0,1.0,2.0,0.0,0.0,0.39,0.39,3.0,0.0,0.18,0.23,0.05,1.11,1.67,0.0,7.07,23.93,41.73,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,3.0,0.0,0.67,0.03,0.26,0.33,0.33,2.67,0.0,0.03,0.27,0.23,2.9,0.0,0.16,0.2,0.04,1.16,1.8,0.0,5.96,20.76,31.1,7.6,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.6,2.4,0.0,1.0,0.03,0.25,0.2,0.2,2.0,0.0,0.03,0.4,0.28,2.28
0,0,11,0,5.7,16,0.07,0.07,0.0,1.22,103,1,0,1.7,9.0,2024-11-10,70,0,0,0,0,0,0,0,False,6,0,0,0,0,11,0,293833,1,1,1,2.0,2,-20244,4932,25176,6.3,False,0,16,,,Declan Rice,0,0,0.0,74,MC,Chelsea,Arsenal,1,1,26705,2024,687576,0.0,0,0,0,0.0,0.0,0.0,26705,Arsenal,Declan Rice,Declan Rice,5,4,11,2.6,MID,2,0.0,0.19,0.54,0.35,0.53,1.0,0.0,7.3,18.0,40.8,14.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.51,0.07,0.0,0.0,2.0,0.0,0.51,0.63,0.09,4.0,0.0,0.18,0.3,0.12,1.07,1.67,0.0,6.87,24.8,37.27,6.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.67,3.0,0.0,0.67,0.17,0.21,0.33,0.33,2.0,0.0,0.17,0.34,0.16,3.33,0.0,0.19,0.3,0.11,0.83,1.6,0.0,7.02,21.04,39.06,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.4,2.6,0.0,1.4,0.13,0.26,0.2,0.2,2.4,0.0,0.13,0.5,0.28,3.04
0,0,14,0,39.9,16,0.12,0.12,0.0,1.54,129,2,0,5.9,16.8,2024-11-30,90,0,0,0,0,0,0,0,False,19,0,0,0,0,13,0,273566,1,5,2,2.0,2,-3886,4103,7989,6.2,False,0,16,,,Declan Rice,0,0,0.0,90,MC,West Ham,Arsenal,2,5,26730,2024,690381,0.2464622855186462,0,3,0,0.0,1.0910823345184326,1.0910823345184326,26730,Arsenal,Declan Rice,Declan Rice,5,2,13,2.5,MID,2,0.0,0.07,0.07,0.0,1.22,1.0,0.0,1.7,9.0,5.7,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.15,0.27,0.12,0.87,1.33,0.0,5.4,20.6,27.23,6.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,3.0,0.0,0.67,0.17,0.18,0.33,0.33,1.33,0.0,0.17,0.34,0.16,3.2,0.0,0.16,0.26,0.1,1.01,1.4,0.0,6.04,19.76,34.34,6.2,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.8,2.6,0.0,0.8,0.12,0.17,0.2,0.2,2.0,0.0,0.12,0.29,0.16,3.06
