assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,3,0,0.0,10,0.0,0.0,0.0,0.02,11,0,0,0.2,2.0,2024-08-24,2,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,4193,0,2,0,0.0,1,-549,252,801,5.0,False,0,10,,,Reiss Nelson,0,0,0.0,1,Sub,Aston Villa,Arsenal,0,2,26618,2024,668288,0.0,0,0,0,0.0,0.0,0.0,26618,Arsenal,Reiss Nelson,Reiss Nelson,5,4,2,1.5,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,1.7,10,0.01,0.09,0.08,0.33,35,1,0,3.7,7.6,2024-09-14,24,0,0,0,0,0,0,0,False,19,0,0,0,0,4,0,6761,0,1,1,28.0,0,1116,2483,1367,5.0,True,1,10,,,Reiss Nelson,0,2,0.1506137549877166,23,Sub,Fulham,West Ham,1,1,26634,2024,673745,0.0,0,0,0,0.1506137549877166,0.7209787368774414,0.5703650116920471,26634,Arsenal,Reiss Nelson,Reiss Nelson,2,3,4,0.2,MID,0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
0,1,27,0,12.0,10,0.05,0.36,0.31,0.3,44,0,1,7.1,38.0,2024-09-21,16,0,0,0,0,0,0,0,False,15,0,0,0,0,5,0,6967,0,1,3,21.0,7,66,738,672,5.0,True,0,10,,,Reiss Nelson,1,1,0.399906188249588,15,Sub,Fulham,Newcastle United,3,1,26646,2024,675727,0.0751271471381187,0,1,1,0.399906188249588,0.4750333428382873,0.0,26646,Arsenal,Reiss Nelson,Reiss Nelson,4,3,5,1.5,MID,6,0.0,0.01,0.09,0.08,0.33,1.0,0.0,3.7,7.6,1.7,28.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.72,0.57,0.2,0.0,0.0,0.03,0.03,0.12,0.33,0.0,1.3,3.2,0.57,9.33,8.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.33,0.33,0.0,0.67,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.24,0.19,0.57,0.0,0.0,0.02,0.02,0.07,0.2,0.0,0.78,1.92,0.34,5.6,5.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.11,0.34
0,0,3,0,1.1,10,0.01,0.03,0.02,0.16,59,0,0,0.8,0.2,2024-09-28,21,0,0,0,0,0,0,0,False,16,0,0,0,0,6,0,10606,0,1,0,7.0,1,3092,3952,860,5.0,False,0,10,,,Reiss Nelson,0,0,0.0,19,Sub,Nottingham Forest,Fulham,0,1,26653,2024,677804,0.0,0,0,0,0.0,0.0493445470929145,0.0493445470929145,26653,Arsenal,Reiss Nelson,Reiss Nelson,3,4,6,2.7,MID,1,0.0,0.05,0.36,0.31,0.3,0.0,1.0,7.1,38.0,12.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.4,0.08,0.0,0.0,1.0,1.0,0.4,0.48,0.0,1.5,0.0,0.02,0.15,0.13,0.22,0.33,0.33,3.67,15.87,4.57,16.33,14.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,1.33,2.33,0.33,1.0,0.18,0.03,0.0,0.0,0.33,0.33,0.18,0.4,0.19,1.07,0.0,0.01,0.09,0.08,0.13,0.2,0.2,2.2,9.52,2.74,9.8,8.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1.4,0.2,0.6,0.11,0.02,0.0,0.0,0.2,0.2,0.11,0.24,0.11,0.64
1,0,15,0,11.5,10,0.17,0.17,0.0,0.23,69,1,0,3.0,16.2,2024-10-05,13,0,0,0,0,0,0,0,False,13,0,0,0,0,7,0,9947,0,2,3,2.0,4,-718,923,1641,5.0,False,0,10,,,Reiss Nelson,0,0,0.0,12,Sub,Manchester City,Fulham,3,2,26664,2024,679479,0.3371158540248871,1,1,0,0.0,0.3371158540248871,0.3371158540248871,26664,Arsenal,Reiss Nelson,Reiss Nelson,3,4,7,2.0,MID,4,0.0,0.01,0.03,0.02,0.16,0.0,0.0,0.8,0.2,1.1,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.7,0.0,0.02,0.16,0.14,0.26,0.33,0.33,3.87,15.27,4.93,18.67,20.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.33,2.33,0.33,1.0,0.18,0.03,0.0,0.0,0.33,0.33,0.18,0.42,0.21,1.47,0.0,0.01,0.1,0.08,0.16,0.2,0.2,2.36,9.56,2.96,11.2,12.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8,1.6,0.2,0.6,0.11,0.02,0.0,0.0,0.2,0.2,0.11,0.25,0.12,1.18
0,0,6,0,30.5,10,0.11,0.11,0.0,0.17,72,1,0,3.9,6.8,2024-10-19,22,0,0,0,0,0,0,0,False,2,0,0,0,0,8,0,11147,0,3,1,2.0,1,816,1670,854,5.0,True,0,10,,,Reiss Nelson,0,0,0.0,18,Sub,Fulham,Aston Villa,1,3,26673,2024,681330,0.0367688871920108,0,2,0,0.0,0.5963118076324463,0.5963118076324463,26673,Arsenal,Reiss Nelson,Reiss Nelson,3,3,8,2.0,MID,1,0.0,0.17,0.17,0.0,0.23,1.0,0.0,3.0,16.2,11.5,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.34,1.0,1.0,1.0,0.0,0.0,0.34,0.34,2.0,0.0,0.08,0.19,0.11,0.23,0.33,0.33,3.63,18.13,8.2,10.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.0,3.67,0.33,0.33,0.13,0.14,0.33,0.33,0.67,0.33,0.13,0.29,0.13,2.07,0.0,0.05,0.13,0.08,0.21,0.4,0.2,2.96,12.8,5.26,11.6,15.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,1.4,2.4,0.2,0.6,0.11,0.08,0.2,0.2,0.4,0.2,0.11,0.32,0.19,1.58
0,0,6,0,16.3,10,0.04,0.04,0.0,0.45,87,1,0,2.6,5.4,2024-10-26,22,0,0,0,0,0,0,0,False,8,0,0,0,0,9,0,10876,0,1,1,4.0,1,-364,466,830,5.0,False,0,10,,,Reiss Nelson,0,0,0.0,21,Sub,Everton,Fulham,1,1,26687,2024,683172,0.0791540443897247,0,1,0,0.0,0.0791540443897247,0.0,26687,Arsenal,Reiss Nelson,Reiss Nelson,3,3,9,2.0,MID,1,0.0,0.11,0.11,0.0,0.17,1.0,0.0,3.9,6.8,30.5,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.6,0.6,2.0,0.0,0.1,0.1,0.01,0.19,0.67,0.0,2.57,7.73,14.37,3.67,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,2.0,0.0,0.0,0.0,0.12,0.33,0.33,1.0,0.0,0.0,0.33,0.33,2.23,0.0,0.07,0.15,0.08,0.24,0.6,0.2,3.7,13.76,11.36,12.0,19.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.6,1.6,2.4,0.2,0.6,0.11,0.09,0.2,0.2,0.8,0.2,0.11,0.44,0.31,1.68
0,0,16,0,45.5,10,0.11,0.37,0.26,0.18,92,1,0,12.3,13.8,2024-11-04,81,0,0,0,0,0,0,0,False,4,0,0,0,0,10,0,10499,1,1,2,64.0,2,-546,549,1095,5.0,True,0,10,,,Reiss Nelson,0,3,0.4515097141265869,84,AML,Fulham,Brentford,2,1,26693,2024,686114,0.076109766960144,0,2,0,0.4515097141265869,0.5322964191436768,0.054206509143114,26693,Arsenal,Reiss Nelson,Reiss Nelson,3,3,10,1.3,MID,2,0.0,0.04,0.04,0.0,0.45,1.0,0.0,2.6,5.4,16.3,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.08,0.0,2.0,0.0,0.11,0.11,0.0,0.28,1.0,0.0,3.17,9.47,19.43,2.67,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.67,2.0,0.0,0.0,0.0,0.15,0.33,0.33,1.33,0.0,0.0,0.34,0.31,2.0,0.0,0.08,0.14,0.07,0.26,0.6,0.2,3.48,13.32,14.28,7.2,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2.6,0.2,0.2,0.08,0.11,0.2,0.2,1.0,0.2,0.08,0.31,0.2,2.04
0,0,17,1,40.0,10,0.09,0.35,0.26,1.48,104,0,0,9.7,10.8,2024-11-09,81,0,0,0,0,0,0,0,False,7,0,0,0,0,11,0,10985,1,2,0,46.0,3,347,1250,903,5.0,False,0,10,,,Reiss Nelson,0,4,0.3287477493286133,85,AML,Crystal Palace,Fulham,0,2,26706,2024,686626,0.1252781152725219,0,3,0,0.3287477493286133,0.8745248317718506,0.4874163568019867,26706,Arsenal,Reiss Nelson,Reiss Nelson,3,3,11,2.0,MID,3,0.0,0.11,0.37,0.26,0.18,1.0,0.0,12.3,13.8,45.5,64.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.45,0.08,0.0,0.0,2.0,0.0,0.45,0.53,0.05,1.3,0.0,0.09,0.17,0.09,0.27,1.0,0.0,6.27,8.67,30.77,23.33,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.33,1.33,0.0,1.0,0.15,0.06,0.0,0.0,1.67,0.0,0.15,0.4,0.22,1.77,0.0,0.09,0.14,0.06,0.24,0.8,0.0,4.52,8.48,20.98,15.8,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.4,1.8,0.0,0.6,0.09,0.11,0.2,0.2,1.2,0.0,0.09,0.32,0.21,2.0
0,0,17,0,14.8,10,0.12,0.12,0.0,0.91,115,2,0,3.2,8.8,2024-11-23,70,0,0,0,0,0,0,0,False,20,0,0,0,0,12,0,11435,1,4,1,8.0,2,270,1322,1052,5.0,True,0,10,,,Reiss Nelson,0,0,0.0,75,AML,Fulham,Wolverhampton Wanderers,1,4,26717,2024,688399,0.0,0,0,0,0.0,0.4829918146133423,0.4829918146133423,26717,Arsenal,Reiss Nelson,Reiss Nelson,3,3,12,2.3,MID,2,1.0,0.09,0.35,0.26,1.48,0.0,0.0,9.7,10.8,40.0,46.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,0.33,0.13,0.0,0.0,3.0,0.0,0.33,0.87,0.49,2.0,0.33,0.08,0.25,0.17,0.7,0.67,0.0,8.2,10.0,33.93,38.0,61.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,2.0,0.0,2.33,0.26,0.09,0.0,0.0,2.0,0.0,0.26,0.5,0.18,1.77,0.2,0.1,0.21,0.1,0.5,0.8,0.0,6.3,10.6,28.76,23.6,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1.4,2.2,0.0,1.4,0.16,0.13,0.2,0.2,1.8,0.0,0.16,0.48,0.3,1.86
