assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,5,0,12.9,453,0.08,0.79,0.71,0.25,5,1,0,5.8,7.8,2024-08-17,90,0,0,0,0,0,0,0,False,15,0,0,0,0,1,0,147689,1,0,1,37.0,2,0,0,0,5.5,False,0,0,5,0.6972556710243225,90,Newcastle United,Southampton,1,0,26606,2024,666379,0.072511613368988,0,1,0,0.6972556710243225,0.7697672843933105,0.4697476029396057,Southampton,1,4,1,0.7,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,2.9,453,0.01,0.03,0.02,2.14,18,1,0,1.4,2.2,2024-08-24,70,0,0,0,0,0,0,0,False,16,0,0,0,0,2,0,180975,1,1,0,9.0,1,20284,37679,17395,5.5,True,1,0,1,0.0302197560667991,73,Southampton,Nottingham Forest,0,1,26616,2024,668048,0.0,0,0,0,0.0302197560667991,0.0302197560667991,0.0,Southampton,4,1,2,1.0,FWD,0.0,0.08,0.79,0.71,0.25,1.0,0.0,5.8,7.8,12.9,37.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.7,0.07,0.0,0.0,1.0,0.0,0.7,0.77,0.47,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.9,453,0.05,0.1,0.05,0.97,22,1,0,0.8,0.0,2024-08-31,45,0,0,0,0,0,0,0,False,4,0,0,0,0,3,0,159267,1,1,3,8.0,1,-23029,17476,40505,5.5,False,0,0,1,0.0213958546519279,49,Brentford,Southampton,3,1,26623,2024,671746,0.0,0,0,0,0.0213958546519279,0.1852373629808426,0.163841500878334,Southampton,1,3,3,0.8,FWD,0.0,0.01,0.03,0.02,2.14,1.0,0.0,1.4,2.2,2.9,9.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.0,453,0.0,0.0,0.0,0.55,48,1,0,0.0,0.0,2024-09-21,8,0,0,0,0,0,0,0,False,10,0,0,0,0,5,0,105783,0,1,1,0.0,1,-15022,6817,21839,5.4,True,0,0,0,0.0,6,Southampton,Ipswich,1,1,26643,2024,675638,0.0,0,0,0,0.0,0.0,0.0,Southampton,2,1,5,0.8,FWD,0.0,0.05,0.1,0.05,0.97,1.0,0.0,0.8,0.0,0.9,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.19,0.16,0.8,0.0,0.05,0.31,0.26,1.12,1.0,0.0,2.67,3.33,5.57,18.0,68.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.33,1.33,0.0,2.33,0.25,0.02,0.0,0.0,0.33,0.0,0.25,0.33,0.21,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,0.8,453,0.01,0.01,0.0,0.7,61,1,0,0.7,2.2,2024-10-05,16,0,0,0,0,0,0,0,False,1,0,0,0,0,7,0,76380,0,1,3,4.0,1,-9083,4861,13944,5.3,False,0,0,0,0.0,13,Arsenal,Southampton,3,1,26666,2024,679543,0.0,0,0,0,0.0,0.0,0.0,Southampton,1,5,7,-1.0,FWD,0.0,0.0,0.0,0.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.02,0.04,0.02,1.22,1.0,0.0,0.73,0.73,1.27,5.67,41.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,1.33,1.0,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.05,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,-1,0,10.6,453,0.05,0.12,0.07,2.09,89,0,0,3.3,1.4,2024-10-26,45,0,0,0,0,0,0,0,False,13,0,0,0,0,9,0,65102,0,0,1,21.0,0,-5506,1613,7119,5.2,False,1,0,2,0.0881179347634315,43,Manchester City,Southampton,1,0,26683,2024,682958,0.0201740879565477,0,1,0,0.0881179347634315,0.1082920208573341,0.0,Southampton,1,4,9,-1.3,FWD,0.0,0.01,0.01,0.0,0.7,1.0,0.0,0.7,2.2,0.8,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.02,0.04,0.02,0.74,1.0,0.0,0.5,0.73,0.57,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.33,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.05,0.2,0.0,0.03,0.19,0.16,0.92,1.0,0.0,1.74,2.44,3.5,11.6,45.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.6,1.2,0.0,1.4,0.15,0.01,0.0,0.0,0.2,0.0,0.15,0.2,0.13,0.46
0,1,32,1,21.1,453,0.07,0.36,0.29,1.56,98,0,1,8.5,34.8,2024-11-02,90,0,0,0,0,0,0,0,False,8,0,0,0,0,10,0,60314,1,0,1,29.0,7,-5209,2026,7235,5.1,True,0,1,3,0.1848323792219162,90,Southampton,Everton,1,0,26699,2024,685118,0.0142065277323126,0,1,1,0.1848323792219162,0.1990389078855514,0.0,Southampton,3,1,10,1.8,FWD,0.0,0.05,0.12,0.07,2.09,0.0,0.0,3.3,1.4,10.6,21.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.09,0.02,0.0,0.0,1.0,0.0,0.09,0.11,0.0,-1.3,0.0,0.02,0.04,0.02,1.11,0.67,0.0,1.33,1.2,3.8,8.33,23.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.67,0.67,0.0,0.67,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.04,0.0,-0.5,0.0,0.02,0.05,0.03,1.29,0.8,0.0,1.24,1.16,3.04,8.4,36.8,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.8,1.6,0.8,0.0,0.8,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.06,0.03,0.06
0,0,1,0,5.1,453,0.04,0.09,0.05,1.26,110,2,0,1.8,3.4,2024-11-09,90,0,0,0,0,0,0,0,False,20,0,0,0,0,11,0,64847,1,0,2,9.0,2,3429,7190,3761,5.1,False,0,0,1,0.0436924211680889,90,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686682,0.0,0,0,0,0.0436924211680889,0.0,0.0,Southampton,1,3,11,2.5,FWD,1.0,0.07,0.36,0.29,1.56,0.0,1.0,8.5,34.8,21.1,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,3.0,0.18,0.01,0.0,0.0,1.0,1.0,0.18,0.2,0.0,1.8,0.33,0.04,0.16,0.12,1.45,0.33,0.33,4.17,12.8,10.83,18.0,50.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,1.67,2.67,0.33,1.67,0.09,0.01,0.0,0.0,0.67,0.33,0.09,0.1,0.0,-0.17,0.2,0.04,0.12,0.08,1.17,0.6,0.2,2.66,7.68,6.68,12.4,40.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,1.8,2.0,0.2,1.2,0.06,0.01,0.0,0.0,0.4,0.2,0.06,0.1,0.03,0.22
1,1,33,0,14.0,453,0.09,1.02,0.93,1.95,120,2,1,10.4,51.8,2024-11-24,76,0,0,0,0,0,0,0,False,12,0,1,0,0,12,0,63166,1,3,2,38.0,7,-1906,3976,5882,5.1,True,1,1,2,1.3333947658538818,83,Southampton,Liverpool,2,3,26721,2024,689135,0.4493879973888397,1,1,1,0.5722259283065796,0.473122239112854,0.0237342622131109,Southampton,5,1,12,3.8,FWD,0.0,0.04,0.09,0.05,1.26,2.0,0.0,1.8,3.4,5.1,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.5,0.33,0.05,0.19,0.14,1.64,0.67,0.33,4.53,13.2,12.27,19.67,75.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,1.33,3.0,0.33,2.0,0.11,0.01,0.0,0.0,0.67,0.33,0.11,0.1,0.0,1.0,0.2,0.03,0.12,0.08,1.23,0.8,0.2,2.86,8.36,7.52,12.6,49.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,1.6,2.2,0.2,1.2,0.06,0.01,0.0,0.0,0.4,0.2,0.06,0.06,0.0,0.56
1,0,16,0,13.0,453,0.01,0.25,0.24,1.6,122,1,0,3.7,5.6,2024-11-29,90,0,0,0,0,0,0,0,False,5,0,0,0,0,13,0,74982,1,1,1,18.0,5,10057,14129,4072,5.1,False,0,0,2,0.2248474210500717,90,Brighton,Southampton,1,1,26723,2024,689638,0.0309382863342762,0,1,0,0.2248474210500717,0.2557857036590576,0.0,Southampton,1,3,13,4.7,FWD,0.0,0.09,1.02,0.93,1.95,2.0,1.0,10.4,51.8,14.0,38.0,76.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,7.0,1.0,2.0,1.33,0.45,1.0,1.0,1.0,1.0,0.57,0.47,0.02,3.8,0.33,0.07,0.49,0.42,1.59,1.33,0.67,6.9,30.0,13.4,25.33,85.33,0.0,0.33,0.0,0.0,0.33,0.0,1.0,1.0,1.67,5.33,0.67,2.0,0.52,0.15,0.33,0.33,0.67,0.67,0.27,0.22,0.01,2.7,0.2,0.05,0.32,0.27,1.51,1.0,0.4,4.94,18.72,10.32,20.2,63.4,0.0,0.2,0.0,0.0,0.4,0.0,0.6,0.8,1.8,3.4,0.4,1.6,0.33,0.1,0.2,0.2,0.6,0.4,0.18,0.16,0.0,1.16
