assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,156,0,3,0,0.0,0,0,0,0,45,False,0,130,,,Kacper Kozłowski
1,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,124,0,1,2,0.0,0,-31,0,31,45,True,0,130,,,Kacper Kozłowski
2,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,100,0,1,1,0.0,0,-24,0,24,45,False,0,130,,,Kacper Kozłowski
3,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,87,0,0,0,0.0,0,-14,0,14,45,True,0,130,,,Kacper Kozłowski
4,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2024-09-22T13:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,76,0,2,2,0.0,0,-11,0,11,45,True,0,130,,,Kacper Kozłowski
5,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,6,0,75,0,2,4,0.0,0,-1,0,1,45,False,0,130,,,Kacper Kozłowski
6,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,7,0,73,0,2,3,0.0,0,-2,0,2,45,True,0,130,,,Kacper Kozłowski
7,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,70,0,1,0,0.0,0,-3,0,3,45,False,0,130,,,Kacper Kozłowski
8,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,70,0,2,2,0.0,0,0,0,0,45,True,0,130,,,Kacper Kozłowski
9,0,0,0,0,0.0,130,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,67,0,1,2,0.0,0,-3,0,3,45,False,0,130,,,Kacper Kozłowski
