assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2024-10-27T14:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,0,0,1,2,0.0,0,0,0,0,40,False,0,670,,,Harry Amass
1,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2024-11-03T16:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,557,0,1,1,0.0,0,357,402,45,40,True,0,670,,,Harry Amass
2,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,11,0,1049,0,0,3,0.0,0,253,371,118,40,True,0,670,,,Harry Amass
3,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,12,0,1612,0,1,1,0.0,0,282,486,204,40,False,0,670,,,Harry Amass
4,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,13,0,1813,0,0,4,0.0,0,91,244,153,40,True,0,670,,,Harry Amass
5,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,14,0,2122,0,0,2,0.0,0,126,329,203,40,False,0,670,,,Harry Amass
6,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,15,0,2354,0,3,2,0.0,0,79,279,200,40,True,0,670,,,Harry Amass
7,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,16,0,2607,0,2,1,0.0,0,55,275,220,40,False,0,670,,,Harry Amass
8,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,17,0,2774,0,3,0,0.0,0,32,270,238,40,True,0,670,,,Harry Amass
9,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2024-12-26T17:30:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,18,0,2893,0,0,2,0.0,0,-18,240,258,40,False,0,670,,,Harry Amass
10,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2024-12-30T20:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,19,0,2957,0,2,0,0.0,0,-13,170,183,40,True,0,670,,,Harry Amass
11,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2025-01-05T16:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,20,0,2999,0,2,2,0.0,0,-82,186,268,40,False,0,670,,,Harry Amass
12,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,21,0,3117,0,1,3,0.0,0,-56,157,213,40,True,0,670,,,Harry Amass
13,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,22,0,3172,0,3,1,0.0,0,-20,114,134,40,True,0,670,,,Harry Amass
14,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,23,0,3259,0,1,0,0.0,0,-25,144,169,40,False,0,670,,,Harry Amass
15,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,24,0,3408,0,2,0,0.0,0,14,132,118,40,True,0,670,,,Harry Amass
16,0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,25,0,3574,0,0,1,0.0,0,-14,139,153,40,False,0,670,,,Harry Amass
