assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2024-08-16T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,2174,0,0,1,0.0,0,0,0,0,50,True,0,384,,,Facundo Pellistri Rebollo
1,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24T11:30:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,1935,0,1,2,0.0,0,-655,61,716,50,False,0,384,,,Facundo Pellistri Rebollo
2,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,1310,0,3,0,0.0,0,-644,0,644,50,True,0,384,,,Facundo Pellistri Rebollo
3,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,1092,0,3,0,0.0,0,-225,0,225,50,False,0,384,,,Facundo Pellistri Rebollo
4,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,1023,0,0,0,0.0,0,-77,0,77,50,False,0,384,,,Facundo Pellistri Rebollo
5,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,966,0,3,0,0.0,0,-55,0,55,50,True,0,384,,,Facundo Pellistri Rebollo
6,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,7,0,927,0,0,0,0.0,0,-41,0,41,50,False,0,384,,,Facundo Pellistri Rebollo
7,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,908,0,1,2,0.0,0,-18,0,18,50,True,0,384,,,Facundo Pellistri Rebollo
8,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2024-10-27T14:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,891,0,1,2,0.0,0,-19,0,19,50,False,0,384,,,Facundo Pellistri Rebollo
9,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2024-11-03T16:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,872,0,1,1,0.0,0,-20,0,20,50,True,0,384,,,Facundo Pellistri Rebollo
