assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
0,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2024-08-17T16:30:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,153,0,2,1,0.0,0,0,0,0,40,False,0,55,,,Viljami Sinisalo
1,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,140,0,2,0,0.0,0,-13,0,13,40,True,0,55,,,Viljami Sinisalo
2,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,125,0,2,1,0.0,0,-13,0,13,40,False,0,55,,,Viljami Sinisalo
3,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,117,0,2,3,0.0,0,-10,0,10,40,True,0,55,,,Viljami Sinisalo
4,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,115,0,1,3,0.0,0,-2,0,2,40,True,0,55,,,Viljami Sinisalo
5,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,105,0,2,2,0.0,0,-10,0,10,40,False,0,55,,,Viljami Sinisalo
6,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,102,0,0,0,0.0,0,-3,0,3,40,True,0,55,,,Viljami Sinisalo
7,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,100,0,3,1,0.0,0,-2,0,2,40,False,0,55,,,Viljami Sinisalo
8,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,98,0,1,1,0.0,0,-2,0,2,40,True,0,55,,,Viljami Sinisalo
9,0,0,0,0,0.0,55,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2024-11-03T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,95,0,1,4,0.0,0,-3,0,3,40,False,0,55,,,Viljami Sinisalo
