assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position,team,fpl_name
24,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,265,0,0,3,0.0,0,-2,0,2,45,False,0,176,,,Malang Sarr
25,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,265,0,1,2,0.0,0,0,0,0,45,False,0,176,,,Malang Sarr
26,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2025-02-25T20:15:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,27,0,265,0,0,4,0.0,0,0,0,0,45,True,0,176,,,Malang Sarr
27,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,264,0,0,1,0.0,0,-1,0,1,45,True,0,176,,,Malang Sarr
28,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2025-03-16T13:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,29,0,264,0,0,1,0.0,0,0,0,0,45,False,0,176,,,Malang Sarr
29,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,263,0,0,1,0.0,0,-1,0,1,45,True,0,176,,,Malang Sarr
30,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,263,0,0,0,0.0,0,0,0,0,45,False,0,176,,,Malang Sarr
31,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,263,0,2,2,0.0,0,0,0,0,45,True,0,176,,,Malang Sarr
32,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,33,0,263,0,2,1,0.0,0,0,0,0,45,False,0,176,,,Malang Sarr
33,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,334,0,0,0.0,0.0,2025-04-26T11:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,34,0,263,0,0,1,0.0,0,0,0,0,45,True,0,176,,,Malang Sarr
34,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,263,0,1,3,0.0,0,0,0,0,45,True,0,176,,,Malang Sarr
35,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,263,0,0,2,0.0,0,0,0,0,45,False,0,176,,,Malang Sarr
36,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2025-05-16T19:15:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,37,0,263,0,0,1,0.0,0,0,0,0,45,True,0,176,,,Malang Sarr
37,0,0,0,0,0.0,176,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,38,0,263,0,1,0,0.0,0,0,0,0,45,False,0,176,,,Malang Sarr
