assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,10,0,1.2,440,0.01,0.01,0.0,1.48,15,2,0,2.2,20.4,2022-08-14,78,6,0,0,0,0,2,0,34025,1,2,2,0.0,2,-2359,4523,6882,55,False,0,0,0,0.0,82,MC,Chelsea,Tottenham,2,2,18220,2022,541428,0.0,0,0,0,0.0,0.3514750003814697,0.3514750003814697
1,0,0,20,1,3.3,440,0.02,0.02,0.0,0.71,29,0,0,2.9,25.6,2022-08-20,90,20,0,0,0,0,3,0,37176,1,0,1,0.0,3,-441,6679,7120,55,True,0,0,0,0.0,90,MC,Tottenham,Wolverhampton Wanderers,1,0,18222,2022,542128,0.0,0,0,0,0.0,0.5524269938468933,0.5524269938468933
2,0,0,13,1,0.8,440,0.0,0.0,0.0,0.66,38,0,0,1.7,15.8,2022-08-28,90,16,0,0,0,0,4,0,35723,1,2,0,0.0,3,-3616,3362,6978,55,False,0,0,0,0.0,90,MC,Nottingham Forest,Tottenham,0,2,18241,2022,545409,0.0,0,0,0,0.0,0.2084289938211441,0.2084289938211441
3,0,0,9,0,24.4,440,0.04,0.05,0.01,0.73,59,1,0,3.8,10.4,2022-09-03,90,9,0,0,0,0,6,0,28685,1,1,2,3.0,1,-6443,1740,8183,54,True,1,0,1,0.014839700423181,90,MC,Tottenham,Fulham,2,1,18255,2022,547161,0.0901151970028877,0,2,0,0.014839700423181,0.7345640063285828,0.6693900227546692
4,1,2,51,0,21.8,440,0.02,0.41,0.39,1.77,79,2,1,13.1,83.4,2022-09-17,90,10,0,0,0,0,8,0,28865,1,2,6,26.0,12,356,1245,889,54,True,0,1,2,0.4299769997596741,90,MC,Tottenham,Leicester,6,2,18278,2022,550894,0.1097820028662681,1,2,1,0.4299769997596741,0.7895789742469788,0.3068870007991791
5,0,0,12,0,2.1,440,0.01,0.01,0.0,2.38,81,3,0,2.4,20.2,2022-10-01,90,1,0,0,0,0,9,0,41010,1,1,3,2.0,2,10182,12895,2713,54,False,0,0,0,0.0,90,MC,Arsenal,Tottenham,3,1,18282,2022,552012,0.0,0,0,0,0.0,0.0827461034059524,0.0827461034059524
6,0,0,8,1,5.0,440,0.08,0.12,0.04,0.72,93,0,0,3.4,18.4,2022-10-08,90,5,0,0,0,0,10,0,46758,1,1,0,11.0,3,4734,10273,5539,54,False,0,0,1,0.0209484007209539,90,MC,Brighton,Tottenham,0,1,18294,2022,554392,0.0,0,0,0,0.0209484007209539,0.0209484007209539,0.0
7,1,0,15,1,18.4,440,0.05,0.05,0.0,0.43,109,0,0,3.7,19.0,2022-10-15,90,8,0,0,0,0,11,0,48012,1,0,2,0.0,5,784,4955,4171,54,True,1,0,0,0.0,90,MC,Tottenham,Everton,2,0,18310,2022,556179,0.1150600016117096,1,1,0,0.0,0.7230319976806641,0.6079720258712769
8,0,0,9,0,17.3,440,0.06,0.12,0.06,1.61,119,2,0,5.7,13.4,2022-10-19,88,14,0,0,0,0,12,0,50847,1,0,2,26.0,2,2368,4809,2441,54,False,0,0,2,0.0664826035499572,90,MC,Manchester United,Tottenham,2,0,18321,2022,557662,0.0227568000555038,0,1,0,0.0664826035499572,0.5861780047416687,0.5634220242500305
9,0,0,20,0,26.7,440,0.2,0.32,0.12,1.21,128,2,0,7.1,25.8,2022-10-23,90,15,0,0,0,0,13,0,50455,1,2,1,18.0,1,-539,2837,3376,54,True,1,0,1,0.0600939989089965,90,MC,Tottenham,Newcastle United,1,2,18329,2022,559158,0.1837099939584732,0,2,0,0.0600939989089965,0.2636480033397674,0.0198439005762338
10,0,2,35,0,12.7,440,0.01,0.38,0.37,0.03,132,0,1,10.3,39.0,2022-10-29,32,3,0,0,0,0,14,0,50003,0,3,2,51.0,8,-991,4471,5462,54,False,0,1,2,0.2404910027980804,30,Sub,Bournemouth,Tottenham,2,3,18333,2022,560160,0.0368055999279022,0,1,1,0.2404910027980804,0.2080869972705841,0.2080869972705841
11,0,0,16,0,12.3,440,0.08,0.19,0.11,1.18,148,2,0,5.5,23.6,2022-11-06,90,12,0,0,0,0,15,0,50192,1,2,1,19.0,2,-409,6707,7116,54,True,0,0,1,0.2943859994411468,90,MC,Tottenham,Liverpool,1,2,18349,2022,562906,0.0,0,0,0,0.2943859994411468,0.7287359833717346,0.4343500137329101
12,0,3,46,0,1.5,440,0.01,0.36,0.35,1.1,158,3,2,11.1,75.8,2022-11-12,90,11,0,0,0,0,16,0,51167,1,3,4,34.0,14,427,5118,4691,54,True,1,2,2,0.4967449903488159,90,MC,Tottenham,Leeds,4,3,18359,2022,564479,0.0,0,0,2,0.4967449903488159,0.8936709761619568,0.3969259858131408
13,0,0,11,0,2.3,440,0.01,0.01,0.0,1.94,68,3,0,1.0,7.2,2023-01-19,74,13,0,0,0,0,20,0,38421,1,2,4,0.0,2,-4868,568,5436,54,False,0,0,0,0.0,77,MC,Manchester City,Tottenham,4,2,18267,2022,569835,0.0,0,0,0,0.0,0.5549349784851074,0.5549349784851074
14,0,0,9,1,13.9,440,0.03,0.03,0.0,1.18,204,0,0,2.9,15.4,2023-01-23,90,9,0,0,0,0,21,0,38044,1,1,0,0.0,2,-629,1269,1898,54,False,1,0,0,0.0,90,MC,Fulham,Tottenham,0,1,18405,2022,570984,0.0185674000531435,0,1,0,0.0,0.1097180023789405,0.0911509990692138
15,0,0,13,1,11.2,440,0.01,0.01,0.0,0.97,219,0,0,2.9,17.6,2023-02-05,90,13,0,0,0,0,22,0,38195,1,0,1,0.0,2,-222,1867,2089,54,True,1,0,0,0.0,90,MC,Tottenham,Manchester City,1,0,18420,2022,574051,0.0675415992736816,0,1,0,0.0,0.569025993347168,0.5014849901199341
16,0,0,26,0,1.3,440,0.01,0.82,0.81,1.24,226,3,1,9.0,42.2,2023-02-11,64,10,0,0,0,0,23,0,38513,1,1,4,46.0,6,73,1233,1160,54,False,1,1,3,0.8129799962043762,69,MC,Leicester,Tottenham,4,1,18427,2022,574954,0.0,0,0,1,0.8129799962043762,0.0785868987441062,0.0
