,assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,27,1,2.8,95,0.01,0.56,0.55,0.74,13,0,1,6.2,32.2,2022-08-13,72,14,0,0,0,0,2,0,205130,1,0,4,27.0,6,-20808,11603,32411,60,True,0,1,2,0.3354479968547821,77,FW,Brentford,Manchester United,4,0,18218,2022,540802,0.0,0,0,1,0.3354479968547821,0.3354479968547821,0.0
1,0,0,16,0,42.4,95,0.34,0.49,0.15,2.54,24,3,0,9.6,13.4,2022-08-20,90,9,0,0,0,0,3,0,290227,1,2,3,40.0,2,66071,104377,38306,60,False,0,0,3,0.1067570000886917,90,FWR,Fulham,Brentford,3,2,18225,2022,542418,0.4154410064220428,0,3,0,0.1067570000886917,1.045809984207153,0.6604130268096924
2,0,0,4,0,18.0,95,0.03,0.32,0.29,1.02,33,1,0,6.1,1.2,2022-08-27,77,8,0,0,0,0,4,0,288733,1,1,1,42.0,2,-5885,44519,50404,60,True,0,0,4,0.2481169998645782,80,FWR,Brentford,Everton,1,1,18233,2022,544527,0.0378207005560398,0,1,0,0.2481169998645782,0.3043879866600036,0.0562705993652343
3,0,0,6,0,3.2,95,0.03,0.03,0.0,0.87,43,1,0,0.8,0.0,2022-08-30,67,7,0,0,0,0,5,0,255242,1,1,1,6.0,2,-36622,21365,57987,60,False,0,0,0,0.0,69,FWR,Crystal Palace,Brentford,1,1,18243,2022,545875,0.1355119943618774,0,1,0,0.0,0.0,0.0
4,0,2,36,0,26.0,95,0.1,0.33,0.23,1.73,52,2,1,9.0,43.0,2022-09-03,82,11,0,0,0,0,6,0,207155,1,2,5,21.0,8,-50722,12976,63698,60,True,0,1,1,0.4111959934234619,86,FWR,Brentford,Leeds,5,2,18257,2022,547221,0.4070520102977752,0,2,1,0.4111959934234619,0.8182479739189148,0.0
5,0,0,3,0,1.2,95,0.0,0.09,0.09,1.35,72,3,0,3.7,0.0,2022-09-18,75,1,0,0,0,0,8,0,188306,1,3,0,37.0,2,-12869,7519,20388,60,True,0,0,2,0.0896857976913452,78,FW,Brentford,Arsenal,0,3,18280,2022,551046,0.0,0,0,0,0.0896857976913452,0.3999710083007812,0.3102850019931793
6,0,0,3,1,8.0,95,0.02,0.07,0.05,0.26,82,0,0,1.1,0.2,2022-10-01,60,3,0,0,0,0,9,0,199412,1,0,0,3.0,2,2556,26793,24237,59,False,0,0,1,0.0176812000572681,65,FWR,Bournemouth,Brentford,0,0,18283,2022,552411,0.0,0,0,0,0.0176812000572681,0.0176812000572681,0.0
7,0,0,4,0,1.3,95,0.01,0.07,0.06,0.74,98,3,0,3.2,3.2,2022-10-08,61,15,0,0,0,0,10,0,193021,1,1,5,27.0,2,-6898,21864,28762,59,False,0,0,2,0.1155930012464523,64,FW,Newcastle United,Brentford,5,1,18299,2022,554111,0.0,0,0,0,0.1155930012464523,0.0662833973765373,0.0
8,0,0,3,1,16.1,95,0.17,0.22,0.05,1.56,102,0,0,2.8,1.8,2022-10-14,79,5,0,0,0,0,11,0,184259,1,0,2,10.0,2,-9593,9619,19212,59,True,0,0,1,0.0546494014561176,82,FWR,Brentford,Brighton,2,0,18303,2022,555542,0.0646784976124763,0,1,0,0.0546494014561176,0.6441029906272888,0.5894529819488525
9,0,0,5,1,18.4,95,0.08,0.38,0.3,0.43,113,0,0,6.0,9.8,2022-10-19,71,6,0,0,0,0,12,0,167516,1,0,0,32.0,2,-10783,5036,15819,59,True,0,0,2,0.4475319981575012,75,FW,Brentford,Chelsea,0,0,18314,2022,557587,0.06336510181427,0,1,0,0.4475319981575012,0.5706449747085571,0.0597474984824657
10,0,0,0,0,16.3,95,0.05,0.42,0.37,2.9,121,4,0,7.8,3.4,2022-10-23,60,2,0,0,0,0,13,0,165452,1,0,4,58.0,2,-9790,6570,16360,58,False,0,0,3,0.6479809880256653,64,FW,Aston Villa,Brentford,4,0,18322,2022,558804,0.0311430990695953,0,1,0,0.6479809880256653,0.7037659883499146,0.0557844005525112
11,1,0,12,0,37.3,95,0.33,0.67,0.34,0.55,133,1,0,9.1,28.8,2022-10-29,82,20,0,0,0,0,14,0,161268,1,1,1,25.0,4,-4985,11186,16171,58,True,1,0,1,0.3421649932861328,90,FWR,Brentford,Wolverhampton Wanderers,1,1,18334,2022,560111,0.2267539948225021,1,2,0,0.3421649932861328,0.4885439872741699,0.0243791993707418
12,0,1,28,0,29.1,95,0.37,1.2,0.83,0.9,146,1,1,9.6,41.0,2022-11-05,80,16,0,0,0,0,15,0,220605,1,2,2,26.0,6,54118,67399,13281,58,False,1,1,2,0.7738519906997681,86,FWR,Nottingham Forest,Brentford,2,2,18347,2022,561933,0.0963457971811294,0,2,0,0.0126831997185945,0.0929049029946327,0.0
13,0,0,5,0,11.3,95,0.05,0.16,0.11,1.29,155,1,0,4.6,6.0,2022-11-12,73,13,0,0,0,0,16,0,209060,1,2,1,29.0,1,-9291,22382,31673,58,False,1,0,2,0.133552998304367,77,FW,Manchester City,Brentford,1,2,18356,2022,564220,0.580049991607666,0,1,0,0.133552998304367,1.0543999671936035,0.3407930135726928
14,0,0,-1,0,26.8,95,0.07,0.17,0.1,0.81,163,2,0,3.9,3.8,2022-12-26,81,18,0,0,0,0,17,0,201885,1,2,2,8.0,1,-9055,57687,66742,58,True,1,0,1,0.0793711990118026,86,FW,Brentford,Tottenham,2,2,18364,2022,565455,0.1510729938745498,0,2,0,0.0793711990118026,0.2494159936904907,0.0516165010631084
15,0,0,5,0,2.3,95,0.05,0.08,0.03,0.81,179,0,0,1.6,7.0,2022-12-30,58,19,0,0,0,0,18,0,195940,1,2,0,7.0,1,-6536,10770,17306,58,False,0,0,1,0.012521700002253,62,FW,West Ham,Brentford,0,2,18380,2022,566251,0.0,0,0,0,0.012521700002253,0.012521700002253,0.0
16,1,3,37,0,28.6,95,0.04,1.06,1.02,1.9,183,1,1,10.8,38.2,2023-01-02,87,12,0,0,0,0,19,0,190798,1,1,3,41.0,12,-5584,12205,17789,58,True,0,1,3,1.0209499597549438,90,FW,Brentford,Liverpool,3,1,18384,2022,566907,0.079264797270298,0,2,1,1.0209499597549438,1.0817500352859497,0.0607975013554096
17,0,0,3,1,4.2,95,0.01,0.05,0.04,0.45,192,0,0,2.1,7.8,2023-01-14,88,3,0,0,0,0,20,0,424334,1,0,2,9.0,2,221695,251856,30161,59,True,0,0,1,0.0392897017300128,90,FWR,Brentford,Bournemouth,2,0,18393,2022,569026,0.0,0,0,0,0.0392897017300128,0.0856058970093727,0.0463161990046501
18,0,0,2,1,3.1,95,0.02,0.02,0.0,0.5,205,0,0,0.1,0.0,2023-01-22,73,11,0,0,0,0,21,0,367914,1,0,0,0.0,2,-49175,31582,80757,59,False,0,0,0,0.0,75,FW,Leeds,Brentford,0,0,18406,2022,570621,0.0,0,0,0,0.0,0.0,0.0
19,1,3,45,1,43.9,95,0.41,1.16,0.75,0.56,212,0,1,12.9,56.0,2023-02-04,81,17,0,0,0,0,22,0,331462,1,0,3,29.0,12,-38244,29850,68094,58,True,0,1,3,0.7508820295333862,85,FWR,Brentford,Southampton,3,0,18413,2022,573221,0.1777389943599701,1,3,1,0.7508820295333862,0.9257699847221376,0.0985231027007103
20,0,0,11,0,42.0,95,0.35,0.35,0.0,1.58,221,1,0,5.3,4.6,2023-02-11,70,1,0,0,0,0,23,0,346694,1,1,1,6.0,2,12332,39111,26779,58,False,0,0,0,0.0,73,FW,Arsenal,Brentford,1,1,18422,2022,574805,0.5532749891281128,0,3,0,0.0,0.4733380079269409,0.0645850971341133
