assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,-8,0,0.0,690,0.15,0.94,0.79,1.26,64,2,0,0.0,0.0,2023-01-12,57,9,0,0,0,1,19,0,0,1,1,2,0.0,-2,0,0,0,75,False,0,0,6,0.4582949876785278,61,FW,Fulham,Chelsea,2,1,18262,2022,568553,0.4263609945774078,0,1,0,0.4582949876785278,0.8947160243988037,0.4756709933280945
1,0,3,35,0,35.8,690,0.32,0.96,0.64,1.29,230,1,1,11.9,50.6,2023-02-11,90,19,0,0,0,0,23,0,82916,1,1,1,33.0,9,56155,59279,3124,75,False,0,1,3,0.5143830180168152,90,AMC,West Ham,Chelsea,1,1,18431,2022,574593,0.0916941985487937,0,2,1,0.5143830180168152,0.5108789801597595,0.0678984001278877
2,0,0,-5,0,13.4,690,0.02,0.31,0.29,0.83,234,1,0,3.3,4.2,2023-02-18,90,17,0,0,0,0,24,0,447176,1,1,0,15.0,2,356726,362404,5678,76,True,0,0,3,0.4543440043926239,90,AMC,Chelsea,Southampton,0,1,18435,2022,576390,0.0,0,0,0,0.4543440043926239,0.4362950026988983,0.0287314001470804
3,0,0,4,0,10.4,690,0.03,0.13,0.1,0.71,249,2,0,3.2,7.8,2023-02-26,82,18,0,0,0,0,25,0,422800,1,0,2,14.0,2,-5737,71002,76739,76,False,0,0,3,0.0878114998340606,90,AMC,Tottenham,Chelsea,2,0,18450,2022,578340,0.0,0,0,0,0.0878114998340606,0.1355980038642883,0.0477867014706134
4,0,0,-1,1,14.7,690,0.09,0.26,0.17,0.41,255,0,0,2.9,1.8,2023-03-04,67,11,0,0,0,0,26,0,419090,1,0,1,12.0,2,-25901,58770,84671,76,True,0,0,2,0.1265940070152282,69,FWL,Chelsea,Leeds,1,0,18456,2022,579551,0.0455876998603343,0,1,0,0.1265940070152282,0.2119320034980774,0.0397506989538669
5,0,0,-5,0,2.3,690,0.0,0.45,0.45,1.36,266,1,0,0.6,0.0,2023-03-11,45,10,0,0,0,0,27,0,341240,1,3,1,10.0,1,-79430,33670,113100,76,False,0,0,2,0.3709810078144073,52,FWL,Leicester,Chelsea,1,3,18467,2022,581312,0.0,0,0,0,0.3709810078144073,0.3709810078144073,0.0
6,0,2,31,0,6.4,690,0.09,0.37,0.28,1.2,275,1,1,9.7,38.6,2023-03-18,85,8,0,0,0,0,28,0,385536,1,2,2,52.0,8,29290,68756,39466,76,True,0,1,4,0.2462580054998397,89,FWL,Chelsea,Everton,2,2,18476,2022,583269,0.0,0,0,1,0.2462580054998397,0.2180249989032745,0.0
7,0,0,12,0,17.6,690,0.11,0.36,0.25,0.81,284,2,0,8.6,19.6,2023-04-01,90,2,0,0,0,0,29,0,481680,1,2,0,49.0,2,90983,115059,24076,76,True,0,0,5,0.3005200028419494,90,FW,Chelsea,Aston Villa,0,2,18485,2022,584929,0.0564148016273975,0,1,0,0.3005200028419494,0.3544360101222992,0.2341039925813675
8,0,0,7,1,2.6,690,0.02,0.25,0.23,0.35,74,0,0,2.4,0.2,2023-04-04,84,12,0,0,0,0,29,0,481680,1,0,0,21.0,2,90983,115059,24076,76,True,0,0,4,0.2918800115585327,88,FW,Chelsea,Liverpool,0,0,18281,2022,586073,0.0,0,0,0,0.2918800115585327,1.158079981803894,0.8911659717559814
9,0,0,8,0,16.8,690,0.06,0.24,0.18,0.56,300,1,0,5.0,10.0,2023-04-08,67,20,0,0,0,0,30,0,375371,1,0,1,23.0,2,-95074,12655,107729,76,False,0,0,4,0.2125200033187866,69,FWL,Wolverhampton Wanderers,Chelsea,1,0,18501,2022,586713,0.0265475008636713,0,1,0,0.2125200033187866,0.1027010008692741,0.0
10,0,0,3,0,0.5,690,0.0,0.0,0.0,0.49,302,1,0,0.5,2.2,2023-04-15,33,5,0,0,0,0,31,0,293249,0,2,1,2.0,1,-83336,7037,90373,75,True,0,0,0,0.0,29,Sub,Chelsea,Brighton,1,2,18503,2022,588465,0.0,0,0,0,0.0,0.0,0.0
11,0,0,3,0,0.8,690,0.02,0.02,0.0,0.2,328,0,0,0.1,0.6,2023-04-26,11,4,0,0,0,0,33,0,197933,0,2,0,0.0,1,-19522,2552,22074,73,True,0,0,0,0.0,10,Sub,Chelsea,Brentford,0,2,18529,2022,591658,0.0,0,0,0,0.0,0.1167341321706771,0.1167341321706771
12,0,2,26,0,0.5,690,0.0,0.14,0.14,0.04,341,0,1,5.1,33.0,2023-05-06,6,3,0,0,0,0,35,0,160826,0,3,1,17.0,7,-16073,3429,19502,72,False,0,1,1,0.1193410903215408,4,Sub,Bournemouth,Chelsea,1,3,18542,2022,594763,0.0,0,0,1,0.1193410903215408,0.1193410903215408,0.1193410903215408
13,0,0,-4,0,8.1,690,0.01,0.3,0.3,1.63,354,2,0,3.3,0.0,2023-05-13,72,16,0,0,0,0,36,0,171335,1,2,2,26.0,1,9216,16841,7625,71,True,1,0,3,0.343095064163208,76,FW,Chelsea,Nottingham Forest,2,2,18555,2022,596373,0.0,0,0,0,0.343095064163208,0.287013292312622,0.0
14,0,0,25,0,5.3,690,0.02,0.21,0.19,2.96,319,2,1,5.3,35.0,2023-05-25,26,14,0,0,0,0,37,0,204331,0,1,4,13.0,5,26067,38117,12050,71,False,0,1,1,0.0887334644794464,19,Sub,Manchester United,Chelsea,4,1,18520,2022,599737,0.0,0,0,1,0.0887334644794464,0.0887334644794464,0.0
