,assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,3,0,0.5,417,0.0,0.0,0.0,0.0,39,0,0,0.1,0.0,2022-08-27,1,14,0,0,0,0,4,0,3157,0,1,0,0.0,1,-900,28,928,45,True,0,0,0,0.0,1,Sub,Southampton,Manchester United,0,1,18232,2022,544166,0.0,0,0,0,0.0,0.0912071019411087,0.0912071019411087
1,1,2,26,0,24.7,417,0.29,0.32,0.03,0.83,50,1,0,6.5,28.6,2022-08-30,72,6,0,0,0,0,5,0,3467,1,1,2,12.0,7,-134,63,197,45,True,0,0,1,0.0120612001046538,75,DL,Southampton,Chelsea,2,1,18244,2022,545951,0.9063040018081664,1,2,0,0.0120612001046538,0.9183650016784668,0.4484739899635315
2,0,0,13,0,5.3,417,0.1,0.1,0.0,0.8,60,1,0,2.6,17.0,2022-09-03,72,20,0,0,0,0,6,0,7498,1,0,1,4.0,2,2427,3051,624,45,False,0,0,0,0.0,75,DL,Wolverhampton Wanderers,Southampton,1,0,18256,2022,547201,0.0,0,0,0,0.0,0.1499799937009811,0.1499799937009811
3,0,0,4,0,10.3,417,0.01,0.01,0.0,0.83,71,1,0,3.2,19.2,2022-09-16,45,2,0,0,0,0,8,0,9451,1,0,1,2.0,1,1273,1730,457,45,False,0,0,0,0.0,49,DL,Aston Villa,Southampton,1,0,18272,2022,550352,0.0498342998325824,0,1,0,0.0,0.0498342998325824,0.0
4,0,0,3,0,16.0,417,0.03,0.07,0.04,0.5,89,0,0,2.9,5.4,2022-10-01,30,8,0,0,0,0,9,0,8280,0,2,1,8.0,1,-955,349,1304,45,True,0,0,1,0.0352557003498077,30,Sub,Southampton,Everton,1,2,18290,2022,552311,0.0336713008582592,0,1,0,0.0352557003498077,0.1289799958467483,0.0953091979026794
5,0,0,9,0,1.4,417,0.0,0.06,0.06,2.47,97,4,0,2.6,7.8,2022-10-08,90,13,0,0,0,0,10,0,7837,1,0,4,17.0,0,-662,173,835,45,False,0,0,3,0.0639965012669563,90,DL,Manchester City,Southampton,4,0,18298,2022,554138,0.0,0,0,0,0.0639965012669563,0.0233459994196891,0.0233459994196891
6,0,0,18,0,2.8,417,0.01,0.04,0.03,1.68,108,1,1,5.5,43.0,2022-10-16,90,19,0,0,0,0,11,0,7732,1,1,1,9.0,8,-321,207,528,45,True,0,1,1,0.0141286002472043,90,DL,Southampton,West Ham,1,1,18309,2022,556669,0.0,0,0,1,0.0141286002472043,0.0835660025477409,0.0694373995065689
7,1,3,33,1,26.8,417,0.37,0.42,0.05,0.98,112,0,0,8.0,31.6,2022-10-19,87,3,0,0,0,0,12,0,15175,1,1,0,22.0,11,4035,4543,508,44,False,1,0,1,0.0792336016893386,89,DL,Bournemouth,Southampton,0,1,18313,2022,557508,0.255048006772995,1,2,0,0.0792336016893386,0.3342809975147247,0.0
8,0,0,7,0,21.8,417,0.08,0.17,0.09,0.99,127,1,0,4.3,6.6,2022-10-23,90,1,0,0,0,0,13,0,18540,1,1,1,15.0,2,6070,8531,2461,44,True,0,0,3,0.0652706995606422,90,DL,Southampton,Arsenal,1,1,18328,2022,558845,0.0843537002801895,0,2,0,0.0652706995606422,0.5057520270347595,0.4001170098781585
9,0,0,8,0,15.7,417,0.1,0.15,0.05,0.89,135,1,0,4.8,10.4,2022-10-29,73,7,0,0,0,0,14,0,22412,1,0,1,22.0,2,3562,5297,1735,44,False,0,0,2,0.0333494991064071,76,DL,Crystal Palace,Southampton,1,0,18336,2022,560029,0.3439890146255493,0,1,0,0.0333494991064071,0.6162859797477722,0.2722969949245453
