assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,1,2,35,0,25.5,3,0.1,0.48,0.38,0.46,11,2,1,10.8,54.8,2022-08-13,90,10,0,0,0,0,2,0,65418,1,2,4,28.0,12,-629,9001,9630,50,True,0,1,2,0.6169639825820923,90,DMC,Arsenal,Leicester,4,2,18217,2022,540650,0.0918956995010376,1,2,1,0.6169639825820923,0.7088599801063538,0.0208778008818626
1,1,0,25,1,34.0,3,0.11,0.11,0.0,0.26,21,0,0,6.6,25.8,2022-08-20,87,3,0,0,0,0,3,0,216726,1,3,0,6.0,6,112040,137326,25286,50,False,0,0,0,0.0,90,DMC,Bournemouth,Arsenal,0,3,18227,2022,542568,0.1113300025463104,1,2,0,0.0,0.4102100133895874,0.4102100133895874
2,0,0,9,0,25.0,3,0.07,0.16,0.09,0.83,31,1,0,4.5,8.2,2022-08-27,90,9,0,0,0,0,4,0,267951,1,1,2,12.0,2,42760,77459,34699,50,True,0,0,1,0.1101230010390281,90,DMC,Arsenal,Fulham,2,1,18238,2022,544649,0.1804260015487671,0,2,0,0.1101230010390281,0.8552179932594299,0.6476140022277832
3,0,0,14,0,25.0,3,0.04,0.04,0.0,0.45,41,1,0,4.6,12.6,2022-08-31,90,2,0,0,0,0,5,0,288460,1,1,2,8.0,2,10781,49435,38654,50,True,0,0,0,0.0,90,DMC,Arsenal,Aston Villa,2,1,18247,2022,546259,0.0501476004719734,0,2,0,0.0,0.6710050106048584,0.6570529937744141
4,0,0,18,0,14.9,3,0.13,0.29,0.16,1.55,56,3,0,7.6,15.2,2022-09-04,90,14,0,0,0,0,6,0,308627,1,1,3,46.0,2,8776,50721,41945,50,False,0,0,3,0.1209720000624656,90,DMC,Manchester United,Arsenal,3,1,18261,2022,548110,0.0121630001813173,0,1,0,0.1209720000624656,0.0661770030856132,0.0379547998309135
5,1,0,24,1,36.2,3,0.25,0.29,0.04,0.53,72,0,0,6.4,25.0,2022-09-18,90,4,0,0,0,0,8,0,302039,1,3,0,3.0,5,-3612,11300,14912,50,False,1,0,1,0.0203591007739305,90,DMC,Brentford,Arsenal,0,3,18280,2022,551058,0.7150369882583618,1,3,0,0.0203591007739305,0.8734009861946106,0.5504779815673828
6,0,2,29,0,20.2,3,0.17,0.5,0.33,1.57,81,1,1,8.7,36.2,2022-10-01,90,18,0,0,0,0,9,0,317511,1,1,3,31.0,9,7375,32640,25265,51,True,0,1,3,0.419387012720108,90,DMC,Arsenal,Tottenham,3,1,18282,2022,551995,0.0474510006606578,0,1,1,0.419387012720108,0.9926149845123292,0.5732280015945435
7,0,0,8,0,7.3,3,0.25,0.33,0.08,1.13,91,2,0,4.2,16.6,2022-10-09,90,12,0,0,0,0,10,0,390185,1,2,3,18.0,2,63525,83754,20229,51,True,0,0,1,0.0621297992765903,90,DMC,Arsenal,Liverpool,3,2,18292,2022,555083,0.0,0,0,0,0.0621297992765903,0.1574379950761795,0.0953084975481033
8,0,0,15,1,2.8,3,0.02,0.02,0.0,1.86,104,0,0,1.3,8.6,2022-10-16,90,11,0,0,0,0,11,0,381694,1,1,0,2.0,3,-8549,26252,34801,51,False,0,0,0,0.0,90,DMC,Leeds,Arsenal,0,1,18305,2022,556778,0.0,0,0,0,0.0,0.445374995470047,0.445374995470047
9,0,3,34,0,41.6,3,0.06,0.35,0.29,0.67,127,1,1,12.5,49.0,2022-10-23,90,17,0,0,0,0,13,0,368620,1,1,1,34.0,10,16549,34061,17512,51,False,0,1,2,0.3948040008544922,90,MC,Southampton,Arsenal,1,1,18328,2022,558862,0.2340759932994842,0,3,1,0.3948040008544922,0.7468230128288269,0.3119449913501739
10,0,0,11,1,26.2,3,0.19,0.23,0.04,0.39,131,0,0,4.5,2.8,2022-10-30,74,16,0,0,0,0,14,0,438068,1,0,5,16.0,3,63626,77987,14361,51,True,0,0,1,0.0371710993349552,77,MC,Arsenal,Nottingham Forest,5,0,18332,2022,560753,0.2059060037136078,0,2,0,0.0371710993349552,1.2641600370407104,1.226989984512329
11,0,0,16,1,4.6,3,0.03,0.1,0.07,0.29,142,0,0,4.7,20.4,2022-11-06,90,6,0,0,0,0,15,0,429403,1,1,0,22.0,3,-9632,28099,37731,51,False,0,0,2,0.0540548004209995,90,MC,Chelsea,Arsenal,0,1,18343,2022,562366,0.0,0,0,0,0.0540548004209995,0.3729600012302398,0.3189049959182739
12,0,0,3,0,0.2,3,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2022-11-12,15,20,0,0,0,0,16,0,420636,1,2,0,0.0,1,-11525,23835,35360,51,False,0,0,0,0.0,15,MC,Wolverhampton Wanderers,Arsenal,0,2,18361,2022,564800,0.0,0,0,0,0.0,0.0,0.0
13,1,0,22,0,31.9,3,0.08,0.15,0.07,1.07,161,1,0,8.7,31.8,2022-12-26,90,19,0,0,0,0,17,0,396383,1,1,3,23.0,5,-28511,88192,116703,51,True,0,0,2,0.0697306990623474,90,MC,Arsenal,West Ham,3,1,18362,2022,565634,0.1336939930915832,1,2,0,0.0697306990623474,0.6109849810600281,0.4455429911613464
14,0,0,11,0,12.5,3,0.09,0.09,0.0,1.15,172,2,0,2.7,14.8,2022-12-31,90,5,0,0,0,0,18,0,396368,1,4,2,0.0,2,-1692,15387,17079,51,False,0,0,0,0.0,90,MC,Brighton,Arsenal,2,4,18373,2022,566584,0.1231020018458366,0,1,0,0.0,0.6039180159568787,0.6039180159568787
15,0,0,8,1,38.3,3,0.16,0.47,0.31,1.08,181,0,0,8.2,8.2,2023-01-03,90,15,0,0,0,0,19,0,371502,1,0,0,35.0,2,-24944,6461,31405,51,True,1,0,2,0.242575004696846,90,MC,Arsenal,Newcastle United,0,0,18382,2022,567024,0.1701679974794387,0,3,0,0.242575004696846,0.3774600028991699,0.1853930056095123
