assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,4,1,3.2,111,0.05,0.17,0.12,0.22,14,0,0,3.6,1.8,2022-08-13,74,15,0,0,0,0,2,0,203115,1,0,0,31.0,3,4067,27136,23069,65,True,0,0,2,0.1207040026783943,77,DML,Brighton,Newcastle United,0,0,18213,2022,540678,0.0,0,0,0,0.1207040026783943,0.1207040026783943,0.0
1,0,0,25,1,26.3,111,0.19,0.77,0.58,0.89,30,0,1,14.3,35.6,2022-08-21,90,19,0,0,0,0,3,0,198215,1,2,0,81.0,8,-11788,26387,38175,65,False,0,1,5,0.5352410078048706,90,DML,West Ham,Brighton,0,2,18229,2022,542936,0.0831139981746673,0,2,1,0.5352410078048706,0.5832650065422058,0.0177008993923664
2,1,0,15,1,21.8,111,0.12,0.43,0.31,1.38,34,0,0,7.3,19.0,2022-08-27,78,11,0,0,0,0,4,0,239745,1,0,1,32.0,6,28568,52808,24240,65,True,0,0,2,0.2078019976615905,82,AMC,Brighton,Leeds,1,0,18234,2022,544405,0.1484819948673248,1,2,0,0.2078019976615905,0.4023829996585846,0.2129780054092407
3,0,0,7,0,16.8,111,0.09,0.18,0.09,0.68,44,2,0,5.3,11.4,2022-08-30,90,9,0,0,0,0,5,0,271436,1,1,2,25.0,2,25305,46240,20935,65,False,0,0,1,0.0450363010168075,90,FW,Fulham,Brighton,2,1,18242,2022,545846,0.0504507012665271,0,1,0,0.0450363010168075,0.0954869985580444,0.0
4,1,2,44,0,53.3,111,0.29,0.52,0.23,1.45,53,2,1,13.3,52.6,2022-09-04,88,10,0,0,0,0,6,0,317447,1,2,5,27.0,12,40340,75929,35589,65,True,0,1,1,0.3737350106239319,90,DML,Brighton,Leicester,5,2,18259,2022,547879,0.2312739938497543,0,4,1,0.3737350106239319,1.1335899829864502,0.5861350297927856
5,0,3,56,0,9.2,111,0.15,1.02,0.87,1.35,87,3,3,18.8,105.0,2022-10-01,86,12,0,0,0,0,9,0,366660,1,3,3,74.0,20,-4141,40507,44648,66,False,0,3,4,1.5446699857711792,90,AMC,Liverpool,Brighton,3,3,18288,2022,552354,0.0,0,0,3,1.5446699857711792,1.9827699661254885,0.4380959868431091
6,0,0,7,0,26.8,111,0.06,0.13,0.07,0.79,93,1,0,7.4,4.8,2022-10-08,90,18,0,0,0,0,10,0,1285348,1,1,0,42.0,2,868112,899787,31675,67,True,0,0,2,0.1185429990291595,90,AMC,Brighton,Tottenham,0,1,18294,2022,554377,0.029696699231863,0,1,0,0.1185429990291595,0.2396789938211441,0.143653005361557
7,0,0,12,0,37.8,111,0.05,0.12,0.07,1.37,102,2,0,8.0,10.6,2022-10-14,68,4,0,0,0,0,11,0,1733300,1,0,2,32.0,2,442587,504418,61831,68,False,0,0,2,0.1200800016522407,71,ML,Brentford,Brighton,2,0,18303,2022,555558,0.2500010132789612,0,3,0,0.1200800016522407,0.2522430121898651,0.0847043022513389
8,0,0,8,1,35.9,111,0.24,0.43,0.19,0.13,114,0,0,10.0,16.6,2022-10-18,90,16,0,0,0,0,12,0,2758825,1,0,0,47.0,3,548574,612131,63557,69,True,0,0,4,0.1483249962329864,90,DML,Brighton,Nottingham Forest,0,0,18315,2022,557313,0.1651570051908493,0,2,0,0.1483249962329864,0.8049160242080688,0.4914340078830719
9,0,0,21,0,3.3,111,0.02,0.2,0.18,1.63,125,3,1,10.4,41.0,2022-10-22,90,13,0,0,0,0,13,0,1775474,1,1,3,60.0,7,-490729,67860,558589,68,False,0,1,3,0.3917669951915741,90,ML,Manchester City,Brighton,3,1,18326,2022,558253,0.0,0,0,1,0.3917669951915741,0.4424319863319397,0.0506649985909462
10,0,0,19,0,1.9,111,0.08,1.49,1.41,1.36,134,1,1,15.6,39.0,2022-10-29,86,6,0,0,0,0,14,0,1970284,1,1,4,115.0,7,170005,263774,93769,68,True,0,1,6,1.5813100337982178,88,FW,Brighton,Chelsea,4,1,18335,2022,560050,0.0,0,0,1,1.5813100337982178,1.7272100448608398,0.1458999961614608
11,1,0,16,0,23.9,111,0.19,0.22,0.03,1.1,150,2,0,6.5,19.2,2022-11-05,81,20,0,0,0,0,15,0,2825026,1,3,2,22.0,5,815472,837343,21871,70,False,0,0,1,0.0752421990036964,89,FW,Wolverhampton Wanderers,Brighton,2,3,18351,2022,561966,0.4400840103626251,1,2,0,0.0752421990036964,0.684149980545044,0.5719879865646362
12,0,0,10,0,29.4,111,0.14,0.17,0.03,1.49,152,2,0,5.5,11.0,2022-11-13,90,2,0,0,0,0,16,0,3041104,1,2,1,15.0,2,221299,288434,67135,71,True,0,0,1,0.0194688998162746,90,AML,Brighton,Aston Villa,1,2,18353,2022,565001,0.1026149988174438,0,2,0,0.0194688998162746,0.1220839992165565,0.0
13,0,0,4,0,24.4,111,0.2,0.2,0.0,1.91,170,1,0,4.0,3.8,2022-12-26,82,17,0,0,0,0,17,0,2805960,1,3,1,12.0,2,-252135,518460,770595,71,False,0,0,0,0.0,83,FW,Southampton,Brighton,1,3,18371,2022,565499,0.1440290063619613,0,2,0,0.0,0.2050829976797104,0.0610545985400676
14,0,0,-1,0,0.9,111,0.02,0.2,0.18,2.5,172,3,0,4.4,5.4,2022-12-31,59,1,0,0,0,0,18,0,2455748,1,4,2,38.0,1,-353607,25267,378874,70,True,0,0,2,0.1226100027561187,63,FW,Brighton,Arsenal,2,4,18373,2022,566573,0.0,0,0,0,0.1226100027561187,0.1472910046577453,0.0246804002672433
15,0,0,5,0,0.7,111,0.01,0.01,0.0,0.04,201,0,0,0.7,4.2,2023-01-22,8,14,0,0,0,0,21,0,1114497,0,2,3,2.0,1,-344469,25020,369489,67,True,0,0,0,0.0,6,Sub,Arsenal,Manchester United,3,2,18402,2022,570731,0.0,0,0,0,0.0,0.0976687967777252,0.0976687967777252
16,0,0,3,0,1.3,111,0.02,0.12,0.1,0.33,215,1,0,3.1,4.4,2023-02-04,31,8,0,0,0,0,22,0,944891,0,0,1,25.0,1,-171897,22315,194212,67,False,0,0,2,0.0824353024363517,28,Sub,Everton,Arsenal,1,0,18416,2022,572987,0.0,0,0,0,0.0824353024363517,0.0824353024363517,0.0
17,0,0,21,0,14.2,111,0.11,0.87,0.76,1.12,221,1,1,8.6,35.0,2023-02-11,28,4,0,0,0,0,23,0,882146,0,1,1,37.0,6,-65497,10517,76014,67,True,0,1,2,0.592153012752533,26,Sub,Arsenal,Brentford,1,1,18422,2022,574794,0.0421107001602649,0,1,1,0.592153012752533,0.6701570153236389,0.0358926989138126
18,0,0,2,0,12.3,111,0.03,0.03,0.0,0.11,111,1,0,2.0,1.4,2023-02-15,14,13,0,0,0,0,23,0,882146,0,3,1,6.0,1,-65497,10517,76014,67,True,0,0,0,0.0,8,Sub,Arsenal,Manchester City,1,3,18312,2022,575928,0.0365996994078159,0,1,0,0.0,0.3133920133113861,0.2767919898033142
19,0,0,8,0,22.3,111,0.11,0.11,0.0,0.33,231,2,0,3.6,9.8,2023-02-18,67,2,0,0,0,0,24,0,876158,1,4,2,4.0,2,-8405,23879,32284,66,False,0,0,0,0.0,71,FWL,Aston Villa,Arsenal,2,4,18432,2022,576127,0.0160769000649452,0,1,0,0.0,0.0160769000649452,0.0
20,1,0,21,1,18.5,111,0.09,0.21,0.12,0.0,246,0,0,5.9,21.8,2023-02-25,69,10,0,0,0,0,25,0,849418,1,1,0,19.0,6,-23445,15016,38461,66,False,0,0,2,0.1188639998435974,72,FW,Leicester,Arsenal,0,1,18447,2022,577881,0.2558650076389313,1,1,0,0.1188639998435974,0.3346819877624511,0.0
21,1,0,17,1,16.8,111,0.2,0.43,0.23,0.74,61,0,0,4.6,16.6,2023-03-01,71,8,0,0,0,0,25,0,849418,1,0,4,13.0,6,-23445,15016,38461,66,True,0,0,1,0.1361130028963089,76,FW,Arsenal,Everton,4,0,18269,2022,578944,0.539779007434845,1,1,0,0.1361130028963089,0.7665339708328247,0.090642400085926
